V4	Fisher_dis2_11_r1_pr_counts	Fisher_dis2_11_r1gb_counts	Fisher_dis2_11_r1term_counts	Fisher_dis2_11_r1pr_map	Fisher_dis2_11_r1gb_map	Fisher_dis2_11_r1term_map	Fisher_dis2_11_r1pr_density	Fisher_dis2_11_r1pr_densityRPKM	Fisher_dis2_11_r1gb_density	Fisher_dis2_11_r1gb_densityRPKM	Fisher_dis2_11_r1pause_index_CI_low	Fisher_dis2_11_r1pause_index_CI_high	Fisher_dis2_11_r1pause_index_scaled	Fisher_dis2_11_r1pause_index_CI_low_scaled	Fisher_dis2_11_r1pause_index_CI_high_scaled	Fisher_dis2_11_r1_ExpPR	Fisher_dis2_11_r1_ExpGB	Fisher_dis2_11_r1Fexact_Pval
SPBC21C3.05	11	92	49	100	918	300	0.11	28.5493676963905	0.100217864923747	26.0105152314114	0.0605834876543577	0.229923827398783	1.09760869565217	0.556156416667004	2.11070073552082	10	101	1
SPBC21C3.06	10	118	128	100	749	300	0.1	25.9539706330822	0.157543391188251	40.8887654833605	0.041875971828939	0.166327376252198	0.634745762711864	0.313651028998753	1.24579204812896	14	96	1
SPBC21C3.07c	130	229	27	100	1562	300	1.3	337.401618230069	0.146606914212548	38.0503154607928	0.455108500584829	0.707851089739743	8.86724890829694	7.10879477913502	11.0566340217348	29	201	6.98954878334605e-43
SPBC21C3.08c	149	1816	544	100	1590	300	1.49	386.714162432925	1.14213836477987	296.430255784134	0.0691713054858268	0.097271888894695	1.3045704845815	1.09982375722465	1.54662303342565	132	117	1
SPBC21C3.09c	18	176	511	100	1137	300	0.18	46.717147139548	0.154793315743184	40.1750117099602	0.0609616434533545	0.169443157124704	1.16284090909091	0.693133886064641	1.92656869650789	15	103	1
SPBC21C3.10c	1	12	29	100	686	300	0.01	2.59539706330822	0.0174927113702624	4.54005317196774	0.0040448521341888	0.610617545978525	0.571666666666667	0.0277476856405352	4.18883636541268	1	100	1
SPBC21C3.11	10	120	53	100	1316	300	0.1	25.9539706330822	0.0911854103343465	23.6662346198318	0.041196860038689	0.163476056622042	1.09666666666667	0.542150678109148	2.15134490514607	9	101	1
SPBC21C3.12c	21	72	16	100	457	300	0.21	54.5033383294727	0.157549234135667	40.8902819602171	0.174007156318169	0.484752594838513	1.33291666666667	0.795212704374033	2.215319358412	16	105	1
SPBC21C3.13	29	416	484	100	558	300	0.29	75.2665148359385	0.745519713261649	193.491967443767	0.0469238365721554	0.102922409956112	0.388990384615385	0.261835008072627	0.574307047555105	55	74	1
SPBC21C3.14c	29	708	115	100	2816	300	0.29	75.2665148359385	0.251420454545455	65.2535909382891	0.027721736249286	0.0601392301391906	1.15344632768362	0.780644092779894	1.69352072071961	25	104	1
SPBC21C3.15c	262	672	202	100	1686	300	2.62	679.994030586754	0.398576512455516	103.446430993068	0.33713113749154	0.45080821985743	6.57339285714286	5.68403097810736	7.60062658679627	103	259	2.46843977147488e-53
SPBC21C3.16c	17	30	282	100	158	300	0.17	44.1217500762398	0.189873417721519	49.2796910754726	0.299774173548354	1.0627882019689	0.895333333333333	0.4736431942064	1.67920535911087	18	99	1
SPBC21C3.17c	17	68	64	100	955	300	0.17	44.1217500762398	0.0712041884816754	18.4803141680586	0.141607663513088	0.436030809010212	2.3875	1.35235318654999	4.16409422604752	7	110	1
SPBC21C3.18	1	0	3	100	1601	300	0.01	2.59539706330822	0	0	0.0577765545925511	8.27870929775896	NA	0.925002639026744	132.542135857121	0	101	1
SPBC21C3.19	3	32	7	100	675	300	0.03	7.78619118992467	0.0474074074074074	12.3041045964242	0.0229150017431142	0.319025295705829	0.6328125	0.154676261766021	2.15342074601434	4	99	1
SPBC21C3.20c	15	443	48	100	3108	300	0.15	38.9309559496233	0.142535392535393	36.9935939203843	0.0194906367701583	0.0578218890105477	1.05237020316027	0.605768990816519	1.79710431044782	14	101	1
SPBC21D10.05c	3	532	12	100	3403	199	0.03	7.78619118992467	0.156332647663826	40.5745294645893	0.00145142243560312	0.0180419346782298	0.191898496240602	0.0493919054835741	0.61396703710016	13	90	1
SPBC21D10.06c	2	386	36	100	3697	300	0.02	5.19079412661645	0.10440898025426	27.0982760734913	0.000894127647634512	0.0209966655039485	0.191554404145078	0.0330558991330479	0.776246723680974	9	93	1
SPBC21D10.07	4	93	33	100	1321	300	0.04	10.3815882532329	0.0704012112036336	18.2719096811253	0.0134711053970796	0.121342742796017	0.568172043010753	0.177953302295422	1.60293763233539	6	98	1
SPBC21D10.08c	3	9	7	100	1618	300	0.03	7.78619118992467	0.00556242274412855	1.44366956549901	0.071737496193308	1.33450631594981	5.39333333333333	1.16071268840772	21.5923121920679	0	103	1
SPBC21D10.09c	19	1509	65	100	5006	300	0.19	49.3125442028562	0.301438274071115	78.235201129287	0.00777916645720653	0.0201331875682722	0.630311464546057	0.389425072847759	1.00786736966771	27	92	1
SPBC21D10.10	35	77	63	100	909	300	0.35	90.8388972157878	0.0847084708470847	21.9852116473854	0.298848866122558	0.689138518943152	4.13181818181818	2.71653619305405	6.26426913719325	10	125	4.5078354610996e-05
SPBC21D10.11c	1	365	74	100	1661	300	0.01	2.59539706330822	0.219747140276942	57.0331082545154	0.000142660197032318	0.0178648488021698	0.0455068493150685	0.0023695858727068	0.29673513860404	18	83	1
SPBC21D10.12	38	306	114	100	1813	300	0.38	98.6250884057125	0.168781025923883	43.8053779024995	0.0873049027905857	0.175933191131003	2.25143790849673	1.58283788759332	3.18966875520509	19	119	0.592826483989934
SPBC21H7.02	10	109	117	100	1045	300	0.1	25.9539706330822	0.104306220095694	27.0716057321145	0.0452313221082462	0.180492745796197	0.958715596330275	0.472667316031173	1.88614919357026	10	100	1
SPBC21H7.03c	10	133	39	100	1583	300	0.1	25.9539706330822	0.084017687934302	21.8059260530634	0.0372684156595038	0.147085080493689	1.19022556390977	0.589959019889945	2.3283568242151	8	102	1
SPBC21H7.04	15	227	26	100	2041	288	0.15	38.9309559496233	0.111219990200882	28.8660035948538	0.0377104093147288	0.113854245324992	1.34867841409692	0.769669454113616	2.32376514708308	11	104	1
SPBC21H7.05	1	125	33	100	2039	300	0.01	2.59539706330822	0.0613045610593428	15.9109677740818	0.000414597968080589	0.0525615288383548	0.16312	0.00845365256916322	1.07172957301405	5	96	1
SPBC21H7.06c	17	34	19	100	734	300	0.17	44.1217500762398	0.0463215258855586	12.0222752251335	0.268165828360209	0.924020962293105	3.67	1.96833718016393	6.78231386323139	5	112	0.734617266178363
SPBC21H7.07c	24	157	227	100	871	300	0.24	62.2895295193974	0.180252583237658	46.7827025188738	0.0970502455670855	0.238903432226904	1.33146496815287	0.845307638889314	2.08084889469634	18	106	1
SPBC23E6.01c	10	216	106	100	1492	300	0.1	25.9539706330822	0.144772117962467	37.5741129808697	0.0231657395881871	0.089665853086926	0.690740740740741	0.345632834655752	1.33781452805694	13	97	1
SPBC23E6.02	6	370	2	100	4337	300	0.06	15.5723823798493	0.0853124279455845	22.1419624953664	0.00654569267830751	0.0375125589376085	0.703297297297297	0.283886691458197	1.62691968112408	8	98	1
SPBC23E6.03c	58	301	2	100	4220	300	0.58	150.533029671877	0.0713270142180095	18.5121923235966	0.143976807493074	0.257370105118076	8.13156146179402	6.07582127620774	10.8610184359828	10	148	1.6144730865151e-22
SPBC23E6.04c	19	2558	204	100	5185	300	0.19	49.3125442028562	0.493346190935391	128.042925514801	0.00459476276098775	0.0118616743274367	0.385125097732604	0.238238449157215	0.615027813877592	39	80	1
SPBC23E6.05	93	371	112	100	1418	300	0.93	241.371926887665	0.26163610719323	67.9049584264704	0.198374222085964	0.316465187932965	3.55455525606469	2.81294646917897	4.48747636488944	40	153	9.62485411881994e-12
SPBC23E6.06c	14	112	38	100	707	300	0.14	36.3355588863151	0.158415841584158	41.1152010029025	0.0687308000163551	0.223281004393344	0.88375	0.485926756115631	1.57859670106094	15	99	1
SPBC23E6.07c	13	699	63	100	3185	300	0.13	33.7401618230069	0.219466248037677	56.960205565226	0.010286885114321	0.0329097659354488	0.592346208869814	0.327637290891124	1.04817604504404	20	93	1
SPBC23E6.08	4	246	10	100	3631	300	0.04	10.3815882532329	0.067749931148444	17.5837972342006	0.00516426005193594	0.0451531375215411	0.590406504065041	0.187514282485794	1.63951042340716	6	98	1
SPBC23E6.09	40	3560	135	100	4554	300	0.4	103.815882532329	0.781730346947738	202.890064676708	0.00811807173480011	0.01548981674778	0.511685393258427	0.369696986802797	0.7054062546939	61	79	1
SPBC23E6.10c	8	114	23	100	1108	300	0.08	20.7631765064658	0.102888086642599	26.7035437921604	0.0317909687603895	0.148355443939752	0.777543859649123	0.352243933865116	1.64377831885246	10	98	1
SPBC23G7.04c	28	839	248	100	2372	300	0.28	72.6711177726302	0.353709949409781	91.8017763961045	0.0224560247444865	0.0492659052043388	0.791609058402861	0.532656906939219	1.16858727144692	33	95	1
SPBC23G7.05	22	165	223	100	568	300	0.22	57.0987353927809	0.290492957746479	75.3944569446931	0.083197598925427	0.211753413791566	0.757333333333333	0.472562361896425	1.2027593903361	27	95	1
SPBC23G7.06c	22	474	64	100	2455	300	0.22	57.0987353927809	0.193075356415479	50.1107213037922	0.0295083706796486	0.0723075861656696	1.13945147679325	0.724430500185374	1.77515124036719	19	103	1
SPBC23G7.07c	178	172	58	100	942	300	1.78	461.980677268864	0.182590233545648	47.3894155933136	0.8347729937069	1.28299165940626	9.74860465116279	7.863561600719	12.085781431607	42	236	6.6008770988135e-52
SPBC23G7.08c	5	922	695	100	2659	300	0.05	12.9769853165411	0.346746897329823	89.9945879041061	0.00199137345460287	0.0134899001297242	0.144197396963124	0.0529506201578903	0.358696444449368	27	78	1
SPBC23G7.10c	2	7	0	100	1190	300	0.02	5.19079412661645	0.00588235294117647	1.52670415488719	0.0410868912536841	1.48812327873763	3.4	0.488934005918841	17.7086670169778	0	102	1
SPBC23G7.11	0	1	88	100	474	300	0	0	0.00210970464135021	0.547552123060807	0.120791776113059	17.3080587281839	0	0.572553018775899	82.0401983715918	0	100	1
SPBC23G7.12c	77	642	45	100	1172	300	0.77	199.845573874733	0.54778156996587	142.171067802379	0.0939890113085661	0.152838812803631	1.40566978193146	1.10155121253639	1.79127088605856	62	115	1
SPBC23G7.13c	1	6	5	100	2151	300	0.01	2.59539706330822	0.00278940027894003	0.723960129235209	0.00755953402951306	1.38050834161111	3.585	0.162605576974826	29.6947344280549	0	101	1
SPBC23G7.14	0	116	29	100	1427	300	0	0	0.0812894183601962	21.0978317690087	0.000785041648909857	0.0416110040714889	0	0.0112025443299437	0.593789028100146	7	93	1
SPBC23G7.15c	40	225	542	100	277	300	0.4	103.815882532329	0.812274368231047	210.81745099074	0.12511847312683	0.25170233094101	0.492444444444444	0.346578170561318	0.697215456706597	62	78	1
SPBC23G7.16	13	78	16	100	887	300	0.13	33.7401618230069	0.0879368658399098	22.8231083357431	0.0884147575309981	0.308104503585545	1.47833333333333	0.784238899299953	2.73288694680379	9	104	1
SPBC244.01c	1	334	12	100	3634	300	0.01	2.59539706330822	0.0919097413318657	23.8542272742143	0.000155865315063779	0.0195301024385116	0.108802395209581	0.00566414554941773	0.709723922615511	8	93	1
SPBC244.02c	21	511	81	100	1511	300	0.21	54.5033383294727	0.338186631369954	87.7728589907678	0.0258644197404253	0.0646277615228933	0.620958904109589	0.390811382277827	0.976525476610918	30	91	1
SPBC24C6.02	15	347	31	100	2039	233	0.15	38.9309559496233	0.170181461500736	44.1688465408511	0.0248202410842095	0.0740115488138884	0.881412103746398	0.506084715707031	1.50909548031518	16	99	1
SPBC24C6.03	2	172	218	100	1736	300	0.02	5.19079412661645	0.0990783410138249	25.7147635304732	0.0019973732368402	0.0473968699061737	0.201860465116279	0.0346743993915458	0.822809661571176	9	93	1
SPBC24C6.04	93	1220	295	100	1857	300	0.93	241.371926887665	0.656973613354873	170.510738677223	0.061373050931706	0.0945809707232875	1.41558196721311	1.13969755580178	1.75636862633145	76	117	1
SPBC24C6.05	105	218	92	100	833	300	1.05	272.516691647363	0.261704681872749	67.9227562786546	0.379012237992214	0.61172594614363	4.01215596330275	3.15717194247514	5.09567713137644	42	163	3.21383331367151e-14
SPBC24C6.06	11	303	15	100	1969	300	0.11	28.5493676963905	0.153885220924327	39.9393250473536	0.0188748171238016	0.0679433877448287	0.714818481848185	0.371645149167653	1.33780530469568	14	97	1
SPBC24C6.07	1	202	17	100	2704	300	0.01	2.59539706330822	0.0747041420118343	19.3886910794475	0.000257263385625675	0.0323833270792099	0.133861386138614	0.00695640194731826	0.875645164221837	7	94	1
SPBC24C6.08c	15	410	10	100	2520	300	0.15	38.9309559496233	0.162698412698413	42.226698252237	0.0210439379620174	0.0625233442439665	0.921951219512195	0.530307236642839	1.57558827494796	16	99	1
SPBC24C6.09c	5	78	16	100	2411	300	0.05	12.9769853165411	0.0323517212774782	8.39655623965331	0.022901661609946	0.164381818503692	1.54551282051282	0.552159061415798	3.96324564412401	3	102	1
SPBC24C6.10c	3	101	25	100	1572	300	0.03	7.78619118992467	0.0642493638676845	16.675261030161	0.00753578426970861	0.0966587113855281	0.466930693069307	0.118462528719819	1.5194749429805	6	97	1
SPBC24C6.11	2	542	0	100	3560	300	0.02	5.19079412661645	0.152247191011236	39.5141912447488	0.000637457729347161	0.0149331116581555	0.131365313653137	0.0226934951647589	0.531618775030335	13	89	1
SPBC24C6.13	0	5	9	100	202	300	0	0	0.0247524752475248	6.42425015670352	0.0190383591688732	1.16008855872718	0	0.0384574855211239	2.34337888862891	2	98	1
SPBC25B2.01	7	222	27	100	2065	300	0.07	18.1677794431576	0.107506053268765	27.902089494161	0.0136432586779752	0.0690451326892562	0.651126126126126	0.281733291700187	1.42578199003314	10	97	1
SPBC25B2.02c	2	423	38	100	4499	300	0.02	5.19079412661645	0.094020893531896	24.4021550962298	0.000816182675304807	0.0191521958527117	0.212718676122931	0.0367200585619633	0.861657291413499	8	94	1
SPBC25B2.03	19	1440	274	100	2667	300	0.19	49.3125442028562	0.539932508436445	140.133924678059	0.00815073271442994	0.0211010509138264	0.351895833333333	0.217380041493846	0.56276502787175	41	78	1
SPBC25B2.04c	4	89	27	100	1100	300	0.04	10.3815882532329	0.0809090909090909	20.9991216940393	0.0140624922390869	0.126940862384759	0.49438202247191	0.154687414629956	1.39634948623235	7	97	1
SPBC25B2.05	7	132	46	100	920	300	0.07	18.1677794431576	0.143478260869565	37.2383056909441	0.0227513230275552	0.117189563393212	0.487878787878788	0.209312171853508	1.07814398321755	13	94	1
SPBC25B2.06c	21	141	109	100	1054	300	0.21	54.5033383294727	0.133776091081594	34.7202073934022	0.0915370019303418	0.240009787309874	1.56978723404255	0.964800000345802	2.52970315824607	14	107	1
SPBC25B2.07c	61	384	116	100	1738	300	0.61	158.319220861802	0.220943613348677	57.3436405241863	0.120084436055318	0.209739583468444	2.76088541666667	2.08706749864142	3.64527396068156	29	132	8.35375619356991e-05
SPBC25B2.08	22	205	36	100	1307	300	0.22	57.0987353927809	0.156847742922724	40.708217136816	0.0673348629875481	0.169469132128942	1.40263414634146	0.880066659247253	2.21496155692527	16	106	1
SPBC25B2.09c	48	1051	21	100	2000	300	0.48	124.579059038795	0.5255	136.388115676847	0.0338112146255241	0.0615082110551353	0.913415794481446	0.676224292510483	1.23016422110271	50	98	1
SPBC25B2.10	6	182	32	100	1018	300	0.06	15.5723823798493	0.178781925343811	46.4010084009918	0.0132115224307386	0.0768620227892034	0.335604395604396	0.134493298344919	0.782455391994091	16	90	1
SPBC25B2.11	38	234	28	100	1366	300	0.38	98.6250884057125	0.171303074670571	44.4599496935669	0.113479414018651	0.231487646468561	2.2182905982906	1.55012879549478	3.16212125076055	20	118	0.913399506026771
SPBC25D12.02c	13	544	70	100	2073	300	0.13	33.7401618230069	0.26242161119151	68.1088279035057	0.0131974484728935	0.0423546799991293	0.495386029411765	0.273583106843083	0.87801251638195	23	90	1
SPBC25D12.03c	4	469	41	100	2262	300	0.04	10.3815882532329	0.207338638373121	53.8126093143924	0.00271981659232195	0.0235751063324485	0.192921108742004	0.0615222513183225	0.533268905239984	17	87	1
SPBC25D12.04	40	419	67	100	1247	300	0.4	103.815882532329	0.336006415396953	87.2070063773974	0.0680482637334938	0.133424417151575	1.19045346062053	0.848561848756668	1.66380248188014	35	105	1
SPBC25D12.05	33	400	32	100	1797	300	0.33	85.6481030891714	0.222593210907067	57.771776590055	0.05686501803759	0.119083943810915	1.482525	1.02186437413549	2.13993847028214	24	109	1
SPBC25D12.06	35	516	1	100	2822	300	0.35	90.8388972157878	0.182849043231751	47.4565869832404	0.0474023590031009	0.0966043568034604	1.91414728682171	1.33769457106751	2.72617494899365	20	115	1
SPBC25H2.02	5	913	118	100	2472	300	0.05	12.9769853165411	0.369336569579288	95.8575048058417	0.00201095248232427	0.0136232593412844	0.135377875136911	0.049710745363056	0.336766970916551	28	77	1
SPBC25H2.03	7	231	24	100	2785	300	0.07	18.1677794431576	0.0829443447037702	21.527350866219	0.0131181109620203	0.0663202128104341	0.843939393939394	0.365339390292267	1.84701792677059	8	99	1
SPBC25H2.04c	12	528	398	100	967	300	0.12	31.1447647596987	0.546018614270941	141.713510799043	0.0122294614662076	0.0412282094133118	0.219772727272727	0.118258892378227	0.398676785026725	39	73	1
SPBC25H2.05	24	154	94	100	389	300	0.24	62.2895295193974	0.395886889460154	102.748367030711	0.0988819391432933	0.24370668850374	0.606233766233766	0.384650743267411	0.948019018279551	35	89	1
SPBC25H2.06c	17	317	20	100	2072	300	0.17	44.1217500762398	0.152992277992278	39.7075709009994	0.0318381466112104	0.0890683431500306	1.11116719242902	0.659686397784278	1.84549607006863	15	102	1
SPBC25H2.07	23	257	314	100	642	300	0.23	59.6941324560891	0.400311526479751	103.896736023398	0.0569768541398735	0.139347744022599	0.574552529182879	0.365791403577988	0.894612516625088	35	88	1
SPBC25H2.08c	2	117	61	100	1659	300	0.02	5.19079412661645	0.0705244122965642	18.3038852566041	0.00292492154773235	0.0700236140004911	0.283589743589744	0.0485244484768796	1.16169175626815	6	96	1
SPBC25H2.09	2	49	74	100	774	300	0.02	5.19079412661645	0.0633074935400517	16.4308082819254	0.00686844659684507	0.170826937731834	0.315918367346939	0.0531617766595808	1.3222004980444	6	96	1
SPBC25H2.10c	45	144	37	100	957	300	0.45	116.79286784887	0.150470219435737	39.0529965638855	0.220413667175099	0.441893692386478	2.990625	2.1093587948657	4.22892263613859	18	127	0.00112889522047653
SPBC25H2.11c	22	465	79	100	3406	300	0.22	57.0987353927809	0.136523781561949	35.4333421737617	0.0300735644227228	0.0737219949273645	1.61144086021505	1.02430560423794	2.51097114722604	14	108	1
SPBC25H2.12c	25	565	303	100	2023	300	0.25	64.8849265827056	0.27928818586258	72.4863737404422	0.0289904419189048	0.0670028770885371	0.895132743362832	0.586476640019444	1.3554682035011	27	98	1
SPBC25H2.13c	1	840	79	100	6823	300	0.01	2.59539706330822	0.123113000146563	31.9527119035455	6.20761163269128e-05	0.00774543270769108	0.0812261904761905	0.00423545341698526	0.528470873645762	11	90	1
SPBC25H2.14	4	61	49	100	869	300	0.04	10.3815882532329	0.0701956271576525	18.218552458205	0.0203012769644196	0.187466910912225	0.569836065573771	0.176418096820807	1.62908745582723	6	98	1
SPBC25H2.15	35	175	85	100	951	300	0.35	90.8388972157878	0.184016824395373	47.7596725635057	0.1367368190702	0.291284139544333	1.902	1.3003671493576	2.77011216706661	20	115	1
SPBC25H2.16c	19	380	92	100	1991	300	0.19	49.3125442028562	0.190858864892014	49.5354537447074	0.0306166601839596	0.0806872929801943	0.9955	0.609577704262636	1.60648400323567	19	100	1
SPBC25H2.18	4	72	37	100	1029	300	0.04	10.3815882532329	0.0699708454810496	18.1602126878709	0.0172880886781319	0.157895551248684	0.571666666666667	0.177894432497977	1.62474522234896	6	98	1
SPBC26H8.01	7	268	31	100	2123	300	0.07	18.1677794431576	0.126236457842675	32.7633731967312	0.0113258856598771	0.0570617894987966	0.554514925373134	0.24044855255919	1.21142179105945	11	96	1
SPBC26H8.02c	8	230	35	100	1850	300	0.08	20.7631765064658	0.124324324324324	32.267098624913	0.0159637440564205	0.0725159873189865	0.643478260869565	0.295329265043779	1.34154576540125	11	97	1
SPBC26H8.03	113	1197	21	100	2998	300	1.13	293.279868153829	0.399266177451634	103.625426443627	0.0774586606334946	0.114962461725783	2.83019214703425	2.32221064579217	3.44657460253897	60	153	1.67534978372709e-09
SPBC26H8.04c	9	599	39	100	4705	300	0.09	23.358573569774	0.12731137088204	33.0423558112992	0.00729375983992905	0.0298161962234384	0.706928213689482	0.343171400468662	1.40285203231277	12	97	1
SPBC26H8.05c	0	57	11	100	1165	300	0	0	0.0489270386266094	12.698509236787	0.00160081492032805	0.0853739079446319	0	0.0186494938218218	0.994606027554961	4	96	1
SPBC26H8.06	6	249	105	100	1185	300	0.06	15.5723823798493	0.210126582278481	54.5361914568563	0.00969349482408818	0.0559478260360952	0.285542168674699	0.114867913665445	0.662981738527728	18	88	1
SPBC26H8.07c	23	921	209	100	1681	300	0.23	59.6941324560891	0.547888161808447	142.198732617898	0.0161197681607163	0.0383390713891491	0.419793702497286	0.27097330278164	0.644479790051596	43	80	1
SPBC26H8.08c	63	889	75	100	1414	300	0.63	163.510014988418	0.628712871287129	163.175953980269	0.0544063090654606	0.092127505665703	1.00204724409449	0.769305210185613	1.30268293011304	62	101	1
SPBC26H8.09c	2	300	162	100	1973	300	0.02	5.19079412661645	0.15205271160669	39.4637161172056	0.00114922245542312	0.0270521586818821	0.131533333333333	0.0226741590454982	0.533739090793534	13	89	1
SPBC26H8.10	24	644	55	100	3086	300	0.24	62.2895295193974	0.208684381075826	54.1618829802494	0.0242282151814463	0.0568410782706665	1.15006211180124	0.747682720499432	1.75411567543277	21	103	1
SPBC26H8.11c	22	286	262	100	719	300	0.22	57.0987353927809	0.397774687065369	103.23832546678	0.0485810458198545	0.120659331533505	0.553076923076923	0.349297719444754	0.867540593725903	34	88	1
SPBC26H8.12	10	168	127	100	1490	300	0.1	25.9539706330822	0.112751677852349	29.2635373581061	0.0296553253476317	0.115814790638176	0.886904761904762	0.441864347679713	1.72564038050883	11	99	1
SPBC26H8.13c	16	150	41	100	986	300	0.16	41.5263530129316	0.152129817444219	39.4837281436342	0.0614099748367161	0.18253390675468	1.05173333333333	0.60550235189002	1.79978432060114	15	101	1
SPBC26H8.14c	26	59	23	100	300	300	0.26	67.4803236460138	0.196666666666667	51.0428089117284	0.270592696637573	0.713997105925798	1.32203389830508	0.81177808991272	2.1419913177774	20	106	1
SPBC26H8.16	29	40	17	100	681	300	0.29	75.2665148359385	0.0587371512481645	15.2446229856577	0.437738422789717	1.19796029533662	4.93725	2.98099865919797	8.15810961124238	7	122	9.01005803757228e-05
SPBC27.01c	70	148	189	100	546	300	0.7	181.677794431576	0.271062271062271	70.3514222288676	0.352340662857747	0.63420909493456	2.58243243243243	1.9237800192033	3.4627816583427	36	134	0.00141638271818753
SPBC27.02c	18	155	18	100	1145	300	0.18	46.717147139548	0.135371179039301	35.1341960535174	0.0689942881684078	0.193054346728953	1.32967741935484	0.78998459952827	2.21047227004651	14	104	1
SPBC27.03	1	21	3	100	1968	300	0.01	2.59539706330822	0.0106707317073171	2.76947857365207	0.00238298221596271	0.331279590579523	0.937142857142857	0.0468970900101461	6.51958234260501	1	100	1
SPBC27.04	6	577	31	100	2999	300	0.06	15.5723823798493	0.192397465821941	49.9347817782209	0.00420800874324451	0.0239891872012628	0.311854419410745	0.126198182209903	0.719435724165871	17	89	1
SPBC27.05	9	18	80	100	126	300	0.09	23.358573569774	0.142857142857143	37.0771009044032	0.20824467416958	1.17320221410224	0.63	0.262388289453671	1.47823478976882	13	96	1
SPBC27.06c	27	123	48	100	515	300	0.27	70.075720709322	0.238834951456311	61.9871531625071	0.141468333298958	0.338497867691623	1.13048780487805	0.728561916489634	1.74326401861186	24	103	1
SPBC27.08c	81	1659	245	100	1342	300	0.81	210.227162127966	1.23621460506706	320.846775560979	0.0388038678769445	0.0613508415296176	0.655226039783002	0.520747906908596	0.823328293327468	100	81	1
SPBC27B12.01c	15	179	84	100	2125	300	0.15	38.9309559496233	0.0842352941176471	21.8624034979846	0.047599301624674	0.145089040934097	1.78072625698324	1.01148515952432	3.08314211984957	8	107	1
SPBC27B12.02	7	46	14	100	656	300	0.07	18.1677794431576	0.0701219512195122	18.1994306268564	0.0628541693047669	0.35049359395191	0.998260869565217	0.412323350639271	2.29923797632453	7	100	1
SPBC27B12.03c	61	422	125	100	1357	300	0.61	158.319220861802	0.310980103168755	80.7116846511474	0.109464137616585	0.190512734034525	1.96154028436019	1.48542834745705	2.58525780084851	38	123	0.60636228970391
SPBC27B12.04c	3	166	80	100	2469	300	0.03	7.78619118992467	0.0672336978533819	17.449814196402	0.00461692452055502	0.0583308935521878	0.446204819277108	0.113991866412503	1.44018976180352	6	97	1
SPBC27B12.05	2	156	123	100	1902	300	0.02	5.19079412661645	0.082018927444795	21.2871683425911	0.0022003627673571	0.0523146397279398	0.243846153846154	0.041850899835132	0.995024447625414	7	95	1
SPBC27B12.06	64	329	71	100	2882	300	0.64	166.105412051726	0.114156835530881	29.6282315693409	0.14743762428435	0.256217614529794	5.60632218844985	4.24915233187498	7.38419165074866	16	148	7.26796270523436e-17
SPBC27B12.07	8	251	101	100	1393	300	0.08	20.7631765064658	0.180186647523331	46.7655895829407	0.0146439584576549	0.0663723624637782	0.44398406374502	0.203990341315133	0.92456700912043	16	92	1
SPBC27B12.08	42	952	0	100	8290	300	0.42	109.006676658945	0.114837153196622	29.804801016519	0.0319698568195451	0.0606614928769244	3.65735294117647	2.65030113034029	5.02883775949704	14	128	1.90178629089735e-06
SPBC27B12.09c	29	135	4	100	1311	300	0.29	75.2665148359385	0.102974828375286	26.7260567159886	0.140819684189917	0.325858479940347	2.81622222222222	1.84614605972981	4.27200467201795	12	117	0.140340765966592
SPBC27B12.10c	35	104	300	100	566	300	0.35	90.8388972157878	0.183745583038869	47.6892746614938	0.225206333665441	0.501027490231005	1.90480769230769	1.2746678485464	2.83581559470749	20	115	1
SPBC27B12.11c	4	649	74	100	2665	300	0.04	10.3815882532329	0.243527204502814	63.2049791402265	0.00196793512886544	0.0170125747539422	0.164252696456086	0.052445471184264	0.453385117192559	20	84	1
SPBC27B12.12c	9	1875	238	100	3172	300	0.09	23.358573569774	0.591109709962169	153.416440532879	0.00233857626851582	0.00948892814604281	0.152256	0.0741796392373218	0.300988800792478	40	69	1
SPBC27B12.13	37	421	181	100	1541	300	0.37	96.0296913424042	0.27319922128488	70.9060456620871	0.0618472932699351	0.124355638757647	1.35432304038005	0.9530667892897	1.91632039325534	29	108	1
SPBC27B12.14	11	144	19	100	1421	300	0.11	28.5493676963905	0.101337086558761	26.3009976858821	0.0392212417474573	0.144858764673415	1.08548611111111	0.557333845231368	2.05844304600923	10	101	1
SPBC28E12.01c	10	5	82	100	267	300	0.1	25.9539706330822	0.0187265917602996	4.86029412604536	0.630963391853432	6.69953120982239	5.34	1.68467225624866	17.8877483302258	2	108	1
SPBC28E12.02	0	1	0	100	2103	300	0	0	0.000475511174512601	0.123414030590025	0.120791776113059	17.3080587281839	0	2.54025105165763	363.988475053708	0	100	1
SPBC28E12.03	3	1467	163	100	3572	300	0.03	7.78619118992467	0.410694288913774	106.591475136427	0.000527494961961999	0.00652620220447533	0.0730470347648262	0.0188421200412826	0.233115942743859	29	74	1
SPBC28E12.04	32	242	62	100	1437	300	0.32	83.0527060258631	0.168406402226862	43.70814817819	0.0898046097116885	0.193700654867109	1.9001652892562	1.29049224155696	2.78347841044036	19	113	1
SPBC28E12.05	14	497	9	100	5033	300	0.14	36.3355588863151	0.0987482614742698	25.6290947837112	0.0159044973097005	0.0489469238930224	1.41774647887324	0.800473349597224	2.46349867953582	10	104	1
