V4	Cdk9as_DMSO_18Cr1_pr_counts	Cdk9as_DMSO_18Cr1gb_counts	Cdk9as_DMSO_18Cr1term_counts	Cdk9as_DMSO_18Cr1pr_map	Cdk9as_DMSO_18Cr1gb_map	Cdk9as_DMSO_18Cr1term_map	Cdk9as_DMSO_18Cr1pr_density	Cdk9as_DMSO_18Cr1pr_densityRPKM	Cdk9as_DMSO_18Cr1gb_density	Cdk9as_DMSO_18Cr1gb_densityRPKM	Cdk9as_DMSO_18Cr1pause_index_CI_low	Cdk9as_DMSO_18Cr1pause_index_CI_high	Cdk9as_DMSO_18Cr1pause_index_scaled	Cdk9as_DMSO_18Cr1pause_index_CI_low_scaled	Cdk9as_DMSO_18Cr1pause_index_CI_high_scaled	Cdk9as_DMSO_18Cr1_ExpPR	Cdk9as_DMSO_18Cr1_ExpGB	Cdk9as_DMSO_18Cr1Fexact_Pval
SPBC17D1.01	83	2269	218	100	2702	300	0.83	215.407669395423	0.839748334566987	217.937628467184	0.029195251204421	0.0457731104475155	0.988391361833407	0.788855687543455	1.23678944429187	83	100	1
SPBC17D1.02	48	104	24	100	1757	300	0.48	124.573110011811	0.0591918042117245	15.3618898705515	0.323105910016836	0.657979772709998	8.10923076923077	5.67697083899581	11.5607046065147	8	140	3.9418366579406e-17
SPBC17D1.03c	15	120	84	100	1068	300	0.15	38.929096878691	0.112359550561798	29.160372193776	0.0702440606679489	0.218858673947438	1.335	0.750206567933694	2.33741063775864	11	104	1
SPBC17D1.04	23	169	67	100	1340	300	0.23	59.6912818806595	0.126119402985075	32.7314297139242	0.0858086183852306	0.214031289490392	1.82366863905325	1.14983548636209	2.86801927917125	13	110	1
SPBC17D1.05	27	510	63	100	1940	300	0.27	70.0723743816437	0.262886597938144	68.2262522616233	0.0352143874037026	0.0790357391986296	1.02705882352941	0.68315911563183	1.53329334045341	26	101	1
SPBC17D1.06	111	497	76	100	1982	300	1.11	288.075316902313	0.250756811301715	65.0782413343741	0.180804694810914	0.275679274443569	4.42659959758551	3.58354905115232	5.46396321947153	42	169	1.6485796322e-19
SPBC17D1.07c	1	117	11	100	4555	300	0.01	2.59527312524606	0.0256860592755214	6.66623393312381	0.000442728847975229	0.0561996970150585	0.389316239316239	0.0201662990252717	2.55989619903592	2	99	1
SPBC17D1.17	22	57	61	100	146	300	0.22	57.0960087554134	0.39041095890411	101.322306944538	0.2289482715631	0.646057100575671	0.563508771929825	0.334264476482126	0.943243366840479	34	88	1
SPBC17D11.01	135	590	209	100	1852	300	1.35	350.361871908219	0.318574514038877	82.6787874673422	0.188927237066212	0.276969753548993	4.23762711864407	3.49893243046624	5.12947983572734	56	179	4.41553903462126e-21
SPBC17D11.02c	19	257	14	100	2073	300	0.19	49.3101893796752	0.123974915581283	32.1748766612754	0.0450155304961523	0.119998035689394	1.53256809338521	0.933171947185237	2.48755927984115	13	106	1
SPBC17D11.03c	15	237	72	100	986	300	0.15	38.929096878691	0.240365111561866	62.3813114283283	0.0361460054214655	0.108966501090826	0.624050632911392	0.356399613455649	1.07440970075555	22	93	1
SPBC17D11.04c	7	224	56	100	2274	300	0.07	18.1669118767225	0.098504837291117	25.5646956928372	0.013522957538267	0.0684204220176968	0.710625	0.307512054420191	1.55588039668243	9	98	1
SPBC17D11.05	99	1369	174	100	2926	300	0.99	256.93203939936	0.467874231032126	121.426141779284	0.058645075577521	0.0890857001524983	2.11595325054785	1.71595491139826	2.6066475864621	63	136	0.00161020963773426
SPBC17D11.06	29	293	15	100	1657	300	0.29	75.2629206321359	0.176825588412794	45.8910697463547	0.0662586118827574	0.146947270207695	1.64003412969283	1.09790519889729	2.4349162673415	19	110	1
SPBC17D11.07c	89	1338	124	100	3076	300	0.89	230.9793081469	0.434980494148244	112.889318646919	0.0533431926623347	0.0828493778703735	2.0460687593423	1.64083660629342	2.54844686329269	57	132	0.0107849037078554
SPBC17D11.08	48	267	31	100	1809	300	0.48	124.573110011811	0.14759535655058	38.3050262266832	0.13057893582789	0.246839230688684	3.25213483146067	2.36217294912654	4.46532168315829	19	129	2.11797768266237e-05
SPBC17F3.01c	50	1055	340	100	1475	300	0.5	129.763656262303	0.715254237288136	185.628009975227	0.0352998851678934	0.063453623953824	0.699052132701422	0.520673306226428	0.935940953318904	62	88	1
SPBC17F3.02	50	812	51	100	2152	300	0.5	129.763656262303	0.377323420074349	97.925733164489	0.045770958442443	0.082611855036585	1.32512315270936	0.984991025681373	1.77780712038731	41	109	1
SPBC17G9.02c	24	107	38	100	1278	300	0.24	62.2865550059055	0.0837245696400626	21.7288125509647	0.140410387613348	0.355665928342443	2.86654205607477	1.79444475369859	4.54541056421642	9	115	0.468114632790504
SPBC17G9.03c	180	579	404	100	1854	300	1.8	467.149162544292	0.312297734627832	81.0497917754839	0.262050885332758	0.368689405114887	5.76373056994819	4.85842341406934	6.83550157083	66	214	2.17367288692613e-37
SPBC17G9.04c	13	318	262	100	2442	300	0.13	33.7385506281988	0.13022113022113	33.7959399602067	0.0224656774838735	0.072828507453309	0.998301886792453	0.548611844156191	1.77847215200981	13	100	1
SPBC17G9.05	0	100	36	100	1477	300	0	0	0.0677048070412999	17.5712466164256	0.000910928409356709	0.048329390295792	0	0.0134544126061986	0.713825094668848	6	94	1
SPBC17G9.06c	19	98	72	100	1151	300	0.19	49.3101893796752	0.0851433536055604	22.0970257405833	0.114870111584078	0.323713400735928	2.2315306122449	1.32215498433273	3.72594124247053	9	110	1
SPBC17G9.07	170	289	247	100	369	300	1.7	441.196431291831	0.78319783197832	203.261228508432	0.48452846813495	0.713972039396093	2.17058823529412	1.78791004741796	2.63455682537158	118	152	0.000597639968878366
SPBC17G9.08c	14	841	64	100	3089	290	0.14	36.3338237534449	0.272256393654905	70.6579701628987	0.00942945038666124	0.0288289509370402	0.514221165279429	0.291275722443966	0.890526294445173	24	90	1
SPBC17G9.09	76	442	264	100	1490	300	0.76	197.240757518701	0.296644295302013	76.9872967354873	0.13375327164313	0.220743721395871	2.56199095022624	1.99292374748264	3.28908144879847	40	136	7.46840736121458e-05
SPBC17G9.10	194	195	142	100	388	300	1.94	503.482986297736	0.502577319587629	130.432541088398	0.811632157050327	1.21947759844165	3.86010256410256	3.14913276935527	4.7315730819536	98	196	2.50682969405177e-16
SPBC17G9.11c	98	2376	269	100	3703	300	0.98	254.336766274114	0.641641911963273	166.523601014978	0.0335167053731028	0.0507060347185096	1.52733164983165	1.241123599966	1.87764446562641	77	121	1
SPBC17G9.12c	6	188	206	100	1936	300	0.06	15.5716387514764	0.0971074380165289	25.2020324145795	0.0127956492822715	0.0743724449760959	0.617872340425532	0.247723770104776	1.43985053473722	9	97	1
SPBC17G9.13c	6	48	54	100	1144	300	0.06	15.5716387514764	0.041958041958042	10.8892578681653	0.0482030967525859	0.304032523084822	1.43	0.551443426849583	3.47813206409037	4	102	1
SPBC1815.01	567	8133	760	100	1257	300	5.67	1471.51986201452	6.47016706443914	1679.18506981911	0.0639655667735657	0.0759779693070307	0.876329767613427	0.804047174343721	0.955043074189375	577	90	1
SPBC1826.01c	1	2102	68	100	6174	288	0.01	2.59527312524606	0.340459993521218	88.3586671407066	2.4822868342431e-05	0.00309204711744257	0.029372026641294	0.00153256389146169	0.190902989030905	25	76	1
SPBC1861.01c	3	349	22	100	2820	300	0.03	7.78581937573819	0.123758865248227	32.1188056989673	0.00220854349321138	0.0275598550605857	0.242406876790831	0.062280926508561	0.777187912708517	11	92	1
SPBC1861.02	11	790	299	100	2571	300	0.11	28.5480043777067	0.307273434461299	79.7458486559468	0.00729096468410864	0.0258661787445505	0.357987341772152	0.187450702028433	0.665019455522392	26	85	1
SPBC1861.03	132	1344	8	100	4803	300	1.32	342.576052532481	0.279825109306683	72.6222585952678	0.0817889964836916	0.117864797883658	4.71723214285714	3.92832550111171	5.66104624235212	50	182	9.25872245483264e-26
SPBC1861.04c	3	410	20	100	3566	300	0.03	7.78581937573819	0.114974761637689	29.8390908959867	0.00188140435201922	0.0234382950440759	0.260926829268293	0.0670908791930055	0.835809601271745	10	93	1
SPBC1861.05	30	2248	242	100	3848	300	0.3	77.8581937573819	0.584199584199584	151.615748065311	0.00914197422491121	0.0193623034055483	0.513523131672598	0.351783168174583	0.745061435045499	47	83	1
SPBC1861.06c	0	0	5	100	1368	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPBC1861.07	96	8	5	100	313	300	0.96	249.146220023622	0.0255591054313099	6.63328594312093	5.64721112784946	26.6157118983709	37.56	17.6757708301688	83.3071782419008	4	192	4.1853697313626e-35
SPBC1861.08c	9	63	15	100	785	300	0.09	23.3574581272146	0.0802547770700637	20.828306610255	0.0663804828291649	0.297019676616359	1.12142857142857	0.521086790208944	2.33160446143842	8	101	1
SPBC1861.09	59	821	71	100	1834	300	0.59	153.121114389518	0.447655398037077	116.178802389696	0.0546637328529676	0.0942741680913664	1.31797807551766	1.00253286052342	1.72898824279566	49	110	1
SPBC18A7.01	6	50	25	100	1331	300	0.06	15.5716387514764	0.0375657400450789	9.74933555689731	0.046369551949112	0.291210045099132	1.5972	0.617178736442681	3.87600570026944	3	103	1
SPBC18A7.02c	13	573	17	100	3156	300	0.13	33.7385506281988	0.181558935361217	47.1195025591253	0.0125339371500044	0.0401963321878504	0.716020942408377	0.39557105645414	1.26859624384856	17	96	1
SPBC18E5.01	32	855	59	100	1637	300	0.32	83.0487400078741	0.522296884544899	135.550306785912	0.0258501904972381	0.0538924226748162	0.612678362573099	0.423167618439788	0.882218959186742	45	87	1
SPBC18E5.02c	116	639	111	100	1803	300	1.16	301.051682528543	0.354409317803661	91.9788977832632	0.148191382995896	0.222219368081491	3.27305164319249	2.67189063541601	4.00661520650928	56	160	1.81196041308255e-12
SPBC18E5.03c	18	58	173	100	1520	300	0.18	46.7149162544292	0.0381578947368421	9.90301587264946	0.176453788309895	0.540131080784174	4.71724137931034	2.6820975823104	8.20999242791945	4	114	0.0111433403834014
SPBC18E5.04	180	96	442	39	418	300	4.61538461538461	1197.81836549818	0.229665071770335	59.6043588573259	1.4533261792192	2.42051272842269	20.0961538461538	15.5766754593237	25.9429312943765	40	179	1.12896519770709e-56
SPBC18E5.05c	6	50	9	100	1078	281	0.06	15.5716387514764	0.0463821892393321	12.0374449222916	0.046369551949112	0.291210045099132	1.2936	0.499863770011427	3.13924428616864	4	102	1
SPBC18E5.06	103	191	143	100	269	300	1.03	267.313131900345	0.71003717472119	184.274039747955	0.42133654862369	0.689827082033999	1.45062827225131	1.13339531579773	1.85563485067146	84	119	1
SPBC18E5.07	124	655	65	100	1813	300	1.24	321.813867530512	0.361279646993933	93.7619358541739	0.155497471231343	0.230334701229934	3.43224427480916	2.81916915342425	4.17596813329871	59	165	2.86475623078258e-14
SPBC18E5.08	72	329	10	100	1773	300	0.72	186.859665017717	0.18556119571348	48.158198432372	0.168151060610638	0.284418387346407	3.88012158054711	2.9813183046266	5.0427380076518	26	146	3.92278809223823e-11
SPBC18E5.09c	2	7	23	100	186	300	0.02	5.19054625049213	0.0376344086021505	9.76715692296906	0.0410868912536841	1.48812327873763	0.531428571428571	0.0764216177318525	2.767909298452	3	99	1
SPBC18E5.10	7	90	0	100	2836	300	0.07	18.1669118767225	0.0317348377997179	8.23605716756508	0.0330477820110935	0.173684848687487	2.20577777777778	0.937235097834613	4.92570230877713	3	104	1
SPBC18E5.11c	54	748	0	100	3198	300	0.54	140.144748763287	0.233896185115697	60.7024483328348	0.0542105402766211	0.0959053371597654	2.30871657754011	1.73365307804634	3.0670526823693	29	125	0.0201368447257926
SPBC18E5.12c	71	360	81	100	1374	300	0.71	184.264391892471	0.262008733624454	67.9984224955301	0.151612695201024	0.256174279316813	2.70983333333333	2.08315843206207	3.51983459781301	35	136	3.25975333659205e-05
SPBC18E5.13	1	7	9	100	730	300	0.01	2.59527312524606	0.00958904109589041	2.48861806530445	0.00660323359662749	1.14229470290644	1.04285714285714	0.0482036052553807	8.33875133121698	0	101	1
SPBC18E5.14c	7	15	19	100	183	300	0.07	18.1669118767225	0.0819672131147541	21.2727305348038	0.172804614762774	1.21652181949847	0.854	0.316232445015877	2.2262349296822	8	99	1
SPBC18E5.15	0	5	1	100	142	300	0	0	0.0352112676056338	9.13828565227488	0.0190383591688732	1.16008855872718	0	0.0270344700197999	1.6473257533926	3	97	1
SPBC18H10.02	216	3914	550	100	2456	300	2.16	560.57899505315	1.59364820846906	413.595236653628	0.0480019401801977	0.0634271117250785	1.35538068472151	1.17892765082566	1.55776986396793	194	122	1
SPBC18H10.03	50	494	335	100	1354	274	0.5	129.763656262303	0.364844903988183	94.6872174203512	0.0748153225550026	0.136561709134922	1.37044534412955	1.01299946739474	1.84904554168685	40	110	1
SPBC18H10.04c	82	1136	82	100	1600	264	0.82	212.812396270177	0.71	184.264391892471	0.0573037255738	0.0908081606351911	1.15492957746479	0.9168596091808	1.45293057016306	75	107	1
SPBC18H10.05	52	441	114	100	2532	300	0.52	134.954202512795	0.174170616113744	45.2020319207549	0.0874919897981972	0.158516240228754	2.98557823129252	2.21529718169035	4.01363120259205	22	130	4.49096063397118e-05
SPBC18H10.06c	7	42	11	100	1078	300	0.07	18.1669118767225	0.038961038961039	10.1114537347249	0.0684701417020486	0.386161793921163	1.79666666666667	0.738108127548083	4.16282413847013	4	103	1
SPBC18H10.07	7	186	17	100	3403	300	0.07	18.1669118767225	0.054657655010285	14.1851543137164	0.0162444920661279	0.0826237757013464	1.28069892473118	0.552800065010333	2.81168708711682	5	102	1
SPBC18H10.08c	10	247	113	100	2377	300	0.1	25.9527312524606	0.103912494741271	26.9681304979292	0.0202972098131922	0.0782538161205743	0.962348178137652	0.482464677259578	1.86009320918605	10	100	1
SPBC18H10.09	3	76	4	100	2700	300	0.03	7.78581937573819	0.0281481481481481	7.30521324143337	0.00995690754518226	0.12933865116668	1.06578947368421	0.268836503719921	3.49214358150036	2	101	1
SPBC18H10.10c	8	98	23	100	2310	300	0.08	20.7621850019685	0.0424242424242424	11.010249622256	0.0368276949117698	0.173349908486286	1.88571428571429	0.850719752461883	4.00438288603322	4	104	1
SPBC18H10.11c	3	34	15	100	1152	300	0.03	7.78581937573819	0.0295138888888889	7.65966026548318	0.0216350687008803	0.299112990062463	1.01647058823529	0.249235991434141	3.44578164551958	2	101	1
SPBC18H10.12c	160	776	264	100	1119	300	1.6	415.24370003937	0.693476318141197	179.976045146644	0.173264891815591	0.245255758206685	2.30721649484536	1.93883413941646	2.7444119343328	106	154	1.9949844913483e-06
SPBC18H10.13	40	63	183	96	346	300	0.416666666666667	108.136380218586	0.182080924855491	47.2549730897405	0.419224631023974	0.959800812582743	2.28835978835979	1.51095544098224	3.4592820953503	20	116	1
SPBC18H10.14	148	180	278	100	613	300	1.48	384.100422536418	0.293637846655791	76.20704119809	0.657690031684228	1.02777762840237	5.04022222222222	4.03163989422432	6.30027686210653	56	192	1.28772918681674e-22
SPBC18H10.15	2	53	39	100	1489	300	0.02	5.19054625049213	0.035594358629953	9.23770823626873	0.00636374095221003	0.157495336185186	0.56188679245283	0.0947561027784073	2.34510555579742	3	99	1
SPBC18H10.16	9	923	2	100	4895	284	0.09	23.3574581272146	0.18855975485189	48.9364064270096	0.00474228517620406	0.0193117484001856	0.477302275189599	0.232134859375189	0.945310084189087	17	92	1
SPBC18H10.17c	6	73	11	100	965	300	0.06	15.5716387514764	0.0756476683937824	19.632636076991	0.0322597919492208	0.196045474104771	0.793150684931507	0.31130699230998	1.89183882511104	7	99	1
SPBC18H10.18c	0	22	28	35	503	292	0	0	0.0437375745526839	11.3510951800027	0.00417368066078422	0.226956323474185	0	0.0599817534964133	3.26168659164329	1	34	1
SPBC18H10.19	36	179	50	100	1880	300	0.36	93.4298325088583	0.0952127659574468	24.7103132669705	0.138243128180909	0.291391324283593	3.78100558659218	2.59897080980109	5.47815689653155	11	125	3.71103717145207e-05
SPBC18H10.20c	93	505	79	100	1861	300	0.93	241.360400647884	0.271359484148307	70.4251976490738	0.146674723959008	0.230992021930087	3.42718811881188	2.72961661287713	4.29876152811892	41	152	2.09658720268769e-11
SPBC1921.01c	200	191	184	100	450	300	2	519.054625049213	0.424444444444444	110.154925982666	0.854677584723068	1.28292509365719	4.71204188481675	3.8460491312538	5.77316292145736	89	211	6.62796880141117e-23
SPBC1921.02	35	207	75	100	1244	300	0.35	90.8345593836123	0.166398713826367	43.185011006908	0.116180459329099	0.244995575884161	2.10338164251208	1.445284914054	3.04774496399897	19	116	1
SPBC1921.03c	46	314	40	100	1788	300	0.46	119.382563761319	0.175615212527964	45.5769441458201	0.106149523320057	0.201583963822657	2.61936305732484	1.89795347696263	3.60432127314911	21	125	0.00677649371959499
SPBC1921.04c	2	3	0	100	256	300	0.02	5.19054625049213	0.01171875	3.04133569364773	0.0782648165603505	4.86773260028688	1.70666666666667	0.200357930394497	12.4613954567344	1	101	1
SPBC1921.05	501	1944	70	100	4869	300	5.01	1300.23183574828	0.399260628465804	103.619037902616	0.233318327392067	0.284644053975459	12.5481944444444	11.3602693607197	13.8593189880651	171	430	5.16330741519423e-153
SPBC1921.06c	19	431	814	100	1403	300	0.19	49.3101893796752	0.3071988595866	79.7264944391343	0.0270316910611588	0.0710370655375594	0.618491879350348	0.379254625588058	0.996650029491959	27	92	1
SPBC1921.07c	11	163	36	100	1112	300	0.11	28.5480043777067	0.14658273381295	38.0422229689846	0.034745257392641	0.127601877539823	0.750429447852761	0.386367262206168	1.41893287824283	14	97	1
SPBC19C2.01	14	566	38	100	3184	300	0.14	36.3338237534449	0.177763819095477	46.1345662339596	0.0139790642119605	0.0429370146771501	0.78756183745583	0.445093404508822	1.36711454732046	17	97	1
SPBC19C2.02	5	132	42	100	1213	300	0.05	12.9763656262303	0.108821104699093	28.2420488485145	0.0136982617937242	0.0958300276773045	0.459469696969697	0.166159915557874	1.1624182357257	10	95	1
SPBC19C2.03	20	78	89	100	350	300	0.2	51.9054625049213	0.222857142857143	57.8375153626266	0.152033400856581	0.428375712363086	0.897435897435897	0.532116902998035	1.4993149932708	21	99	1
SPBC19C2.04c	13	313	31	100	2093	300	0.13	33.7385506281988	0.149546106067845	38.8112990063076	0.0228202445883033	0.0740064500381762	0.869297124600639	0.477627719233188	1.54895499929903	14	99	1
SPBC19C2.05	25	991	87	100	3590	300	0.25	64.8818281311516	0.276044568245125	71.6411049336727	0.0165934918238122	0.0380473343081408	0.905650857719475	0.595706356474859	1.36589930166225	27	98	1
SPBC19C2.06c	2	265	1	100	2599	300	0.02	5.19054625049213	0.101962293189688	26.4619999303658	0.00130018803422832	0.0306495683162036	0.196150943396226	0.0337918870095941	0.79658228053813	9	93	1
SPBC19C2.07	476	8294	1283	100	1079	300	4.76	1235.35000761713	7.68674698795181	1994.92078783975	0.0522680162887912	0.063010027235291	0.619247648902821	0.563971895756057	0.67987819386879	509	67	1
SPBC19C2.08	170	128	107	100	1187	300	1.7	441.196431291831	0.107834877843302	27.9860960430915	1.04934651620964	1.68134701380382	15.76484375	12.4557431474084	19.9575890538513	26	244	3.88584420861368e-71
SPBC19C2.09	84	1125	128	100	3098	300	0.84	218.002942520669	0.363137508069722	94.2441015462176	0.0594283571605176	0.0936952167747814	2.31317333333333	1.84109050483284	2.90267781568273	49	135	0.000334165333747106
SPBC19C2.10	9	234	39	100	1913	300	0.09	23.3574581272146	0.122320961840042	31.745630491771	0.0185176416410063	0.0769919417865107	0.735769230769231	0.354242484592451	1.47285584637595	11	98	1
SPBC19C2.11c	86	2078	84	100	1590	300	0.86	223.193488771162	1.30691823899371	339.180978255429	0.0331488524852837	0.0516064065404234	0.658036573628489	0.52706675451601	0.820541863992732	105	81	1
SPBC19C2.12	11	79	81	100	834	300	0.11	28.5480043777067	0.0947242206235012	24.5835224094052	0.0701354838512572	0.269449633465892	1.16126582278481	0.584929935319485	2.24720994310554	9	102	1
SPBC19C2.13c	8	62	32	100	1162	300	0.08	20.7621850019685	0.0533562822719449	13.8474125443422	0.0572321620150036	0.279067895405209	1.49935483870968	0.665037722614342	3.24276894460853	5	103	1
SPBC19C2.14	27	203	38	100	1537	300	0.27	70.0723743816437	0.132075471698113	34.277192220231	0.0871106211919297	0.201730982584877	2.04428571428571	1.33889024771996	3.10060520232956	14	113	1
SPBC19C2.15c	9	68	22	100	659	300	0.09	23.3574581272146	0.103186646433991	26.7797530374404	0.0617145743157014	0.274149120316157	0.872205882352941	0.406699044740472	1.80664270288348	10	99	1
SPBC19C7.01	2	47	69	100	1205	300	0.02	5.19054625049213	0.0390041493775934	10.1226420652751	0.00715206070404783	0.178375811909637	0.512765957446809	0.0861823314837764	2.14942853351113	3	99	1
SPBC19C7.02	13	876	51	100	6009	300	0.13	33.7385506281988	0.145781328007988	37.8342362741813	0.00821740601088222	0.026230208054311	0.891746575342466	0.493783927193912	1.57617320198355	14	99	1
SPBC19C7.03	54	1156	39	100	5224	300	0.54	140.144748763287	0.221286370597243	57.4298570594267	0.0351999819872999	0.0618380462861998	2.440276816609	1.83884705901655	3.23041953799108	27	127	0.0040931179751182
SPBC19C7.04c	113	988	16	100	1221	300	1.13	293.265863152805	0.809172809172809	210.002444532605	0.0936728586465546	0.139537564683208	1.39648785425101	1.14374560407443	1.70375366478196	95	118	1
SPBC19C7.05	67	354	134	100	1188	300	0.67	173.883299391486	0.297979797979798	77.3338961563221	0.1444698623478	0.24754953615778	2.24847457627119	1.71630196469187	2.94088848955443	38	129	0.0149853665242506
SPBC19C7.06	16	692	150	100	2149	300	0.16	41.524370003937	0.322010237319684	83.5704514969882	0.0136001871366489	0.0386969736262507	0.496878612716763	0.292268021566584	0.831597963228128	28	88	1
SPBC19C7.07c	52	102	16	100	1026	300	0.52	134.954202512795	0.0994152046783626	25.8009608942591	0.360052879866763	0.720669223678521	5.23058823529412	3.69414254743299	7.39406623494162	13	139	4.01109331093543e-11
SPBC19C7.08c	14	346	90	100	1775	300	0.14	36.3338237534449	0.194929577464789	50.5895493709937	0.0227671698086257	0.070559050755279	0.718208092485549	0.404117264103107	1.2524231509062	18	96	1
SPBC19C7.09c	1	241	51	100	2902	300	0.01	2.59527312524606	0.0830461750516885	21.5527506266127	0.000215787379438995	0.0271116183641966	0.120414937759336	0.00626214975131962	0.786779164928986	7	94	1
SPBC19C7.10	63	418	129	100	1801	300	0.63	163.502206890502	0.232093281510272	60.2345456053778	0.114575573525249	0.197897832152077	2.71442583732057	2.06350607918973	3.5641399570589	30	133	8.81036648165883e-05
SPBC19C7.11	63	425	45	100	2450	300	0.63	163.502206890502	0.173469387755102	45.0200440093705	0.112722419567508	0.194579027459122	3.63176470588235	2.76169927940395	4.76718617274848	24	139	4.00258367616039e-09
SPBC19C7.12c	61	1180	6	100	4379	300	0.61	158.31166064001	0.269467915049098	69.9342838043013	0.039609131043978	0.0673301442441986	2.26372033898305	1.7344838484158	2.94838701645346	34	127	0.0103523126181845
SPBC19F5.01c	0	1178	281	100	3331	300	0	0	0.353647553287301	91.7811990855558	7.71710073805438e-05	0.00406871153847054	0	0.00257056625584591	0.135528781346454	26	74	1
SPBC19F5.02c	38	823	19	100	2632	300	0.38	98.6203787593504	0.312689969604863	81.151587464951	0.0328748789325879	0.0645771037170522	1.21526123936817	0.865266813505713	1.69966936983281	32	106	1
SPBC19F5.03	73	1309	105	100	2070	300	0.73	189.454938142963	0.632367149758454	164.116546905657	0.0437292129300791	0.0710095810946492	1.15439266615737	0.905194707652636	1.46989832865924	67	106	1
SPBC19F5.04	200	806	143	100	1988	300	2	519.054625049213	0.405432595573441	105.220831939051	0.211884451969217	0.29051078075249	4.93300248138958	4.21226290514803	5.7753543213595	86	214	1.29296581463387e-33
SPBC19F5.05c	91	739	19	100	2043	300	0.91	236.169854397392	0.361722956436613	93.8769867624494	0.0984247177099436	0.15389477696463	2.51573748308525	2.01081698281415	3.1440702933874	50	141	1.04929488540654e-05
SPBC19F8.01c	30	40	5	100	2505	300	0.3	77.8581937573819	0.0159680638722555	4.14414870298773	0.455214336596909	1.23316153095423	18.7875	11.4031191317526	30.8906963504035	2	128	1.00504923175921e-18
SPBC19F8.02	6	11	9	100	464	300	0.06	15.5716387514764	0.0237068965517241	6.15258715036782	0.180069604794401	1.58930475012191	2.53090909090909	0.835522966246023	7.37437404056567	2	104	1
SPBC19F8.03c	86	391	120	100	2117	300	0.86	223.193488771162	0.184695323571091	47.9334809622679	0.172923193390395	0.279459888426693	4.65631713554987	3.66078400407466	5.9161658379931	28	158	4.3229210345021e-17
SPBC19F8.04c	4	81	79	100	907	300	0.04	10.3810925009843	0.0893054024255788	23.1771910854389	0.0154160419382817	0.139843211786121	0.447901234567901	0.139823500380215	1.26837793090012	8	96	1
SPBC19F8.05	146	1145	8	100	3468	300	1.46	378.909876285925	0.330161476355248	85.6859206576339	0.106916779116379	0.151992155716481	4.42207860262009	3.70787389975601	5.27108796024758	61	185	6.21322180583531e-25
SPBC19F8.06c	3	113	1	100	3502	300	0.03	7.78581937573819	0.0322672758423758	8.37423938186195	0.00674816527677862	0.0862026439994144	0.929734513274336	0.236320747992787	3.01881659285949	3	100	1
SPBC19F8.07	24	419	39	100	1159	300	0.24	62.2865550059055	0.361518550474547	93.8239378324505	0.0370824594757198	0.0877405122323191	0.663866348448687	0.429785705323593	1.01691253677258	32	92	1
SPBC19F8.08	147	114	253	100	600	300	1.47	381.505149411171	0.19	49.3101893796752	1.0025767945505	1.65887808751639	7.73684210526316	6.015460767303	9.95326852509836	39	208	1.65121721227862e-33
SPBC19G7.01c	2	329	4	100	3870	300	0.02	5.19054625049213	0.0850129198966408	22.0631746306448	0.00104836369077861	0.0246544680917615	0.235258358662614	0.0405716748331323	0.95412791515117	7	95	1
SPBC19G7.02	2	97	22	100	947	300	0.02	5.19054625049213	0.102428722280887	26.5830510188879	0.00351919897769047	0.0847316300873428	0.195257731958763	0.0333268143187288	0.802408536927136	9	93	1
SPBC19G7.03c	289	237	304	100	291	300	2.89	750.033933196113	0.814432989690722	211.367605045814	1.02327850811078	1.45322876593637	3.54848101265823	2.97774045860236	4.22889570887482	174	215	1.15585850471196e-15
SPBC19G7.04	33	41	2	100	1878	300	0.33	85.6440131331201	0.0218317358892439	5.66593174308246	0.496781596417949	1.30222414119884	15.1156097560976	9.32955838072908	24.4557693717141	2	131	1.00718614987126e-17
SPBC19G7.05c	77	4154	115	100	6240	300	0.77	199.836030643947	0.665705128205128	172.768662856926	0.0146939621349271	0.0233491584638326	1.1566682715455	0.916903237219453	1.45698748814315	70	107	1
SPBC19G7.06	10	464	95	100	3399	300	0.1	25.9527312524606	0.136510738452486	35.4282650813231	0.0108729758928503	0.0413817440008273	0.732543103448276	0.369572450597981	1.40656547858812	13	97	1
SPBC19G7.07c	24	363	2	100	4023	300	0.24	62.2865550059055	0.0902311707680835	23.4174532553895	0.042724374160471	0.101467412491503	2.6598347107438	1.71880157247575	4.08203400453315	10	114	0.676149622069089
SPBC19G7.08c	60	453	93	100	1798	300	0.6	155.716387514764	0.251946607341491	65.3870259030293	0.100213787403613	0.174707310112507	2.38145695364238	1.80184389751697	3.14123743582288	32	128	0.00553968677820267
SPBC19G7.09	53	260	54	100	1911	300	0.53	137.549475638041	0.136054421768707	35.309838438722	0.149984646372987	0.276419024921798	3.8955	2.86620659218779	5.28236756625555	18	135	2.09886110765775e-08
SPBC19G7.10c	39	610	77	100	2578	300	0.39	101.215651884597	0.236617532971296	61.4087124282428	0.0455984215427028	0.0892859102954409	1.64822950819672	1.17552730737088	2.30179076741647	26	113	1
SPBC19G7.13	9	242	31	100	2392	300	0.09	23.3574581272146	0.101170568561873	26.2565257654493	0.0179134434442352	0.0744117354380527	0.889586776859504	0.428489567186107	1.77992871167822	10	99	1
