V4	Fisher_dis2_T316A_r2_pr_counts	Fisher_dis2_T316A_r2gb_counts	Fisher_dis2_T316A_r2term_counts	Fisher_dis2_T316A_r2pr_map	Fisher_dis2_T316A_r2gb_map	Fisher_dis2_T316A_r2term_map	Fisher_dis2_T316A_r2pr_density	Fisher_dis2_T316A_r2pr_densityRPKM	Fisher_dis2_T316A_r2gb_density	Fisher_dis2_T316A_r2gb_densityRPKM	Fisher_dis2_T316A_r2pause_index_CI_low	Fisher_dis2_T316A_r2pause_index_CI_high	Fisher_dis2_T316A_r2pause_index_scaled	Fisher_dis2_T316A_r2pause_index_CI_low_scaled	Fisher_dis2_T316A_r2pause_index_CI_high_scaled	Fisher_dis2_T316A_r2_ExpPR	Fisher_dis2_T316A_r2_ExpGB	Fisher_dis2_T316A_r2Fexact_Pval
SPBC651.06	11	18	7	100	591	300	0.11	136.539953452289	0.0304568527918782	37.8052478409659	0.270719100417951	1.36068002455641	3.61166666666667	1.59994988347009	8.04161894512836	3	108	1
SPBC651.07	0	124	18	100	1276	300	0	0	0.0971786833855799	120.625208236562	0.000734302771695339	0.0389067364682754	0	0.00936970336683252	0.496449957335194	8	92	1
SPBC651.08c	5	303	30	100	4415	300	0.05	62.0636152055857	0.0686296715741789	85.1881105653113	0.00602779897545939	0.0412866560202009	0.728547854785478	0.266127324766532	1.82280586329187	6	99	1
SPBC651.09c	1	58	3	100	1807	300	0.01	12.4127230411171	0.0320973990038738	39.8416124175315	0.000886168532157665	0.114796577053431	0.311551724137931	0.016013065376089	2.0743741473555	3	98	1
SPBC651.10	0	19	2	100	1543	300	0	0	0.0123136746597537	15.2846233169945	0.00484054272324269	0.264551414760663	0	0.0746895742196347	4.08202832975704	1	99	1
SPBC651.11c	6	39	8	100	1297	300	0.06	74.4763382467029	0.0300693909020817	37.3243021282628	0.0586381891385364	0.379097058927005	1.99538461538462	0.760537313126817	4.91688885428325	3	103	1
SPBC651.12c	20	162	12	100	1168	300	0.2	248.254460822343	0.138698630136986	172.162768207275	0.0753380558552599	0.200188985038892	1.44197530864198	0.879948492389436	2.33820734525426	14	106	1
SPBC660.05	0	6	0	100	1143	300	0	0	0.005249343832021	6.51586511344732	0.0157393406208896	0.93492067967121	0	0.179900663296768	10.6861433686419	0	100	1
SPBC660.06	3	57	16	100	1063	300	0.03	37.2381691233514	0.0536218250235183	66.5592862976178	0.0131736428547081	0.174047970715469	0.559473684210526	0.140035823545547	1.85012992870544	5	98	1
SPBC660.07	0	133	18	100	2869	300	0	0	0.0463576158940397	57.5424246939205	0.000684529864532266	0.0362559546666099	0	0.0196391618134307	1.04018333938504	4	96	1
SPBC660.08	9	74	10	100	1202	300	0.09	111.714507370054	0.0615640599001664	76.4177624827511	0.0569143002426048	0.250953288212761	1.46189189189189	0.68410988891611	3.01645852431739	6	103	1
SPBC660.09	4	18	36	100	612	300	0.04	49.6508921644686	0.0294117647058824	36.5080089444622	0.0637362330886756	0.695119747806282	1.36	0.390065746502695	4.25413285657445	2	102	1
SPBC660.10	10	26	19	100	2347	300	0.1	124.127230411171	0.0110779718789945	13.7507796791242	0.173596228683436	0.832554888179174	9.02692307692308	4.07430348720023	19.5400632255652	1	109	0.0123037836876109
SPBC660.11	14	373	78	100	1606	300	0.14	173.77812257564	0.23225404732254	288.290516459321	0.0211363873491837	0.0653961383632518	0.602788203753351	0.33945038082789	1.05026198211382	21	93	1
SPBC660.12c	3	75	4	100	2966	300	0.03	37.2381691233514	0.0252865812542144	31.3875329765268	0.0100865340312156	0.131111553513308	1.1864	0.299166599365854	3.88876867720471	2	101	1
SPBC660.13c	0	131	28	100	1916	300	0	0	0.0683716075156576	84.8677827967821	0.00069499847776358	0.0368133225154144	0	0.0133161708339502	0.705343259395341	6	94	1
SPBC660.14	0	11	7	100	2468	300	0	0	0.00445705024311183	5.5324130248091	0.00843437698064696	0.473726222726494	0	0.208160423882367	11.6915631768899	0	100	1
SPBC660.15	4	266	0	100	4192	300	0.04	49.6508921644686	0.0634541984732824	78.7639391444933	0.00477904128636438	0.0417278482866063	0.630375939849624	0.200337410724395	1.74923140017454	6	98	1
SPBC660.16	20	435	45	100	2697	300	0.2	248.254460822343	0.161290322580645	200.205210340599	0.0285542468562832	0.0732162827708536	1.24	0.770108037713958	1.97464314632992	16	104	1
SPBC660.17c	0	45	11	100	869	300	0	0	0.0517836593785961	64.2776221922062	0.00202982372305869	0.108604324102592	0	0.01763916815338	0.943771576451523	4	96	1
SPBC685.02	4	11	8	100	1653	300	0.04	49.6508921644686	0.00665456745311555	8.26013027539556	0.0978590667085697	1.23052614057963	6.01090909090909	1.61761037269266	20.3405971037812	0	104	1
SPBC685.03	8	11	1	100	1166	300	0.08	99.3017843289372	0.00943396226415094	11.7101160765256	0.267759586150358	1.94395698228357	8.48	3.12207677451318	22.6665384134264	1	107	0.440096507417553
SPBC685.04c	1	21	14	100	788	300	0.01	12.4127230411171	0.0266497461928934	33.0795918608452	0.00238298221596271	0.331279590579523	0.375238095238095	0.0187778998617861	2.61048317376664	2	99	1
SPBC685.05	0	6	6	100	646	300	0	0	0.00928792569659443	11.5288449298302	0.0157393406208896	0.93492067967121	0	0.101676140410947	6.03958759067602	0	100	1
SPBC685.06	5	125	18	100	829	300	0.05	62.0636152055857	0.150784077201448	187.164098931199	0.0144510532424012	0.101307676109515	0.3316	0.119799231379506	0.839840634947876	13	92	1
SPBC685.07c	5	35	26	100	409	300	0.05	62.0636152055857	0.0855745721271394	106.221346317628	0.0492607912738172	0.381281846450909	0.584285714285714	0.201476636309912	1.55944275198422	8	97	1
SPBC685.08	0	11	4	100	741	300	0	0	0.0148448043184885	18.4264444604978	0.00843437698064696	0.473726222726494	0	0.0624987334265939	3.51031131040332	1	99	1
SPBC685.09	3	27	16	100	1441	300	0.03	37.2381691233514	0.0187369882026371	23.2577045184013	0.0268925625650632	0.382672975846422	1.60111111111111	0.38752182656256	5.51431758194694	1	102	1
SPBC691.01	4	22	5	100	1366	300	0.04	49.6508921644686	0.0161054172767204	19.9912084117553	0.0531523583500741	0.555864053309793	2.48363636363636	0.726061215062012	7.59310296821177	1	103	1
SPBC691.02c	1	83	7	100	3306	300	0.01	12.4127230411171	0.0251058681185723	31.1632187662651	0.000622130592304054	0.0796215011770904	0.398313253012048	0.020567637381572	2.63228682891461	2	99	1
SPBC691.03c	1	84	6	100	3041	300	0.01	12.4127230411171	0.0276224926011181	34.2870350362986	0.000614803256201382	0.0786573815564277	0.36202380952381	0.018696167021084	2.39197097313097	2	99	1
SPBC691.04	1	163	59	100	1811	300	0.01	12.4127230411171	0.0900055218111541	111.721361441308	0.000318477165350508	0.0401999139416411	0.111104294478528	0.0057676214644977	0.72802044148312	8	93	1
SPBC691.05c	0	33	3	100	2187	300	0	0	0.0150891632373114	18.7297604186953	0.0027729657495468	0.149200036234492	0	0.0606447609425884	3.26300479244834	1	99	1
SPBC6B1.02	3	117	70	100	3404	300	0.03	37.2381691233514	0.0343713278495887	42.6641773152381	0.00652098088577648	0.0832023962057653	0.872820512820513	0.221974189351831	2.83220956684425	3	100	1
SPBC6B1.03c	0	1	0	100	775	300	0	0	0.00129032258064516	1.60164168272479	0.120791776113059	17.3080587281839	0	0.936136264876206	134.137455143425	0	100	1
SPBC6B1.04	1	18	0	100	2843	300	0.01	12.4127230411171	0.00633134013366162	7.85891715582513	0.00276112751307903	0.390963955466763	1.57944444444444	0.0784988551968368	11.1151052539201	0	101	1
SPBC6B1.05c	0	34	9	100	2183	300	0	0	0.0155748969308291	19.3326881996327	0.00269086889544985	0.144693076160053	0	0.0587416679876702	3.15864985257396	1	99	1
SPBC6B1.06c	3	96	9	100	2500	204	0.03	37.2381691233514	0.0384	47.6648564778898	0.0079209966407539	0.101803651322504	0.78125	0.198024916018847	2.54509128306259	3	100	1
SPBC6B1.07	0	61	14	100	2784	300	0	0	0.0219109195402299	27.1974175829075	0.00149545868574188	0.0796917976497406	0	0.0416335698110538	2.21861964656878	2	98	1
SPBC6B1.08c	16	111	36	100	1711	300	0.16	198.603568657874	0.0648743424897721	80.5267245800119	0.0822136285927189	0.249081774227297	2.46630630630631	1.40667518522142	4.26178915702905	7	109	1
SPBC6B1.09c	0	24	0	100	2236	300	0	0	0.0107334525939177	13.3231374323261	0.0038226010111885	0.207313917589234	0	0.0854733586101749	4.63553919729528	1	99	1
SPBC6B1.10	0	94	0	100	8151	300	0	0	0.011532327321801	14.3147585065024	0.000969210753182856	0.0514441349397628	0	0.0790003684919346	4.19321143894006	1	99	1
SPBC6B1.12c	0	1	1	100	728	300	0	0	0.00137362637362637	1.70504437377983	0.120791776113059	17.3080587281839	0	0.879364130103069	126.002667541179	0	100	1
SPBC713.02c	2	159	16	100	3782	300	0.02	24.8254460822343	0.0420412480169223	52.1846367936972	0.00215921822039125	0.0513163128513105	0.475723270440252	0.0816616330951971	1.94078295203656	4	98	1
SPBC713.03	7	80	25	100	2007	300	0.07	86.88906128782	0.0398604882909816	49.4777201439647	0.0370391894100321	0.196195188211891	1.756125	0.743376531459344	3.93763742741265	4	103	1
SPBC713.04c	1	136	15	100	2588	300	0.01	12.4127230411171	0.0525502318392581	65.2291473567207	0.000381286087926348	0.0482652736722331	0.190294117647059	0.0098676839555339	1.24910528263739	5	96	1
SPBC713.05	0	11	8	100	1251	300	0	0	0.008792965627498	10.9144647044196	0.00843437698064696	0.473726222726494	0	0.105514056027893	5.92631504630844	0	100	1
SPBC713.06	0	52	21	100	4759	300	0	0	0.0109266652658121	13.5629669707521	0.00175540185204023	0.0937274199558428	0	0.0835395741385945	4.46048791569856	1	99	1
SPBC713.07c	5	169	39	100	3493	300	0.05	62.0636152055857	0.0483824792442027	60.0558314900887	0.0107408440066457	0.0745283707263783	1.03343195266272	0.375177681152135	2.6032759894724	4	101	1
SPBC713.08	2	93	15	100	1430	300	0.02	24.8254460822343	0.065034965034965	80.7261008967758	0.00366826053377003	0.0884470202213198	0.30752688172043	0.0524561256329114	1.26479238916487	6	96	1
SPBC713.09	18	90	10	100	1199	300	0.18	223.429014740109	0.0750625521267723	93.1730670309043	0.116537721311022	0.339261357657086	2.398	1.39728727851916	4.06774367830847	8	110	1
SPBC713.10	6	24	6	100	971	300	0.06	74.4763382467029	0.0247167868177137	30.6802629234615	0.0917598386399533	0.642865332009817	2.4275	0.890988033193947	6.24222237381533	2	104	1
SPBC713.11c	2	184	60	100	876	300	0.02	24.8254460822343	0.210045662100457	260.723862964104	0.00186811893151162	0.0442753046606247	0.0952173913043478	0.0163647218400418	0.387851668827072	17	85	1
SPBC713.12	6	61	18	100	2002	300	0.06	74.4763382467029	0.0304695304695305	37.8209842911162	0.0383475594601961	0.236355971349353	1.96918032786885	0.767718140393125	4.73184654641404	3	103	1
SPBC713.13	0	3	1	100	1412	300	0	0	0.00212464589235127	2.63726410222036	0.0327971598819604	2.22593021867193	0	0.463095897533281	31.4301346876477	0	100	1
SPBC725.01	4	140	1	100	2415	300	0.04	49.6508921644686	0.0579710144927536	71.9578147311139	0.00901602807011723	0.079921750272733	0.69	0.217737077893331	1.9301102690865	5	99	1
SPBC725.02	24	335	12	100	3522	300	0.24	297.905352986811	0.0951164111300398	118.065366802222	0.0462422309687423	0.110077634879651	2.52322388059702	1.6286513747191	3.87693430046132	10	114	1
SPBC725.03	5	20	6	100	1045	300	0.05	62.0636152055857	0.0191387559808612	23.7564077341955	0.0823393836108277	0.703598096714151	2.6125	0.860446558733149	7.35260011066288	1	104	1
SPBC725.04	1	22	7	100	1982	300	0.01	12.4127230411171	0.0110998990918264	13.7779973211189	0.0022789459676721	0.315231910448174	0.900909090909091	0.0451687090792609	6.24789646508281	1	100	1
SPBC725.05c	0	33	3	100	1400	300	0	0	0.0235714285714286	29.2585614540618	0.0027729657495468	0.149200036234492	0	0.0388215204936551	2.08880050728289	2	98	1
SPBC725.06c	0	34	0	100	3798	300	0	0	0.00895208004212743	11.111969020484	0.00269086889544985	0.144693076160053	0	0.102199200649185	5.49544303255881	0	100	1
SPBC725.07	3	74	23	100	2328	300	0.03	37.2381691233514	0.031786941580756	39.4562502166095	0.0102195802950602	0.132933710232173	0.943783783783784	0.237911829269	3.09469677420498	3	100	1
SPBC725.08	3	40	12	100	1986	300	0.03	37.2381691233514	0.0201409869083585	25.000449226822	0.018530119723358	0.251918538045674	1.4895	0.368008177705889	5.00310216558709	2	101	1
SPBC725.09c	5	61	44	100	1263	300	0.05	62.0636152055857	0.0482977038796516	59.9506021780005	0.0290456517131218	0.212125386404063	1.03524590163934	0.366846581136728	2.67914363028331	4	101	1
SPBC725.10	0	8	7	100	1467	300	0	0	0.005453306066803	6.76903778656695	0.0116892782926356	0.673070909790981	0	0.171481712552964	9.8739502466337	0	100	1
SPBC725.11c	1	64	11	100	1883	300	0.01	12.4127230411171	0.0339883165161976	42.1887559549388	0.000804249148526225	0.103792408019431	0.29421875	0.0151440114667488	1.95441104300588	3	98	1
SPBC725.12	1	16	1	100	447	300	0.01	12.4127230411171	0.0357941834451902	44.4303285588086	0.00308778638028139	0.444289421552728	0.279375	0.0138024051198578	1.98597371434069	3	98	1
SPBC725.13c	0	31	17	100	839	300	0	0	0.0369487485101311	45.8634581972147	0.00295316473031761	0.159112070807008	0	0.0247770520873648	1.3349502740708	3	97	1
SPBC725.14	2	88	31	100	1491	300	0.02	24.8254460822343	0.0590207914151576	73.2608737503896	0.00387333776376311	0.0935759155614898	0.338863636363636	0.057751466057708	1.39521690102181	5	97	1
SPBC725.15	12	52	23	100	1102	300	0.12	148.952676493406	0.0471869328493648	58.5718328618958	0.116923278233143	0.446060819924252	2.54307692307692	1.28849452612923	4.91559023556525	5	107	1
SPBC725.16	13	89	72	100	2802	300	0.13	161.365399534523	0.0317630264097074	39.4265649771387	0.0779251733724382	0.268424338076757	4.09280898876404	2.18346335789572	7.52124995291074	3	110	0.554536417199128
SPBC725.17c	15	14	4	100	773	300	0.15	186.190845616757	0.018111254851229	22.4809990395395	0.490303551675448	2.34553424266778	8.28214285714286	3.79004645445121	18.1309796958219	2	113	0.00176047401433929
SPBC776.01	22	36	132	100	184	300	0.22	273.079906904577	0.195652173913043	242.857624717509	0.347848368418212	1.06841729481832	1.12444444444444	0.64004099788951	1.96588782246572	19	103	1
SPBC776.02c	1	157	37	100	1993	300	0.01	12.4127230411171	0.0787757150025088	97.7821132692118	0.000330578476845718	0.0417502948353405	0.126942675159236	0.00658842904353517	0.832083376068337	7	94	1
SPBC776.03	1	35	13	100	1098	300	0.01	12.4127230411171	0.0318761384335155	39.5669677995537	0.00145382362789627	0.193368363637487	0.313714285714286	0.0159629834343011	2.1231846327396	3	98	1
SPBC776.04	3	80	47	100	2596	300	0.03	37.2381691233514	0.0308166409861325	38.2518429618402	0.00947009121977216	0.122701708188926	0.9735	0.245843568065285	3.18533634458452	3	100	1
SPBC776.05	22	17	6	100	2030	300	0.22	273.079906904577	0.0083743842364532	10.3948912166991	0.66024769513119	2.54768419515514	26.2705882352941	13.4030282111632	51.7179891616494	1	121	7.28575057923407e-15
SPBC776.06c	0	101	39	100	2331	300	0	0	0.0433290433290433	53.7831414479979	0.000901889401576689	0.0478465687296423	0	0.0210230419507526	1.11530351708796	4	96	1
SPBC776.07	3	20	7	100	939	300	0.03	37.2381691233514	0.0212992545260916	26.4381747414636	0.0355268249310211	0.530617317909897	1.4085	0.333596886102288	4.98249661517393	2	101	1
SPBC776.08c	1	149	5	100	3484	300	0.01	12.4127230411171	0.0427669345579793	53.0854113985779	0.000348220449827887	0.0440135688747322	0.233825503355705	0.0121320004720036	1.53343273959567	4	97	1
SPBC776.09	2	337	136	100	2291	300	0.02	24.8254460822343	0.147097337407246	182.58785093219	0.00102358237811825	0.0240660461424769	0.135964391691395	0.023450272282689	0.551353117124147	13	89	1
SPBC776.10c	3	47	1	100	2101	300	0.03	37.2381691233514	0.0223702998572109	27.7676336474301	0.0158725968620701	0.212736749288404	1.34106382978723	0.333483260072093	4.46959910254937	2	101	1
SPBC776.11	4	40	24	100	397	300	0.04	49.6508921644686	0.100755667506297	125.065219557855	0.0304258483424129	0.291683834732845	0.397	0.120790617919379	1.15798482388939	9	95	1
SPBC776.12c	1	59	4	100	1974	300	0.01	12.4127230411171	0.0298885511651469	37.0998307713228	0.000871375735237544	0.112803364965006	0.334576271186441	0.0172009570135891	2.22673842440922	2	99	1
SPBC776.13	1	104	6	100	3710	300	0.01	12.4127230411171	0.0280323450134771	34.7957734845332	0.000497592306287516	0.0633219416226079	0.356730769230769	0.0184606745632668	2.34924403419875	2	99	1
SPBC776.14	1	55	1	100	3610	300	0.01	12.4127230411171	0.0152354570637119	18.9113508936688	0.000933722173271147	0.121222376687452	0.656363636363636	0.0337073704550884	4.37612779841703	1	100	1
SPBC776.15c	2	135	43	100	1945	300	0.02	24.8254460822343	0.0694087403598972	86.1551470720213	0.00253903773066691	0.0605618847516051	0.288148148148148	0.0493842838614713	1.17792865841872	6	96	1
SPBC776.16	0	9	7	100	1610	300	0	0	0.00559006211180124	6.93878927764312	0.0103569347612096	0.590306163886248	0	0.166746649655474	9.50392923856859	0	100	1
SPBC776.17	2	18	11	100	744	300	0.02	24.8254460822343	0.0241935483870968	30.0307815510899	0.017824798022405	0.495388811964686	0.826666666666667	0.132616497286693	3.68569276101726	2	100	1
SPBC776.18c	0	26	0	100	2534	300	0	0	0.0102604577742699	12.736022062709	0.00352600391483322	0.190799932857011	0	0.0893489392018738	4.83487029859665	1	99	1
SPBC800.02	1	25	9	100	679	300	0.01	12.4127230411171	0.0368188512518409	45.7022203281191	0.00201502960057811	0.275223236161762	0.2716	0.0136820509879254	1.86876577353836	3	98	1
SPBC800.03	3	74	5	100	2253	278	0.03	37.2381691233514	0.0328450954283178	40.7697072810772	0.0102195802950602	0.132933710232173	0.913378378378378	0.230247144047705	2.99499649153085	3	100	1
SPBC800.04c	48	60	143	100	281	300	0.48	595.810705973623	0.213523131672598	265.040349632395	0.538147646164393	1.18829463085543	2.248	1.51219488572195	3.33910791270377	26	122	1
SPBC800.05c	15	96	9	100	1607	300	0.15	186.190845616757	0.059738643434972	74.1519235810358	0.0871047349280234	0.275872909304359	2.5109375	1.39977309029334	4.43327765252105	6	109	1
SPBC800.06	5	76	69	100	898	300	0.05	62.0636152055857	0.0846325167037862	105.051999011682	0.0234861155934447	0.168853849220142	0.590789473684211	0.210905318029133	1.51630756599688	8	97	1
SPBC800.07c	0	35	3	100	2791	300	0	0	0.0125403081332856	15.5659371708742	0.00261349347422073	0.140450384980723	0	0.0729426028655006	3.91997024481197	1	99	1
SPBC800.08	1	22	9	100	1675	300	0.01	12.4127230411171	0.013134328358209	16.3032780241539	0.0022789459676721	0.315231910448174	0.761363636363636	0.0381723449585076	5.28013450000691	1	100	1
SPBC800.09	3	93	34	100	1740	300	0.03	37.2381691233514	0.053448275862069	66.3438645301089	0.00817162613264579	0.105162099392827	0.561290322580645	0.142186294708037	1.8298205294352	5	98	1
SPBC800.10c	0	145	17	100	3845	300	0	0	0.0377113133940182	46.8100088676719	0.000627792083890632	0.0332366573016508	0	0.0241386056255948	1.27794947324847	3	97	1
SPBC800.11	2	10	2	100	1454	300	0.02	24.8254460822343	0.00687757909215956	8.53694844643545	0.0303002114505232	0.965353981350509	2.908	0.440565074490607	14.0362468888364	0	102	1
SPBC800.12c	0	12	9	100	1144	300	0	0	0.0104895104895105	13.0203388543187	0.00771806013949717	0.431135285113533	0	0.0882946079958476	4.93218766169882	1	99	1
SPBC800.13	1	12	7	100	1565	300	0.01	12.4127230411171	0.00766773162939297	9.51774290692688	0.0040448521341888	0.610617545978525	1.30416666666667	0.0633019359000547	9.55616459456392	0	101	1
SPBC800.14c	6	5	7	100	416	300	0.06	74.4763382467029	0.0120192307692308	14.9191382705735	0.325595132616408	4.51332755016755	4.992	1.35447575168426	18.775442608697	1	105	1
SPBC83.01	2	187	1	100	3565	300	0.02	24.8254460822343	0.0524544179523142	65.1102162325079	0.00183837759603243	0.0435581151700113	0.381283422459893	0.065538161298556	1.5528468058109	5	97	1
SPBC83.02c	0	184	130	100	215	300	0	0	0.855813953488372	1062.29815793747	0.000494566438099525	0.0261571713992749	0	0.00106331784191398	0.0562379185084411	46	54	1
SPBC83.03c	4	21	6	100	1866	300	0.04	49.6508921644686	0.0112540192926045	13.9693024578489	0.0554542706831016	0.585207244627966	3.55428571428571	1.03477669094668	10.9199671847578	1	103	1
SPBC83.04	1	12	13	100	672	300	0.01	12.4127230411171	0.0178571428571429	22.1655768591378	0.0040448521341888	0.610617545978525	0.56	0.0271814063417487	4.10334990897569	1	100	1
SPBC83.05	6	115	25	100	2375	300	0.06	74.4763382467029	0.0484210526315789	60.1037115675146	0.0207381488402192	0.12273426238621	1.23913043478261	0.492531034955206	2.91493873167248	4	102	1
SPBC83.06c	1	15	13	100	433	300	0.01	12.4127230411171	0.0346420323325635	43.0001952925536	0.00328192270549487	0.476785931797302	0.288666666666667	0.0142107253147928	2.06448308468232	3	98	1
SPBC83.07	0	266	37	100	2727	300	0	0	0.0975430876420975	121.077533147677	0.00034197857038599	0.0180661870337759	0	0.00932575561442596	0.49266492041107	8	92	1
SPBC83.08	5	54	15	100	1536	300	0.05	62.0636152055857	0.03515625	43.6384794414275	0.0326529323201884	0.240925317365232	1.42222222222222	0.501549040438094	3.70061287472996	3	102	1
SPBC83.09c	0	16	6	100	1214	300	0	0	0.0131795716639209	16.3594372864806	0.00576104614150375	0.317064970660191	0	0.0699391001578555	3.84916874381472	1	99	1
SPBC83.10	0	6	3	100	929	300	0	0	0.00645855758880517	8.01682865949439	0.0157393406208896	0.93492067967121	0	0.146218474368064	8.68541311414554	0	100	1
SPBC83.11	0	61	26	100	2184	300	0	0	0.0279304029304029	34.6692356001898	0.00149545868574188	0.0796917976497406	0	0.0326608176966026	1.74046886067033	2	98	1
SPBC83.12	0	5	10	100	752	300	0	0	0.00664893617021277	8.25314031989172	0.0190383591688732	1.16008855872718	0	0.143168460949926	8.72386596162841	0	100	1
SPBC83.13	6	157	83	100	1266	300	0.06	74.4763382467029	0.124012638230648	153.933453195529	0.0152808950404126	0.0893195653792596	0.483821656050955	0.193456131211623	1.13078569770143	11	95	1
SPBC83.14c	3	35	7	100	1490	300	0.03	37.2381691233514	0.023489932885906	29.1574031167181	0.0210472709909155	0.290058926591398	1.27714285714286	0.31360433776464	4.32187800621184	2	101	1
SPBC83.15	8	68	15	100	1532	300	0.08	99.3017843289372	0.0443864229765013	55.0956375193189	0.0523934359970915	0.253334354169002	1.80235294117647	0.802667439475441	3.88108230586911	4	104	1
SPBC83.16c	1	215	32	100	2604	300	0.01	12.4127230411171	0.0825652841781874	102.486000531497	0.00024177316066714	0.0304121704677968	0.121116279069767	0.00629577310377232	0.791932918981429	7	94	1
SPBC83.17	29	28	57	100	465	300	0.29	359.968968192397	0.0602150537634409	74.743278527157	0.598370402035793	1.79330307015783	4.81607142857143	2.78242236946644	8.33885927623393	7	122	0.00060514307442966
SPBC83.18c	3	35	30	100	1083	300	0.03	37.2381691233514	0.0323176361957525	40.1149867441459	0.0210472709909155	0.290058926591398	0.928285714285714	0.227941944831614	3.14133817498484	3	100	1
SPBC83.19c	0	0	7	100	251	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPBC839.02	1	144	6	100	1837	300	0.01	12.4127230411171	0.0783886771910724	97.3016939532318	0.000360235886919618	0.0455570880571013	0.127569444444444	0.00661753324271339	0.836883707608951	7	94	1
SPBC839.03c	0	9	1	100	1068	300	0	0	0.00842696629213483	10.46015986611	0.0103569347612096	0.590306163886248	0	0.110612063249718	6.30446983030512	0	100	1
SPBC839.04	0	38	31	50	684	300	0	0	0.0555555555555556	68.9595724506508	0.00240594623539958	0.129094305004205	0	0.0329133445002663	1.76601009245752	2	48	1
SPBC839.05c	10	42	56	100	687	300	0.1	124.127230411171	0.0611353711790393	75.885643046131	0.112157616821759	0.491860651814333	1.63571428571429	0.770522827565486	3.37908267796447	6	104	1
SPBC839.06	0	6	3	100	4575	300	0	0	0.00131147540983607	1.62789810375307	0.0157393406208896	0.93492067967121	0	0.720074833405698	42.7726210949579	0	100	1
SPBC839.07	1	35	51	100	702	300	0.01	12.4127230411171	0.0498575498575499	61.8867957890456	0.00145382362789627	0.193368363637487	0.200571428571429	0.0102058418678318	1.35744591273516	4	97	1
SPBC839.08c	4	136	33	100	3070	300	0.04	49.6508921644686	0.044299674267101	54.9879587489228	0.00927713845889074	0.0823133125000025	0.902941176470588	0.284808150687946	2.52701869375008	4	100	1
SPBC839.09c	0	9	7	100	811	300	0	0	0.0110974106041924	13.7749084303396	0.0103569347612096	0.590306163886248	0	0.0839947409134095	4.78738298911747	1	99	1
SPBC839.10	7	120	15	100	2338	300	0.07	86.88906128782	0.0513259195893926	63.709442469378	0.0249744299761732	0.129198666711499	1.36383333333333	0.583902172842929	3.02066482771485	5	102	1
SPBC839.11c	0	35	1	100	3226	300	0	0	0.0108493490390577	13.4669964798233	0.00261349347422073	0.140450384980723	0	0.0843112994783608	4.53092941947811	1	99	1
SPBC839.12	0	11	5	100	1036	300	0	0	0.0106177606177606	13.1795321865143	0.00843437698064696	0.473726222726494	0	0.0873801455195025	4.90780366744648	1	99	1
SPBC839.13c	5	59	64	100	532	300	0.05	62.0636152055857	0.110902255639098	137.659898388329	0.0299923089624597	0.219627480425569	0.450847457627119	0.159559083680286	1.16841819586403	10	95	1
SPBC839.14c	1	27	29	100	779	300	0.01	12.4127230411171	0.0346598202824134	43.0222749820492	0.00187061064467936	0.253746874604382	0.288518518518519	0.0145720569220522	1.97668815316814	3	98	1
SPBC839.15c	6	17	153	79	305	300	0.0759493670886076	94.2738458819024	0.0557377049180328	69.1856694095054	0.124650007455235	0.948856898341408	1.3626209977662	0.481243699668945	3.6633082784067	4	81	1
SPBC839.16	7	128	16	100	3509	300	0.07	86.88906128782	0.036477628954118	45.2786705404102	0.0234470342528033	0.120936728652898	1.918984375	0.822756431930869	4.24366980843019	3	104	1
SPBC839.17c	10	66	18	100	783	300	0.1	124.127230411171	0.0842911877394636	104.628316821677	0.0732952754211109	0.304177663571119	1.18636363636364	0.573902006547298	2.38171110576186	8	102	1
SPBC839.19	1	2	17	100	370	300	0.01	12.4127230411171	0.00540540540540541	6.70958002222548	0.0179700152612445	6.97865092307548	1.85	0.0664890564666048	25.8210084153793	0	101	1
SPBC839.20	0	0	0	100	42	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPBC887.01	2	24	5	100	653	300	0.02	24.8254460822343	0.0367534456355283	45.6210341480569	0.0136196282081625	0.36239285157422	0.544166666666667	0.0889361721993013	2.36642532077965	3	99	1
SPBC887.02	2	99	1	100	4829	300	0.02	24.8254460822343	0.020501138952164	25.447495984067	0.00344912064989874	0.0829885599448811	0.975555555555556	0.16655803618361	4.00751755973831	2	100	1
SPBC887.03c	14	82	11	100	2459	300	0.14	173.77812257564	0.0333468889792599	41.3925697182434	0.0927471633722493	0.308865763226659	4.19829268292683	2.28065274732361	7.59500911774355	3	111	0.263742234784473
SPBC887.04c	0	65	22	100	2240	300	0	0	0.0290178571428571	36.0190623960989	0.00140311402199916	0.074718813971507	0	0.0314297540927813	1.67370143296176	2	98	1
SPBC887.05c	2	61	16	100	1023	300	0.02	24.8254460822343	0.0596285434995112	74.0152595804639	0.00554834001928696	0.136229324244619	0.335409836065574	0.0567595183973056	1.39362598702245	5	97	1
SPBC887.06c	0	11	6	100	552	300	0	0	0.0199275362318841	24.7354988138204	0.00843437698064696	0.473726222726494	0	0.0465577609331712	2.61496874945025	1	99	1
SPBC887.07	3	15	14	100	348	300	0.03	37.2381691233514	0.0431034482758621	53.5031165565394	0.046101519525487	0.73204421859004	0.696	0.160433287948695	2.54751388069334	4	99	1
