V4	Fisher_dis2_T316D_r2_pr_counts	Fisher_dis2_T316D_r2gb_counts	Fisher_dis2_T316D_r2term_counts	Fisher_dis2_T316D_r2pr_map	Fisher_dis2_T316D_r2gb_map	Fisher_dis2_T316D_r2term_map	Fisher_dis2_T316D_r2pr_density	Fisher_dis2_T316D_r2pr_densityRPKM	Fisher_dis2_T316D_r2gb_density	Fisher_dis2_T316D_r2gb_densityRPKM	Fisher_dis2_T316D_r2pause_index_CI_low	Fisher_dis2_T316D_r2pause_index_CI_high	Fisher_dis2_T316D_r2pause_index_scaled	Fisher_dis2_T316D_r2pause_index_CI_low_scaled	Fisher_dis2_T316D_r2pause_index_CI_high_scaled	Fisher_dis2_T316D_r2_ExpPR	Fisher_dis2_T316D_r2_ExpGB	Fisher_dis2_T316D_r2Fexact_Pval
SPAC5D6.06c	0	56	12	100	957	300	0	0	0.0585161964472309	44.4089075907064	0.00162951508688572	0.0869233329225396	0	0.0155944593814963	0.831856296068704	5	95	1
SPAC5D6.07c	2	33	11	100	1611	300	0.02	15.1783302015379	0.0204841713221601	15.545775811631	0.0100598497413364	0.258222095273969	0.976363636363636	0.162064179332929	4.15995795486364	2	100	1
SPAC5D6.08c	11	25	14	100	1000	300	0.11	83.4808161084583	0.025	18.9729127519223	0.20365044445441	0.933027245715414	4.4	2.0365044445441	9.33027245715414	2	109	1
SPAC5D6.09c	1	98	31	100	3201	300	0.01	7.58916510076893	0.0306154326772883	23.2345573219418	0.000527778249978962	0.0672557567881182	0.326632653061224	0.0168941817818266	2.15285677478766	3	98	1
SPAC5D6.10c	0	6	0	100	1142	300	0	0	0.00525394045534151	3.98730215451958	0.0157393406208896	0.93492067967121	0	0.179743269890559	10.6767941618452	0	100	1
SPAC5D6.12	0	98	55	100	3182	300	0	0	0.0307982401005657	23.3732928936315	0.000929561094038302	0.0493248680764626	0	0.0295786340122988	1.56951730219304	2	98	1
SPAC5D6.13	13	170	59	100	1860	300	0.13	98.6591463099961	0.0913978494623656	69.3633369425118	0.0415974691466674	0.137689649846372	1.42235294117647	0.773712926128013	2.56102748714251	9	104	1
SPAC5H10.01	1	4	5	100	687	300	0.01	7.58916510076893	0.00582241630276565	4.41872786070971	0.0106420142837121	2.34682041637603	1.7175	0.0731106381291022	16.1226562605033	0	101	1
SPAC5H10.02c	3	13	2	100	2071	300	0.03	22.7674953023068	0.00627716079188798	4.76384096137113	0.0523338859955796	0.862462925029247	4.77923076923077	1.08383477896845	17.8616071773557	0	103	1
SPAC5H10.03	0	74	34	100	3193	300	0	0	0.0231756968368306	17.5884189620075	0.00123194994651341	0.0655194206443666	0	0.0393361617921731	2.09203510117463	2	98	1
SPAC5H10.04	10	134	7	100	2498	300	0.1	75.8916510076893	0.0536429143314652	40.7104933347893	0.0369970394276528	0.145959251245252	1.86417910447761	0.924186044902767	3.64606209610639	5	105	1
SPAC5H10.05c	6	47	10	100	2194	300	0.06	45.5349906046136	0.0214220601640839	16.2575551383838	0.0491753658257342	0.310875657263293	2.80085106382979	1.07890752621661	6.82061192035666	2	104	1
SPAC5H10.06c	0	132	44	100	1677	300	0	0	0.0787119856887299	59.7358254801133	0.000689724450334573	0.0365325128277514	0	0.0115666790321108	0.61265024012139	7	93	1
SPAC5H10.07	2	0	1	100	453	300	0.02	15.1783302015379	0	0	0.246676758328458	19.4460633145857	NA	1.11744571522791	88.0906668150734	0	102	1
SPAC5H10.08c	3	64	23	100	962	300	0.03	22.7674953023068	0.0665280665280665	50.4892480716436	0.0117724287195558	0.154388336239339	0.4509375	0.113250764282127	1.48521579462244	6	97	1
SPAC5H10.09c	9	13	41	100	650	300	0.09	68.3024859069204	0.02	15.1783302015379	0.273501877269982	1.72628632543993	4.5	1.77776220225488	11.2208611153596	2	107	1
SPAC5H10.10	6	76	27	100	1554	300	0.06	45.5349906046136	0.0489060489060489	37.1156079574285	0.0310283857568141	0.188026321892376	1.22684210526316	0.482181114660891	2.92192904220752	4	102	1
SPAC5H10.11	4	42	2	100	1565	300	0.04	30.3566604030757	0.0268370607028754	20.3670884493479	0.029046161269645	0.277026853875976	1.49047619047619	0.454572423869944	4.33547026315902	2	102	1
SPAC5H10.12c	19	116	40	100	1728	300	0.19	144.19413691461	0.0671296296296296	50.9457842412729	0.0976992150471093	0.271581456839201	2.83034482758621	1.68824243601405	4.6929275741814	7	112	1
SPAC5H10.13c	39	369	48	100	2089	300	0.39	295.977438929988	0.176639540449976	134.054663579882	0.0748766775337153	0.148606498846239	2.20788617886179	1.56417379367931	3.10438976089792	20	119	0.65491958195253
SPAC607.02c	47	29	2	100	843	300	0.47	356.69075973614	0.0344009489916963	26.1074481521114	0.997724728191486	2.64096332296155	13.6624137931034	8.41081945865423	22.2633208125659	4	143	5.3669893451454e-20
SPAC607.03c	22	72	117	100	464	300	0.22	166.961632216917	0.155172413793103	117.76290673607	0.184093099827434	0.5032166145378	1.41777777777778	0.854191983199295	2.33492509145539	16	106	1
SPAC607.04	8	55	11	100	910	300	0.08	60.7133208061515	0.0604395604395604	45.8685802793727	0.0641440756022821	0.316566576273469	1.32363636363636	0.583711087980767	2.88075584408857	6	102	1
SPAC607.05	39	165	54	100	1146	300	0.39	295.977438929988	0.143979057591623	109.268083911595	0.164106672412601	0.339239046255917	2.70872727272727	1.8806624658484	3.8876794700928	17	122	0.0260781277716592
SPAC607.06c	16	65	9	100	1834	300	0.16	121.426641612303	0.0354416575790622	26.8972590812421	0.136971304434217	0.436499157659944	4.51446153846154	2.51205372332354	8.00539455148338	3	113	0.0489259933808549
SPAC607.07c	3	104	39	100	695	300	0.03	22.7674953023068	0.149640287769784	113.564484961147	0.00732213147732463	0.0938139513508549	0.200480769230769	0.0508888137674062	0.652006961888442	13	90	1
SPAC607.08c	0	112	18	100	1539	300	0	0	0.0727745289148798	55.2297915065705	0.0008131346553243	0.0431091845553948	0	0.012514142345441	0.663450350307526	6	94	1
SPAC607.09c	2	22	6	100	1086	300	0.02	15.1783302015379	0.0202578268876611	15.3739992833256	0.0147820536946115	0.398037829225762	0.987272727272727	0.160533103123481	4.32269082539177	2	100	1
SPAC607.10	1	255	18	100	4160	300	0.01	7.58916510076893	0.0612980769230769	46.5201226128865	0.000203982147224319	0.0256147448298147	0.163137254901961	0.00848565732453165	1.06557338492029	5	96	1
SPAC630.03	3	189	41	100	1646	300	0.03	22.7674953023068	0.114823815309842	87.1416891886591	0.00406042069353923	0.0511530409660101	0.261269841269841	0.0668345246156557	0.841979054300526	10	93	1
SPAC630.04c	1	115	23	100	2664	300	0.01	7.58916510076893	0.0431681681681682	32.7610355325986	0.000450368331615882	0.0571893144029807	0.231652173913043	0.0119978123542471	1.52352333569541	4	97	1
SPAC630.05	1	146	16	100	2562	300	0.01	7.58916510076893	0.0569867291178767	43.2481695828362	0.000355331563741332	0.0449268694617307	0.175479452054795	0.00910359466305292	1.15102639560954	5	96	1
SPAC630.06c	4	38	0	100	3300	300	0.04	30.3566604030757	0.0115151515151515	8.73903860088544	0.0319431751180627	0.307974443683006	3.47368421052632	1.05412477889607	10.1631566415392	1	103	1
SPAC630.07c	9	105	16	100	1589	300	0.09	68.3024859069204	0.066079295154185	50.1486680667551	0.0406005655766629	0.174581769398439	1.362	0.645142987013173	2.77410431574119	6	103	1
SPAC630.08c	11	466	144	100	1479	300	0.11	83.4808161084583	0.315077755240027	239.117710409623	0.0123221507203533	0.0439920672328962	0.34912017167382	0.182244609154025	0.650642674374534	26	85	1
SPAC630.09c	5	115	54	100	1409	300	0.05	37.9458255038447	0.0816181689141235	61.941375911173	0.0156822335973583	0.110315289995307	0.612608695652174	0.220962671386778	1.55434243603388	7	98	1
SPAC630.10	150	28	18	100	1094	300	1.5	1138.37476511534	0.0255941499085923	19.4238229270137	3.52337742835587	8.19476131780185	58.6071428571428	38.5457490662132	89.6506888167522	6	244	8.70172324023502e-98
SPAC630.11	1	42	36	100	944	300	0.01	7.58916510076893	0.0444915254237288	33.7653532025736	0.00121663271361786	0.160036851469115	0.224761904761905	0.0114850128165526	1.51074787786845	4	97	1
SPAC630.12	13	89	14	100	1506	300	0.13	98.6591463099961	0.0590969455511288	44.8496476738669	0.0779251733724382	0.268424338076757	2.19977528089888	1.17355311098892	4.04247053143596	6	107	1
SPAC630.13c	17	366	27	100	4143	300	0.17	129.015806713072	0.0883417813178856	67.0440363717458	0.0276253464026992	0.0770006926111984	1.92434426229508	1.14451810146383	3.19013869488195	9	108	1
SPAC630.14c	14	240	60	100	3293	300	0.14	106.248311410765	0.0728818706346796	55.3112549099467	0.0326604643416748	0.102247590842733	1.92091666666667	1.07550909077135	3.3670131664512	7	107	1
SPAC630.15	0	12	2	100	2081	300	0	0	0.00576645843344546	4.3762605098139	0.00771806013949717	0.431135285113533	0	0.160612831502936	8.97192528321263	0	100	1
SPAC631.01c	4	96	21	100	1167	300	0.04	30.3566604030757	0.0822622107969152	62.4301499292046	0.0130592107764535	0.117457674284883	0.48625	0.152400989761213	1.37073105890459	7	97	1
SPAC631.02	0	1203	72	100	4835	300	0	0	0.248810754912099	188.826589787488	7.55669910957752e-05	0.00398409442875353	0	0.00365366401948073	0.192630965630233	19	81	1
SPAC637.03	1	28	11	100	1221	300	0.01	7.58916510076893	0.0229320229320229	17.4034908125741	0.00180589559329714	0.244217113716604	0.436071428571429	0.0220499851941581	2.98189095847974	2	99	1
SPAC637.04	0	250	52	100	3412	300	0	0	0.0732708089097304	55.6064265882835	0.000363884678199185	0.0192266199680582	0	0.0124157452201562	0.656012273310147	6	94	1
SPAC637.05c	5	203	92	100	1860	300	0.05	37.9458255038447	0.109139784946237	82.8279847019405	0.00896272822467165	0.0618862614620173	0.458128078817734	0.166706744978893	1.15108446319352	10	95	1
SPAC637.06	2	69	20	100	1253	300	0.02	15.1783302015379	0.0550678371907422	41.7918908182806	0.00491816603671483	0.12002119225046	0.363188405797101	0.0616246204400368	1.50386553889826	5	97	1
SPAC637.07	17	400	178	100	1702	300	0.17	129.015806713072	0.235017626321974	178.358756774828	0.025302293621444	0.0703835233519442	0.72335	0.430645037436978	1.19792756745009	22	95	1
SPAC637.08	85	51	26	100	1050	300	0.85	645.079033565359	0.0485714285714286	36.8616590608777	1.16229210417858	2.39326901651714	17.5	12.2040670938751	25.12932467343	8	177	2.46010593141301e-41
SPAC637.09	13	58	37	100	1781	300	0.13	98.6591463099961	0.0325659741718136	24.714855465727	0.117078874349853	0.421181907481838	3.99189655172414	2.08517475217088	7.50124977225153	3	110	0.912229341820209
SPAC637.10c	3	83	24	100	966	300	0.03	22.7674953023068	0.0859213250517598	65.2071121494639	0.00913511430254266	0.118154260705222	0.349156626506024	0.0882452041625621	1.14137015841245	8	95	1
SPAC637.11	0	109	18	100	2399	300	0	0	0.0454355981659025	34.4818255933228	0.000835560283165414	0.0443055814757538	0	0.0200450911931383	1.06289089960333	4	96	1
SPAC637.12c	8	153	4	100	3528	300	0.08	60.7133208061515	0.0433673469387755	32.9121955900694	0.0238430377444825	0.109766633890758	1.84470588235294	0.841182371625343	3.87256684366593	4	104	1
SPAC637.13c	3	48	17	100	1594	300	0.03	22.7674953023068	0.0301129234629862	22.8531947827421	0.0155539315870732	0.208111576518362	0.99625	0.247929669497947	3.31729852970269	3	100	1
SPAC644.04	2	77	4	100	2357	300	0.02	15.1783302015379	0.0326686465846415	24.7927752549515	0.00441654154928579	0.107258735469869	0.612207792207792	0.104097884316666	2.52808839502482	3	99	1
SPAC644.05c	4	8	14	100	399	300	0.04	30.3566604030757	0.0200501253132832	15.2163711293613	0.127050858421533	1.82191715979488	1.995	0.506932925101916	7.26944946758156	2	102	1
SPAC644.06c	9	495	67	100	2746	300	0.09	68.3024859069204	0.180262199563001	136.803959391137	0.00881634787019792	0.0361231186572179	0.499272727272727	0.242096912515635	0.991940838327202	16	93	1
SPAC644.07	0	65	17	100	1567	300	0	0	0.0414805360561583	31.4802636598584	0.00140311402199916	0.074718813971507	0	0.0219867967247269	1.17084381493351	3	97	1
SPAC644.08	8	35	12	100	861	300	0.08	60.7133208061515	0.040650406504065	30.8502646372721	0.09795681106216	0.513268899062203	1.968	0.843408143245197	4.41924522092556	4	104	1
SPAC644.09	2	124	33	100	1277	300	0.02	15.1783302015379	0.0971025841816758	73.6927543066052	0.00276169571656912	0.0660129067319185	0.205967741935484	0.0352668543005877	0.842984818966599	9	93	1
SPAC644.10	19	24	8	100	710	300	0.19	144.19413691461	0.0338028169014084	25.6535158335851	0.416536492992796	1.49949824113549	5.62083333333333	2.95740910024885	10.646437512062	3	116	0.00422231774303226
SPAC644.11c	0	89	17	100	2258	300	0	0	0.0394154118689105	29.9130068187969	0.00102379729694063	0.0543638405446951	0	0.0231173429649194	1.22753551949922	3	97	1
SPAC644.12	1	134	6	100	2544	300	0.01	7.58916510076893	0.0526729559748428	39.9743759238615	0.000386938729982782	0.0489933860550234	0.189850746268657	0.00984372129076197	1.24639174123979	5	96	1
SPAC644.13c	7	281	2	100	3039	300	0.07	53.1241557053825	0.0924646265218822	70.1729316655502	0.0108071201911395	0.0543937521540796	0.757046263345196	0.328428382608729	1.65302612796248	9	98	1
SPAC644.14c	6	230	35	100	1928	300	0.06	45.5349906046136	0.119294605809129	90.5346459116626	0.0104852716125513	0.0606260481812634	0.50295652173913	0.20215603668999	1.16887020893476	11	95	1
SPAC644.15	15	190	187	100	578	300	0.15	113.837476511534	0.328719723183391	249.470825111782	0.0449009004571363	0.136507675880304	0.456315789473684	0.259527204642248	0.789014366588159	28	87	1
SPAC644.16	11	118	64	100	1239	300	0.11	83.4808161084583	0.0952380952380952	72.277762864466	0.0476155886502217	0.177746335577671	1.155	0.589957143376247	2.20227709780734	9	102	1
SPAC644.17c	4	85	3	100	2191	300	0.04	30.3566604030757	0.0387950707439525	29.4422196971866	0.014708190345815	0.133080208981323	1.03105882352941	0.322256450476806	2.91578737878079	3	101	1
SPAC644.18c	0	84	82	100	1217	300	0	0	0.0690221857025472	52.3820762912564	0.00108489951852016	0.0576348941756412	0	0.0132032271403904	0.701416662117553	6	94	1
SPAC652.01	1	89	13	100	1489	300	0.01	7.58916510076893	0.0597716588314305	45.361698721856	0.000580611590882612	0.0741669819224664	0.167303370786517	0.00864530658824209	1.10434636082552	5	96	1
SPAC664.01c	1	61	47	100	1536	300	0.01	7.58916510076893	0.0397135416666667	30.13926244446	0.000843223890509038	0.109017573252971	0.251803278688525	0.0129519189582188	1.67450992516564	3	98	1
SPAC664.02c	4	58	12	100	2298	279	0.04	30.3566604030757	0.0252393385552654	19.1545507330112	0.0213144671287785	0.197555404582638	1.5848275862069	0.489806454619329	4.53982319730902	2	102	1
SPAC664.03	1	61	9	100	1360	300	0.01	7.58916510076893	0.0448529411764706	34.0396375843312	0.000843223890509038	0.109017573252971	0.222950819672131	0.0114678449109229	1.48263899624041	4	97	1
SPAC664.04c	103	75	40	100	390	300	1.03	781.6840053792	0.192307692307692	145.945482707095	1.00960906849186	1.86912943295414	5.356	3.93747536711827	7.28960478852114	32	171	8.97856268858695e-16
SPAC664.05	10	313	213	100	664	300	0.1	75.8916510076893	0.471385542168675	357.742270563355	0.0160626768657021	0.0615692867736204	0.212140575079872	0.106656174388262	0.40882006417684	35	75	1
SPAC664.06	38	342	58	100	937	300	0.38	288.388273829219	0.364994663820704	277.000476463498	0.078278552503394	0.157079236272797	1.04111111111111	0.733470036956802	1.47183244387611	36	102	1
SPAC664.07c	1	43	5	100	1596	300	0.01	7.58916510076893	0.0269423558897243	20.4469987050792	0.00118892238367991	0.15619027355955	0.371162790697674	0.0189752012435314	2.49279676601041	2	99	1
SPAC664.08c	2	78	26	100	1562	300	0.02	15.1783302015379	0.0499359795134443	37.8972392996144	0.004360942738695	0.105851711244043	0.40051282051282	0.0681179255784158	1.65340372963194	4	98	1
SPAC664.09	1	189	26	100	2393	300	0.01	7.58916510076893	0.0789803593815295	59.9394987064492	0.000274874381030882	0.0346277059406628	0.126613756613757	0.006577743938069	0.828641003160061	7	94	1
SPAC664.10	5	98	28	100	2776	300	0.05	37.9458255038447	0.0353025936599424	26.7917211770661	0.0183382765769131	0.129956640532681	1.41632653061225	0.509070557775109	3.60759634118724	3	102	1
SPAC664.11	12	439	135	100	2292	300	0.12	91.0699812092272	0.191535776614311	145.359663143	0.0146882110913181	0.0496589598670997	0.626514806378132	0.336653798213011	1.13818336015393	18	94	1
SPAC664.12c	1	70	2	100	2354	300	0.01	7.58916510076893	0.0297366185216653	22.5676107499501	0.000736193769851976	0.0947130282636387	0.336285714285714	0.0173300013423155	2.22954468532606	2	99	1
SPAC664.13	1	2	4	100	310	300	0.01	7.58916510076893	0.00645161290322581	4.89623554888318	0.0179700152612445	6.97865092307548	1.55	0.0557070473098581	21.633817861534	0	101	1
SPAC664.14	35	321	21	100	2000	300	0.35	265.620778526913	0.1605	121.806099867341	0.0756685207340554	0.156395073808176	2.18068535825545	1.51337041468111	3.12790147616352	18	117	1
SPAC664.15	2	161	11	100	2511	300	0.02	15.1783302015379	0.0641178813221824	48.6601187265551	0.00213263284448509	0.0506716621815947	0.311925465838509	0.0535504107250206	1.27236543737984	6	96	1
SPAC683.02c	3	35	4	100	931	300	0.03	22.7674953023068	0.037593984962406	28.5306958675524	0.0210472709909155	0.290058926591398	0.798	0.195950092925423	2.70044860656592	3	100	1
SPAC683.03	0	0	1	100	385	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC688.02c	2	30	6	100	902	300	0.02	15.1783302015379	0.0332594235033259	25.2411256123135	0.011019937571277	0.285599406220113	0.601333333333333	0.0993998368929184	2.57610664410542	3	99	1
SPAC688.03c	9	104	9	100	825	300	0.09	68.3024859069204	0.126060606060606	95.6694752096932	0.0409794438815253	0.176313274367161	0.713942307692308	0.338080412022584	1.45458451352908	12	97	1
SPAC688.04c	1	68	43	100	1033	300	0.01	7.58916510076893	0.0658276863504356	49.957717991509	0.000757562010617742	0.0975577263096236	0.151911764705882	0.00782561556968128	1.00777131277841	6	95	1
SPAC688.06c	20	58	36	100	2093	300	0.2	151.783302015379	0.0277114190157668	21.0306534087242	0.200754964090852	0.587209189689002	7.21724137931035	4.20180139842154	12.2902883401908	3	117	6.08362731743623e-06
SPAC688.07c	0	177	78	100	3189	300	0	0	0.0555032925682032	42.1223650936375	0.00051415016568119	0.0271969441069806	0	0.0163962487835731	0.86731054757161	5	95	1
SPAC688.08	2	218	8	100	3403	300	0.02	15.1783302015379	0.0640611225389362	48.6170435488577	0.00157866846357044	0.0373125537128079	0.312201834862385	0.053722087815302	1.26974620284685	6	96	1
SPAC688.09	8	70	14	100	1602	300	0.08	60.7133208061515	0.0436953807740325	33.1611458835097	0.0509574273341032	0.24577803618711	1.83085714285714	0.816337985892334	3.9373641397175	4	104	1
SPAC688.10	4	182	29	100	4511	300	0.04	30.3566604030757	0.0403458213256484	30.619109916647	0.00695935168511012	0.061238610132904	0.991428571428572	0.313936354515317	2.7624737030953	4	100	1
SPAC688.11	0	147	86	100	3480	300	0	0	0.0422413793103448	32.0576801670412	0.000619237752305905	0.0327816623041913	0	0.0215494737802455	1.14080184818586	4	96	1
SPAC688.12c	2	50	14	100	908	300	0.02	15.1783302015379	0.0550660792951542	41.7905567222959	0.0067349107163125	0.16728697501223	0.3632	0.0611529893041175	1.51896573311105	5	97	1
SPAC688.13	4	63	32	100	1750	300	0.04	30.3566604030757	0.036	27.3209943627682	0.0196776916573705	0.181294313351474	1.11111111111111	0.344359604003984	3.17265048365079	3	101	1
SPAC688.14	3	21	0	100	1558	300	0.03	22.7674953023068	0.0134788189987163	10.2292982744639	0.0339686860725813	0.502880009415215	2.22571428571429	0.529232129010816	7.83487054668906	1	102	1
SPAC688.16	1	14	11	100	454	300	0.01	7.58916510076893	0.0308370044052863	23.4027117644857	0.00350210863509423	0.514391103811047	0.324285714285714	0.0158995732033278	2.33533561130215	3	98	1
SPAC694.02	17	724	88	100	5242	300	0.17	129.015806713072	0.138115223197253	104.81792317735	0.0140465501133096	0.0386936734220164	1.23085635359116	0.736320156939688	2.0283223607821	14	103	1
SPAC694.03	24	72	0	100	1854	300	0.24	182.139962418454	0.0388349514563107	29.4724858282289	0.204388399652649	0.540029789095859	6.18	3.78936092956012	10.0121522898372	4	120	3.02376279773479e-06
SPAC694.04c	47	130	49	100	1270	300	0.47	356.69075973614	0.102362204724409	77.6843671732253	0.255351576774901	0.510689628310467	4.59153846153846	3.24296502504124	6.48575827954294	13	134	6.77744763094154e-09
SPAC694.05c	30	101	239	100	228	300	0.3	227.674953023068	0.442982456140351	336.186699639326	0.19343591939878	0.453858349292427	0.677227722772277	0.441033896229218	1.03479703638673	39	91	1
SPAC694.06c	20	54	4	100	2947	300	0.2	151.783302015379	0.0183237190363081	13.9061729026645	0.214514724256723	0.634135700822583	10.9148148148148	6.32174892384562	18.6879791032415	2	118	7.06209995781123e-09
SPAC6B12.02c	2	298	11	100	5727	300	0.02	15.1783302015379	0.0520342238519295	39.4896315702661	0.00115689834810931	0.0272348227744859	0.384362416107383	0.0662555683962201	1.55973830029481	5	97	1
SPAC6B12.03c	2	9	4	100	923	300	0.02	15.1783302015379	0.00975081256771398	7.4000526443034	0.0332058119471448	1.09402338033518	2.05111111111111	0.306489644272146	10.0978358004937	0	102	1
SPAC6B12.04c	2	140	1	100	1992	300	0.02	15.1783302015379	0.070281124497992	53.3375057282957	0.00244927876395763	0.058370953572547	0.284571428571429	0.0487896329780359	1.16274939516514	6	96	1
SPAC6B12.05c	7	29	14	100	967	300	0.07	53.1241557053825	0.0299896587383661	22.7596471481178	0.096502847735673	0.576435985986173	2.33413793103448	0.933182537603958	5.5741359844863	3	104	1
SPAC6B12.06c	6	28	23	100	1221	300	0.06	45.5349906046136	0.0229320229320229	17.4034908125741	0.0797443418588746	0.542440899588623	2.61642857142857	0.973678414096859	6.62320338397709	2	104	1
SPAC6B12.07c	7	518	43	100	2184	300	0.07	53.1241557053825	0.237179487179487	179.999428672084	0.00588935715376947	0.0293629741860162	0.295135135135135	0.128623560238325	0.641287356222593	20	87	1
SPAC6B12.08	3	20	7	100	1816	300	0.03	22.7674953023068	0.0110132158590308	8.35811134445918	0.0355268249310211	0.530617317909897	2.724	0.645167140747343	9.63601049324373	1	102	1
SPAC6B12.09	1	7	12	100	986	300	0.01	7.58916510076893	0.00709939148073022	5.38784540622541	0.00660323359662749	1.14229470290644	1.40857142857143	0.0651078832627471	11.2630257706575	0	101	1
SPAC6B12.10c	0	50	4	100	1465	300	0	0	0.0341296928327645	25.901587374638	0.00182593230767121	0.0975451588739486	0	0.0267499083073833	1.42903657750335	3	97	1
SPAC6B12.11	3	46	7	100	1850	260	0.03	22.7674953023068	0.0248648648648649	18.8703564667768	0.0162045937853622	0.21757191633012	1.20652173913043	0.299784985029201	4.02508045210722	2	101	1
SPAC6B12.12	3	171	21	100	2044	300	0.03	22.7674953023068	0.0836594911937378	63.4905690915601	0.00448334445351576	0.0566042219199057	0.35859649122807	0.0916395606298622	1.15699029604287	7	96	1
SPAC6B12.13	5	20	3	100	942	300	0.05	37.9458255038447	0.0212314225053079	16.1128770716962	0.0823393836108277	0.703598096714151	2.355	0.775636993613997	6.6278940710473	2	103	1
SPAC6B12.14c	4	220	11	100	1781	300	0.04	30.3566604030757	0.123526108927569	93.7460034906887	0.00576875495758884	0.0505470604097379	0.323818181818182	0.102741525794657	0.900243145897431	11	93	1
SPAC6B12.15	45	826	185	100	1317	300	0.45	341.512429534602	0.627182991647684	475.979527200846	0.0398674161200583	0.0742060849252736	0.717493946731235	0.525053870301168	0.977294138465853	55	90	1
SPAC6B12.16	0	18	1	100	1040	300	0	0	0.0173076923076923	13.1350934436385	0.00511285240857114	0.280011224227739	0	0.0531736650491398	2.91211673196848	1	99	1
SPAC6B12.18	40	56	137	100	358	300	0.4	303.566604030757	0.156424581005587	118.713197107	0.466875657892709	1.0911703937016	2.55714285714286	1.6714148552559	3.90639000945173	18	122	0.493338242047208
SPAC6B12.19	2	1	6	100	160	300	0.02	15.1783302015379	0.00625	4.74322818798058	0.143294171183347	55.6482554667983	3.2	0.229270673893355	89.0372087468772	0	102	1
SPAC6C3.02c	8	81	76	100	624	300	0.08	60.7133208061515	0.129807692307692	98.5132008272891	0.0442824585684087	0.211131734542019	0.616296296296296	0.27632254146687	1.3174620235422	12	96	1
SPAC6C3.03c	0	6	1	100	1787	300	0	0	0.00335758254057079	2.54812482398509	0.0157393406208896	0.93492067967121	0	0.281262016895297	16.7070325457245	0	100	1
SPAC6C3.04	4	228	42	100	2262	300	0.04	30.3566604030757	0.10079575596817	76.4955633499256	0.00556820764217216	0.0487550106724445	0.396842105263158	0.125952856865934	1.10283834141069	9	95	1
SPAC6C3.05	0	24	6	100	986	300	0	0	0.0243407707910751	18.4726128213443	0.0038226010111885	0.207313917589234	0	0.0376908459703186	2.04411522742985	2	98	1
SPAC6C3.06c	1	293	81	100	4495	300	0.01	7.58916510076893	0.0651835372636262	49.4688626145784	0.0001776086265968	0.0222763986785527	0.153412969283276	0.00798350776552618	1.00132412060095	6	95	1
SPAC6C3.07	0	0	1	100	1534	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC6C3.08	0	5	4	100	993	300	0	0	0.00503524672708963	3.82133187349896	0.0190383591688732	1.16008855872718	0	0.189050906546911	11.5196793881609	0	100	1
SPAC6C3.09	2	67	14	100	1337	300	0.02	15.1783302015379	0.050112191473448	38.0309694653342	0.00506189698319274	0.123700714732445	0.39910447761194	0.067677562665287	1.65387855597278	4	98	1
SPAC6F12.02	18	317	8	100	3560	300	0.18	136.604971813841	0.0890449438202247	67.577678004038	0.0342177972707443	0.0930208204394689	2.02145110410095	1.2181535828385	3.31154120764509	9	109	1
SPAC6F12.03c	10	23	13	100	1047	300	0.1	75.8916510076893	0.0219675262655205	16.6715183684513	0.193500270515099	0.95591927885059	4.55217391304348	2.02594783229309	10.0084748495657	2	108	1
SPAC6F12.04	2	51	515	100	419	300	0.02	15.1783302015379	0.121718377088305	92.3740859520801	0.00660646829335149	0.16389065168521	0.164313725490196	0.0276811021491427	0.686701830561032	11	91	1
SPAC6F12.05c	0	122	7	100	3291	300	0	0	0.0370707991491948	28.1336415160684	0.000746362511959153	0.0395493066977811	0	0.0245627902685757	1.30156768342398	3	97	1
SPAC6F12.06	0	104	29	100	1814	300	0	0	0.0573318632855568	43.5100976008803	0.000875817578746582	0.0464543008536173	0	0.015887330878463	0.842681017484618	5	95	1
SPAC6F12.07	10	103	47	100	857	300	0.1	75.8916510076893	0.120186697782964	91.2116692391132	0.0477838897896163	0.191355948554335	0.832038834951456	0.409507935497011	1.63992047911065	11	99	1
SPAC6F12.08c	1	75	7	100	2445	300	0.01	7.58916510076893	0.0306748466257669	23.279647548371	0.000687699619117278	0.0882776649076593	0.326	0.0168142556874174	2.15838890699227	3	98	1
SPAC6F12.09	10	154	14	100	4068	300	0.1	75.8916510076893	0.0378564405113078	28.7298777167752	0.0322940539604945	0.126579937880226	2.64155844155844	1.31372211511292	5.14927187296759	4	106	1
SPAC6F12.10c	19	758	44	100	4006	300	0.19	144.19413691461	0.189216175736395	143.599279739961	0.0154401311302536	0.0402039790307142	1.00414248021108	0.618531653077961	1.61057139997041	18	101	1
SPAC6F12.11c	0	107	89	100	2004	300	0	0	0.0533932135728543	40.5209913065008	0.000851210776203672	0.0451407668396882	0	0.0170582639551216	0.904620967467351	5	95	1
SPAC6F12.12	0	159	42	100	2704	300	0	0	0.058801775147929	44.6256379815925	0.000572437365969431	0.0302934386987349	0	0.0154787063758134	0.819134582413793	5	95	1
SPAC6F12.13c	7	162	24	100	1367	300	0.07	53.1241557053825	0.118507681053402	89.9374357223531	0.0186099849866448	0.0950900269846646	0.590679012345679	0.254398494767434	1.29988066888036	11	96	1
