V4	Fisher_WT_r2_pr_counts	Fisher_WT_r2gb_counts	Fisher_WT_r2term_counts	Fisher_WT_r2pr_map	Fisher_WT_r2gb_map	Fisher_WT_r2term_map	Fisher_WT_r2pr_density	Fisher_WT_r2pr_densityRPKM	Fisher_WT_r2gb_density	Fisher_WT_r2gb_densityRPKM	Fisher_WT_r2pause_index_CI_low	Fisher_WT_r2pause_index_CI_high	Fisher_WT_r2pause_index_scaled	Fisher_WT_r2pause_index_CI_low_scaled	Fisher_WT_r2pause_index_CI_high_scaled	Fisher_WT_r2_ExpPR	Fisher_WT_r2_ExpGB	Fisher_WT_r2Fexact_Pval
SPBC1604.06c	0	38	8	100	1415	300	0	0	0.0268551236749117	62.4068982483197	0.00240594623539958	0.129094305004205	0	0.0340441392309041	1.8266844158095	2	98	1
SPBC1604.07	0	69	1	100	1696	300	0	0	0.0406839622641509	94.5428486605432	0.00132151069990568	0.0703300097572749	0	0.0224128214704003	1.19279696548338	3	97	1
SPBC1604.08c	1	39	15	100	1771	300	0.01	23.238358163519	0.0220214568040655	51.1742500495337	0.00130809652203615	0.172803354535776	0.454102564102564	0.0231663894052602	3.0603474088286	2	99	1
SPBC1604.09c	0	14	1	100	1025	300	0	0	0.0136585365853659	31.740196516026	0.0065974714867639	0.365411596620526	0	0.0676240827393299	3.7454688653604	1	99	1
SPBC1604.10	0	4	3	100	568	300	0	0	0.00704225352112676	16.3650409602247	0.0240893601812892	1.52670069174082	0	0.136827565829723	8.67165992908785	0	100	1
SPBC1604.11	5	14	13	100	616	300	0.05	116.191790817595	0.0227272727272727	52.8144503716342	0.112619164707253	1.05848657610488	2.2	0.69373405459668	6.52027730880605	2	103	1
SPBC1604.12	3	75	13	100	2710	300	0.03	69.7150744905571	0.0276752767527675	64.3127993455324	0.0100865340312156	0.131111553513308	1.084	0.273345072245942	3.55312310021064	2	101	1
SPBC1604.13c	10	22	6	100	676	300	0.1	232.38358163519	0.0325443786982249	75.6277928398548	0.201193886989255	1.00546422821131	3.07272727272727	1.36007067604736	6.79693818270845	3	107	1
SPBC1604.14c	3	78	41	100	2785	300	0.03	69.7150744905571	0.0280071813285458	65.084091086337	0.0097073997032946	0.12593283491389	1.07115384615385	0.270351081736755	3.50722945235184	2	101	1
SPBC1604.15	0	42	4	100	3245	300	0	0	0.0129429892141757	30.0773819065578	0.00217558502762114	0.116531237016716	0	0.070597734146306	3.78143864119244	1	99	1
SPBC1604.16c	4	15	12	100	632	300	0.04	92.9534326540761	0.0237341772151899	55.1543310843015	0.0749300695813891	0.855217779850123	1.68533333333333	0.473558039754379	5.40497636865278	2	102	1
SPBC1604.17c	0	1	11	100	1354	300	0	0	0.000738552437223043	1.7162746058729	0.120791776113059	17.3080587281839	0	1.63552064857082	234.35111517961	0	100	1
SPBC1604.18c	3	3	1	100	1421	300	0.03	69.7150744905571	0.00211118930330753	4.90605731812506	0.162070833932487	6.17014163335868	14.21	2.30302655018064	87.6777126100269	0	103	1
SPBC1604.19c	2	52	8	100	2093	300	0.02	46.4767163270381	0.0248447204968944	57.7350513379355	0.00648283335729948	0.160629404222807	0.805	0.135685702168278	3.36197343038335	2	100	1
SPBC1604.20c	1	21	9	100	2000	300	0.01	23.238358163519	0.0105	24.400276071695	0.00238298221596271	0.331279590579523	0.952380952380952	0.0476596443192542	6.62559181159046	1	100	1
SPBC1604.21c	2	175	25	100	3167	300	0.02	46.4767163270381	0.0552573413324913	128.408988904826	0.00196341134802997	0.0465759305466486	0.361942857142857	0.0621812373921091	1.47505972041236	5	97	1
SPBC1604.25	1	1	5	100	452	300	0.01	23.238358163519	0.00221238938053097	5.14122968219448	0.027408528703162	36.4849938072245	4.52	0.123886549738292	164.912172008655	0	101	1
SPBC1652.01	0	318	4	100	2840	300	0	0	0.111971830985915	260.204151267572	0.000286018428881422	0.0151035426573376	0	0.00812292338023239	0.428940611468386	10	90	1
SPBC1652.02	2	130	7	100	3218	300	0.02	46.4767163270381	0.0403977625854568	93.8777675965654	0.00263562579466695	0.0629236828588989	0.495076923076923	0.0848144380723823	2.02488411439937	3	99	1
SPBC1677.02	0	20	2	100	746	300	0	0	0.0268096514745308	62.3012283204264	0.00459577388787386	0.250708753220746	0	0.034284473203539	1.87028729902677	2	98	1
SPBC1677.03c	0	48	9	100	2110	300	0	0	0.0227488151658768	52.8645114620338	0.0019023677648798	0.101687091822644	0	0.0401399598389638	2.1455976374578	2	98	1
SPBC1683.01	0	421	107	100	3531	300	0	0	0.119229679977344	277.070200703526	0.000216005460768921	0.0114004201850061	0	0.00762715281975062	0.402548836732566	10	90	1
SPBC1683.02	2	18	2	100	1650	300	0.02	46.4767163270381	0.0109090909090909	25.3509361783844	0.017824798022405	0.495388811964686	1.83333333333333	0.294109167369683	8.17391539741732	1	101	1
SPBC1683.03c	0	41	3	100	1795	300	0	0	0.0228412256267409	53.0792582007956	0.00222893830759859	0.119437073139709	0	0.0400094426213947	2.14389546285778	2	98	1
SPBC1683.04	16	59	1	100	2811	300	0.16	371.813730616304	0.0209889718961224	48.7749246406127	0.150013277379171	0.483885126876699	7.62305084745763	4.21687322712849	13.602010916504	2	114	7.90065002998183e-05
SPBC1683.05	13	100	19	100	2310	300	0.13	302.098656125747	0.0432900432900433	100.598953088827	0.0696616371720645	0.237785781469758	3.003	1.60918381867469	5.49285155195141	4	109	1
SPBC1683.06c	0	16	0	100	1609	300	0	0	0.00994406463642014	23.1083735622315	0.00576104614150375	0.317064970660191	0	0.0926952324167953	5.10157537792247	0	100	1
SPBC1683.07	0	52	0	100	3999	300	0	0	0.0130032508127032	30.2174199675666	0.00175540185204023	0.0937274199558428	0	0.0701985200630888	3.74815952403415	1	99	1
SPBC1683.08	0	16	4	100	3373	300	0	0	0.0047435517343611	11.0232354170265	0.00576104614150375	0.317064970660191	0	0.194320086352921	10.6946014603682	0	100	1
SPBC1683.09c	0	4	1	100	1835	300	0	0	0.00217983651226158	5.06558216098508	0.0240893601812892	1.52670069174082	0	0.442039759326657	28.014957693444	0	100	1
SPBC1683.10c	2	98	19	100	1571	300	0.02	46.4767163270381	0.0623806492679822	144.962387016223	0.00348380743353746	0.0838510391091277	0.320612244897959	0.0547306147808736	1.3172998244044	5	97	1
SPBC1683.11c	1	28	3	100	2124	300	0.01	23.238358163519	0.0131826741996234	30.6343704603829	0.00180589559329714	0.244217113716604	0.758571428571428	0.0383572224016313	5.18717149534067	1	100	1
SPBC1683.12	0	8	0	100	3101	300	0	0	0.00257981296356014	5.99506176421	0.0116892782926356	0.673070909790981	0	0.362484519854629	20.8719289126183	0	100	1
SPBC1683.13c	0	7	1	100	1992	300	0	0	0.0035140562248996	8.16608971609604	0.0134151780994594	0.782741335671289	0	0.267230347741232	15.5922074065721	0	100	1
SPBC1685.01	6	46	0	100	2498	300	0.06	139.430148981114	0.0184147317854283	42.7928132714922	0.0501876816941114	0.318033115763814	3.25826086956522	1.2536882887189	7.94446723178007	1	105	1
SPBC1685.02c	1	36	32	100	455	300	0.01	23.238358163519	0.0791208791208791	183.863932722348	0.00141443034567027	0.187781775803804	0.126388888888889	0.00643565807279975	0.854407079907307	7	94	1
SPBC1685.03	0	23	6	100	1213	300	0	0	0.0189612530915087	44.0628390569611	0.00399043342974737	0.216691035021888	0	0.0484039575028356	2.6284622548155	1	99	1
SPBC1685.04	1	8	0	100	1371	300	0.01	23.238358163519	0.00583515681983953	13.5599464119732	0.00586171689225921	0.973546520057376	1.71375	0.0803641385928738	13.3473227899866	0	101	1
SPBC1685.05	0	54	0	100	4506	300	0	0	0.0119840213049268	27.8488979323131	0.00169011755890912	0.0901972480139864	0	0.0761566972044449	4.06428799551023	1	99	1
SPBC1685.06	0	1	0	100	1477	300	0	0	0.000677048070412999	1.57334855541767	0.120791776113059	17.3080587281839	0	1.78409453318988	255.640027415277	0	100	1
SPBC1685.07c	1	87	1	100	3158	300	0.01	23.238358163519	0.0275490816972768	64.0195427557364	0.000593821505306008	0.0759001878886543	0.362988505747126	0.0187528831375637	2.3969279335237	2	99	1
SPBC1685.08	0	28	3	100	1599	300	0	0	0.0175109443402126	40.6925596359308	0.00327211992868732	0.176722244865318	0	0.0523211976597103	2.82578869539643	1	99	1
SPBC1685.09	16	10	93	100	252	300	0.16	371.813730616304	0.0396825396825397	92.2157069980914	0.687182363918179	3.78293662757344	4.032	1.73169955707381	9.53300030148507	4	112	1
SPBC1685.10	6	35	168	100	462	300	0.06	139.430148981114	0.0757575757575758	176.048167905447	0.0648817861530847	0.425764869777491	0.792	0.299753852027251	1.96703369837201	7	99	1
SPBC1685.11	34	22	0	100	1315	300	0.34	790.104177559647	0.0167300380228137	38.8778615663436	0.878057793541776	2.73228023714813	20.3227272727273	11.5464599850743	35.9294851184979	2	132	1.88010366506398e-19
SPBC1685.12c	0	4	0	100	2809	300	0	0	0.00142399430402278	3.30912896596925	0.0240893601812892	1.52670069174082	0	0.676670127492414	42.8850224309996	0	100	1
SPBC1685.13	2	493	20	100	2775	300	0.02	46.4767163270381	0.177657657657658	412.84722791405	0.000700631462834586	0.0164228039008202	0.112576064908722	0.0194425230936598	0.455732808247761	15	87	1
SPBC1685.14c	2	21	3	100	2962	300	0.02	46.4767163270381	0.00708980418636057	16.4755408991863	0.0154410000460713	0.418616073048669	2.82095238095238	0.457362421364631	12.3994080837016	0	102	1
SPBC1685.15c	0	40	8	100	2742	300	0	0	0.0145878920495988	33.8998660299329	0.00228497423961751	0.122491520736586	0	0.0626539936503122	3.35871749859718	1	99	1
SPBC1685.16	14	31	16	100	984	300	0.14	325.337014289266	0.0315040650406504	73.2102747021433	0.228883748063601	0.879734604191759	4.44387096774194	2.25221608094583	8.65658850524691	3	111	0.389345026980591
SPBC1685.17	7	13	4	100	455	300	0.07	162.668507144633	0.0285714285714286	66.3953090386258	0.194866870634856	1.44206466454925	2.45	0.886644261388593	6.56139422369907	2	105	1
SPBC16A3.01	8	74	6	100	2034	300	0.08	185.906865308152	0.0363815142576204	84.5446658849758	0.0483093617962613	0.231939700284371	2.19891891891892	0.982612418935954	4.7176535037841	3	105	1
SPBC16A3.02c	0	50	16	100	1595	300	0	0	0.0313479623824451	72.8475177539782	0.00182593230767121	0.0975451588739486	0	0.0291236203073559	1.55584528403948	3	97	1
SPBC16A3.03c	4	59	66	100	2555	300	0.04	92.9534326540761	0.0230919765166341	53.6619620997113	0.0209656828835433	0.194074178992957	1.73220338983051	0.535673197674532	4.95859527327004	2	102	1
SPBC16A3.04	1	12	9	100	866	300	0.01	23.238358163519	0.0138568129330254	32.2009581942527	0.0040448521341888	0.610617545978525	0.721666666666667	0.035028419482075	5.28794794817403	1	100	1
SPBC16A3.05c	0	36	7	100	1775	300	0	0	0.0202816901408451	47.131317965447	0.00254044356681343	0.136449384104687	0	0.0450928733109383	2.4219765678582	1	99	1
SPBC16A3.06	0	6	0	100	1546	300	0	0	0.00388098318240621	9.01876772193494	0.0157393406208896	0.93492067967121	0	0.243330205998953	14.4538737077169	0	100	1
SPBC16A3.07c	4	52	0	100	2438	300	0.04	92.9534326540761	0.0213289581624282	49.564996903322	0.023677930787996	0.221377727302635	1.87538461538462	0.577267952611341	5.39718899163823	2	102	1
SPBC16A3.08c	6	108	60	100	1328	300	0.06	139.430148981114	0.0813253012048193	188.986647715366	0.0220506719126712	0.13089424785925	0.737777777777778	0.292832923000274	1.73827561157084	7	99	1
SPBC16A3.09c	1	36	3	100	1381	300	0.01	23.238358163519	0.0260680666183925	60.5779068708679	0.00141443034567027	0.187781775803804	0.383611111111111	0.0195332830737065	2.59326632385053	2	99	1
SPBC16A3.10	1	27	16	100	1761	300	0.01	23.238358163519	0.0153321976149915	35.6295099611024	0.00187061064467936	0.253746874604382	0.652222222222222	0.0329414534528035	4.46848246178318	1	100	1
SPBC16A3.11	6	49	6	100	2589	300	0.06	139.430148981114	0.0189262263422171	43.9814426424269	0.0472685433264396	0.297483493888096	3.17020408163265	1.22378258672152	7.70184765676282	1	105	1
SPBC16A3.12c	1	32	2	100	1628	300	0.01	23.238358163519	0.0196560196560197	45.6773624835755	0.00158636952447218	0.212316189610862	0.50875	0.0258260958584071	3.45650756686484	1	100	1
SPBC16A3.13	0	0	0	100	1886	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPBC16A3.14	3	13	8	100	856	300	0.03	69.7150744905571	0.0151869158878505	35.2918990801107	0.0523338859955796	0.862462925029247	1.97538461538462	0.447978064122162	7.38268263825036	1	102	1
SPBC16A3.15c	3	52	10	100	1650	300	0.03	69.7150744905571	0.0315151515151515	73.236037848666	0.0143977196472591	0.191459317249707	0.951923076923077	0.237562374179775	3.15907873462016	3	100	1
SPBC16A3.16	1	6	0	100	919	300	0.01	23.238358163519	0.00652883569096844	15.1719422177491	0.00755953402951306	1.38050834161111	1.53166666666667	0.069472117731225	12.6868716594061	0	101	1
SPBC16A3.17c	4	69	5	100	3011	300	0.04	92.9534326540761	0.0229159747592162	53.2529629120828	0.0180174113340661	0.164994420857262	1.74550724637681	0.54250425526873	4.96798201201215	2	102	1
SPBC16A3.18	6	70	23	100	2054	300	0.06	139.430148981114	0.0340798442064265	79.1959625825868	0.0335929980770936	0.204778247038997	1.76057142857143	0.690000180503503	4.206145194181	3	103	1
SPBC16A3.19	2	33	5	100	1449	300	0.02	46.4767163270381	0.0227743271221532	52.9237970597742	0.0100598497413364	0.258222095273969	0.878181818181818	0.145767222751964	3.74163816051981	2	100	1
SPBC16C6.01c	7	10	2	100	1799	300	0.07	162.668507144633	0.00555864369093941	12.9173752993435	0.241124274384211	1.98922367836673	12.593	4.33782569617196	35.7861339738175	0	107	0.112467730910481
SPBC16C6.02c	2	196	2	100	9060	300	0.02	46.4767163270381	0.0216335540838852	50.2728278151184	0.00175457654214883	0.0415394875756306	0.924489795918367	0.158964634718684	3.76347757435213	2	100	1
SPBC16C6.03c	0	10	12	100	1007	300	0	0	0.0099304865938431	23.076820420575	0.00929728784483565	0.525639636497703	0	0.093623688597495	5.29319113953187	0	100	1
SPBC16C6.04	1	22	3	100	1065	300	0.01	23.238358163519	0.0206572769953052	48.0041201499924	0.0022789459676721	0.315231910448174	0.484090909090909	0.0242707745557078	3.35721984627305	2	99	1
SPBC16C6.05	2	20	4	100	693	300	0.02	46.4767163270381	0.0288600288600289	67.0659687258846	0.0161614422706158	0.441429443740588	0.693	0.111998794935367	3.05910604512227	2	100	1
SPBC16C6.06	0	55	1	100	4429	300	0	0	0.0124181530819598	28.857748904799	0.0016592631470071	0.0885300344192424	0	0.0734887647809443	3.92099522442825	1	99	1
SPBC16C6.07c	7	96	46	100	1543	300	0.07	162.668507144633	0.0622164614387557	144.580841458057	0.0310408364330953	0.162496536118947	1.12510416666667	0.47896010616266	2.50732155231535	6	101	1
SPBC16C6.08c	0	28	22	100	984	300	0	0	0.0284552845528455	66.1254094083875	0.00327211992868732	0.176722244865318	0	0.0321976600982833	1.73894688947473	2	98	1
SPBC16C6.09	8	50	16	100	2515	300	0.08	185.906865308152	0.0198807157057654	46.1995192117675	0.0702005629196382	0.350155069491311	4.024	1.7655441574289	8.80639999770647	2	106	1
SPBC16C6.10	1	9	4	100	1322	300	0.01	23.238358163519	0.00680786686838124	15.8203648616998	0.00526992812214453	0.847902870266008	1.46888888888889	0.0696684497747507	11.2092759449166	0	101	1
SPBC16C6.11	4	8	15	100	316	300	0.04	92.9534326540761	0.0253164556962025	58.8312864899216	0.127050858421533	1.82191715979488	1.58	0.401480712612044	5.75725822495181	2	102	1
SPBC16C6.12c	3	15	4	100	1353	300	0.03	69.7150744905571	0.0110864745011086	25.7631465227484	0.046101519525487	0.73204421859004	2.706	0.62375355917984	9.90455827752325	1	102	1
SPBC16C6.13c	1	140	12	100	2787	300	0.01	23.238358163519	0.0502332256907069	116.733769030953	0.000370462202614252	0.0468720967405914	0.199071428571429	0.0103247815868592	1.30632533616028	4	97	1
SPBC16C6.14	0	6	8	100	398	300	0	0	0.0150753768844221	35.0327007490237	0.0157393406208896	0.93492067967121	0	0.0626425756711405	3.72098430509142	1	99	1
SPBC16D10.01c	0	40	1	100	3231	300	0	0	0.0123800680903745	28.7692456372876	0.00228497423961751	0.122491520736586	0	0.0738275176820419	3.95770103499909	1	99	1
SPBC16D10.02	1	31	6	100	1512	300	0.01	23.238358163519	0.0205026455026455	47.6447819490139	0.00163609062693161	0.219484423903823	0.487741935483871	0.024737690279206	3.31860448942581	2	99	1
SPBC16D10.03	0	45	3	100	1515	300	0	0	0.0297029702970297	69.0248262282743	0.00202982372305869	0.108604324102592	0	0.0307518294043391	1.64535551015427	2	98	1
SPBC16D10.04c	0	57	3	100	4451	300	0	0	0.0128061109862952	29.7592993781304	0.00160081492032805	0.0853739079446319	0	0.0712522721038016	3.79999264261556	1	99	1
SPBC16D10.05	0	98	3	100	7264	300	0	0	0.0134911894273128	31.3513091963775	0.000929561094038302	0.0493248680764626	0	0.0675233178709422	3.58295841707424	1	99	1
SPBC16D10.06	3	213	42	100	1954	300	0.03	69.7150744905571	0.109007164790174	253.31475377838	0.0036067745359091	0.0453320878714689	0.275211267605634	0.0704763744316637	0.885788997008502	10	93	1
SPBC16D10.07c	0	11	0	100	2269	300	0	0	0.00484795063904804	11.2658413309259	0.00843437698064696	0.473726222726494	0	0.191376013690879	10.7488479936642	0	100	1
SPBC16D10.08c	3	186	9	100	2810	300	0.03	69.7150744905571	0.0661921708185053	153.819737310126	0.0041252784319319	0.0519874758842294	0.453225806451613	0.115920323937286	1.46084807234685	6	97	1
SPBC16D10.09	0	36	123	100	1051	300	0	0	0.0342530922930542	79.5985626914068	0.00254044356681343	0.136449384104687	0	0.0267000618872091	1.43408302694026	3	97	1
SPBC16D10.10	121	27	7	100	1384	300	1.21	2811.8413377858	0.0195086705202312	45.3349472843218	2.90420735300008	6.95839716416301	62.0237037037037	40.1942297655211	96.304216752016	4	217	2.8413437975647e-89
SPBC16D10.11c	1	3	19	100	494	300	0.01	23.238358163519	0.00607287449392713	14.1123632571978	0.0133674946082822	3.55733427163736	1.64666666666667	0.066035423364914	17.5732313018885	0	101	1
SPBC16E9.01c	4	17	5	100	1317	300	0.04	92.9534326540761	0.0129081245254366	29.99636209414	0.0670760206056884	0.74144797528323	3.09882352941176	0.883391191376916	9.76486983448014	1	103	1
SPBC16E9.02c	3	42	2	100	2142	300	0.03	69.7150744905571	0.0196078431372549	45.5654081637628	0.0176841597743658	0.239326683558914	1.53	0.378794702366916	5.12637756183195	1	102	1
SPBC16E9.03c	0	12	7	100	1185	300	0	0	0.010126582278481	23.5325145959686	0.00771806013949717	0.431135285113533	0	0.0914590126530414	5.10895312859537	1	99	1
SPBC16E9.05	7	179	23	100	1685	300	0.07	162.668507144633	0.106231454005935	246.864457642131	0.0168699142999236	0.0859087816793754	0.658938547486034	0.284258055953713	1.44756297129748	10	97	1
SPBC16E9.06c	3	11	0	100	4223	300	0.03	69.7150744905571	0.00260478332938669	6.05308879466515	0.060516818949439	1.0484994078404	11.5172727272727	2.55562526423481	44.2781299931002	0	103	1
SPBC16E9.07	0	12	0	100	1798	300	0	0	0.00667408231368187	15.5094715218147	0.00771806013949717	0.431135285113533	0	0.138770721308159	7.75181242634133	0	100	1
SPBC16E9.08	0	4	0	100	867	300	0	0	0.00461361014994233	10.7212725091207	0.0240893601812892	1.52670069174082	0	0.208854752771778	13.2364949973929	0	100	1
SPBC16E9.09c	0	11	3	100	749	300	0	0	0.0146862483311081	34.1284298796675	0.00843437698064696	0.473726222726494	0	0.0631734835850457	3.54820940822144	1	99	1
SPBC16E9.10c	21	38	6	100	2667	300	0.21	488.0055214339	0.0142482189726284	33.1105215678186	0.313517781334801	0.968399807339219	14.7386842105263	8.36151922819914	25.827222861737	1	120	2.85611536495196e-11
SPBC16E9.11c	4	138	5	100	2844	300	0.04	92.9534326540761	0.0485232067510548	112.75996577235	0.009144719726075	0.0810999076883964	0.824347826086957	0.260075829009573	2.30648137465799	4	100	1
SPBC16E9.12c	3	73	14	100	1217	300	0.03	69.7150744905571	0.0599835661462613	139.391959403196	0.0103561834799021	0.134807201761393	0.50013698630137	0.126034752950408	1.64060364543615	5	98	1
SPBC16E9.13	17	286	9	100	2057	300	0.17	395.052088779824	0.13903743315508	323.100166979409	0.0352379030228237	0.0988708336774976	1.22269230769231	0.724843665179483	2.03377304874613	14	103	1
SPBC16E9.14c	1	33	3	100	1260	300	0.01	23.238358163519	0.0261904761904762	60.8623666187403	0.00153958136153327	0.205601017062752	0.381818181818182	0.0193987251553192	2.59057281499067	2	99	1
SPBC16E9.15	1	27	13	100	746	300	0.01	23.238358163519	0.0361930294906166	84.1066582325756	0.00187061064467936	0.253746874604382	0.276296296296296	0.013954755409308	1.89295168454869	3	98	1
SPBC16E9.16c	0	20	2	100	2070	300	0	0	0.00966183574879227	22.4525199647527	0.00459577388787386	0.250708753220746	0	0.095132519478989	5.18967119166945	0	100	1
SPBC16E9.17c	0	0	0	100	1174	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPBC16E9.18	1	34	14	100	1582	300	0.01	23.238358163519	0.0214917825537295	49.9433740556035	0.0014954740609025	0.199297297707355	0.465294117647059	0.0236583996434775	3.15288324973036	2	99	1
SPBC16E9.19	0	33	8	100	2013	300	0	0	0.0163934426229508	38.095669120523	0.0027729657495468	0.149200036234492	0	0.055819800538377	3.00339672940033	1	99	1
SPBC16E9.20	0	0	0	100	1230	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPBC16G5.01	1	59	12	100	936	300	0.01	23.238358163519	0.063034188034188	146.481103808507	0.000871375735237544	0.112803364965006	0.15864406779661	0.00815607688182341	1.05583949607245	5	96	1
SPBC16G5.02c	0	7	0	100	1106	300	0	0	0.00632911392405063	14.7078216224804	0.0134151780994594	0.782741335671289	0	0.148371869780021	8.65711917252445	0	100	1
SPBC16G5.03	2	35	4	100	1049	300	0.02	46.4767163270381	0.0333651096282174	77.5350367705592	0.00950763214357373	0.242707696571695	0.599428571428571	0.0997350611860884	2.54600373703708	3	99	1
SPBC16G5.04	2	3	3	100	663	300	0.02	46.4767163270381	0.00452488687782805	10.5150941916376	0.0782648165603505	4.86773260028688	4.42	0.518895733795124	32.273067139902	0	102	1
SPBC16G5.05c	12	80	6	100	1809	300	0.12	278.860297962228	0.0442233278054174	102.7677530725	0.0777428473984928	0.283037376857172	2.7135	1.40636810943874	5.12014614734624	4	108	1
SPBC16G5.06	1	84	0	100	2443	300	0.01	23.238358163519	0.0343839541547278	79.9026641725583	0.000614803256201382	0.0786573815564277	0.290833333333333	0.0150196435489998	1.92159983142353	3	98	1
SPBC16G5.07c	0	10	3	100	1634	300	0	0	0.00611995104039168	14.2217614219823	0.00929728784483565	0.525639636497703	0	0.151917683384615	8.58895166037247	0	100	1
SPBC16G5.08	0	28	3	100	1502	300	0	0	0.018641810918775	43.3205078947093	0.00327211992868732	0.176722244865318	0	0.0491472413288836	2.65436811787708	1	99	1
SPBC16G5.09	3	29	3	100	1824	300	0.03	69.7150744905571	0.0158991228070175	36.9469510275248	0.0251465659283638	0.354399747464255	1.88689655172414	0.458673362533356	6.464251393748	1	102	1
SPBC16G5.10	3	39	0	100	1951	300	0.03	69.7150744905571	0.0199897488467453	46.4528943299458	0.0189841980592871	0.258723898903967	1.50076923076923	0.370381704136691	5.04770326761639	2	101	1
SPBC16G5.11c	11	45	13	100	1117	300	0.11	255.621939798709	0.0402864816472695	93.6191689667284	0.119388168981433	0.488880554935943	2.73044444444444	1.33356584752261	5.46079579863449	4	107	1
SPBC16G5.12c	0	27	14	100	2216	300	0	0	0.0121841155234657	28.3138840439988	0.00339432100419189	0.183491530730493	0	0.0752181534528923	4.06617232098772	1	99	1
SPBC16G5.13	1	11	2	100	1152	300	0.01	23.238358163519	0.00954861111111111	22.1894044964157	0.00438460787950623	0.673532041142035	1.04727272727273	0.0505106827719118	7.75908911395624	0	101	1
SPBC16G5.14c	3	145	22	100	927	300	0.03	69.7150744905571	0.156418554476807	363.491039235195	0.00527731767854363	0.0669020978774866	0.191793103448276	0.0489207348800995	0.6201824473243	13	90	1
SPBC16G5.15c	0	33	18	100	3172	300	0	0	0.0104035308953342	24.1760977111011	0.0027729657495468	0.149200036234492	0	0.0879584735756244	4.73262514935809	1	99	1
SPBC16G5.16	1	131	11	100	3482	300	0.01	23.238358163519	0.0376220562894888	87.4274818903215	0.000395739096181285	0.050127696196004	0.265801526717557	0.0137796353290324	1.74544638154486	3	98	1
SPBC16G5.17	2	34	3	100	1940	300	0.02	46.4767163270381	0.0175257731958763	40.7270194618375	0.00977594851961347	0.25022499125925	1.14117647058824	0.189653401280501	4.85436483042945	1	101	1
SPBC16G5.18	1	12	7	100	1221	300	0.01	23.238358163519	0.00982800982800983	22.8386812417877	0.0040448521341888	0.610617545978525	1.0175	0.0493876445584452	7.45564023639779	0	101	1
SPBC16G5.19	0	1	4	100	204	300	0	0	0.00490196078431373	11.3913520409407	0.120791776113059	17.3080587281839	0	0.24641522327064	35.3084398054952	0	100	1
SPBC16H5.02	1	339	32	100	3043	300	0.01	23.238358163519	0.11140322050608	258.882793868976	0.000153572540538247	0.0192408261612946	0.08976401179941	0.00467321240857885	0.585498340088195	10	91	1
SPBC16H5.03c	0	27	0	100	2130	300	0	0	0.0126760563380282	29.4570737284044	0.00339432100419189	0.183491530730493	0	0.0722990373892873	3.9083696045595	1	99	1
SPBC16H5.04	5	11	3	100	714	300	0.05	116.191790817595	0.015406162464986	35.8013921286708	0.138028241968496	1.41059911473824	3.24545454545455	0.985521647655061	10.0716776792311	1	104	1
SPBC16H5.05c	0	18	1	100	2413	300	0	0	0.00745959386655615	17.3348714025422	0.00511285240857114	0.280011224227739	0	0.123373128618821	6.75667084061533	0	100	1
SPBC16H5.06	2	90	4	100	1031	300	0.02	46.4767163270381	0.0872938894277401	202.856666800845	0.0037886154381547	0.0914546113416967	0.229111111111111	0.0390606251673749	0.942897042932893	8	94	1
SPBC16H5.07c	0	51	0	100	3302	300	0	0	0.0154451847365233	35.8920734809046	0.00178997256498559	0.0955981914009031	0	0.0591048940958242	3.15665228005782	1	99	1
SPBC16H5.08c	1	89	51	100	1869	300	0.01	23.238358163519	0.0476190476190476	110.65884839771	0.000580611590882612	0.0741669819224664	0.21	0.010851630633596	1.3861808921309	4	97	1
SPBC16H5.09c	3	21	1	100	1526	300	0.03	69.7150744905571	0.0137614678899083	31.9793919681455	0.0339686860725813	0.502880009415215	2.18	0.51836214946759	7.67394894367619	1	102	1
SPBC16H5.10c	23	71	6	100	2333	300	0.23	534.482237760938	0.0304329189884269	70.7211071414424	0.196787714113038	0.529461569254077	7.55760563380282	4.59105737025718	12.3523384106976	3	120	1.56541470111118e-07
SPBC16H5.11c	26	95	54	100	2174	300	0.26	604.197312251495	0.0436982520699172	101.547563272047	0.173091884587886	0.430033021141665	5.94989473684211	3.76301757094065	9.34891787961979	5	121	9.31178253199999e-07
SPBC16H5.12c	0	122	6	100	2784	300	0	0	0.0438218390804598	101.834759193582	0.000746362511959153	0.0395493066977811	0	0.0207787323329428	1.10105269846623	4	96	1
SPBC16H5.13	0	43	12	100	3663	300	0	0	0.0117390117390117	27.2795359276909	0.00212472625826863	0.113763425024706	0	0.07782872284038	4.16715425865498	1	99	1
SPBC16H5.14c	0	14	0	100	1905	300	0	0	0.0073490813648294	17.0780584928749	0.0065974714867639	0.365411596620526	0	0.125681831822852	6.96109091562103	0	100	1
SPBC16H5.15	0	1	5	100	552	300	0	0	0.00181159420289855	4.20984749339113	0.120791776113059	17.3080587281839	0	0.666770604144085	95.5404841795753	0	100	1
SPBC1703.01c	0	5	5	100	822	300	0	0	0.00608272506082725	14.1352543573717	0.0190383591688732	1.16008855872718	0	0.156495312368138	9.53592795273744	0	100	1
