V4	Fisher_dis2_11_r2_pr_counts	Fisher_dis2_11_r2gb_counts	Fisher_dis2_11_r2term_counts	Fisher_dis2_11_r2pr_map	Fisher_dis2_11_r2gb_map	Fisher_dis2_11_r2term_map	Fisher_dis2_11_r2pr_density	Fisher_dis2_11_r2pr_densityRPKM	Fisher_dis2_11_r2gb_density	Fisher_dis2_11_r2gb_densityRPKM	Fisher_dis2_11_r2pause_index_CI_low	Fisher_dis2_11_r2pause_index_CI_high	Fisher_dis2_11_r2pause_index_scaled	Fisher_dis2_11_r2pause_index_CI_low_scaled	Fisher_dis2_11_r2pause_index_CI_high_scaled	Fisher_dis2_11_r2_ExpPR	Fisher_dis2_11_r2_ExpGB	Fisher_dis2_11_r2Fexact_Pval
SPNCRNA.1200	0	2	3	100	639	300	0	0	0.00312989045383412	5.02969787625886	0.0514242900386907	4.05388820080272	0	0.328601213347234	25.9043456031294	0	100	1
SPNCRNA.1201	2	14	5	100	754	300	0.02	32.1397694292941	0.0185676392572944	29.8379822287876	0.0224451794089099	0.655283897988541	1.07714285714286	0.169236652743181	4.9408405908336	1	101	1
SPNCRNA.1202	1	27	1	100	2696	300	0.01	16.0698847146471	0.0100148367952522	16.0937272735709	0.00187061064467936	0.253746874604382	0.998518518518518	0.0504316629805555	6.84101573933415	1	100	1
SPNCRNA.1203	0	43	8	100	4221	300	0	0	0.0101871594408908	16.3706477784843	0.00212472625826863	0.113763425024706	0	0.089684695361519	4.80195417029284	1	99	1
SPNCRNA.1204	4	3	3	100	837	300	0.04	64.2795388585882	0.003584229390681	5.75981530990934	0.253716790119337	7.46861872267986	11.16	2.12360953329885	62.5123387088305	0	104	1
SPNCRNA.1205	0	0	6	100	1297	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1206	2	18	1	100	4948	300	0.02	32.1397694292941	0.00363783346806791	5.84595644429359	0.017824798022405	0.495388811964686	5.49777777777778	0.881971006148599	24.5118384160127	0	102	1
SPNCRNA.1207	0	0	6	100	56	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1208	1	14	0	100	1824	300	0.01	16.0698847146471	0.00767543859649123	12.3343413379966	0.00350210863509423	0.514391103811047	1.30285714285714	0.0638784615041188	9.3824937335135	0	101	1
SPNCRNA.1209	1	5	2	100	539	300	0.01	16.0698847146471	0.00927643784786642	14.9071286777802	0.00883974757390515	1.74105855180368	1.078	0.0476462394233488	9.38430559422184	0	101	1
SPNCRNA.121	0	0	0	100	26	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1210	7	4	0	100	1268	300	0.07	112.489193002529	0.00315457413249211	5.0693642632956	0.462279710456416	7.08729012833336	22.19	5.86170672858735	89.866838827267	0	107	0.0235185357106606
SPNCRNA.1211	1	19	0	100	1294	300	0.01	16.0698847146471	0.0146831530139104	23.5956576181062	0.00262241420563744	0.368819983318377	0.681052631578947	0.0339340398209484	4.77253058413979	1	100	1
SPNCRNA.1212	8	7	3	100	2923	300	0.08	128.559077717176	0.00239479986315429	3.8484157715542	0.377852306059638	3.48910169561683	33.4057142857143	11.0446229061232	101.98644256288	0	108	6.79835336171676e-05
SPNCRNA.1213	0	8	2	100	1551	300	0	0	0.00515796260477112	8.28878644211325	0.0116892782926356	0.673070909790981	0	0.181300706318778	10.4393298108581	0	100	1
SPNCRNA.1214	0	3	4	100	1689	300	0	0	0.00177619893428064	2.85433121041688	0.0327971598819604	2.22593021867193	0	0.553944030406311	37.595961393369	0	100	1
SPNCRNA.1215	0	29	3	100	2051	300	0	0	0.0141394441735739	22.721923779852	0.00315841214605714	0.170434554760817	0	0.0647790331156319	3.49561271814437	1	99	1
SPNCRNA.1216	1	13	1	100	304	300	0.01	16.0698847146471	0.0427631578947368	68.719901740267	0.00375396436557918	0.55840707127902	0.233846153846154	0.0114120516713607	1.69755749668822	4	97	1
SPNCRNA.1217	0	20	1	100	3382	300	0	0	0.00591366055588409	9.5031843374613	0.00459577388787386	0.250708753220746	0	0.155429072887894	8.47897003392564	0	100	1
SPNCRNA.1218	0	9	2	100	1378	300	0	0	0.00653120464441219	10.4955705683471	0.0103569347612096	0.590306163886248	0	0.142718561009468	8.13441893835249	0	100	1
SPNCRNA.1219	0	0	1	100	875	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.122	5	2	20	100	71	300	0.05	80.3494235732353	0.028169014084507	45.2672808863297	0.433815156497564	18.5601677038827	1.775	0.308008761113271	13.1777190697567	2	103	1
SPNCRNA.1220	1	9	18	100	349	300	0.01	16.0698847146471	0.0257879656160458	41.4409634475139	0.00526992812214453	0.847902870266008	0.387777777777778	0.0183920491462844	2.95918101722837	2	99	1
SPNCRNA.1221	0	0	0	100	172	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
