V4	Fisher_dis2_T316D_r1_pr_counts	Fisher_dis2_T316D_r1gb_counts	Fisher_dis2_T316D_r1term_counts	Fisher_dis2_T316D_r1pr_map	Fisher_dis2_T316D_r1gb_map	Fisher_dis2_T316D_r1term_map	Fisher_dis2_T316D_r1pr_density	Fisher_dis2_T316D_r1pr_densityRPKM	Fisher_dis2_T316D_r1gb_density	Fisher_dis2_T316D_r1gb_densityRPKM	Fisher_dis2_T316D_r1pause_index_CI_low	Fisher_dis2_T316D_r1pause_index_CI_high	Fisher_dis2_T316D_r1pause_index_scaled	Fisher_dis2_T316D_r1pause_index_CI_low_scaled	Fisher_dis2_T316D_r1pause_index_CI_high_scaled	Fisher_dis2_T316D_r1_ExpPR	Fisher_dis2_T316D_r1_ExpGB	Fisher_dis2_T316D_r1Fexact_Pval
SPBC2G2.12	44	127	16	100	1533	300	0.44	156.523694129935	0.0828440965427267	29.4706000630103	0.242239531432658	0.494212227470352	5.3111811023622	3.71353201686265	7.57627344712049	11	133	2.98257710032045e-10
SPBC2G2.13c	8	255	4	100	3168	300	0.08	28.4588534781699	0.0804924242424242	28.6340263452231	0.0144169298123635	0.0653182828879525	0.993882352941176	0.456728336455675	2.06928320189033	8	100	1
SPBC2G2.14	39	396	11	100	2311	300	0.39	138.736910706078	0.171354392038079	60.9568691981571	0.0698514566345825	0.138313090535487	2.27598484848485	1.6142671628252	3.1964155222751	20	119	0.363386748129081
SPBC2G2.15c	9	80	24	100	1427	300	0.09	32.0162101629412	0.0560616678346181	19.9431348830903	0.0528071312489273	0.231371237683195	1.605375	0.753557762922192	3.3016675617392	5	104	1
SPBC2G2.16	30	222	46	100	1352	300	0.3	106.720700543137	0.164201183431953	58.4122177529006	0.0905139269648826	0.200612421279085	1.82702702702703	1.22374829256521	2.71227993569323	18	112	1
SPBC2G2.17c	1	70	19	100	1347	300	0.01	3.55735668477124	0.0519673348181143	18.4866345904964	0.000736193769851976	0.0947130282636387	0.192428571428571	0.00991653007990612	1.27578449071121	4	97	1
SPBC2G5.01	196	277	96	100	1107	300	1.96	697.241910215163	0.250225835591689	89.0142548944565	0.586832598176191	0.853056784845975	7.83292418772563	6.49623686181044	9.44333860824495	59	237	1.21658283447367e-48
SPBC2G5.02c	41	299	83	100	2145	300	0.41	145.851624075621	0.139393939393939	49.5873962119628	0.097539327289066	0.192092249837561	2.94130434782609	2.09221857035047	4.12037875901569	17	124	0.00142879256214994
SPBC2G5.03	8	33	38	100	970	300	0.08	28.4588534781699	0.034020618556701	12.1023474842733	0.103410803030007	0.54718035817166	2.35151515151515	1.00308478939107	5.3076494742651	3	105	1
SPBC2G5.04c	64	127	78	100	1089	300	0.64	227.670827825359	0.116620752984389	41.4861615212073	0.3689883512819	0.68741652452008	5.48787401574803	4.01828314545989	7.48596595202367	17	147	1.72126774809579e-14
SPBC2G5.05	142	1712	326	100	2255	300	1.42	505.144649237516	0.75920177383592	270.075150524539	0.0696244470199537	0.0987558661029889	1.87038551401869	1.57003128029996	2.2269447806224	104	138	0.0116822819501425
SPBC2G5.06c	47	366	25	100	1729	300	0.47	167.195764184248	0.211683053788317	75.3032126446659	0.0936222518349315	0.175629297470506	2.22030054644809	1.61872873422596	3.03663055326505	25	122	0.195814488667265
SPBC2G5.07c	5	242	59	100	2284	300	0.05	17.7867834238562	0.105954465849387	37.6917827370683	0.00753239342687344	0.0518057586774975	0.471900826446281	0.172039865869789	1.18324352819404	10	95	1
SPBC30B4.01c	138	1153	118	100	3403	300	1.38	490.915222498431	0.338818689391713	120.529892963304	0.0999054939493429	0.143304874019274	4.07297484822203	3.39978395909614	4.87666486287589	60	178	2.54236434639453e-21
SPBC30B4.02c	51	249	145	100	2341	300	0.51	181.425190923333	0.106364801366937	37.8377537167039	0.149751697531277	0.279461046526705	4.79481927710843	3.50568723920719	6.54218309919016	14	137	4.31032635305702e-11
SPBC30B4.03c	20	104	134	100	1602	300	0.2	71.1471336954248	0.0649188514357054	23.0939510122478	0.11559428985118	0.316746871254079	3.08076923076923	1.85182052341591	5.07428487749035	7	113	0.592456959828062
SPBC30B4.04c	20	303	29	100	2537	300	0.2	71.1471336954248	0.119432400473	42.4863648200901	0.0408054411106973	0.105610981078488	1.67458745874587	1.03523404097839	2.67935058996123	12	108	1
SPBC30B4.05	115	501	74	100	2969	300	1.15	409.096018748693	0.168743684742337	60.0281474931085	0.186432920000676	0.282420693228461	6.81506986027944	5.53519339482007	8.38507038195301	31	184	8.99783746264601e-34
SPBC30B4.06c	17	125	12	100	2074	300	0.17	60.4750636411111	0.0602700096432015	21.440192169547	0.079125348753219	0.230658738101105	2.82064	1.64105973314176	4.78386222821692	6	111	1
SPBC30B4.07c	2	98	34	100	1280	300	0.02	7.11471336954248	0.0765625	27.2360121177798	0.00348380743353746	0.0838510391091277	0.261224489795918	0.0445927351492795	1.07329330059683	7	95	1
SPBC30B4.08	9	96	11	100	2274	300	0.09	32.0162101629412	0.0422163588390501	15.0178646322796	0.0442856445211245	0.191506896740159	2.131875	1.00705555641037	4.35486683187122	4	105	1
SPBC30B4.09	10	19	11	100	681	300	0.1	35.5735668477124	0.0279001468428781	9.92507738776117	0.228464403335562	1.18991583252618	3.58421052631579	1.55584258671518	8.10332681950329	2	108	1
SPBC30D10.02	19	39	10	100	639	300	0.19	67.5897770106536	0.0610328638497653	21.7115666206695	0.271465162487871	0.867627124328786	3.11307692307692	1.73466238829749	5.54413732446094	6	113	1
SPBC30D10.03c	23	106	24	100	1456	300	0.23	81.8192037497385	0.0728021978021978	25.8983385017687	0.134585713717576	0.347053919807085	3.15924528301887	1.9595679917279	5.05310507239116	8	115	0.162341958601534
SPBC30D10.04	18	44	38	100	732	300	0.18	64.0324203258823	0.0601092896174863	21.3830183237616	0.227751954862849	0.727991031063695	2.99454545454546	1.66714430959606	5.32889434738625	6	112	1
SPBC30D10.05c	54	136	98	100	788	300	0.54	192.097260977647	0.17258883248731	61.3960036965595	0.286080331465465	0.550091904635687	3.12882352941176	2.25431301194786	4.33472420852922	22	132	7.05697268035657e-05
SPBC30D10.06	65	604	7	100	2671	300	0.65	231.228184510131	0.226132534631224	80.443408371465	0.0825979515874178	0.13995923185926	2.87442052980132	2.20619128689993	3.73831108296083	30	135	6.09748173621577e-06
SPBC30D10.07c	20	325	86	100	2750	300	0.2	71.1471336954248	0.118181818181818	42.041488092751	0.0380821691304065	0.0983583924185112	1.69230769230769	1.04725965108618	2.70485579150906	12	108	1
SPBC30D10.08	4	28	81	100	870	300	0.04	14.229426739085	0.032183908045977	11.4489640429419	0.0425552322368373	0.427130257209975	1.24285714285714	0.370230520460484	3.71603323772679	3	101	1
SPBC30D10.09c	28	110	49	100	737	300	0.28	99.6059871735947	0.149253731343284	53.0948758921081	0.164387612189776	0.391907056724081	1.876	1.21153670183865	2.88835500805648	16	112	1
SPBC30D10.10c	10	1204	76	100	7291	300	0.1	35.5735668477124	0.165135098066109	58.7444444995827	0.00420889549047265	0.0158736196969538	0.605564784053156	0.306870570210361	1.1573456121049	15	95	1
SPBC30D10.11	1	142	27	100	2334	300	0.01	3.55735668477124	0.0608397600685518	21.6428727179741	0.000365277484745459	0.0462052383730063	0.164366197183099	0.00852557649395902	1.07843026362597	5	96	1
SPBC30D10.12c	92	248	3	100	2309	300	0.92	327.276814998954	0.107405803378086	38.2080752630259	0.289904421087098	0.474300596214742	8.56564516129032	6.69389308290108	10.9516007665984	18	174	1.87660658421083e-33
SPBC30D10.13c	97	164	159	100	1349	300	0.97	345.06359842281	0.121571534469978	43.2473310824673	0.456563376164231	0.765807083873333	7.97884146341463	6.15903994445548	10.3307375614513	21	176	1.57347800771257e-30
SPBC30D10.14	20	47	26	100	713	300	0.2	71.1471336954248	0.0659186535764376	23.449616295126	0.243770080144682	0.7370593359764	3.03404255319149	1.73808067143159	5.25523306551173	7	113	1
SPBC30D10.15	141	194	21	100	1449	300	1.41	501.587292552745	0.133885438233264	47.627825869263	0.581695881984068	0.907915588476395	10.5313917525773	8.42877332994915	13.155696877023	28	213	6.40213003828837e-51
SPBC30D10.16	23	182	7	100	1221	300	0.23	81.8192037497385	0.149058149058149	53.0253002971635	0.0798395349477601	0.198333281845678	1.54302197802198	0.974840721712151	2.42164937133572	15	108	1
SPBC30D10.17c	14	292	65	100	1634	300	0.14	49.8029935867974	0.178702570379437	63.5708783325093	0.0269214904130478	0.0837884054075142	0.783424657534247	0.4398971533492	1.36910254435878	17	97	1
SPBC30D10.18c	117	682	129	100	845	300	1.17	416.210732118235	0.807100591715976	287.114468522365	0.140291685889238	0.209634724034849	1.44963343108504	1.18546474576406	1.77141341809447	96	121	1
SPBC30D10.21	32	46	15	100	411	300	0.32	113.83541391268	0.111922141119221	39.8146976884372	0.432582446991275	1.11622433619082	2.85913043478261	1.77791385713414	4.58768202174428	13	119	0.355901055698586
SPBC317.01	30	364	9	100	6051	300	0.3	106.720700543137	0.0601553462237647	21.3994023013838	0.055734985222107	0.121160398236094	4.98708791208791	3.3725239557897	7.33141569726605	7	123	5.45224803837986e-07
SPBC31A8.01c	103	686	339	100	1089	300	1.03	366.407738531438	0.629935720844812	224.090604752348	0.121369705740863	0.185582407149043	1.63508746355685	1.321716095518	2.02099241385308	78	125	1
SPBC31A8.02	4	11	147	100	110	300	0.04	14.229426739085	0.1	35.5735668477124	0.0978590667085697	1.23052614057963	0.4	0.107644973379427	1.35357875463759	9	95	1
SPBC31E1.01c	63	638	28	100	4917	300	0.63	224.113471140588	0.129753914988814	46.1580956860698	0.0755471117427273	0.128824167935087	4.85534482758621	3.7146514843899	6.33428433736821	18	145	1.5088813484789e-14
SPBC31E1.02c	159	1226	252	100	3604	300	1.59	565.619712878627	0.340177580466149	121.013298988056	0.109545956981852	0.153467717538718	4.67402936378467	3.94803628962595	5.53097654009538	65	194	1.61377625946186e-28
SPBC31E1.03	17	51	49	100	816	300	0.17	60.4750636411111	0.0625	22.2334792798203	0.185296550412912	0.592987571603196	2.72	1.51201985136936	4.83877858428208	6	111	1
SPBC31E1.04	23	149	94	100	1430	300	0.23	81.8192037497385	0.104195804195804	37.0661640581059	0.0969623674856384	0.243699351101398	2.20738255033557	1.38656185504463	3.48490072074999	11	112	1
SPBC31E1.05	42	107	47	100	1557	300	0.42	149.408980760392	0.0687219010918433	24.4468314239257	0.270333390789896	0.5684282923933	6.11158878504673	4.20909089459868	8.85042851256368	9	133	2.1181332463202e-11
SPBC31E1.06	9	483	82	100	3433	300	0.09	32.0162101629412	0.140693271191378	50.0496148774981	0.00903394707974039	0.0370268214302314	0.639689440993789	0.310135403247487	1.27113077969984	13	96	1
SPBC31F10.02	39	149	62	100	601	300	0.39	138.736910706078	0.247920133111481	88.1940342813502	0.181040531044272	0.37712654041515	1.57308724832215	1.08805359157607	2.26653050789505	27	112	1
SPBC31F10.03	54	412	18	100	2562	300	0.54	192.097260977647	0.160811865729899	57.206516554479	0.0976458002000354	0.175517947867816	3.35796116504854	2.50168540112491	4.49676982437344	21	133	8.38646309128015e-07
SPBC31F10.04c	11	92	17	100	2042	300	0.11	39.1309235324836	0.0450538687561214	16.0272681194395	0.0605834876543577	0.229923827398783	2.44152173913043	1.23711481790198	4.69504455548314	4	107	1
SPBC31F10.05	10	37	2	100	1293	300	0.1	35.5735668477124	0.02861562258314	10.1795976285024	0.12609563997607	0.56418345183133	3.49459459459459	1.63041662489058	7.29489203217909	3	107	1
SPBC31F10.06c	213	351	208	100	1075	300	2.13	757.716973856274	0.326511627906977	116.151832219042	0.509984647513943	0.721968705001587	6.52350427350427	5.48233496077489	7.76116357876706	77	236	3.60392642374308e-43
SPBC31F10.07	14	130	86	100	1291	300	0.14	49.8029935867974	0.100697134004648	35.8215622788738	0.0594899881940845	0.191432575341099	1.39030769230769	0.768015747585631	2.47139454765358	10	104	1
SPBC31F10.08	1	1	4	100	689	300	0.01	3.55735668477124	0.00145137880986938	0.516307211142415	0.027408528703162	36.4849938072245	6.89	0.188844762764786	251.381607331777	0	101	1
SPBC31F10.09c	44	117	26	100	1669	300	0.44	156.523694129935	0.0701018573996405	24.9377311035491	0.261897671864159	0.538644364543384	6.2765811965812	4.37107214341281	8.98997444422908	9	135	2.05786254455299e-12
SPBC31F10.10c	109	650	87	100	3178	300	1.09	387.751878640065	0.204531151667716	72.7590259629108	0.136164325353555	0.206357097024116	5.32926153846154	4.32730225973596	6.5580285434264	35	174	3.14585689954005e-25
SPBC31F10.11c	10	116	24	100	2112	300	0.1	35.5735668477124	0.0549242424242424	19.5385120943875	0.042577853616988	0.16927984032441	1.82068965517241	0.899244268390787	3.57519022765154	5	105	1
SPBC31F10.12	26	149	77	100	777	300	0.26	92.4912738040523	0.191763191763192	68.217007211186	0.112419070774196	0.269008523668881	1.3558389261745	0.873496179915501	2.0901962289072	20	106	1
SPBC31F10.13c	83	220	48	100	2986	300	0.83	295.260604836013	0.0736771600803751	26.2095937926883	0.290723730590527	0.489112449415598	11.2653636363636	8.68101059543312	14.6048977395497	12	171	2.23155802239535e-38
SPBC31F10.14c	25	884	108	100	5421	295	0.25	88.933917119281	0.163069544364508	58.0096533727684	0.0185901929321237	0.0426802104521692	1.53308823529412	1.00777435885043	2.31369420861209	17	108	1
SPBC31F10.15c	31	79	63	100	446	300	0.31	110.278057227908	0.177130044843049	63.0114749096251	0.2534691261682	0.604946850951422	1.75012658227848	1.13047230271017	2.69806295524334	19	112	1
SPBC31F10.16	28	269	86	100	2330	300	0.28	99.6059871735947	0.115450643776824	41.0699119400628	0.0690955767968231	0.155800675264947	2.42527881040892	1.60992693936598	3.63015573367327	13	115	1
SPBC31F10.17c	8	26	5	100	855	300	0.08	28.4588534781699	0.0304093567251462	10.8176928425792	0.128452954557045	0.711324028116633	2.63076923076923	1.09827276146274	6.08182044039721	3	105	1
SPBC32C12.02	1	1453	141	100	3832	300	0.01	3.55735668477124	0.379175365344468	134.886202060872	3.59033972511989e-05	0.00447451367007668	0.0263730213351686	0.00137581818266594	0.171463363837338	27	74	1
SPBC32C12.03c	4	337	30	100	1820	300	0.04	14.229426739085	0.185164835164835	65.8697364158191	0.00377847926036616	0.0328745519073168	0.216023738872404	0.0687683225386642	0.598316844713166	16	88	1
SPBC32F12.01c	126	382	29	100	1888	300	1.26	448.226942281176	0.202330508474576	71.9761786855198	0.268284581243001	0.405304260402449	6.22743455497382	5.06521289386787	7.65214443639824	38	188	1.26568999840154e-31
SPBC32F12.02	12	101	61	100	1378	300	0.12	42.6882802172549	0.0732946298984035	26.073514162692	0.0621339766895155	0.222072215627464	1.63722772277228	0.856206198781524	3.06015513134645	7	105	1
SPBC32F12.03c	49	141	60	100	524	300	0.49	174.310477553791	0.269083969465649	95.7227657543406	0.247727344356438	0.48642120818772	1.82099290780142	1.29809128442773	2.54884713090365	31	118	1
SPBC32F12.04	24	212	20	100	2654	300	0.24	85.3765604345098	0.079879427279578	28.4159614608705	0.0724497386626045	0.175474108940665	3.00452830188679	1.92281606410552	4.65708285128526	9	115	0.146927703600017
SPBC32F12.05c	0	41	14	100	936	300	0	0	0.0438034188034188	15.5824384696176	0.00222893830759859	0.119437073139709	0	0.0208628625591228	1.11793100458768	4	96	1
SPBC32F12.06	8	256	7	100	2811	300	0.08	28.4588534781699	0.0910707933119886	32.3971295375823	0.0143612683369841	0.0650599728567407	0.8784375	0.403695252952624	1.82883583700298	9	99	1
SPBC32F12.07c	23	736	62	100	2273	300	0.23	81.8192037497385	0.323801143862736	115.187616365668	0.0201441997003809	0.0480426789648785	0.7103125	0.457877659189658	1.09201009287169	30	93	1
SPBC32F12.08c	6	18	36	100	914	300	0.06	21.3441401086274	0.0196936542669584	7.00573526541382	0.118575044140478	0.88865760334922	3.04666666666667	1.08377590344397	8.12233049461187	2	104	1
SPBC32F12.09	11	252	83	100	2041	300	0.11	39.1309235324836	0.123468887800098	43.9222873376949	0.022642230288625	0.0818924261538341	0.890912698412698	0.462127920190836	1.67142441779975	12	99	1
SPBC32F12.10	105	868	122	100	1944	300	1.05	373.52245190098	0.446502057613169	158.836707941432	0.0982567837848207	0.148799208485368	2.35161290322581	1.91011187677691	2.89265661295556	63	142	2.82467143283111e-05
SPBC32F12.11	78	991	563	100	956	300	0.78	277.473821412157	1.03661087866109	368.759463871161	0.0620630971724664	0.0996789424072349	0.752452068617558	0.593323208968779	0.952930689413165	90	88	1
SPBC32F12.12c	81	231	14	100	1127	300	0.81	288.145891466471	0.204968944099379	72.9147643462428	0.27002261871808	0.454877349036394	3.95181818181818	3.04315491295277	5.12646772364017	30	151	6.60663115781339e-12
SPBC32F12.15	18	27	30	100	467	300	0.18	64.0324203258823	0.0578158458244111	20.5671585629172	0.352503982885768	1.25362337903103	3.11333333333333	1.64619360007653	5.85442118007492	6	112	1
SPBC32F12.16	14	69	21	100	361	300	0.14	49.8029935867974	0.191135734072022	67.9937981299766	0.109303293786136	0.370305707043447	0.732463768115942	0.394584890567951	1.33680360242684	18	96	1
SPBC32F12.17	0	41	8	100	2964	300	0	0	0.0138326585695007	4.92077004303714	0.00222893830759859	0.119437073139709	0	0.0660657314372222	3.54011484786098	1	99	1
SPBC32H8.01c	9	49	14	100	437	300	0.09	32.0162101629412	0.112128146453089	39.8879811335906	0.0842106530269051	0.387445469789003	0.80265306122449	0.368000553727575	1.69313670297794	10	99	1
SPBC32H8.02c	37	309	34	100	3085	300	0.37	131.622197336536	0.100162074554295	35.6312225476277	0.0838271629729245	0.170328351250278	3.69401294498382	2.58606797771472	5.25462963607107	12	125	2.22648940162077e-05
SPBC32H8.03	49	135	100	100	1164	300	0.49	174.310477553791	0.115979381443299	41.2580027872953	0.258228016967414	0.509062600042122	4.22488888888889	3.0057741175007	5.9254886644903	15	134	3.76772829235933e-08
SPBC32H8.04c	27	149	1	100	2611	300	0.27	96.0486304888235	0.0570662581386442	20.3005034864387	0.117610774726013	0.277407767812594	4.73134228187919	3.07081732809619	7.24311681758682	6	121	2.28586443472525e-05
SPBC32H8.05	63	111	34	100	554	300	0.63	224.113471140588	0.200361010830325	71.2755581244779	0.41175104306224	0.781495460244611	3.14432432432432	2.28110077856481	4.32948484975515	27	136	2.84947781378303e-05
SPBC32H8.06	10	19	0	100	1258	300	0.1	35.5735668477124	0.0151033386327504	5.37279626475784	0.228464403335562	1.18991583252618	6.62105263157895	2.87408219396137	14.9691411731794	1	109	0.240528592077021
SPBC32H8.07	14	145	23	100	1697	300	0.14	49.8029935867974	0.0854449027695934	30.3957996047042	0.0534966706637208	0.171090335681747	1.63848275862069	0.907838501163342	2.90340299651924	8	106	1
SPBC32H8.08c	28	93	16	100	1290	300	0.28	99.6059871735947	0.072093023255814	25.6460598204438	0.192855860442843	0.467466213205106	3.88387096774194	2.48784059971267	6.03031415034587	8	120	0.00123898983412358
SPBC32H8.09	0	40	131	100	1619	300	0	0	0.0247066090179123	8.78902207478997	0.00228497423961751	0.122491520736586	0	0.0369937329394076	1.98313772072532	2	98	1
SPBC32H8.10	88	315	118	100	2415	300	0.88	313.047388259869	0.130434782608696	46.4003045839727	0.218979246431915	0.356050018783551	6.74666666666667	5.28834880133074	8.59860795362276	21	167	2.04669797326483e-26
SPBC32H8.11	71	1036	52	100	2018	300	0.71	252.572324618758	0.513379583746283	182.627429406492	0.0534693124557077	0.0876982742584459	1.38299227799228	1.07901072535618	1.76975117453544	58	113	1
SPBC32H8.12c	225	1223	784	100	1648	300	2.25	800.405254073529	0.742111650485437	263.995584070099	0.159170226058866	0.212586914171584	3.03188879803761	2.62312532545011	3.5034323455477	138	187	2.48294426310643e-16
SPBC32H8.13c	3	762	13	100	7893	300	0.03	10.6720700543137	0.096541239072596	34.3431622170998	0.00101437088886683	0.0125810535831351	0.310748031496063	0.0800642942582591	0.993022559316852	9	94	1
SPBC32H8.15	0	4	0	100	296	300	0	0	0.0135135135135135	4.80723876320438	0.0240893601812892	1.52670069174082	0	0.0713045061366161	4.51903404755283	1	99	1
SPBC336.01	17	197	106	100	2681	300	0.17	60.4750636411111	0.0734800447594181	26.1394728422206	0.0508180168399673	0.144530269306474	2.31355329949239	1.36243103147952	3.87485652010658	8	109	1
SPBC336.02	6	69	13	100	928	300	0.06	21.3441401086274	0.0743534482758621	26.4501736259931	0.0340622351249369	0.207864446411602	0.80695652173913	0.316097541959415	1.92898206269967	7	99	1
SPBC336.03	25	1060	126	100	3646	300	0.25	88.933917119281	0.290729566648382	103.422876737727	0.0155186445372158	0.0355582837514549	0.859905660377359	0.565809779826888	1.29645502557804	28	97	1
SPBC336.04	44	917	5	100	4724	300	0.44	156.523694129935	0.194115156646909	69.05368501133	0.0350190336510189	0.0655241304553027	2.26669574700109	1.65429914967413	3.0953599227085	23	121	0.129384570778579
SPBC336.05c	5	133	0	100	2872	300	0.05	17.7867834238562	0.0463091922005571	16.4738314441008	0.0135970755228271	0.0950954766552485	1.0796992481203	0.390508009015596	2.73114208953874	4	101	1
SPBC336.06c	21	62	18	100	1359	300	0.21	74.704490380196	0.0456217807211185	16.2292946619439	0.200175839499569	0.568511605247876	4.60306451612903	2.72038965879914	7.72607271531863	5	116	0.00305692175155019
SPBC336.07	15	219	33	100	4050	300	0.15	53.3603502715686	0.0540740740740741	19.2360768880223	0.0390629425023065	0.118091763860201	2.77397260273973	1.58204917134342	4.78271643633813	5	110	1
SPBC336.08	28	157	41	100	3756	300	0.28	99.6059871735947	0.0417997870074547	14.8696751732983	0.11676551652421	0.270742036316478	6.69859872611465	4.38571280064933	10.1690708840469	5	123	7.36992123782988e-09
SPBC336.09c	228	660	21	100	1993	300	2.28	811.077324127843	0.331159056698445	117.805088406875	0.296302329120933	0.402671900115963	6.88490909090909	5.9053054193802	8.02525096931114	81	247	1.14491562018849e-52
SPBC336.10c	31	58	398	93	400	300	0.333333333333333	118.578556159041	0.145	51.581671929183	0.337693219250193	0.843091522848132	2.29885057471264	1.45244395376427	3.62620009827154	15	109	1
SPBC336.11	16	192	94	100	1513	300	0.16	56.9177069563398	0.12690019828156	45.1429268655703	0.0482608176136863	0.141732573368719	1.26083333333333	0.730186170495073	2.14441383506872	13	103	1
SPBC336.12c	24	222	11	100	2872	300	0.24	85.3765604345098	0.0772980501392758	27.4976735382735	0.0692581991995467	0.167391150846729	3.10486486486487	1.98909548101098	4.80747385231806	8	116	0.0880389356432846
SPBC336.13c	20	125	22	100	849	300	0.2	71.1471336954248	0.147232037691402	52.3756873493999	0.0968530128507196	0.26161985983594	1.3584	0.822282079102609	2.22115261000713	15	105	1
SPBC336.14c	11	159	45	100	2284	300	0.11	39.1309235324836	0.069614711033275	24.7644357652639	0.0356005688500092	0.130884615320385	1.58012578616352	0.813116992534211	2.98940461391759	7	104	1
SPBC336.15	83	420	68	100	3131	300	0.83	295.260604836013	0.134142446502715	47.7192528778001	0.155034537197536	0.251607250989199	6.18745238095238	4.85413135965487	7.87782302847183	21	162	1.12359162426937e-23
SPBC336.16	3	12	48	100	249	300	0.03	10.6720700543137	0.0481927710843374	17.1438876374518	0.0561284050394271	0.94654079953273	0.6225	0.139759728548173	2.3568865908365	4	99	1
SPBC337.02c	1	39	118	18	612	300	0.0555555555555556	19.7630926931736	0.0637254901960784	22.6694298539344	0.00130809652203615	0.172803354535776	0.871794871794872	0.044475281749229	5.8753140542164	1	18	1
SPBC337.03	5	128	17	100	1143	300	0.05	17.7867834238562	0.111986001749781	39.8374151925388	0.0141185296620364	0.0988852913768711	0.446484375	0.161374794037076	1.13025888043764	10	95	1
SPBC337.04	10	106	16	100	1185	300	0.1	35.5735668477124	0.0894514767932489	31.8210808933124	0.0464725724152237	0.185765826006933	1.11792452830189	0.550699983120401	2.20132503818216	9	101	1
SPBC337.05c	51	365	271	100	1952	300	0.51	181.425190923333	0.186987704918033	66.5181962060196	0.103055853551427	0.188964005643696	2.72745205479452	2.01165026132385	3.68857739016496	23	128	0.000816818555749682
SPBC337.06c	44	87	15	100	834	300	0.44	156.523694129935	0.10431654676259	37.1091164958151	0.346277985675974	0.737105935400929	4.21793103448276	2.88795840053762	6.14746350124375	13	131	9.88154635993653e-07
SPBC337.07c	242	322	123	100	1835	300	2.42	860.88031771464	0.175476839237057	62.4233707082474	0.633922406700172	0.890932977959246	13.7909937888199	11.6324761629482	16.3486201455522	51	291	4.22755780645052e-93
SPBC337.08c	26	411	498	100	1043	300	0.26	92.4912738040523	0.39405560882071	140.179635420995	0.0416486162484294	0.0953806046467787	0.659805352798054	0.434395067471119	0.994819706465902	35	91	1
SPBC337.09	69	77	64	100	725	300	0.69	245.457611249216	0.106206896551724	37.7815813417083	0.639503079176642	1.25534972805254	6.49675324675325	4.63639732403066	9.10128552838094	16	153	1.16202900458288e-16
SPBC337.10c	11	309	103	100	1790	300	0.11	39.1309235324836	0.172625698324022	61.4091181896264	0.0185124366870762	0.0666085562260489	0.637216828478964	0.331372616698664	1.19229315644627	16	95	1
SPBC337.11	3	11	61	100	1209	300	0.03	10.6720700543137	0.00909842845326716	3.23663552791428	0.060516818949439	1.0484994078404	3.29727272727273	0.731648341098718	12.6763578407905	0	103	1
SPBC337.12	15	332	42	100	1810	300	0.15	53.3603502715686	0.183425414364641	65.250962394699	0.0259280513212636	0.0773974335347653	0.817771084337349	0.46929772891487	1.40089354697925	17	98	1
SPBC337.13c	4	44	16	100	1112	300	0.04	14.229426739085	0.039568345323741	14.0758717742747	0.0277861948499424	0.263769882112263	1.01090909090909	0.308982486731359	2.93312108908837	3	101	1
SPBC337.14	18	125	22	100	794	300	0.18	64.0324203258823	0.157430730478589	56.003726145643	0.0849956386183302	0.241014975049923	1.14336	0.674865370629542	1.91365890189638	16	102	1
SPBC337.15c	7	24	3	100	744	300	0.07	24.9014967933987	0.032258064516129	11.4753441444234	0.114553047929578	0.710595272343051	2.17	0.852274676596058	5.2868288262323	3	104	1
SPBC337.16	22	116	63	100	564	300	0.22	78.2618470649673	0.205673758865248	73.1654920981319	0.116959749002185	0.304874492422524	1.06965517241379	0.659652984372325	1.71949213726303	20	102	1
SPBC342.01c	5	187	50	100	2311	300	0.05	17.7867834238562	0.0809173517957594	28.7851882324631	0.00971995529487144	0.0672549709684811	0.617914438502674	0.224628166864479	1.5542623790816	7	98	1
SPBC342.02	18	325	32	100	2319	300	0.18	64.0324203258823	0.140146614920224	49.8551497434521	0.0333868372119605	0.0906993534038793	1.28436923076923	0.774240754945363	2.10331800543596	14	104	1
SPBC342.03	19	131	20	100	1235	300	0.19	67.5897770106536	0.106072874493927	37.7339049153872	0.0868790544764405	0.239431848258221	1.7912213740458	1.07295632278404	2.95698332598902	11	108	1
SPBC342.04	16	111	36	100	1446	268	0.16	56.9177069563398	0.0767634854771784	27.3075098208581	0.0822136285927189	0.249081774227297	2.08432432432432	1.18880906945072	3.60172245532671	8	108	1
SPBC342.05	27	217	44	100	2411	300	0.27	96.0486304888235	0.090004147656574	32.0176856323251	0.0816237222968235	0.18840071323876	2.99986175115207	1.96794794457641	4.54234119618649	10	117	0.0586590444069414
SPBC342.06c	1	26	26	100	1082	300	0.01	3.55735668477124	0.0240295748613678	8.54817687652978	0.00194013628088687	0.264049615251165	0.416153846153846	0.0209922745591959	2.85701683701761	2	99	1
SPBC354.01	14	81	25	100	1297	300	0.14	49.8029935867974	0.0624518118735544	22.2163370444465	0.093840405716868	0.312860403190016	2.24172839506173	1.21711006214778	4.0577994293745	6	108	1
SPBC354.02c	13	442	110	100	2063	300	0.13	46.2456369020261	0.214251090644692	76.2167549524425	0.0162169426851368	0.052215953729418	0.606764705882353	0.334555527594371	1.07721512543789	19	94	1
SPBC354.03	12	170	59	100	1663	300	0.12	42.6882802172549	0.102224894768491	36.3650412754727	0.0374409656410696	0.129989218209381	1.17388235294118	0.622643258610987	2.16172069882201	10	102	1
