V4	Fisher_dis2Del_r1_pr_counts	Fisher_dis2Del_r1gb_counts	Fisher_dis2Del_r1term_counts	Fisher_dis2Del_r1pr_map	Fisher_dis2Del_r1gb_map	Fisher_dis2Del_r1term_map	Fisher_dis2Del_r1pr_density	Fisher_dis2Del_r1pr_densityRPKM	Fisher_dis2Del_r1gb_density	Fisher_dis2Del_r1gb_densityRPKM	Fisher_dis2Del_r1pause_index_CI_low	Fisher_dis2Del_r1pause_index_CI_high	Fisher_dis2Del_r1pause_index_scaled	Fisher_dis2Del_r1pause_index_CI_low_scaled	Fisher_dis2Del_r1pause_index_CI_high_scaled	Fisher_dis2Del_r1_ExpPR	Fisher_dis2Del_r1_ExpGB	Fisher_dis2Del_r1Fexact_Pval
SPBC23G7.04c	13	361	88	100	2372	300	0.13	82.6512486060549	0.152192242833052	96.7606069100591	0.0198176327114541	0.0640595664594002	0.854182825484765	0.470074247915691	1.51949291641697	14	99	1
SPBC23G7.05	18	94	77	100	568	300	0.18	114.440190377614	0.165492957746479	105.21691994812	0.111795190784793	0.324169088488002	1.08765957446809	0.634996683657624	1.84128042261185	16	102	1
SPBC23G7.06c	41	201	25	100	2455	300	0.41	260.669322526789	0.0818737270875764	52.0535828601505	0.14364378173775	0.288689030624302	5.00771144278607	3.52645484166177	7.08731570182661	10	131	2.15242284307416e-09
SPBC23G7.07c	66	83	46	100	942	300	0.66	419.614031384586	0.0881104033970276	56.0187296611347	0.568414449123093	1.11184017004376	7.49060240963855	5.35446411073954	10.4735344018122	13	153	2.56454458360187e-19
SPBC23G7.08c	0	356	249	100	2659	300	0	0	0.133884919142535	85.12119797424	0.000255469298199813	0.0134872603082361	0	0.00679292863913304	0.358626251595998	11	89	1
SPBC23G7.10c	0	6	1	100	1190	300	0	0	0.00504201680672269	3.20560757360265	0.0157393406208896	0.93492067967121	0	0.187298153388586	11.1255560880874	0	100	1
SPBC23G7.11	1	1	93	100	474	300	0.01	6.35778835431192	0.00210970464135021	1.34130555998142	0.027408528703162	36.4849938072245	4.74	0.129916426052988	172.938870646244	0	101	1
SPBC23G7.12c	29	206	77	100	1172	300	0.29	184.375862275046	0.175767918088737	111.749522268622	0.0935193699450956	0.210657970096918	1.64990291262136	1.09604701575652	2.46891140953587	19	110	1
SPBC23G7.13c	0	1	1	100	2151	300	0	0	0.000464900046490005	0.295573610149322	0.120791776113059	17.3080587281839	0	2.5982311041919	372.296343243236	0	100	1
SPBC23G7.14	1	51	13	100	1427	300	0.01	6.35778835431192	0.035739313244569	22.7222989537427	0.00100567785774732	0.130998981520172	0.279803921568627	0.0143510230300542	1.86935546629285	3	98	1
SPBC23G7.15c	22	120	212	100	277	300	0.22	139.871343794862	0.433212996389892	275.427654338422	0.113208617703304	0.294314947614127	0.507833333333333	0.313587871038153	0.815252404891131	36	86	1
SPBC23G7.16	11	34	6	100	887	300	0.11	69.9356718974311	0.0383314543404735	24.3703274009701	0.154535073326072	0.662807378957252	2.86970588235294	1.37072610040226	5.87910145135082	4	107	1
SPBC244.01c	2	124	6	100	3634	300	0.02	12.7155767086238	0.0341221794166208	21.6941594918733	0.00276169571656912	0.0660129067319185	0.586129032258065	0.100360022340122	2.39890903063792	3	99	1
SPBC244.02c	12	192	48	100	1511	300	0.12	76.293460251743	0.127068166776969	80.7872510938377	0.0332307143761135	0.114804858870944	0.944375	0.502116094223075	1.73470141753996	12	100	1
SPBC24C6.02	4	160	48	100	2039	233	0.04	25.4311534172477	0.0784698381559588	49.8894623192696	0.0079037531117274	0.0697837984325306	0.50975	0.161157525948122	1.4228916500393	7	97	1
SPBC24C6.03	3	53	101	100	1736	300	0.03	19.0733650629357	0.0305299539170507	19.4102985471504	0.0141350369061097	0.187704089695948	0.982641509433962	0.245384240690064	3.25854299712166	3	100	1
SPBC24C6.04	48	354	68	100	1857	300	0.48	305.173841006972	0.190630048465267	121.198550211439	0.0990957916436974	0.185015742269631	2.51796610169492	1.84020885082346	3.43574233394705	23	125	0.0106624666924879
SPBC24C6.05	23	126	29	100	833	300	0.23	146.229132149174	0.151260504201681	96.1682272080794	0.114007346964253	0.289890484628362	1.52055555555556	0.949681200212228	2.41478773695426	16	107	1
SPBC24C6.06	11	148	4	100	1969	300	0.11	69.9356718974311	0.0751650584052819	47.7883532980276	0.0381856088396995	0.140848807348632	1.46344594594595	0.751874638053683	2.77331301669456	7	104	1
SPBC24C6.07	3	105	6	100	2704	300	0.03	19.0733650629357	0.0388313609467456	24.6881574409301	0.00725358091087451	0.0929025376779243	0.772571428571429	0.196136827830047	2.51208461881107	3	100	1
SPBC24C6.08c	1	187	4	100	2520	300	0.01	6.35778835431192	0.0742063492063492	47.178826280013	0.000277800047972367	0.0350009043404417	0.13475935828877	0.00700056120890365	0.882022789379131	6	95	1
SPBC24C6.09c	2	25	3	100	2411	300	0.02	12.7155767086238	0.0103691414350892	6.59248066602231	0.0131043842240231	0.346856126123875	1.9288	0.315946703641197	8.36270120084662	1	101	1
SPBC24C6.10c	0	45	10	100	1572	300	0	0	0.0286259541984733	18.199775823412	0.00202982372305869	0.108604324102592	0	0.0319088289264826	1.70725997489274	2	98	1
SPBC24C6.11	0	248	1	100	3560	300	0	0	0.0696629213483146	44.2902110075661	0.000366821864976028	0.0193822407025615	0	0.0130588583931466	0.690007769011189	6	94	1
SPBC24C6.13	0	3	5	100	202	300	0	0	0.0148514851485149	9.44225993214641	0.0327971598819604	2.22593021867193	0	0.06625026296156	4.49637904171731	1	99	1
SPBC25B2.01	0	64	13	100	2065	300	0	0	0.0309927360774818	19.7045256501677	0.00142511423979771	0.0759029537004353	0	0.0294286090518228	1.56739599391399	3	97	1
SPBC25B2.02c	4	269	21	100	4499	300	0.04	25.4311534172477	0.0597910646810402	38.0138934721028	0.00472616038832534	0.0412583705352094	0.668996282527881	0.212629955870757	1.85621409037907	5	99	1
SPBC25B2.03	20	523	143	100	2667	300	0.2	127.155767086238	0.19610048743907	124.676539531501	0.0237922563250275	0.0607850939864673	1.01988527724665	0.634539476188482	1.62113845661908	19	101	1
SPBC25B2.04c	4	19	19	100	1100	300	0.04	25.4311534172477	0.0172727272727273	10.9816344301751	0.0607135246304446	0.654199207039878	2.31578947368421	0.667848770934891	7.19619127743866	1	103	1
SPBC25B2.05	5	38	6	100	920	300	0.05	31.7889417715596	0.041304347826087	26.2604301591144	0.0455984034810161	0.34919452091346	1.21052631578947	0.419505312025348	3.21258959240384	4	101	1
SPBC25B2.06c	18	85	21	100	1054	300	0.18	114.440190377614	0.0806451612903226	51.2724867283219	0.123064069275597	0.360219019288308	2.232	1.29709529016479	3.79670846329876	8	110	1
SPBC25B2.07c	23	142	51	100	1738	300	0.23	146.229132149174	0.0817031070195627	51.9451062320076	0.101584340768073	0.256122257850604	2.81507042253521	1.7655358425491	4.4514048414435	9	114	0.626432166292378
SPBC25B2.08	15	91	21	100	1307	300	0.15	95.3668253146787	0.0696250956388676	44.2661622220646	0.0916905797551111	0.291696003553615	2.1543956043956	1.1983958773993	3.81246676644575	7	108	1
SPBC25B2.09c	26	424	30	100	2000	300	0.26	165.30249721211	0.212	134.785113111413	0.0403873154199059	0.0924195674923643	1.22641509433962	0.807746308398117	1.84839134984729	22	104	1
SPBC25B2.10	1	73	16	100	1018	300	0.01	6.35778835431192	0.0717092337917485	45.5912131497809	0.00070630988113022	0.0907439548387139	0.139452054794521	0.00719023458990564	0.923773460258107	6	95	1
SPBC25B2.11	11	117	10	100	1366	300	0.11	69.9356718974311	0.0856515373352855	54.455434659919	0.0480108205100544	0.179311806344548	1.2842735042735	0.655827808167343	2.44939927466653	8	103	1
SPBC25D12.02c	4	249	35	100	2073	300	0.04	25.4311534172477	0.120115774240232	76.3670670633703	0.00510256551894015	0.0446039334013825	0.333012048192771	0.105776183207629	0.92463953941066	11	93	1
SPBC25D12.03c	2	159	23	100	2262	300	0.02	12.7155767086238	0.0702917771883289	44.6900242411845	0.00215921822039125	0.0513163128513105	0.284528301886792	0.0488415161452501	1.16077499669664	6	96	1
SPBC25D12.04	15	124	88	100	1247	300	0.15	95.3668253146787	0.0994386527666399	63.220990852821	0.0680489702359701	0.211568611240487	1.50846774193548	0.848570658842548	2.63826058216887	10	105	1
SPBC25D12.05	23	261	10	100	1797	300	0.23	146.229132149174	0.145242070116861	92.3418341945136	0.0561198456846934	0.137171498667016	1.5835632183908	1.00847362695394	2.46497183104628	15	108	1
SPBC25D12.06	5	284	2	100	2822	300	0.05	31.7889417715596	0.100637845499646	63.9834122120689	0.00642771247247888	0.0440741444657863	0.496830985915493	0.181390045973354	1.24377235682449	9	96	1
SPBC25H2.02	1	265	63	100	2472	300	0.01	6.35778835431192	0.107200647249191	68.1559026655606	0.000196310918843568	0.0246429062265859	0.0932830188679245	0.00485280591381299	0.609172641921203	9	92	1
SPBC25H2.03	7	76	8	100	2785	300	0.07	44.5045184801834	0.0272890484739677	17.3497994588045	0.0389194832722647	0.206920264705202	2.56513157894737	1.08390760913257	5.76272937203988	2	105	1
SPBC25H2.04c	3	114	150	100	967	300	0.03	19.0733650629357	0.11789038262668	74.9522101749285	0.00668989793392414	0.085432482505964	0.254473684210526	0.0646913130210465	0.826132105832672	10	93	1
SPBC25H2.05	19	24	44	100	389	300	0.19	120.797978731926	0.0616966580976864	39.2254294353434	0.416536492992796	1.49949824113549	3.07958333333333	1.62032695774198	5.83304815801704	6	113	1
SPBC25H2.06c	0	147	11	100	2072	300	0	0	0.0709459459459459	45.1059308920778	0.000619237752305905	0.0327816623041913	0	0.0128306062277783	0.679236042942843	6	94	1
SPBC25H2.07	1	82	112	100	642	300	0.01	6.35778835431192	0.127725856697819	81.2053964257908	0.000629634692181988	0.0806095457282941	0.0782926829268293	0.00404225472380836	0.517513283575648	11	90	1
SPBC25H2.08c	1	50	8	100	1659	300	0.01	6.35778835431192	0.0301386377335744	19.1615079997345	0.00102543367718739	0.133694516307104	0.3318	0.0170119447045388	2.21799202553485	2	99	1
SPBC25H2.09	0	24	32	100	774	300	0	0	0.0310077519379845	19.7140724164711	0.0038226010111885	0.207313917589234	0	0.029586931826599	1.60460972214067	3	97	1
SPBC25H2.10c	21	51	16	100	957	300	0.21	133.51355544055	0.0532915360501567	33.881630728308	0.239891680038765	0.701586617009181	3.94058823529412	2.29576337797098	6.71418392477786	6	115	0.0389886088176193
SPBC25H2.11c	34	180	48	100	3406	300	0.34	216.164804046605	0.0528479154433353	33.5995861355298	0.128626082870901	0.276137516312262	6.43355555555556	4.38100438258288	9.40524380559565	6	128	1.74652162694208e-10
SPBC25H2.12c	11	169	122	100	2023	300	0.11	69.9356718974311	0.08353929807217	53.1125176410635	0.0335366782931954	0.122975193934257	1.31674556213018	0.678447001871343	2.48778817329003	8	103	1
SPBC25H2.13c	3	320	46	100	6823	300	0.03	19.0733650629357	0.046900190532024	29.8181485179512	0.00240756334826165	0.0300740132274365	0.63965625	0.164268047251892	2.05194992250799	4	99	1
SPBC25H2.14	1	21	10	100	869	300	0.01	6.35778835431192	0.0241657077100115	15.3640455052417	0.00238298221596271	0.331279590579523	0.413809523809524	0.0207081154567159	2.87881964213605	2	99	1
SPBC25H2.15	6	60	24	100	951	300	0.06	38.1467301258715	0.0630914826498423	40.1122293647439	0.0389602722711131	0.240475257804288	0.951	0.370512189298286	2.28691970171878	6	100	1
SPBC25H2.16c	16	116	47	100	1991	300	0.16	101.724613668991	0.0582621798091411	37.0418608287384	0.0787911875636429	0.237963143984473	2.74620689655172	1.56873254439213	4.73784619673086	6	110	1
SPBC25H2.18	3	25	22	100	1029	300	0.03	19.0733650629357	0.0242954324586978	15.446521754888	0.0288991736999246	0.415829500379834	1.2348	0.297372497372224	4.27888555890849	2	101	1
SPBC26H8.01	2	108	16	100	2123	300	0.02	12.7155767086238	0.0508714083843618	32.3429647793541	0.0031654660304462	0.0759569037369616	0.393148148148148	0.0672028438263727	1.6125650663357	4	98	1
SPBC26H8.02c	4	50	7	100	1850	300	0.04	25.4311534172477	0.027027027027027	17.1832117684106	0.0245867173300684	0.230646739894439	1.48	0.454854270606265	4.26696468804712	2	102	1
SPBC26H8.03	209	610	11	100	2998	300	2.09	1328.77776605119	0.203468979319546	129.361270718154	0.291885737432853	0.402078516805668	10.2718360655738	8.75073440823693	12.0543139338339	52	257	7.31408133095488e-74
SPBC26H8.04c	5	217	30	100	4705	300	0.05	31.7889417715596	0.0461211477151966	29.3228495831177	0.00839076217905254	0.0578457743737726	1.08410138248848	0.394785360524422	2.721643684286	4	101	1
SPBC26H8.05c	0	30	4	100	1165	300	0	0	0.0257510729613734	16.3719871784856	0.00305234191746883	0.164578840345685	0	0.0355597833385119	1.91734349002724	2	98	1
SPBC26H8.06	3	119	60	100	1185	300	0.03	19.0733650629357	0.10042194092827	63.8461446551154	0.00641303010883689	0.0817792339360502	0.298739495798319	0.0759944067897171	0.969083922142195	9	94	1
SPBC26H8.07c	25	236	62	100	1681	300	0.25	158.944708857798	0.14039262343843	89.2586586328145	0.0685418851061878	0.162477025938407	1.78072033898305	1.15218908863502	2.73123880602462	15	110	1
SPBC26H8.08c	18	238	23	100	1414	300	0.18	114.440190377614	0.168316831683168	107.012279230993	0.0453687957177095	0.124480751695282	1.06941176470588	0.641514771448412	1.76015782897129	17	101	1
SPBC26H8.09c	1	118	50	100	1973	300	0.01	6.35778835431192	0.0598073998986315	38.0242790577195	0.000439005478761073	0.0557176207546742	0.167203389830508	0.00866157809595597	1.09930865748972	5	96	1
SPBC26H8.10	8	213	48	100	3086	300	0.08	50.8623068344953	0.0690213869086196	43.8823369886078	0.0172201003961858	0.0783897089406306	1.15906103286385	0.531412298226294	2.41910641790786	6	102	1
SPBC26H8.11c	14	106	121	100	719	300	0.14	89.0090369603668	0.147426981919332	93.7309548758085	0.0724841963746252	0.236386638666881	0.949622641509434	0.521161371933555	1.69961993201488	14	100	1
SPBC26H8.12	3	49	47	100	1490	300	0.03	19.0733650629357	0.0328859060402685	20.9081630443815	0.0152478106937568	0.203683022181668	0.912244897959184	0.227192379336976	3.03487703050685	3	100	1
SPBC26H8.13c	4	67	13	100	986	300	0.04	25.4311534172477	0.0679513184584179	43.2020101155069	0.0185388047932989	0.170092271607971	0.58865671641791	0.182792615261927	1.67710979805459	6	98	1
SPBC26H8.14c	8	21	8	100	300	300	0.08	50.8623068344953	0.07	44.5045184801834	0.15534670595165	0.904222199201356	1.14285714285714	0.46604011785495	2.71266659760407	7	101	1
SPBC26H8.16	32	9	6	100	681	300	0.32	203.449227337981	0.013215859030837	8.40236346384835	1.62947065669467	7.9994360320944	24.2133333333333	11.0966951720907	54.4761593785629	1	131	8.26558131362412e-16
SPBC27.01c	28	44	67	100	546	300	0.28	178.018073920734	0.0805860805860806	51.2349244669825	0.385834823704744	1.04622773149394	3.47454545454545	2.1066581374279	5.71240341395694	9	119	0.0410257197611532
SPBC27.02c	9	74	7	100	1145	300	0.09	57.2200951888072	0.0646288209606987	41.089636525684	0.0569143002426048	0.250953288212761	1.39256756756757	0.651668737777825	2.87341515003612	6	103	1
SPBC27.03	0	5	0	100	1968	300	0	0	0.00254065040650406	1.61529175668494	0.0190383591688732	1.16008855872718	0	0.374674908443425	22.830542835751	0	100	1
SPBC27.04	3	223	24	100	2999	300	0.03	19.0733650629357	0.0743581193731244	47.2753185398985	0.0034463417907213	0.0432799657417311	0.403452914798206	0.103355790303732	1.29796617259451	7	96	1
SPBC27.05	4	11	40	100	126	300	0.04	25.4311534172477	0.0873015873015873	55.5045015058977	0.0978590667085697	1.23052614057963	0.458181818181818	0.123302424052798	1.55046293713033	8	96	1
SPBC27.06c	24	55	17	100	515	300	0.24	152.586920503486	0.106796116504854	67.8987105800302	0.262581086618449	0.720945317559599	2.24727272727273	1.35229259608501	3.71286838543193	11	113	1
SPBC27.08c	15	616	127	100	1342	300	0.15	95.3668253146787	0.459016393442623	291.832908066776	0.0140528729976882	0.0414725538948453	0.326785714285714	0.188589555628976	0.556561673268824	36	79	1
SPBC27B12.01c	2	93	37	100	2125	300	0.02	12.7155767086238	0.0437647058823529	27.824673738871	0.00366826053377003	0.0884470202213198	0.456989247311828	0.0779505363426131	1.87949917970305	4	98	1
SPBC27B12.02	13	25	12	100	656	300	0.13	82.6512486060549	0.038109756097561	24.2293763502741	0.252236319870706	1.05834733766942	3.4112	1.65467025835183	6.9427585351114	4	109	1
SPBC27B12.03c	29	162	60	100	1357	300	0.29	184.375862275046	0.119380987472366	75.8999051878062	0.118100174458138	0.269778065222676	2.4291975308642	1.60261936739693	3.66088834507171	13	116	1
SPBC27B12.04c	2	70	31	100	2469	300	0.02	12.7155767086238	0.0283515593357635	18.02532137715	0.00484931864006599	0.118262285181347	0.705428571428571	0.119729677223229	2.91989582112745	2	100	1
SPBC27B12.05	1	66	62	100	1902	300	0.01	6.35778835431192	0.0347003154574132	22.0617261506092	0.000780207771224561	0.100578560278423	0.288181818181818	0.0148395518086912	1.91300421649561	3	98	1
SPBC27B12.06	43	148	25	100	2882	300	0.43	273.384899235412	0.051353226925746	32.6492948104845	0.203841333771357	0.412921978223212	8.37337837837838	5.8747072392905	11.900411412393	6	137	9.75149627684991e-17
SPBC27B12.07	1	97	58	100	1393	300	0.01	6.35778835431192	0.0696338837042355	44.2717494880299	0.000533168944236847	0.0679594044258826	0.14360824742268	0.00742704339321928	0.946674503652544	6	95	1
SPBC27B12.08	32	351	0	100	8290	300	0.32	203.449227337981	0.0423401688781665	26.9189832613207	0.0623644203284297	0.132570513337035	7.55783475783476	5.17001044522682	10.9900955556402	5	127	4.7201872327211e-12
SPBC27B12.09c	67	57	8	100	1311	300	0.67	425.971819738898	0.0434782608695652	27.6425580622257	0.814055283794122	1.69805986655927	15.41	10.6722647705409	22.261564850592	6	161	2.79533895553732e-33
SPBC27B12.10c	37	39	91	100	566	300	0.37	235.238169109541	0.068904593639576	43.8080823000291	0.591393963406739	1.52144868681286	5.36974358974359	3.34728983288214	8.61139956736077	8	129	9.62828013190109e-07
SPBC27B12.11c	1	280	11	100	2665	300	0.01	6.35778835431192	0.105065666041276	66.7985267995248	0.000185828161301273	0.0233159719156747	0.0951785714285714	0.00495232049867892	0.621370651552731	9	92	1
SPBC27B12.12c	6	671	100	100	3172	300	0.06	38.1467301258715	0.211538461538462	134.491676725829	0.00362080147830199	0.0206144241986765	0.283636363636364	0.114851822891739	0.65388953558202	18	88	1
SPBC27B12.13	4	129	71	100	1541	300	0.04	25.4311534172477	0.0837118754055808	53.2222386571212	0.00977241720803936	0.086861895364978	0.477829457364341	0.150592949175886	1.33854180757431	8	96	1
SPBC27B12.14	8	35	11	100	1421	300	0.08	50.8623068344953	0.0246305418719212	15.6595772273693	0.09795681106216	0.513268899062203	3.248	1.39196628519329	7.2935510556739	2	106	1
SPBC28E12.01c	17	3	35	100	267	300	0.17	108.082402023303	0.0112359550561798	7.14358242057518	1.57317384747774	24.2740517862694	15.13	4.20037417276556	64.8117182693393	1	116	0.00192205126861065
SPBC28E12.02	1	2	0	100	2103	300	0.01	6.35778835431192	0.000951022349025202	0.604639881532279	0.0179700152612445	6.97865092307548	10.515	0.377909420943973	146.761028912277	0	101	1
SPBC28E12.03	8	660	82	100	3572	300	0.08	50.8623068344953	0.184770436730123	117.47313308639	0.00561041711188258	0.0250440886167255	0.432969696969697	0.200404099236446	0.894574845389434	16	92	1
SPBC28E12.04	16	114	26	100	1437	300	0.16	101.724613668991	0.0793319415448852	50.4375694079025	0.0801253731616241	0.242289493132514	2.01684210526316	1.15140161233254	3.48170001631423	8	108	1
SPBC28E12.05	9	203	6	100	5033	300	0.09	57.2200951888072	0.0403337969401947	25.6433744471551	0.0213017860042629	0.0889421746574631	2.23137931034483	1.07211888959455	4.47645965051012	4	105	1
SPBC28E12.06c	82	738	16	100	7829	300	0.82	521.338645053577	0.0942649125047899	59.9316362943185	0.0878351850729217	0.140377310770473	8.69888888888889	6.87661663935904	10.9901396602203	15	167	1.56236887884455e-33
SPBC28F2.02	77	160	127	100	1169	300	0.77	489.549703282017	0.136869118905047	87.0184890239441	0.363319434147801	0.636861079510149	5.6258125	4.2472041851878	7.44490601947364	21	156	8.40640475240093e-18
SPBC28F2.03	127	155	103	100	510	300	1.27	807.439120997613	0.303921568627451	193.226900964382	0.643688260406372	1.0427838088609	4.17870967741935	3.28281012807249	5.31819742519057	52	175	3.24967678099531e-15
SPBC28F2.04c	4	36	70	100	458	300	0.04	25.4311534172477	0.0786026200873362	49.973882260967	0.033619825441198	0.326187217317942	0.508888888888889	0.153978800520687	1.49393745531618	7	97	1
SPBC28F2.05c	5	33	32	100	754	300	0.05	31.7889417715596	0.0437665782493369	27.8258641501715	0.0520479014288795	0.406149571205013	1.14242424242424	0.392441176773751	3.0623677668858	4	101	1
SPBC28F2.06c	4	11	12	100	808	300	0.04	25.4311534172477	0.0136138613861386	8.65540493780087	0.0978590667085697	1.23052614057963	2.93818181818182	0.790701259005243	9.94265121588337	1	103	1
SPBC28F2.07	1	39	11	100	1225	300	0.01	6.35778835431192	0.0318367346938776	20.2411221076053	0.00130809652203615	0.172803354535776	0.314102564102564	0.0160241823949428	2.11684109306326	3	98	1
SPBC28F2.08c	12	153	47	100	2321	300	0.12	76.293460251743	0.0659198621283929	41.9104531757744	0.0415045032747377	0.144784884155238	1.82039215686275	0.963319521006662	3.36045716124308	6	106	1
SPBC28F2.09	10	109	72	100	1283	300	0.1	63.5778835431191	0.0849571317225253	54.0139462681215	0.0452313221082462	0.180492745796197	1.17706422018349	0.580317862648799	2.31572192856521	8	102	1
SPBC28F2.10c	9	60	12	100	1639	300	0.09	57.2200951888072	0.036607687614399	23.2743929993115	0.0695349920523924	0.312665305039136	2.4585	1.13967851973871	5.12458434959144	3	106	1
SPBC28F2.11	10	154	213	100	1423	300	0.1	63.5778835431191	0.108222066057625	68.8052991260741	0.0322940539604945	0.126579937880226	0.924025974025974	0.459544387857837	1.80123251603561	10	100	1
SPBC28F2.12	78	900	32	100	5344	300	0.78	495.907491636329	0.168413173652695	107.073531416181	0.0682775272819429	0.109856144462248	4.63146666666667	3.64875105794703	5.87071236006253	25	153	1.18526972100786e-16
SPBC29A10.01	44	371	47	100	2417	300	0.44	279.742687589724	0.153496069507654	97.5895523148416	0.085640525258868	0.163711707746029	2.86652291105121	2.06993149550684	3.95691197622153	19	125	0.00103595536960133
SPBC29A10.02	16	82	17	100	1765	300	0.16	101.724613668991	0.0464589235127479	29.5376002863216	0.109909337162336	0.341596655223285	3.44390243902439	1.93989980091524	6.02918096469098	5	111	0.81555251315045
SPBC29A10.03c	0	26	25	100	1656	300	0	0	0.0157004830917874	9.98203485580373	0.00352600391483322	0.190799932857011	0	0.0583906248296381	3.1596468881121	1	99	1
SPBC29A10.04	3	235	45	100	4242	300	0.03	19.0733650629357	0.0553983969825554	35.2211283183239	0.00327170747803244	0.041050018265897	0.541531914893617	0.138785831218136	1.74134177483935	5	98	1
SPBC29A10.05	18	115	25	100	2284	300	0.18	114.440190377614	0.0503502626970228	32.0116313811677	0.0921181490094925	0.262765558961778	3.57495652173913	2.10397852337681	6.00156536668701	5	113	0.186882887729297
SPBC29A10.06c	2	18	9	100	1089	300	0.02	12.7155767086238	0.0165289256198347	10.5087410815073	0.017824798022405	0.495388811964686	1.21	0.19411205046399	5.39478416229543	1	101	1
SPBC29A10.07	5	324	11	100	3737	300	0.05	31.7889417715596	0.0867005619480867	55.1223823065844	0.00563996045564443	0.0385891438076587	0.576697530864198	0.210765322227432	1.4420763040922	8	97	1
SPBC29A10.08	312	806	82	100	1554	300	3.12	1983.62996654532	0.518661518661519	329.754016317594	0.338930425788069	0.442050586616619	6.01548387096774	5.26697881674659	6.86946611602225	140	272	1.0316287226609e-52
SPBC29A10.09c	40	37	1	100	2599	300	0.4	254.311534172477	0.0142362447095037	9.0511030823217	0.676196707112583	1.7292071474406	28.0972972972973	17.574352417856	44.9420937619811	1	139	7.73338963551273e-30
SPBC29A10.10c	5	415	55	100	5819	300	0.05	31.7889417715596	0.0713180958927651	45.3425359518722	0.00441030803268754	0.0300742819725036	0.701084337349398	0.256635824422088	1.75002246797998	6	99	1
SPBC29A10.11c	1	87	19	100	1947	300	0.01	6.35778835431192	0.0446841294298921	28.4092237711935	0.000593821505306008	0.0759001878886543	0.223793103448276	0.011561704708308	1.4777766581921	4	97	1
SPBC29A10.12	11	12	18	100	812	300	0.11	69.9356718974311	0.0147783251231527	9.39574633642155	0.377797998093537	2.21702486221202	7.44333333333333	3.06771974451952	18.0022418811616	1	110	0.106626473268162
SPBC29A10.13	6	51	24	100	565	300	0.06	38.1467301258715	0.0902654867256637	57.3888860300722	0.045504129978984	0.285195173257337	0.664705882352941	0.25709833438126	1.61135272890395	8	98	1
SPBC29A10.14	4	70	68	100	1866	300	0.04	25.4311534172477	0.037513397642015	23.8502242659075	0.017767560850758	0.162558307793553	1.06628571428571	0.331542685475145	3.03333802342769	3	101	1
SPBC29A10.15	23	88	27	100	2217	300	0.23	146.229132149174	0.0396932792061344	25.2361468281213	0.160701756074906	0.421849616162701	5.79443181818182	3.56275793218067	9.35240599032707	4	119	1.27983520616912e-05
SPBC29A10.16c	0	129	103	100	1439	300	0	0	0.0896455872133426	56.9947670400443	0.000705792260200765	0.0373880947411564	0	0.010156350624289	0.53801468332524	8	92	1
SPBC29A10.17	26	78	10	100	1877	300	0.26	165.30249721211	0.041555673947789	26.4202179880836	0.208559427305831	0.529628824822384	6.25666666666667	3.91466045053044	9.94113304191615	5	121	5.23393944066785e-07
SPBC29A3.01	20	324	55	100	2767	300	0.2	127.155767086238	0.117094325984821	74.4460942102299	0.038198043692936	0.0986663841055154	1.70802469135802	1.05693986898354	2.73009884819961	12	108	1
SPBC29A3.02c	6	99	16	100	1259	300	0.06	38.1467301258715	0.0786338363780778	49.9937289179412	0.0240039778649651	0.143127897774906	0.763030303030303	0.30221008131991	1.80198023298606	7	99	1
SPBC29A3.03c	3	54	29	100	1701	300	0.03	19.0733650629357	0.0317460317460317	20.1834550930537	0.0138817681280433	0.184093203713225	0.945	0.236128875858017	3.13142539516196	3	100	1
SPBC29A3.04	22	336	232	100	763	300	0.22	139.871343794862	0.440366972477064	279.976000923827	0.0414546529349538	0.102442379191961	0.499583333333333	0.316299001893697	0.781635353234665	37	85	1
SPBC29A3.05	95	20	8	100	628	300	0.95	603.989893659632	0.0318471337579618	20.2477336124583	2.87216420098415	7.93336061216796	29.83	18.0371911821804	49.8215046444148	6	189	3.28821614386712e-46
SPBC29A3.06	10	92	37	100	1699	300	0.1	63.5778835431191	0.0541494997057092	34.4271058620775	0.053298496691063	0.215084225566161	1.84673913043478	0.905541458781161	3.65428099236907	5	105	1
SPBC29A3.07c	2	6	9	100	556	300	0.02	12.7155767086238	0.0107913669064748	6.86092268450926	0.0466205767516236	1.81092198049589	1.85333333333333	0.259210406739027	10.0687262115571	1	101	1
SPBC29A3.08	0	81	29	100	1413	300	0	0	0.0573248407643312	36.445920502425	0.00112519171100525	0.059793543622105	0	0.0158989588765042	0.844882771380344	5	95	1
SPBC29A3.09c	86	133	17	100	2101	300	0.86	546.769798470825	0.0633031889576392	40.2468277545685	0.488584134532606	0.855275268982921	13.5854135338346	10.26515266653	17.9693334013312	11	175	1.88860632159704e-42
SPBC29A3.10c	36	158	113	100	841	300	0.36	228.880380755229	0.187871581450654	119.444775265313	0.155957028477504	0.331548675685141	1.91620253164557	1.3115986094958	2.78832436251204	21	115	1
SPBC29A3.11c	9	135	97	100	1785	300	0.09	57.2200951888072	0.0756302521008403	48.0841136040397	0.0317849109102291	0.134845255188505	1.19	0.567360659747589	2.40698780511482	7	102	1
SPBC29A3.12	24	33	67	100	452	300	0.24	152.586920503486	0.0730088495575221	46.4174813478525	0.416443902379275	1.26617531939978	3.28727272727273	1.88232643875432	5.723112443687	8	116	0.441795193338853
