V4	Fisher_dis2Del_r2_pr_counts	Fisher_dis2Del_r2gb_counts	Fisher_dis2Del_r2term_counts	Fisher_dis2Del_r2pr_map	Fisher_dis2Del_r2gb_map	Fisher_dis2Del_r2term_map	Fisher_dis2Del_r2pr_density	Fisher_dis2Del_r2pr_densityRPKM	Fisher_dis2Del_r2gb_density	Fisher_dis2Del_r2gb_densityRPKM	Fisher_dis2Del_r2pause_index_CI_low	Fisher_dis2Del_r2pause_index_CI_high	Fisher_dis2Del_r2pause_index_scaled	Fisher_dis2Del_r2pause_index_CI_low_scaled	Fisher_dis2Del_r2pause_index_CI_high_scaled	Fisher_dis2Del_r2_ExpPR	Fisher_dis2Del_r2_ExpGB	Fisher_dis2Del_r2Fexact_Pval
SPBC19C2.04c	1	28	1	100	2093	300	0.01	38.151338730476	0.0133779264214047	51.0385802414395	0.00180589559329714	0.244217113716604	0.7475	0.0377973947677092	5.11146419008852	1	100	1
SPBC19C2.05	0	57	1	100	3590	300	0	0	0.0158774373259053	60.5745489592517	0.00160081492032805	0.0853739079446319	0	0.057469255639777	3.06492329521228	1	99	1
SPBC19C2.06c	0	23	1	100	2599	300	0	0	0.00884955752212389	33.7622466641381	0.00399043342974737	0.216691035021888	0	0.103711364839134	5.63180000021887	0	100	1
SPBC19C2.07	12	636	59	100	1079	300	0.12	457.816064765713	0.589434661723818	2248.7721438909	0.0101646954434125	0.034185312849954	0.203584905660377	0.109677063834421	0.368859525651003	41	71	1
SPBC19C2.08	46	335	1	100	1187	300	0.46	1754.9615816019	0.282224094355518	1076.72270216592	0.0996265172953998	0.188694939619711	1.62991044776119	1.1825667602964	2.23980893328597	32	114	1
SPBC19C2.09	1	90	7	100	3098	300	0.01	38.151338730476	0.0290510006455778	110.833456608872	0.00057422460608912	0.0733297243494172	0.344222222222222	0.0177894782966409	2.27175486034495	2	99	1
SPBC19C2.10	0	6	2	100	1913	300	0	0	0.00313643491897543	11.9659190999925	0.0157393406208896	0.93492067967121	0	0.301093586077618	17.8850326021103	0	100	1
SPBC19C2.11c	3	74	1	100	1590	300	0.03	114.454016191428	0.0465408805031447	177.559689689008	0.0102195802950602	0.132933710232173	0.644594594594595	0.162491326691456	2.11364599269155	4	99	1
SPBC19C2.12	0	2	4	100	834	300	0	0	0.00239808153477218	9.14900209363934	0.0514242900386907	4.05388820080272	0	0.428878578922681	33.8094275946947	0	100	1
SPBC19C2.13c	0	10	3	100	1162	300	0	0	0.00860585197934595	32.8324773928365	0.00929728784483565	0.525639636497703	0	0.10803448475699	6.10793257610331	0	100	1
SPBC19C2.14	2	14	4	100	1537	300	0.02	76.3026774609521	0.00910865322055953	34.7507314396008	0.0224451794089099	0.655283897988541	2.19571428571429	0.344982407514946	10.0717135120839	0	102	1
SPBC19C2.15c	0	5	2	100	659	300	0	0	0.00758725341426404	28.9463875041548	0.0190383591688732	1.16008855872718	0	0.125462786922874	7.64498360201213	0	100	1
SPBC19C7.01	0	11	10	100	1205	300	0	0	0.00912863070539419	34.8269482186918	0.00843437698064696	0.473726222726494	0	0.101634242616796	5.70840098385425	0	100	1
SPBC19C7.02	0	82	11	100	6009	300	0	0	0.0136461973706108	52.0620698269102	0.0011114325088227	0.059056249168781	0	0.0667859794551563	3.54869001255205	1	99	1
SPBC19C7.03	1	87	3	100	5224	300	0.01	38.151338730476	0.0166539050535988	63.5368772885034	0.000593821505306008	0.0759001878886543	0.600459770114943	0.0310212354371858	3.9650258153033	1	100	1
SPBC19C7.04c	2	6	0	100	1221	300	0.02	76.3026774609521	0.00491400491400491	18.7475865997425	0.0466205767516236	1.81092198049589	4.07	0.569237242137324	22.1113573818548	0	102	1
SPBC19C7.05	2	10	7	100	1188	300	0.02	76.3026774609521	0.00841750841750842	32.1139214902997	0.0303002114505232	0.965353981350509	2.376	0.359966512032215	11.468405298444	0	102	1
SPBC19C7.06	5	64	13	100	2149	300	0.05	190.75669365238	0.0297812936249418	113.619622091692	0.0277326661996524	0.201785321431333	1.67890625	0.59597499663053	4.33636655755935	3	102	1
SPBC19C7.07c	4	8	1	100	1026	300	0.04	152.605354921904	0.00779727095516569	29.7476325383829	0.127050858421533	1.82191715979488	5.13	1.30354180740493	18.6928700594954	0	104	1
SPBC19C7.08c	2	27	5	100	1775	300	0.02	76.3026774609521	0.0152112676056338	58.0330222942453	0.0121826294901788	0.319455719400293	1.31481481481481	0.216241673450673	5.6703390193552	1	101	1
SPBC19C7.09c	0	24	2	100	2902	300	0	0	0.00827015851137147	31.5517618722062	0.0038226010111885	0.207313917589234	0	0.11093188134469	6.01624988843958	0	100	1
SPBC19C7.10	6	21	2	100	1801	300	0.06	228.908032382856	0.0116601887840089	44.4851811960021	0.103455146530996	0.746225057313577	5.14571428571429	1.86322718902324	13.4395132822175	1	105	1
SPBC19C7.11	1	32	0	100	2450	300	0.01	38.151338730476	0.0130612244897959	49.8303199744993	0.00158636952447218	0.212316189610862	0.765625	0.0388660533495685	5.20174664546612	1	100	1
SPBC19C7.12c	0	62	0	100	4379	300	0	0	0.0141584836720712	54.0165106483105	0.00147125141445871	0.0783875109585982	0	0.0644260994391471	3.43258910487701	1	99	1
SPBC19F5.01c	0	24	6	100	3331	300	0	0	0.00720504353047133	27.4882056298837	0.0038226010111885	0.207313917589234	0	0.127330839682689	6.9056265948974	0	100	1
SPBC19F5.02c	2	57	7	100	2632	300	0.02	76.3026774609521	0.0216565349544073	82.6225800773987	0.00592813233664939	0.146092904423384	0.923508771929825	0.156028443100612	3.84516524442347	2	100	1
SPBC19F5.03	0	39	10	100	2070	300	0	0	0.0188405797101449	71.8793338400273	0.00234390037330292	0.125706278271577	0	0.0485187377273705	2.60211996022164	1	99	1
SPBC19F5.04	3	45	8	100	1988	300	0.03	114.454016191428	0.022635814889336	86.3586641283412	0.0165507769135196	0.222631693494114	1.32533333333333	0.32902944504077	4.42591806666299	2	101	1
SPBC19F5.05c	2	65	1	100	2043	300	0.02	76.3026774609521	0.0318159569260891	121.382134972146	0.00521428186049791	0.127612882496478	0.628615384615385	0.106527778409972	2.60713118940305	3	99	1
SPBC19F8.01c	0	7	0	100	2505	300	0	0	0.00279441117764471	10.6610527390552	0.0134151780994594	0.782741335671289	0	0.336050211391459	19.6076704585658	0	100	1
SPBC19F8.02	0	3	3	100	464	300	0	0	0.00646551724137931	24.6668138343595	0.0327971598819604	2.22593021867193	0	0.152178821852296	10.3283162146378	0	100	1
SPBC19F8.03c	2	17	5	100	2117	300	0.02	76.3026774609521	0.00803023145961266	30.6364080499808	0.018791857082423	0.52761009643784	2.49058823529412	0.397823614434895	11.1695057415891	0	102	1
SPBC19F8.04c	0	7	3	100	907	300	0	0	0.00771775082690187	29.4442526034545	0.0134151780994594	0.782741335671289	0	0.121675665362097	7.09946391453859	0	100	1
SPBC19F8.05	6	78	0	100	3468	300	0.06	228.908032382856	0.0224913494809689	85.807509255396	0.0302583879302947	0.183034663463849	2.66769230769231	1.04936089342262	6.3476421289263	2	104	1
SPBC19F8.06c	0	6	1	100	3502	300	0	0	0.00171330668189606	6.53649435702045	0.0157393406208896	0.93492067967121	0	0.551191708543553	32.7409222020858	0	100	1
SPBC19F8.07	0	29	1	100	1159	300	0	0	0.0250215703192407	95.4606404817779	0.00315841214605714	0.170434554760817	0	0.0366059967728022	1.97533648967787	2	98	1
SPBC19F8.08	12	16	14	100	600	300	0.12	457.816064765713	0.0266666666666667	101.736903281269	0.333812605720523	1.67152203070208	4.5	2.00287563432314	10.0291321842125	2	110	1
SPBC19G7.01c	0	21	0	100	3870	300	0	0	0.00542635658914729	20.7022768304909	0.00437456871201282	0.238242196120647	0	0.169295809154896	9.21997298986905	0	100	1
SPBC19G7.02	0	12	0	100	947	300	0	0	0.0126715945089757	48.3438294367173	0.00771806013949717	0.431135285113533	0	0.0730900295210382	4.08285115002516	1	99	1
SPBC19G7.03c	1	15	22	100	291	300	0.01	38.151338730476	0.0515463917525773	196.656385208639	0.00328192270549487	0.476785931797302	0.194	0.00955039507299007	1.38744706153015	4	97	1
SPBC19G7.04	5	2	0	100	1878	300	0.05	190.75669365238	0.00106496272630458	4.06297537065773	0.433815156497564	18.5601677038827	46.95	8.14704863902426	348.559949478917	0	105	0.0479961498346017
SPBC19G7.05c	0	230	12	100	6240	300	0	0	0.0368589743589744	140.621921602716	0.00039555743861323	0.0209050977191867	0	0.0246827841694655	1.30447809767725	3	97	1
SPBC19G7.06	0	29	7	100	3399	300	0	0	0.00853192115328038	32.5504213940513	0.00315841214605714	0.170434554760817	0	0.107354428844482	5.79307051632019	0	100	1
SPBC19G7.07c	0	30	0	100	4023	300	0	0	0.00745712155108128	28.4499170249635	0.00305234191746883	0.164578840345685	0	0.122795715339771	6.62100674710692	0	100	1
SPBC19G7.08c	0	30	1	100	1798	300	0	0	0.0166852057842047	63.6562937660891	0.00305234191746883	0.164578840345685	0	0.0548811076760896	2.95912754941542	1	99	1
SPBC19G7.09	0	32	6	100	1911	300	0	0	0.0167451596023025	63.8850256083325	0.00286022979559656	0.15399674612007	0	0.0546589913938503	2.94287781835453	1	99	1
SPBC19G7.10c	0	25	6	100	2578	300	0	0	0.00969743987587277	36.9970313522848	0.00366831680942558	0.19871450933181	0	0.0945692073469914	5.12286005057407	0	100	1
SPBC19G7.13	0	15	2	100	2392	300	0	0	0.00627090301003344	23.9243344881748	0.00615095181701504	0.339527058120729	0	0.147130767463	8.12148723024784	0	100	1
SPBC19G7.14c	1	10	3	100	1408	300	0.01	38.151338730476	0.00710227272727273	27.0961212574404	0.00478667548335045	0.750794709134687	1.408	0.0673963908055744	10.5711895046164	0	101	1
SPBC19G7.15	1	8	0	100	1502	300	0.01	38.151338730476	0.00532623169107856	20.3202869403334	0.00586171689225921	0.973546520057376	1.8775	0.0880429877217334	14.6226687312618	0	101	1
SPBC19G7.16	0	24	2	100	1458	300	0	0	0.0164609053497942	62.8005575810305	0.0038226010111885	0.207313917589234	0	0.0557335227431284	3.02263691845104	1	99	1
SPBC19G7.17	0	40	7	100	2035	300	0	0	0.0196560196560197	74.9903463989701	0.00228497423961751	0.122491520736586	0	0.0464992257762164	2.49270244698952	1	99	1
SPBC19G7.18c	0	5	0	100	926	300	0	0	0.00539956803455724	20.6000749084644	0.0190383591688732	1.16008855872718	0	0.176295205903766	10.7424200538137	0	100	1
SPBC19G7.19	0	2	5	100	260	300	0	0	0.00769230769230769	29.3471836388277	0.0514242900386907	4.05388820080272	0	0.133703154100596	10.5401093220871	0	100	1
SPBC1A4.01	5	10	0	100	932	300	0.05	190.75669365238	0.0107296137339056	40.93491280094	0.149264175161072	1.58487800229192	4.66	1.39114211250119	14.7710629813607	1	104	1
SPBC1A4.02c	3	12	4	100	1079	300	0.03	114.454016191428	0.0111214087117702	42.4296630922811	0.0561284050394271	0.94654079953273	2.6975	0.605625490375418	10.2131752269582	1	102	1
SPBC1A4.03c	0	61	0	100	6481	300	0	0	0.00941212775806203	35.9085274272341	0.00149545868574188	0.0796917976497406	0	0.096920677422931	5.16482540567969	0	100	1
SPBC1A4.04	1	44	25	100	2194	300	0.01	38.151338730476	0.0200546946216955	76.5113447648562	0.00116244621996113	0.152524184436484	0.498636363636364	0.0255040700659473	3.34638060653645	1	100	1
SPBC1A4.05	14	43	1	100	3908	300	0.14	534.118742226665	0.0110030706243603	41.978187446532	0.170063053815658	0.613999153163828	12.7237209302326	6.6460641431159	23.9950869056424	1	113	1.53833217575476e-06
SPBC1A4.06c	3	1	1	100	1392	300	0.03	114.454016191428	0.000718390804597701	2.74075709270661	0.281109371130232	74.8083338953006	41.76	3.91304244613283	1041.33200782258	0	103	1
SPBC1A4.07c	3	23	9	100	1671	300	0.03	114.454016191428	0.0137642130460802	52.5123154279443	0.0312294740718594	0.455248489725081	2.1795652173913	0.52184451174077	7.6072022633061	1	102	1
SPBC1A4.08c	1	67	10	100	1860	300	0.01	38.151338730476	0.0360215053763441	137.426865319457	0.000768718145976326	0.0990451196584708	0.277611940298507	0.0142981575151597	1.84223922564756	3	98	1
SPBC1A4.09	0	40	0	100	4815	300	0	0	0.0083073727933541	31.6937393399593	0.00228497423961751	0.122491520736586	0	0.110021509637583	5.89796672346661	0	100	1
SPBC1A4.10c	2	39	0	100	2887	300	0.02	76.3026774609521	0.0135088326983027	51.5380052126279	0.00856708747598605	0.216666289482467	1.48051282051282	0.247331815431717	6.25515577735882	1	101	1
SPBC1A4.11c	0	4	1	100	799	300	0	0	0.00500625782227785	19.0995437949818	0.0240893601812892	1.52670069174082	0	0.192473987848501	12.1983385270091	0	100	1
SPBC1D7.01	0	21	11	100	1180	300	0	0	0.0177966101694915	67.8964502830506	0.00437456871201282	0.238242196120647	0	0.0516199108017512	2.81125791422364	1	99	1
SPBC1D7.02c	4	176	7	100	3327	300	0.04	152.605354921904	0.0529005109708446	201.822531306396	0.00719377910477479	0.0633544274207554	0.756136363636364	0.239337030815857	2.10780180028853	5	99	1
SPBC1D7.03	0	74	17	100	1839	300	0	0	0.0402392604676455	153.5181656365	0.00123194994651341	0.0655194206443666	0	0.0226555595163815	1.2049021456499	3	97	1
SPBC1D7.04	12	48	32	100	580	300	0.12	457.816064765713	0.0827586206896552	315.735217079802	0.125999857034699	0.485967373759443	1.45	0.730799170801256	2.81861076780477	8	104	1
SPBC1D7.05	14	21	2	100	2147	300	0.14	534.118742226665	0.00978108989287378	37.3161673656263	0.32191298415847	1.36916084734612	14.3133333333333	6.91147176988236	29.3958833925212	1	113	1.72468128632877e-06
SPBC1E8.02	0	53	0	100	3019	300	0	0	0.0175554819476648	66.9765138362117	0.00172214121145853	0.0919284576549814	0	0.0519914431739331	2.77532013660389	1	99	1
SPBC1E8.03c	1	27	3	100	2266	300	0.01	38.151338730476	0.0119152691968226	45.4583471192786	0.00187061064467936	0.253746874604382	0.839259259259259	0.0423880372084342	5.74990417853531	1	100	1
SPBC1E8.04	0	0	0	0	117	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPBC1E8.05	32	381	9	100	1993	300	0.32	1220.84283937523	0.191169091821375	729.335677687475	0.057527058349393	0.12197351071904	1.67391076115486	1.1465142729034	2.43093206863047	21	111	1
SPBC20F10.01	10	29	12	100	947	300	0.1	381.51338730476	0.030623020063358	116.830921138733	0.157414565785048	0.737157060316651	3.26551724137931	1.49071593798441	6.98087736119868	3	107	1
SPBC20F10.02c	0	13	0	100	1829	300	0	0	0.0071077091306725	27.1168618641984	0.00711390234765344	0.395564521747562	0	0.130113273938581	7.23487510276291	0	100	1
SPBC20F10.03	3	18	4	100	1501	300	0.03	114.454016191428	0.0119920053297801	45.7511057394116	0.0391154601316705	0.596338298527623	2.50166666666667	0.587123056576374	8.95103786089962	1	102	1
SPBC20F10.04c	0	3	1	100	1345	300	0	0	0.00223048327137546	8.50959228189057	0.0327971598819604	2.22593021867193	0	0.441121800412367	29.9387614411375	0	100	1
SPBC20F10.05	0	18	3	100	3012	300	0	0	0.00597609561752988	22.7996048190096	0.00511285240857114	0.280011224227739	0	0.153999114546163	8.43393807373949	0	100	1
SPBC20F10.06	2	7	10	100	763	300	0.02	76.3026774609521	0.00917431192660551	35.0012281930973	0.0410868912536841	1.48812327873763	2.18	0.31349298026561	11.3543806167681	0	102	1
SPBC20F10.07	6	25	2	100	2720	300	0.06	228.908032382856	0.00919117647058824	35.0655686860993	0.0884284041294287	0.614451905742255	6.528	2.40525259232046	16.7130918361893	0	106	1
SPBC20F10.08c	0	28	0	100	3535	300	0	0	0.00792079207920792	30.2188821627533	0.00327211992868732	0.176722244865318	0	0.115669439479097	6.24713135598899	0	100	1
SPBC20F10.09	0	2	1	100	646	300	0	0	0.00309597523219814	11.8115599784756	0.0514242900386907	4.05388820080272	0	0.332200913649942	26.1881177771856	0	100	1
SPBC20F10.10	2	7	3	100	570	300	0.02	76.3026774609521	0.012280701754386	46.852521247953	0.0410868912536841	1.48812327873763	1.62857142857143	0.234195280146	8.4823026888045	1	101	1
SPBC21.01	1	13	1	100	1530	300	0.01	38.151338730476	0.00849673202614379	32.4161701631496	0.00375396436557918	0.55840707127902	1.17692307692308	0.0574356547933615	8.543628190569	0	101	1
SPBC21.02	2	8	0	100	2880	300	0.02	76.3026774609521	0.00277777777777778	10.5975940917989	0.0367281083767776	1.26151517249186	7.2	1.0577695212512	36.3316369677655	0	102	1
SPBC21.03c	0	11	0	100	3192	300	0	0	0.00344611528822055	13.1473911665174	0.00843437698064696	0.473726222726494	0	0.269225313222251	15.1213410294297	0	100	1
SPBC21.04	0	4	0	100	2548	300	0	0	0.00156985871271586	5.98922115078117	0.0240893601812892	1.52670069174082	0	0.613796897419249	38.9003336255561	0	100	1
SPBC21.05c	0	27	5	100	2257	300	0	0	0.0119627824545857	45.6396165583896	0.00339432100419189	0.183491530730493	0	0.076609825064611	4.14140384858722	1	99	1
SPBC21.06c	1	32	2	100	3959	300	0.01	38.151338730476	0.00808284920434453	30.8371517902307	0.00158636952447218	0.212316189610862	1.2371875	0.0628043694738537	8.40559794669403	0	101	1
SPBC21.07c	0	4	3	100	1755	300	0	0	0.00227920227920228	8.69546181891192	0.0240893601812892	1.52670069174082	0	0.422768271181626	26.7935971400514	0	100	1
SPBC211.01	2	27	1	100	2453	300	0.02	76.3026774609521	0.0110069302894415	41.9929125855219	0.0121826294901788	0.319455719400293	1.81703703703704	0.298839901394086	7.83624879688919	1	101	1
SPBC211.02c	8	32	8	100	2784	300	0.08	305.210709843808	0.0114942528735632	43.8521134833058	0.106372420128084	0.56586262074751	6.96	2.96140817636586	15.7536153616107	1	107	0.505669890707571
SPBC211.03c	8	63	2	100	4595	300	0.08	305.210709843808	0.0137105549510337	52.3076026119693	0.0563645554633003	0.274422678013184	5.83492063492063	2.58995132353865	12.6097220547058	1	107	1
SPBC211.04c	0	34	9	100	2759	300	0	0	0.0123233055454875	47.0150604145047	0.00269086889544985	0.144693076160053	0	0.0742410728254613	3.99208197125586	1	99	1
SPBC211.05	1	5	1	100	320	300	0.01	38.151338730476	0.015625	59.6114667663688	0.00883974757390515	1.74105855180368	0.64	0.0282871922364965	5.57138736577178	1	100	1
SPBC211.06	0	28	9	100	1665	300	0	0	0.0168168168168168	64.1584074746744	0.00327211992868732	0.176722244865318	0	0.0544807968126439	2.94242537700754	1	99	1
SPBC211.07c	1	12	2	100	1197	300	0.01	38.151338730476	0.0100250626566416	38.246956120778	0.0040448521341888	0.610617545978525	0.9975	0.0484168800462399	7.30909202536294	1	100	1
SPBC211.08c	0	6	2	100	1264	300	0	0	0.00474683544303797	18.1098126885171	0.0157393406208896	0.93492067967121	0	0.198945265448044	11.8173973910441	0	100	1
SPBC215.01	2	30	25	100	2784	300	0.02	76.3026774609521	0.0107758620689655	41.1113563905992	0.011019937571277	0.285599406220113	1.856	0.306795061984351	7.95108746916795	1	101	1
SPBC215.02	19	22	4	100	1566	300	0.19	724.875435879045	0.0140485312899106	53.5970275907071	0.448627673282857	1.65876153967748	13.5245454545455	7.02550936360954	25.9762057113493	1	118	1.14567771722529e-08
SPBC215.03c	0	23	0	100	2184	300	0	0	0.0105311355311355	40.1776918864903	0.00399043342974737	0.216691035021888	0	0.0871510661056825	4.73253220487804	1	99	1
SPBC215.04	1	2	2	100	876	257	0.01	38.151338730476	0.00228310502283105	8.71035130832786	0.0179700152612445	6.97865092307548	4.38	0.157417333688502	61.1329820861412	0	101	1
SPBC215.05	1	59	19	100	1573	300	0.01	38.151338730476	0.0375079465988557	143.097837577755	0.000871375735237544	0.112803364965006	0.266610169491525	0.0137067403152866	1.77439693089954	3	98	1
SPBC215.06c	2	6	2	100	668	300	0.02	76.3026774609521	0.00898203592814371	34.2676695183917	0.0466205767516236	1.81092198049589	2.22666666666667	0.311425452700845	12.0969588297125	0	102	1
SPBC215.07c	3	9	2	100	1795	300	0.03	114.454016191428	0.00501392757660167	19.1288049345005	0.071737496193308	1.33450631594981	5.98333333333333	1.28768805666988	23.9543883712991	0	103	1
SPBC215.08c	0	141	11	100	3784	300	0	0	0.037262156448203	142.160115248338	0.000645629926128715	0.0341856195956341	0	0.0244306364047106	1.29358384549879	3	97	1
SPBC215.09c	1	31	7	100	1347	300	0.01	38.151338730476	0.0230141054194506	87.8018931436346	0.00163609062693161	0.219484423903823	0.434516129032258	0.0220381407447689	2.9564551899845	2	99	1
SPBC215.10	0	7	0	100	1059	300	0	0	0.00661000944287063	25.2180709266603	0.0134151780994594	0.782741335671289	0	0.142066736073276	8.28923074475895	0	100	1
SPBC215.11c	0	6	0	100	881	300	0	0	0.00681044267877412	25.9827505542402	0.0157393406208896	0.93492067967121	0	0.138663590870037	8.23665118790336	0	100	1
SPBC215.12	1	37	2	100	3240	300	0.01	38.151338730476	0.0114197530864198	43.5678868218399	0.0013771155727744	0.182508731776351	0.875675675675676	0.0446185445578905	5.91328290955378	1	100	1
SPBC215.13	1	52	10	100	1976	300	0.01	38.151338730476	0.0263157894736842	100.398259817042	0.000986668874465665	0.128409958324346	0.38	0.0194965769594415	2.53738077648908	2	99	1
SPBC215.14c	1	13	2	100	878	300	0.01	38.151338730476	0.0148063781321185	56.4883147489964	0.00375396436557918	0.55840707127902	0.675384615384615	0.0329598071297852	4.90281408582979	1	100	1
SPBC215.15	2	22	3	100	1041	300	0.02	76.3026774609521	0.021133525456292	80.6272288252135	0.0147820536946115	0.398037829225762	0.946363636363636	0.153881178960906	4.14357380224018	2	100	1
SPBC216.01c	1	47	2	100	2842	300	0.01	38.151338730476	0.0165376495425757	63.0933469504706	0.00108964984752419	0.142490214044753	0.60468085106383	0.0309678486666374	4.04957188315189	1	100	1
SPBC216.02	0	21	1	100	3110	300	0	0	0.0067524115755627	25.761354126688	0.00437456871201282	0.238242196120647	0	0.136049086943599	7.40933229935213	0	100	1
SPBC216.03	0	11	1	100	1132	300	0	0	0.00971731448763251	37.072855656823	0.00843437698064696	0.473726222726494	0	0.0954771474209235	5.36258084126391	0	100	1
SPBC216.04c	1	2	4	100	698	300	0.01	38.151338730476	0.00286532951289398	10.9316156820848	0.0179700152612445	6.97865092307548	3.49	0.125430706523487	48.7109834430669	0	101	1
SPBC216.05	4	105	0	100	10194	300	0.04	152.605354921904	0.0103001765744556	39.2965525475769	0.0119619634869054	0.107163850288185	3.88342857142857	1.21940255785513	10.9242828983776	1	103	1
SPBC216.06c	1	35	0	100	7222	300	0.01	38.151338730476	0.0048463029631681	18.4892945938336	0.00145382362789627	0.193368363637487	2.06342857142857	0.104995142406669	13.9650632218993	0	101	1
SPBC216.07c	0	99	2	100	7060	300	0	0	0.0140226628895184	53.4983361801293	0.000920150435057037	0.0488220553709562	0	0.0649626207150268	3.44683710918951	1	99	1
SPBC21B10.02	0	1	3	100	416	300	0	0	0.00240384615384615	9.17099488713367	0.120791776113059	17.3080587281839	0	0.502493788630325	72.0015243092452	0	100	1
SPBC21B10.03c	1	61	11	100	2590	300	0.01	38.151338730476	0.0235521235521236	89.8545043459089	0.000843223890509038	0.109017573252971	0.424590163934426	0.0218394987641841	2.82355514725195	2	99	1
SPBC21B10.04c	20	18	33	100	421	300	0.2	763.026774609521	0.0427553444180523	163.117362743128	0.563713842064206	2.19408135277915	4.67777777777778	2.37323527509031	9.23708249520024	4	116	0.0731600806649154
SPBC21B10.05c	3	12	24	100	1220	300	0.03	114.454016191428	0.00983606557377049	37.5259069480092	0.0561284050394271	0.94654079953273	3.05	0.68476654148101	11.5477977542993	1	102	1
SPBC21B10.06c	0	10	4	100	1848	300	0	0	0.00541125541125541	20.6446638151927	0.00929728784483565	0.525639636497703	0	0.171813879372563	9.71382048247755	0	100	1
SPBC21B10.07	0	48	6	100	1819	300	0	0	0.0263881253435954	100.674230844577	0.0019023677648798	0.101687091822644	0	0.0346040696431636	1.8496882002539	2	98	1
SPBC21B10.08c	0	15	1	100	1163	300	0	0	0.0128976784178848	49.2063698157473	0.00615095181701504	0.339527058120729	0	0.0715355696318849	3.94869968594408	1	99	1
SPBC21B10.09	0	22	8	100	2341	300	0	0	0.00939769329346433	35.8534580124081	0.00417368066078422	0.226956323474185	0	0.0977058642689587	5.31304753253067	0	100	1
SPBC21B10.10	2	25	11	100	799	300	0.02	76.3026774609521	0.0312891113892365	119.372148718636	0.0131043842240231	0.346856126123875	0.6392	0.104704029949945	2.77138044772976	3	99	1
SPBC21B10.11	3	5	3	100	490	300	0.03	114.454016191428	0.0102040816326531	38.9299374800776	0.114091922497598	2.86178388725642	2.94	0.559050420238231	14.0227410475564	1	102	1
SPBC21B10.12	0	2	0	100	602	300	0	0	0.00332225913621262	12.6748633656067	0.0514242900386907	4.05388820080272	0	0.309574226032918	24.4044069688324	0	100	1
SPBC21B10.13c	0	2	0	100	1754	300	0	0	0.00114025085518814	4.35020966139978	0.0514242900386907	4.05388820080272	0	0.901982047278636	71.1051990420798	0	100	1
SPBC21B10.14	0	1	2	100	308	300	0	0	0.00324675324675325	12.3867982891156	0.120791776113059	17.3080587281839	0	0.372038670428221	53.3088208828065	0	100	1
SPBC21B10.15	0	3	5	100	1070	300	0	0	0.00280373831775701	10.6966370272363	0.0327971598819604	2.22593021867193	0	0.350929610736976	23.8174533397897	0	100	1
SPBC21C3.01c	1	69	1	100	9677	300	0.01	38.151338730476	0.0071303089800558	27.2030833151064	0.000746725053376051	0.096114337170904	1.40246376811594	0.0722605834152004	9.30098440802838	0	101	1
SPBC21C3.02c	0	17	0	100	1764	300	0	0	0.00963718820861678	36.7671631756288	0.00541762860743838	0.297388981119444	0	0.0955669686352131	5.24594162694698	0	100	1
SPBC21C3.03	1	22	3	100	2324	300	0.01	38.151338730476	0.00946643717728055	36.1157251321202	0.0022789459676721	0.315231910448174	1.05636363636364	0.0529627042886995	7.32598959881556	0	101	1
SPBC21C3.04c	0	20	1	100	1604	300	0	0	0.0124688279301746	47.570247793611	0.00459577388787386	0.250708753220746	0	0.0737162131614968	4.02136840166077	1	99	1
SPBC21C3.05	1	5	3	100	918	300	0.01	38.151338730476	0.00544662309368192	20.7795962584292	0.00883974757390515	1.74105855180368	1.836	0.0811488827284493	15.9829175055578	0	101	1
SPBC21C3.06	1	12	6	100	749	300	0.01	38.151338730476	0.0160213618157543	61.1236401556359	0.0040448521341888	0.610617545978525	0.624166666666667	0.0302959424850741	4.57352541937915	1	100	1
SPBC21C3.07c	4	15	0	100	1562	300	0.04	152.605354921904	0.00960307298335467	36.6370090241447	0.0749300695813891	0.855217779850123	4.16533333333333	1.1704076868613	13.3585017212589	0	104	1
SPBC21C3.08c	9	177	12	100	1590	300	0.09	343.362048574284	0.111320754716981	424.703582093979	0.0243756223130565	0.102252361932502	0.808474576271186	0.387572394777598	1.62581255472678	10	99	1
SPBC21C3.09c	4	14	38	100	1137	300	0.04	152.605354921904	0.0123131046613896	46.9761426760479	0.0795907815169477	0.92609145582224	3.24857142857143	0.904947185847695	10.5296598526989	1	103	1
SPBC21C3.10c	0	1	4	100	686	300	0	0	0.00145772594752187	5.56141964001109	0.120791776113059	17.3080587281839	0	0.828631584135584	118.733282875342	0	100	1
SPBC21C3.11	0	8	1	100	1316	300	0	0	0.0060790273556231	23.1923031796207	0.0116892782926356	0.673070909790981	0	0.153830902331084	8.85761317284931	0	100	1
SPBC21C3.12c	0	4	0	100	457	300	0	0	0.0087527352297593	33.3928566568718	0.0240893601812892	1.52670069174082	0	0.110088376028492	6.97702216125555	0	100	1
SPBC21C3.13	4	10	20	100	558	300	0.04	152.605354921904	0.017921146953405	68.3715747857994	0.105971553517581	1.38077252419944	2.232	0.591321268628101	7.70471068503288	1	103	1
SPBC21C3.14c	8	86	4	100	2816	300	0.08	305.210709843808	0.0305397727272727	116.513321406994	0.0417941212262024	0.198414652854521	2.61953488372093	1.17692245372986	5.5873566243833	3	105	1
