V4	Fisher_dis2_T316A_r1_pr_counts	Fisher_dis2_T316A_r1gb_counts	Fisher_dis2_T316A_r1term_counts	Fisher_dis2_T316A_r1pr_map	Fisher_dis2_T316A_r1gb_map	Fisher_dis2_T316A_r1term_map	Fisher_dis2_T316A_r1pr_density	Fisher_dis2_T316A_r1pr_densityRPKM	Fisher_dis2_T316A_r1gb_density	Fisher_dis2_T316A_r1gb_densityRPKM	Fisher_dis2_T316A_r1pause_index_CI_low	Fisher_dis2_T316A_r1pause_index_CI_high	Fisher_dis2_T316A_r1pause_index_scaled	Fisher_dis2_T316A_r1pause_index_CI_low_scaled	Fisher_dis2_T316A_r1pause_index_CI_high_scaled	Fisher_dis2_T316A_r1_ExpPR	Fisher_dis2_T316A_r1_ExpGB	Fisher_dis2_T316A_r1Fexact_Pval
SPBP4H10.21c	28	23	13	100	611	300	0.28	101.459568362008	0.0376432078559738	13.6402272172444	0.679306810213682	2.18654360827278	7.43826086956522	4.1505646104056	13.3597814465467	4	124	6.68087643171445e-07
SPBP8B7.01c	3	87	85	100	938	300	0.03	10.8706680387865	0.0927505330490405	33.6086751732207	0.0087236820042207	0.112590447973692	0.323448275862069	0.0818281371995902	1.05609840199323	8	95	1
SPBP8B7.02	3	33	10	100	834	300	0.03	10.8706680387865	0.039568345323741	14.3378115619487	0.0222566461165473	0.308749155677299	0.758181818181818	0.185620428612005	2.57496795834867	3	100	1
SPBP8B7.03c	39	254	323	100	987	300	0.39	141.318684504225	0.257345491388045	93.2505802719278	0.107962737795762	0.217546179718264	1.51547244094488	1.06559222204418	2.14718079381926	28	111	1
SPBP8B7.04	2	430	49	100	2358	300	0.02	7.2471120258577	0.182357930449533	66.0784175385668	0.000802940232519609	0.0188390993938847	0.109674418604651	0.0189333306828124	0.444225963707801	15	87	1
SPBP8B7.05c	1	542	349	100	1977	300	0.01	3.62355601292885	0.274152756702074	99.3407870008819	9.61496040993068e-05	0.0120152913458776	0.0364760147601476	0.0019008776730433	0.237542309907999	21	80	1
SPBP8B7.06	59	149	69	100	289	300	0.59	213.789804762802	0.515570934256055	186.820015891487	0.289560486709929	0.540633699646888	1.14436241610738	0.836829806591693	1.56243139197951	54	105	1
SPBP8B7.07c	7	30	3	100	1546	300	0.07	25.3648920905019	0.019404915912031	7.03147997334188	0.093555402767761	0.555427283381952	3.60733333333333	1.44636652678958	8.58690580108498	2	105	1
SPBP8B7.08c	20	271	12	100	1317	300	0.2	72.4711202585769	0.205770690964313	74.5621624528259	0.0455426792420241	0.118298025366907	0.971955719557196	0.599797085617457	1.55798499408216	20	100	1
SPBP8B7.09c	121	372	92	100	2837	300	1.21	438.450277564391	0.131124427211844	47.5136706665327	0.263517706145711	0.401255821680839	9.22787634408602	7.47599732335383	11.3836276610854	25	196	2.70616247782584e-45
SPBP8B7.10c	21	77	186	100	1035	300	0.21	76.0946762715058	0.0743961352657005	26.9578563280697	0.16333508296312	0.451461658528241	2.82272727272727	1.69051810866829	4.67262816576729	8	113	1
SPBP8B7.11	39	314	65	100	1846	300	0.39	141.318684504225	0.170097508125677	61.6357848353011	0.0877348044088105	0.175156749393667	2.2928025477707	1.61958448938664	3.23339359380708	20	119	0.360495303179241
SPBP8B7.12c	59	260	206	100	945	300	0.59	213.789804762802	0.275132275132275	99.695720990635	0.169279281603692	0.3036180744012	2.14442307692308	1.59968921115489	2.86919080309134	34	125	0.153211567206769
SPBP8B7.13	4	52	68	100	1167	300	0.04	14.4942240517154	0.0445586975149957	16.146093630874	0.023677930787996	0.221377727302635	0.897692307692308	0.276321452295913	2.58347807762175	4	100	1
SPBP8B7.14c	8	256	98	100	1982	300	0.08	28.9884481034308	0.129162462159435	46.8027416402515	0.0143612683369841	0.0650599728567407	0.619375	0.284640338439026	1.2894886620206	12	96	1
SPBP8B7.15c	167	1590	135	100	2441	300	1.67	605.133854159118	0.651372388365424	236.028433451736	0.0892524798556971	0.123546260226352	2.56381761006289	2.17865303327757	3.01576421212524	105	162	9.53219878945082e-10
SPBP8B7.16c	251	4007	831	100	2423	300	2.51	909.512559245141	1.65373503920759	599.24015451118	0.0550218793113497	0.0712965334125825	1.5177763913152	1.333180135714	1.72751500458688	218	133	1
SPBP8B7.17c	28	124	28	100	1869	300	0.28	101.459568362008	0.0663456393793472	24.0407140504643	0.146576120557914	0.345832220401412	4.22032258064516	2.73950769322741	6.46360419930239	7	121	0.000164848688705462
SPBP8B7.18c	1	112	66	100	1774	300	0.01	3.62355601292885	0.0631341600901917	22.8770165416026	0.000462335027191339	0.0587408564826317	0.158392857142857	0.00820182338237436	1.04206279400189	5	96	1
SPBP8B7.19	7	476	26	100	3143	300	0.07	25.3648920905019	0.151447661469933	54.8779084363389	0.00640593948437191	0.0319702199286136	0.462205882352941	0.201338677993809	1.00482401235632	14	93	1
SPBP8B7.20c	34	805	8	100	5277	300	0.34	123.200904439581	0.152548796664772	55.2769109419693	0.029486561206191	0.0601975851833678	2.2287950310559	1.5560058348507	3.17662657012632	17	117	0.954794708109846
SPBP8B7.21	3	515	109	100	2623	300	0.03	10.8706680387865	0.196340068623713	71.1449236240319	0.00149916508578449	0.0186399466903047	0.152796116504854	0.0393231002001271	0.488925801686692	16	87	1
SPBP8B7.22	13	293	121	100	1378	300	0.13	47.106228168075	0.212626995645864	77.0465828583565	0.0243579819411418	0.0791255417924591	0.611399317406143	0.335652991148935	1.09034996590009	19	94	1
SPBP8B7.23	21	205	66	100	2321	300	0.21	76.0946762715058	0.0883239982766049	32.0046955041109	0.0635980315305624	0.163371167160635	2.37760975609756	1.47611031182435	3.79184478979835	9	112	1
SPBP8B7.24c	15	84	40	100	889	300	0.15	54.3533401939327	0.094488188976378	34.2383245316112	0.098987264609186	0.317155967202123	1.5875	0.879996782375664	2.81951654842687	9	106	1
SPBP8B7.25	66	211	124	100	727	300	0.66	239.154696853304	0.290233837689133	105.167856771387	0.234935638661386	0.415845918084853	2.27402843601896	1.70798209306828	3.02319982447688	37	129	0.0270110429833654
SPBP8B7.26	73	396	50	100	894	300	0.73	264.519588943806	0.442953020134228	160.506507955238	0.142446589472605	0.238222372826115	1.6480303030303	1.27347250988509	2.12970801306547	53	120	1
SPBP8B7.27	32	232	12	100	3365	300	0.32	115.953792413723	0.0689450222882615	24.9826150074143	0.0935828006798729	0.202254164677321	4.64137931034483	3.14906124287772	6.80585264139186	8	124	1.3530712512479e-06
SPBP8B7.28c	4	4	11	100	582	300	0.04	14.4942240517154	0.00687285223367698	2.49041650373117	0.211385029561017	4.73070397689326	5.82	1.23026087204512	27.5326971455188	0	104	1
SPBP8B7.29	4	115	28	100	2251	300	0.04	14.4942240517154	0.0510884051532652	18.5121697684059	0.0109405931398401	0.0976540426401401	0.782956521739131	0.246272751577801	2.19819249982955	5	99	1
SPBP8B7.30c	10	145	21	100	2591	300	0.1	36.2355601292885	0.0559629486684678	20.2784879148855	0.0342534334744306	0.134623713040325	1.78689655172414	0.887506461322498	3.48810040487482	5	105	1
SPBP8B7.31	10	41	12	100	956	300	0.1	36.2355601292885	0.0428870292887029	15.5403552855735	0.114692778970515	0.504810658944409	2.33170731707317	1.09646296695812	4.82598989950855	4	106	1
SPBP8B7.32	1	559	94	100	4046	300	0.01	3.62355601292885	0.138161146811666	50.0634654282557	9.32302839997987e-05	0.0116489492883852	0.0723792486583184	0.00377209729063186	0.471316488208065	12	89	1
SPBPB10D8.01	9	319	133	100	2234	300	0.09	32.6120041163596	0.142793196060877	51.741914419172	0.0136323097881081	0.0562627183157776	0.630282131661442	0.304545800666335	1.25690912717447	13	96	1
SPBPB10D8.02c	1	57	11	100	2202	300	0.01	3.62355601292885	0.0258855585831063	9.37977714518366	0.000901472259074436	0.116861476015199	0.386315789473684	0.0198504191448191	2.57328970185469	2	99	1
SPBPB10D8.03	1	51	22	100	1102	300	0.01	3.62355601292885	0.0462794918330309	16.769633090687	0.00100567785774732	0.130998981520172	0.216078431372549	0.0110825699923754	1.44360877635229	4	97	1
SPBPB10D8.04c	0	58	254	0	259	300	NA	NA	0.223938223938224	81.1452697875958	0.00157310823633282	0.0838787505311741	NA	NA	NA	0	0	1
SPBPB21E7.01c	6	30	10	100	1354	300	0.06	21.7413360775731	0.0221565731166913	8.02855837428844	0.0748451473982823	0.503086370931363	2.708	1.01340329577274	6.81178946241066	2	104	1
SPBPB21E7.02c	2	8	2	100	452	300	0.02	7.2471120258577	0.0176991150442478	6.41337347421035	0.0367281083767776	1.26151517249186	1.13	0.166011049863035	5.7020485796632	1	101	1
SPBPB21E7.04c	3	6	2	100	860	300	0.03	10.8706680387865	0.00697674418604651	2.52806233460152	0.0994064108776846	2.23440263509104	4.3	0.854895133548088	19.215862661783	0	103	1
SPBPB21E7.05	0	0	0	100	183	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPBPB21E7.06	0	1	0	100	297	300	0	0	0.00336700336700337	1.22005252960567	0.120791776113059	17.3080587281839	0	0.358751575055785	51.4049344227063	0	100	1
SPBPB21E7.07	4	40	9	100	979	300	0.04	14.4942240517154	0.0408580183861083	14.805131819934	0.0304258483424129	0.291683834732845	0.979	0.297869055272223	2.85558474203455	4	100	1
SPBPB21E7.08	2	63	30	100	1151	300	0.02	7.2471120258577	0.054735013032146	19.8335385590371	0.00537612650722748	0.131780470233098	0.365396825396825	0.0618792160981883	1.51679321238296	5	97	1
SPBPB21E7.09	1	124	61	100	1559	300	0.01	3.62355601292885	0.0795381654906992	28.8210997821153	0.000417917262807862	0.0529903310105278	0.125725806451613	0.00651533012717457	0.826119260454128	7	94	1
SPBPB21E7.10	1	4	1	100	564	300	0.01	3.62355601292885	0.00709219858156028	2.56989788150982	0.0106420142837121	2.34682041637603	1.41	0.0600209605601363	13.2360671483608	0	101	1
SPBPB21E7.11	0	9	3	100	1288	300	0	0	0.00698757763975155	2.53198789723289	0.0103569347612096	0.590306163886248	0	0.133397319724379	7.60314339085487	0	100	1
SPBPB2B2.01	1	26	4	100	1945	300	0.01	3.62355601292885	0.0133676092544987	4.84382808926221	0.00194013628088687	0.264049615251165	0.748076923076923	0.0377356506632496	5.13576501663517	1	100	1
SPBPB2B2.02	1	16	10	100	1444	300	0.01	3.62355601292885	0.0110803324099723	4.01502051294055	0.00308778638028139	0.444289421552728	0.9025	0.0445876353312632	6.41553924722139	1	100	1
SPBPB2B2.05	4	5	6	100	671	300	0.04	14.4942240517154	0.00745156482861401	2.70011625404534	0.181238005776631	3.41444135261595	5.368	1.2161070187612	22.910901476053	0	104	1
SPBPB2B2.06c	1	10	13	100	1989	300	0.01	3.62355601292885	0.00502765208647562	1.8217978948863	0.00478667548335045	0.750794709134687	1.989	0.0952069753638405	14.9333067646889	0	101	1
SPBPB2B2.07c	0	1	4	53	257	300	0	0	0.00389105058365759	1.40994397390228	0.120791776113059	17.3080587281839	0	0.585726159642569	83.9277564744013	0	53	1
SPBPB2B2.08	0	1	1	100	521	300	0	0	0.00191938579654511	0.695500194420124	0.120791776113059	17.3080587281839	0	0.629325153549037	90.1749859738383	0	100	1
SPBPB2B2.09c	17	250	78	100	1277	300	0.17	61.6004522197904	0.195771339075959	70.9388412867824	0.0402263108178729	0.113357681980335	0.86836	0.513689989144237	1.44757759888888	19	98	1
SPBPB2B2.10c	2	28	9	100	1259	300	0.02	7.2471120258577	0.0222398729150119	8.05874252279648	0.0117687294574852	0.307314068338505	0.899285714285714	0.148168303869739	3.86908412038178	2	100	1
SPBPB2B2.11	1	32	0	100	3430	300	0.01	3.62355601292885	0.00932944606413994	3.38057703830097	0.00158636952447218	0.212316189610862	1.071875	0.0544124746893958	7.28244530365257	0	101	1
SPBPB2B2.12c	2	40	0	100	3312	300	0.02	7.2471120258577	0.0120772946859903	4.37627537793339	0.00836032650796309	0.211005400062266	1.656	0.276894013943738	6.98849885006225	1	101	1
SPBPB2B2.13	1	10	0	100	1774	300	0.01	3.62355601292885	0.0056369785794814	2.04259076264309	0.00478667548335045	0.750794709134687	1.774	0.084915623074637	13.3190981400494	0	101	1
SPBPB2B2.14c	0	0	0	24	28	0	0	0	0	0	NA	NA	NA	NA	NA	0	24	1
SPBPB2B2.15	0	0	0	0	35	31	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPBPB2B2.17c	0	0	0	0	29	64	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPBPB7E8.01	0	2074	317	100	4758	300	0	0	0.435897435897436	157.949877486642	4.38283694791598e-05	0.00231019783125264	0	0.00208535381981842	0.109919212811001	30	70	1
SPBPB7E8.02	55	917	37	100	3554	300	0.55	199.295580711087	0.25801913337085	93.4946782176633	0.0452355876818252	0.0793359541636171	2.13162486368593	1.60767278621207	2.81959981097495	31	124	0.109720077939425
SPBPB8B6.02c	6	26	0	100	1895	300	0.06	21.7413360775731	0.0137203166226913	4.97163357974406	0.0853306794502033	0.588427805815365	4.37307692307692	1.61701637558135	11.1507069202012	1	105	1
SPBPB8B6.03	0	5	1	100	1815	300	0	0	0.00275482093663912	0.998224796950096	0.0190383591688732	1.16008855872718	0	0.345546218915048	21.0556073408984	0	100	1
SPBPB8B6.04c	19	376	44	100	3620	300	0.19	68.8475642456481	0.103867403314917	37.6369353829074	0.0309384742674645	0.0815562303840212	1.82925531914894	1.11997276848221	2.95233553990157	11	108	1
SPBPB8B6.05c	0	34	33	0	305	300	NA	NA	0.111475409836066	40.3937391605183	0.00269086889544985	0.144693076160053	NA	NA	NA	0	0	1
SPBPB8B6.06c	26	10	0	100	149	0	0.26	94.21245633615	0.0671140939597315	24.3191678720057	1.20112200912907	5.76049380556282	3.874	1.78967179360232	8.58313577028861	7	119	1
SPBPJ4664.01	24	45	21	100	1366	300	0.24	86.9653443102923	0.0329428989751098	11.9370439664567	0.31549983118029	0.897082135985331	7.28533333333333	4.30972769392276	12.2541419775596	3	121	5.05084364210041e-07
SPBPJ4664.02	44	725	16	100	3619	300	0.44	159.436464568869	0.200331583310307	72.5912713283618	0.0442072051951358	0.0830396796297036	2.19635862068966	1.59985875601196	3.00520600579897	24	120	0.264970380684355
SPBPJ4664.03	3	48	61	100	261	300	0.03	10.8706680387865	0.183908045977011	66.6401105825995	0.0155539315870732	0.208111576518362	0.163125	0.0405957614422611	0.543171214712924	15	88	1
SPBPJ4664.04	13	896	514	100	3787	300	0.13	47.106228168075	0.236598890942699	85.7329333927713	0.00803476174704615	0.0256421278760727	0.549453125	0.304276427360637	0.971067382666875	21	92	1
SPBPJ4664.05	63	258	83	100	1207	300	0.63	228.284028814517	0.213753106876553	77.4546355704758	0.183576123600816	0.324256655528952	2.94732558139535	2.21576381186185	3.91377783223445	28	135	1.54622203802825e-05
SPBPJ4664.06	67	601	76	100	4713	300	0.67	242.778252866233	0.127519626564821	46.2074509605397	0.0858772481378403	0.144469907864361	5.25409317803661	4.04739470473641	6.80886675764735	18	149	6.88444804399041e-17
SPBTRNAASN.04	0	7	1	100	52	294	0	0	0.134615384615385	48.7786386355806	0.0134151780994594	0.782741335671289	0	0.00697589261171891	0.40702549454907	11	89	1
SPBTRNAPRO.06	1	3	0	100	63	300	0.01	3.62355601292885	0.0476190476190476	17.2550286329945	0.0133674946082822	3.55733427163736	0.21	0.00842152160321778	2.24112059113153	4	97	1
SPCC1020.01c	0	1	0	100	2922	300	0	0	0.000342231348391513	0.124009446027681	0.120791776113059	17.3080587281839	0	3.52953569802358	505.741476037534	0	100	1
SPCC1020.02	28	382	119	100	4669	300	0.28	101.459568362008	0.081816234739773	29.6465709346502	0.0489419168883416	0.109059030953946	3.42230366492147	2.28509809951667	5.09196615523976	9	119	0.00311081927616968
SPCC1020.03	22	40	9	100	1728	300	0.22	79.7182322844346	0.0231481481481481	8.387861141039	0.316491328531647	0.950538411458053	9.504	5.46897015702686	16.4253037499951	2	120	2.68870544368515e-08
SPCC1020.04c	13	44	47	100	831	300	0.13	47.106228168075	0.0529482551143201	19.1860968193585	0.151478845099013	0.566342364485077	2.45522727272727	1.2587892027728	4.70630504887099	5	108	1
SPCC1020.05	0	217	23	0	2909	300	NA	NA	0.0745960811275352	27.0303078310608	0.00041927873151721	0.0221627158522504	NA	NA	NA	0	0	1
SPCC1020.06c	18	198	154	100	1268	300	0.18	65.2240082327193	0.15615141955836	56.5823415268069	0.054334942833013	0.150195295180015	1.15272727272727	0.688967075122604	1.90447634288259	15	103	1
SPCC1020.07	4	62	54	100	1488	300	0.04	14.4942240517154	0.0416666666666667	15.0981500538702	0.0199846205490774	0.184329001513347	0.96	0.297371153770272	2.74281554251861	4	100	1
SPCC1020.08	19	202	52	100	2144	300	0.19	68.8475642456481	0.0942164179104478	34.139846763602	0.0570043499726147	0.153410787412007	2.01663366336634	1.22217326341286	3.28912728211344	10	109	1
SPCC1020.09	13	31	4	100	1405	300	0.13	47.106228168075	0.0220640569395018	7.99503461927362	0.208407979346027	0.831258635180436	5.89193548387097	2.92813210981168	11.6791838242851	2	111	0.0418147520478842
SPCC1020.10	14	641	53	100	4066	300	0.14	50.7297841810039	0.157648794884407	57.124923863438	0.0123534854647092	0.0378812607036059	0.88804992199688	0.502292718995078	1.54025206020861	15	99	1
SPCC1020.11c	25	87	11	100	942	300	0.25	90.5889003232212	0.0923566878980892	33.4659631767314	0.179551479694378	0.456882924059846	2.70689655172414	1.69137493872104	4.30383714464375	10	115	0.988024882922425
SPCC1020.12c	72	42	10	100	881	300	0.72	260.896032930877	0.0476730987514188	17.2746143635654	1.1535144016632	2.55263931635655	15.1028571428571	10.1624618786528	22.4887523771012	7	165	9.11787364462459e-32
SPCC1020.13c	6	198	37	100	2639	300	0.06	21.7413360775731	0.0750284198560061	27.1869681909781	0.0121578102973501	0.0705631264326926	0.79969696969697	0.320844613747069	1.86216090655876	7	99	1
SPCC10H11.01	25	301	57	100	3186	300	0.25	90.5889003232212	0.0944758317639674	34.2338468264778	0.053988230814533	0.126791762099305	2.64617940199336	1.72006503375102	4.03958554048386	10	115	0.593319100103907
SPCC10H11.02	4	8	3	100	881	300	0.04	14.4942240517154	0.00908059023836549	3.29040273591723	0.127050858421533	1.82191715979488	4.405	1.1193180626937	16.0510901777929	0	104	1
SPCC1183.01	4	282	82	100	3058	300	0.04	14.4942240517154	0.092217135382603	33.4153955410705	0.00450991428602738	0.0393403604084613	0.433758865248227	0.137913178866717	1.20302822129075	8	96	1
SPCC1183.02	20	211	44	100	815	300	0.2	72.4711202585769	0.258895705521472	93.8123090463788	0.0582154838050755	0.15268377249482	0.772511848341232	0.474456193011366	1.24437274583278	24	96	1
SPCC1183.03c	39	216	9	100	1457	300	0.39	141.318684504225	0.14824982841455	53.7191557167214	0.126427064865774	0.256908636838913	2.63069444444444	1.84204233509433	3.74315883874296	17	122	0.0343242283462345
SPCC1183.04c	4	114	25	100	1683	300	0.04	14.4942240517154	0.0677361853832442	24.5445861838318	0.0110348134845109	0.0985284149515625	0.590526315789474	0.185715910944319	1.6582332236348	6	98	1
SPCC1183.05c	0	119	18	100	4133	300	0	0	0.0287926445681103	10.4331760352899	0.000765213614500503	0.0405539692697729	0	0.0316262786873058	1.67609554991971	2	98	1
SPCC1183.06	1	17	55	100	1247	300	0.01	3.62355601292885	0.0136327185244587	4.93989191818688	0.0029153350293855	0.415929044001673	0.733529411764706	0.0363542278164372	5.18663517870086	1	100	1
SPCC1183.07	39	1749	73	100	5319	300	0.39	141.318684504225	0.328821206993796	119.150206178089	0.0160119636973879	0.0309262584469195	1.18605488850772	0.851676349064061	1.64496768679165	34	105	1
SPCC1183.08c	64	292	246	100	582	300	0.64	231.907584827446	0.501718213058419	181.800404772375	0.165638918705108	0.28953188121675	1.27561643835616	0.964018506863729	1.68507554868148	54	110	1
SPCC1183.09c	2	12	73	100	1004	300	0.02	7.2471120258577	0.0119521912350598	4.33094344174763	0.0257876390551737	0.780923056209107	1.67333333333333	0.258907896113944	7.84046748433944	1	101	1
SPCC1183.10	0	17	11	51	1297	300	0	0	0.0131071703932151	4.74945660908176	0.00541762860743838	0.297388981119444	0	0.137777731447992	7.56300997082193	0	51	1
SPCC1183.11	48	1710	66	100	4175	300	0.48	173.930688620585	0.409580838323353	148.413910948702	0.0208349157686748	0.0377053430906716	1.1719298245614	0.869857733342173	1.57419807403554	43	105	1
SPCC1183.12	1	1	0	100	395	300	0.01	3.62355601292885	0.00253164556962025	0.917355952640215	0.027408528703162	36.4849938072245	3.95	0.10826368837749	144.115725538537	0	101	1
SPCC11E10.01	56	4086	28	100	2680	300	0.56	202.919136724015	1.52462686567164	552.457084657734	0.0104290325669943	0.0179680429460993	0.367302985805188	0.279498072795448	0.48154355095546	94	62	1
SPCC11E10.02c	7	105	32	100	1418	300	0.07	25.3648920905019	0.0740479548660085	26.8316912099809	0.0284493605053792	0.148176992033189	0.945333333333333	0.403411931966277	2.10114974703062	7	100	1
SPCC11E10.03	2	174	80	100	1443	300	0.02	7.2471120258577	0.120582120582121	43.6936068087054	0.00197460292076971	0.0468463990435426	0.165862068965517	0.028493520146707	0.67599353819832	10	92	1
SPCC11E10.04	46	165	25	100	1526	300	0.46	166.683576594727	0.108125819134993	39.1799962079463	0.198316975537898	0.390879102648909	4.25430303030303	3.02631704670833	5.96481510642235	14	132	4.76970931517425e-08
SPCC11E10.05c	3	686	20	100	2681	300	0.03	10.8706680387865	0.255874673629243	92.7176212185449	0.00112645337698112	0.0139791848396869	0.117244897959184	0.0302002150368638	0.374781945552006	20	83	1
SPCC11E10.06c	41	76	20	100	1204	300	0.41	148.565796530083	0.0631229235880399	22.872944932109	0.36254790446678	0.800975326520396	6.49526315789474	4.36507676978003	9.64374293130557	8	133	2.73673255325157e-11
SPCC11E10.07c	25	134	169	100	1199	300	0.25	90.5889003232212	0.111759799833194	40.4967894689296	0.118817974156348	0.290850201347836	2.23694029850746	1.42462751013461	3.48729391416055	12	113	1
SPCC11E10.08	8	184	73	100	3853	300	0.08	28.9884481034308	0.0477549961069297	17.3042903290659	0.019890506539057	0.0909570747002048	1.67521739130435	0.766381216949867	3.50457608819889	4	104	1
SPCC11E10.09c	0	92	4	100	5498	300	0	0	0.0167333575845762	6.06342584920797	0.000990331644204421	0.0525735578030503	0	0.0544484337983591	2.89049420801171	1	99	1
SPCC1223.01	57	401	55	100	2691	300	0.57	206.542692736944	0.149015235971758	53.9965054323474	0.106611126797166	0.18911568087189	3.82511221945137	2.86890542211175	5.08910297226257	20	137	4.3959593421463e-09
SPCC1223.02	0	0	0	100	990	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPCC1223.03c	0	71	12	100	2557	300	0	0	0.0277669143527571	10.0614969463413	0.0012841679281129	0.0683234262229618	0	0.032836173921847	1.74703000852113	2	98	1
SPCC1223.04c	3	33	15	100	1034	281	0.03	10.8706680387865	0.0319148936170213	11.5645404667942	0.0222566461165473	0.308749155677299	0.94	0.230133720845099	3.19246626970327	3	100	1
SPCC1223.05c	18	125	116	63	248	300	0.285714285714286	103.530171797967	0.504032258064516	182.638911941978	0.0849956386183302	0.241014975049923	0.566857142857143	0.334586005989617	0.948757362101282	27	54	1
SPCC1223.06	31	476	55	100	3825	300	0.31	112.330236400794	0.124444444444444	45.0931414942257	0.0444761276586089	0.0948263024593236	2.49107142857143	1.70121188294179	3.62710606906913	14	117	0.307237940857306
SPCC1223.07c	94	399	328	100	1706	300	0.94	340.614265215312	0.233880422039859	84.7478809588869	0.186943714314165	0.296615002308341	4.01914786967419	3.18925976619966	5.06025193938031	36	158	1.0613474179076e-14
SPCC1223.08c	9	271	118	100	1621	300	0.09	32.6120041163596	0.167180752621838	60.5788821408833	0.0160187936887827	0.0663509755083546	0.538339483394834	0.259664645695168	1.07554931299043	15	94	1
SPCC1223.09	1	39	1	100	1275	300	0.01	3.62355601292885	0.0305882352941176	11.0838183924882	0.00130809652203615	0.172803354535776	0.326923076923077	0.0166782306559609	2.20324277033115	2	99	1
SPCC1223.10c	17	147	8	100	1642	300	0.17	61.6004522197904	0.0895249695493301	32.4398741717747	0.0676156089139984	0.195137742127309	1.89891156462585	1.11024829836785	3.20416172573042	9	108	1
SPCC1223.11	32	811	42	100	2755	300	0.32	115.953792413723	0.29437386569873	106.668019110174	0.0272426233906589	0.0568375966912443	1.08705302096178	0.750534274412652	1.56587578884378	30	102	1
SPCC1223.12c	0	103	7	100	4565	300	0	0	0.0225629791894852	8.17582189116476	0.000884339071062789	0.046909299210728	0	0.0403700785940163	2.14140950896973	2	98	1
SPCC1223.13	3	1196	201	100	5204	300	0.03	10.8706680387865	0.229823212913144	83.2777285062049	0.000646838036819336	0.00800759059825056	0.130535117056856	0.0336614514360783	0.416715014732959	19	84	1
SPCC1223.14	16	174	83	100	1314	300	0.16	57.9768962068616	0.132420091324201	47.9831618150395	0.0531368061882375	0.156750388139526	1.20827586206897	0.69821763331344	2.05970010015337	13	103	1
SPCC1223.15c	7	16	6	100	214	300	0.07	25.3648920905019	0.0747663551401869	27.0920075732998	0.163552845922925	1.12792109511	0.93625	0.35000309027506	2.4137511435354	7	100	1
SPCC1235.01	52	610	190	100	2120	300	0.52	188.4249126723	0.287735849056604	104.262696598424	0.0635360820310367	0.114081636137419	1.8072131147541	1.34696493905798	2.41853068611329	33	119	1
SPCC1235.02	36	440	421	100	1888	300	0.36	130.448016465439	0.233050847457627	84.4472799623248	0.0573441353083545	0.116217639262257	1.54472727272727	1.08265727462173	2.19418902927141	25	111	1
SPCC1235.03	105	96	55	100	1629	300	1.05	380.473381357529	0.0589318600368324	21.3542895789545	0.821855808162934	1.45577947524973	17.8171875	13.3880311149742	23.7146476518181	11	194	2.1425742642843e-55
SPCC1235.04c	6	89	45	100	1378	300	0.06	21.7413360775731	0.0645863570391872	23.4032282402516	0.0266245543641611	0.159711288582514	0.928988764044944	0.36688635913814	2.20082155666704	6	100	1
SPCC1235.05c	10	448	42	100	3916	300	0.1	36.2355601292885	0.114402451481103	41.4543690958152	0.0112584021863854	0.0428712420487689	0.874107142857143	0.440879029618851	1.67883783862979	11	99	1
SPCC1235.06	39	69	13	100	1117	300	0.39	141.318684504225	0.0617726051924799	22.383649497949	0.37458629779893	0.850937558450951	6.31347826086956	4.18412894641405	9.50497252789713	8	131	2.9302812798324e-10
SPCC1235.07	6	41	35	100	1330	300	0.06	21.7413360775731	0.0308270676691729	11.1703606413596	0.0559465533141459	0.359389091144186	1.94634146341463	0.744089159078141	4.77987491221767	3	103	1
SPCC1235.08c	1	307	264	100	2809	300	0.01	3.62355601292885	0.109291562833749	39.6024099668621	0.000169533028331585	0.0212557795199778	0.0914983713355049	0.00476218276583422	0.597074846716178	9	92	1
SPCC1235.09	12	106	35	100	1963	300	0.12	43.4826721551462	0.053998981151299	19.5668332842821	0.0592995729026677	0.211234513503647	2.2222641509434	1.16405061607937	4.14653350007658	5	107	1
SPCC1235.10c	35	259	57	100	2674	300	0.35	126.82446045251	0.0968586387434555	35.0972702822951	0.0933749263055094	0.194694585027589	3.61351351351351	2.49684552940932	5.20613320363772	11	124	9.44687432980624e-05
SPCC1235.11	8	272	243	100	1324	300	0.08	28.9884481034308	0.205438066465257	74.4416341024658	0.0135257382929029	0.0611882983453684	0.389411764705882	0.179080774998034	0.810133070092677	18	90	1
SPCC1235.12c	0	1	0	100	956	300	0	0	0.00104602510460251	0.379033055745695	0.120791776113059	17.3080587281839	0	1.15476937964084	165.465041441438	0	100	1
SPCC1235.13	0	3	0	68	1749	300	0	0	0.00171526586620926	0.621536194327418	0.0327971598819604	2.22593021867193	0	0.84356224461101	57.252234594959	0	68	1
SPCC1235.14	162	832	68	100	1539	300	1.62	587.016074094473	0.540610786224821	195.893346507914	0.16394017045047	0.231160151446745	2.99661057692308	2.52303922323274	3.5575547307654	91	171	4.89328831180453e-13
