V4	Fisher_WT_r1_pr_counts	Fisher_WT_r1gb_counts	Fisher_WT_r1term_counts	Fisher_WT_r1pr_map	Fisher_WT_r1gb_map	Fisher_WT_r1term_map	Fisher_WT_r1pr_density	Fisher_WT_r1pr_densityRPKM	Fisher_WT_r1gb_density	Fisher_WT_r1gb_densityRPKM	Fisher_WT_r1pause_index_CI_low	Fisher_WT_r1pause_index_CI_high	Fisher_WT_r1pause_index_scaled	Fisher_WT_r1pause_index_CI_low_scaled	Fisher_WT_r1pause_index_CI_high_scaled	Fisher_WT_r1_ExpPR	Fisher_WT_r1_ExpGB	Fisher_WT_r1Fexact_Pval
SPBC1604.07	0	292	5	100	1696	300	0	0	0.172169811320755	119.283874260757	0.000311505224907264	0.0164525567937427	0	0.00528312861442719	0.279035363221877	14	86	1
SPBC1604.08c	2	204	71	100	1771	300	0.02	13.8565377223455	0.11518915866742	79.8061461140168	0.001686250799616	0.0398960021890956	0.173627450980392	0.0298635016611993	0.706558198768883	10	92	1
SPBC1604.09c	0	53	5	100	1025	300	0	0	0.0517073170731707	35.8242194772834	0.00172214121145853	0.0919284576549814	0	0.01765194741745	0.94226669096356	4	96	1
SPBC1604.10	0	17	7	100	568	300	0	0	0.0299295774647887	20.7360159577353	0.00541762860743838	0.297388981119444	0	0.03077213049025	1.68916941275844	2	98	1
SPBC1604.11	5	54	33	100	616	300	0.05	34.6413443058637	0.0876623376623377	60.7348244323584	0.0326529323201884	0.240925317365232	0.57037037037037	0.201142063092361	1.48409995496983	8	97	1
SPBC1604.12	4	276	38	100	2710	300	0.04	27.7130754446909	0.101845018450184	70.5609669993976	0.00460720816262495	0.0402029521053738	0.392753623188406	0.124855341207136	1.08950000205563	9	95	1
SPBC1604.13c	29	43	23	100	676	300	0.29	200.919796974009	0.0636094674556213	44.0703492648562	0.410284375833299	1.10556881468042	4.55906976744186	2.7735223806331	7.47364518723961	7	122	0.000310580870767453
SPBC1604.14c	8	336	42	100	2785	300	0.08	55.4261508893819	0.12064631956912	83.5870139085831	0.01097230655595	0.0494233207816109	0.663095238095238	0.305578737583208	1.37643948376786	11	97	1
SPBC1604.15	0	135	19	100	3245	300	0	0	0.0416024653312789	28.8233065102718	0.000674371944661507	0.0357152124726654	0	0.0218833696042659	1.15895864473799	3	97	1
SPBC1604.16c	2	50	11	100	632	300	0.02	13.8565377223455	0.0791139240506329	54.8122536485185	0.0067349107163125	0.16728697501223	0.2528	0.042564635727095	1.05725368207729	7	95	1
SPBC1604.17c	0	22	13	100	1354	300	0	0	0.0162481536189069	11.2571576769424	0.00417368066078422	0.226956323474185	0	0.0565116361470184	3.07298861984046	1	99	1
SPBC1604.18c	1	22	1	100	1421	300	0.01	6.92826886117273	0.0154820548909219	10.7263838807741	0.0022789459676721	0.315231910448174	0.645909090909091	0.0323838222006205	4.47944544746855	1	100	1
SPBC1604.19c	3	187	18	100	2093	300	0.03	20.7848065835182	0.0893454371715241	61.9009210243335	0.00410343018548951	0.0517063226926216	0.335775401069519	0.0858847937822955	1.08221333395657	8	95	1
SPBC1604.20c	3	115	56	100	2000	300	0.03	20.7848065835182	0.0575	39.8375459517432	0.00663262821462922	0.0846759579227396	0.521739130434783	0.132652564292584	1.69351915845479	5	98	1
SPBC1604.21c	15	358	46	100	3167	300	0.15	103.924032917591	0.113040732554468	78.3176587401275	0.0240661872899693	0.0717109635840298	1.32695530726257	0.762176151473327	2.27108621670622	11	104	1
SPBC1604.25	11	14	24	100	452	300	0.11	76.2109574729001	0.0309734513274336	21.4592398354908	0.333713502837326	1.8352579092752	3.55142857142857	1.50838503282471	8.29536574992391	3	108	1
SPBC1652.01	1	1115	34	100	2840	300	0.01	6.92826886117273	0.392605633802817	272.007738739704	4.67782864254793e-05	0.00583266209173812	0.0254708520179372	0.00132850333448361	0.165647603405362	28	73	1
SPBC1652.02	0	452	26	100	3218	300	0	0	0.140459912989434	97.314404140773	0.000201183639081637	0.010616964824086	0	0.00647408950564707	0.341653928039089	12	88	1
SPBC1677.02	0	77	19	100	746	300	0	0	0.103217158176944	71.511622293606	0.0011838127111161	0.0629364895177057	0	0.00883124282492613	0.469506211802084	9	91	1
SPBC1677.03c	1	183	53	100	2110	300	0.01	6.92826886117273	0.0867298578199052	60.0887773267588	0.000283842284328599	0.035771964870964	0.115300546448087	0.00598907219933344	0.75478845877734	8	93	1
SPBC1683.01	1	735	158	100	3531	300	0.01	6.92826886117273	0.208156329651657	144.216301698158	7.09332216639486e-05	0.0088540872923687	0.0480408163265306	0.00250465205695403	0.312637822293539	17	84	1
SPBC1683.02	5	32	4	100	1650	300	0.05	34.6413443058637	0.0193939393939394	13.4366426398502	0.0535632372137715	0.419835709093511	2.578125	0.88379341402723	6.92728920004293	1	104	1
SPBC1683.03c	0	145	2	100	1795	300	0	0	0.0807799442896936	55.9665172629552	0.000627792083890632	0.0332366573016508	0	0.0112688679058368	0.596597998564632	7	93	1
SPBC1683.04	4	111	6	100	2811	300	0.04	27.7130754446909	0.0394877267876201	27.3581587901165	0.0113274701756477	0.101248041200791	1.01297297297297	0.318415186637457	2.84608243815425	3	101	1
SPBC1683.05	6	334	89	100	2310	300	0.06	41.5696131670364	0.144588744588745	100.174969681026	0.00724573687330792	0.0415899242158584	0.41497005988024	0.167376521773413	0.960727249386329	13	93	1
SPBC1683.06c	0	38	1	100	1609	300	0	0	0.0236171535114978	16.3625989263247	0.00240594623539958	0.129094305004205	0	0.0387116749275793	2.07712736751765	2	98	1
SPBC1683.07	2	155	4	100	3999	300	0.02	13.8565377223455	0.0387596899224806	26.8537552758633	0.00221442829854896	0.0526561029461729	0.516	0.0885549876589728	2.10571755681746	3	99	1
SPBC1683.08	1	51	5	100	3373	300	0.01	6.92826886117273	0.015120071153276	10.4755918149958	0.00100567785774732	0.130998981520172	0.661372549019608	0.033921514141817	4.4185956466754	1	100	1
SPBC1683.09c	0	89	15	100	1835	300	0	0	0.0485013623978202	33.6030478825272	0.00102379729694063	0.0543638405446951	0	0.0187866803988605	0.997576473995156	4	96	1
SPBC1683.10c	7	220	11	100	1571	300	0.07	48.4978820282091	0.140038192234246	97.0222246631446	0.0137657195105068	0.0696813543910372	0.499863636363636	0.216259453510062	1.0946940774832	13	94	1
SPBC1683.11c	1	79	12	100	2124	300	0.01	6.92826886117273	0.0371939736346516	25.7689849356236	0.000653273939375048	0.083726477547001	0.268860759493671	0.013875538472326	1.7783503830983	3	98	1
SPBC1683.12	0	18	3	100	3101	300	0	0	0.00580457916801032	4.02156851019378	0.00511285240857114	0.280011224227739	0	0.158549553189791	8.68314806330217	0	100	1
SPBC1683.13c	0	31	13	100	1992	300	0	0	0.0155622489959839	10.7819445128692	0.00295316473031761	0.159112070807008	0	0.0588270414279268	3.16951245047561	1	99	1
SPBC1685.01	15	272	7	100	2498	300	0.15	103.924032917591	0.10888710968775	75.439917143274	0.0315632335751597	0.0947317437058041	1.37757352941176	0.78844957470749	2.36639895777099	11	104	1
SPBC1685.02c	11	265	127	100	455	300	0.11	76.2109574729001	0.582417582417582	403.514560046324	0.0215459961455989	0.0778200288195621	0.188867924528302	0.0980342824624752	0.354081131129007	40	71	1
SPBC1685.03	4	54	15	100	1213	300	0.04	27.7130754446909	0.044517724649629	30.8430765460287	0.0228339397599397	0.212824030747002	0.898518518518518	0.276975689288069	2.58155549296113	4	100	1
SPBC1685.04	4	16	10	100	1371	300	0.04	27.7130754446909	0.0116703136396791	8.08550705899079	0.0707856001160781	0.794321405375439	3.4275	0.970470577591431	10.8901464676973	1	103	1
SPBC1685.05	5	184	1	100	4506	300	0.05	34.6413443058637	0.0408344429649356	28.2911999657298	0.00987640943739258	0.0683670025532618	1.22445652173913	0.44503100924891	3.08061713504998	4	101	1
SPBC1685.06	2	3	2	100	1477	300	0.02	13.8565377223455	0.002031144211239	1.40723131912784	0.0782648165603505	4.86773260028688	9.84666666666667	1.15597134059638	71.8964105062372	0	102	1
SPBC1685.07c	2	259	4	100	3158	300	0.02	13.8565377223455	0.0820139328689044	56.8214577277941	0.00133014205353868	0.0313645730441313	0.243861003861004	0.0420058860507517	0.990493216733665	7	95	1
SPBC1685.08	3	63	14	100	1599	300	0.03	20.7848065835182	0.0393996247654784	27.2971193404554	0.0119540699724486	0.156920667685371	0.761428571428571	0.191145578859453	2.50916147628907	3	100	1
SPBC1685.09	18	72	101	100	252	300	0.18	124.708839501109	0.285714285714286	197.95053889065	0.144042574761946	0.429089301057531	0.63	0.362987288400103	1.08130503866498	26	92	1
SPBC1685.10	10	159	206	100	462	300	0.1	69.2826886117273	0.344155844155844	238.440421845555	0.0312993981295157	0.122512990241065	0.290566037735849	0.144603219358362	0.566010014913721	28	82	1
SPBC1685.11	49	44	0	100	1315	300	0.49	339.485174197464	0.0334600760456274	23.1820402959392	0.727585050997518	1.70535505206686	14.6443181818182	9.56774342061736	22.4254189346792	4	145	3.44355306213857e-24
SPBC1685.12c	0	25	0	100	2809	300	0	0	0.0088999644001424	6.16613462190525	0.00366831680942558	0.19871450933181	0	0.103043019176764	5.58189056713056	0	100	1
SPBC1685.13	6	1514	94	100	2775	300	0.06	41.5696131670364	0.545585585585586	377.99636237173	0.00160820818274548	0.00911484963248786	0.10997357992074	0.0446277770711871	0.252937077301538	37	69	1
SPBC1685.14c	0	58	4	100	2962	300	0	0	0.0195813639432816	13.5664954067528	0.00157310823633282	0.0838787505311741	0	0.0465954659601783	2.48448859073338	1	99	1
SPBC1685.15c	3	126	10	100	2742	300	0.03	20.7848065835182	0.0459518599562363	31.8366840447762	0.00606180736561838	0.0771598453042484	0.652857142857143	0.166214757965256	2.11572295824249	4	99	1
SPBC1685.16	37	89	80	100	984	300	0.37	256.345947863391	0.0904471544715447	62.6642203906883	0.278172703042424	0.61937261493616	4.09078651685393	2.73721939793745	6.09462653097181	11	126	1.88524975086519e-05
SPBC1685.17	5	19	22	100	455	300	0.05	34.6413443058637	0.0417582417582418	28.9312326070949	0.0862005679327238	0.745398693468459	1.19736842105263	0.392212584093893	3.39156405528149	4	101	1
SPBC16A3.01	15	192	46	100	2034	300	0.15	103.924032917591	0.0943952802359882	65.3995880700671	0.0444428226430811	0.135055270696997	1.5890625	0.90396701256027	2.74702420597692	9	106	1
SPBC16A3.02c	1	111	6	100	1595	300	0.01	6.92826886117273	0.0695924764890282	48.215538783083	0.00046646650678153	0.0592769146199337	0.143693693693694	0.0074401407831654	0.945466788187943	6	95	1
SPBC16A3.03c	2	320	47	100	2555	300	0.02	13.8565377223455	0.125244618395303	86.7728389657642	0.00107771711833081	0.0253518090951343	0.1596875	0.0275356723733522	0.647738722380681	11	91	1
SPBC16A3.04	8	78	22	100	866	300	0.08	55.4261508893819	0.0900692840646651	62.4024216133341	0.0459229986225795	0.219574638240483	0.888205128205128	0.397693168071539	1.90151636716258	8	100	1
SPBC16A3.05c	3	129	16	100	1775	300	0.03	20.7848065835182	0.0726760563380282	50.3519258079596	0.00592279017111697	0.0753360581576788	0.412790697674419	0.105129525537326	1.3372150322988	6	97	1
SPBC16A3.06	0	36	3	100	1546	300	0	0	0.0232858990944373	16.13309696004	0.00254044356681343	0.136449384104687	0	0.0392752575429356	2.10950747825847	2	98	1
SPBC16A3.07c	19	228	5	100	2438	300	0.19	131.637108362282	0.0935192780968007	64.7926702357417	0.0506299025708956	0.135567471253736	2.03166666666667	1.23435702467844	3.30513494916608	10	109	1
SPBC16A3.08c	28	469	248	100	1328	300	0.28	193.991528112837	0.35316265060241	244.68057950979	0.0399673608769857	0.0885921081770986	0.792835820895522	0.53076655244637	1.17650319659187	33	95	1
SPBC16A3.09c	3	69	14	100	1381	300	0.03	20.7848065835182	0.0499637943519189	34.6162600594438	0.0109411794612652	0.14286046799695	0.600434782608696	0.151097688360073	1.97290306303789	4	99	1
SPBC16A3.10	5	80	25	100	1761	300	0.05	34.6413443058637	0.0454287336740488	31.4742480916422	0.022345592620962	0.160140379292834	1.100625	0.393505886055141	2.8200720793468	4	101	1
SPBC16A3.11	14	183	9	100	2589	300	0.14	96.9957640564183	0.0706836616454229	48.9715411971653	0.0426200800164549	0.134793871060059	1.98065573770492	1.10343387162602	3.48981332174492	7	107	1
SPBC16A3.12c	3	83	8	100	1628	300	0.03	20.7848065835182	0.050982800982801	35.3222552504507	0.00913511430254266	0.118154260705222	0.588433734939759	0.148719660845394	1.92355136428102	4	99	1
SPBC16A3.13	0	2	0	100	1886	300	0	0	0.00106044538706257	0.734705075415985	0.0514242900386907	4.05388820080272	0	0.969862110129707	76.4563314671394	0	100	1
SPBC16A3.14	12	59	18	100	856	300	0.12	83.1392263340728	0.0689252336448598	47.7532550010737	0.10383655872832	0.389968704368617	1.74101694915254	0.888840942714418	3.33813210939536	7	105	1
SPBC16A3.15c	12	203	28	100	1650	300	0.12	83.1392263340728	0.123030303030303	85.2387017465494	0.0314618061746435	0.108469107365316	0.975369458128079	0.519119801881618	1.78974027152771	12	100	1
SPBC16A3.16	5	18	3	100	919	300	0.05	34.6413443058637	0.0195865070729053	13.570058705235	0.090442291502021	0.792422818262202	2.55277777777778	0.831164658903573	7.28236569982963	2	103	1
SPBC16A3.17c	1	355	20	100	3011	300	0.01	6.92826886117273	0.117901029558286	81.6850031788881	0.000146668570422602	0.018370122178293	0.0848169014084507	0.00441619065542455	0.553124378788401	10	91	1
SPBC16A3.18	7	188	30	100	2054	300	0.07	48.4978820282091	0.0915287244401169	63.4135611441321	0.0160742285396146	0.0817308373106168	0.764787234042553	0.330164654203683	1.67875139836007	8	99	1
SPBC16A3.19	3	77	5	100	1449	300	0.03	20.7848065835182	0.0531400966183575	36.8168876680677	0.00983057065490104	0.127613033626591	0.564545454545455	0.142444968789516	1.8491128572493	5	98	1
SPBC16C6.01c	23	37	6	100	1799	300	0.23	159.350183806973	0.0205669816564758	14.2493578578872	0.357825633269077	1.07511452084241	11.182972972973	6.4372831425107	19.341310229955	2	121	6.60691418027036e-10
SPBC16C6.02c	15	655	15	100	9060	300	0.15	103.924032917591	0.0722958057395143	50.088477969847	0.0132213307081932	0.038987354996059	2.07480916030534	1.1978525621623	3.53225436264295	7	108	1
SPBC16C6.03c	3	15	30	100	1007	300	0.03	20.7848065835182	0.0148957298907646	10.3201621566625	0.046101519525487	0.73204421859004	2.014	0.464242301621655	7.37168528120171	1	102	1
SPBC16C6.04	7	127	9	100	1065	300	0.07	48.4978820282091	0.11924882629108	82.6187929923885	0.0236276620339326	0.121911246513962	0.587007874015748	0.251634600661382	1.2983547753737	11	96	1
SPBC16C6.05	1	34	17	100	693	300	0.01	6.92826886117273	0.0490620490620491	33.9915066781923	0.0014954740609025	0.199297297707355	0.203823529411765	0.0103636352420543	1.38113027311197	4	97	1
SPBC16C6.06	1	181	6	100	4429	300	0.01	6.92826886117273	0.0408670128697223	28.3137652714442	0.000286963051583367	0.0361703763586989	0.244696132596685	0.0127095935546273	1.60198596892677	3	98	1
SPBC16C6.07c	3	217	30	100	1543	300	0.03	20.7848065835182	0.140635126377187	97.4357966866159	0.00354084178044521	0.04448832275505	0.21331797235023	0.0546351886722695	0.686454820110422	12	91	1
SPBC16C6.08c	2	74	45	100	984	300	0.02	13.8565377223455	0.0752032520325203	52.1028349315836	0.0045921824636759	0.111713485708446	0.265945945945946	0.0451870754425709	1.09926069937111	7	95	1
SPBC16C6.09	16	253	25	100	2515	300	0.16	110.852301778764	0.100596421471173	69.6959054424136	0.0368135391686748	0.106988521368464	1.59051383399209	0.92586051009217	2.69076131241686	10	106	1
SPBC16C6.10	1	79	11	100	1322	300	0.01	6.92826886117273	0.0597579425113464	41.4019092309112	0.000653273939375048	0.083726477547001	0.167341772151899	0.00863628147853814	1.10686403317135	5	96	1
SPBC16C6.11	5	23	94	100	316	300	0.05	34.6413443058637	0.0727848101265823	50.427273356637	0.0725872728326126	0.602116315135574	0.68695652173913	0.229375782151056	1.90268755582841	7	98	1
SPBC16C6.12c	6	60	22	100	1353	300	0.06	41.5696131670364	0.0443458980044346	30.7240304264866	0.0389602722711131	0.240475257804288	1.353	0.52713248382816	3.25363023809201	4	102	1
SPBC16C6.13c	4	399	17	100	2787	300	0.04	27.7130754446909	0.143164693218515	99.1883486045181	0.00319445293356226	0.0277357783137577	0.279398496240601	0.0890294032583801	0.772996141604428	13	91	1
SPBC16C6.14	6	21	33	100	398	300	0.06	41.5696131670364	0.0527638190954774	36.5561924835747	0.103455146530996	0.746225057313577	1.13714285714286	0.411751483193364	2.96997572810804	5	101	1
SPBC16D10.01c	1	148	0	100	3231	300	0.01	6.92826886117273	0.0458062519343856	31.7358028924037	0.000350558983861302	0.0443138486220467	0.218310810810811	0.0113265607685587	1.43178044897833	4	97	1
SPBC16D10.02	1	167	11	100	1512	300	0.01	6.92826886117273	0.110449735449735	76.5225462841168	0.000310890105582531	0.0392287490049975	0.0905389221556886	0.00470065839640787	0.593138684955563	10	91	1
SPBC16D10.03	0	110	4	100	1515	300	0	0	0.0726072607260726	50.3042623583499	0.000827948885328349	0.0438994717314359	0	0.0125434256127245	0.665076996731254	6	94	1
SPBC16D10.04c	3	308	39	100	4451	300	0.03	20.7848065835182	0.0691979330487531	47.9421884799192	0.00250081473760787	0.03125379059188	0.433538961038961	0.111311263970926	1.39110621924458	6	97	1
SPBC16D10.05	0	387	2	100	7264	300	0	0	0.0532764317180617	36.9113442906642	0.000234993589616275	0.0124043542686772	0	0.0170699343497262	0.901052294076709	5	95	1
SPBC16D10.06	43	710	54	100	1954	300	0.43	297.915561030428	0.363357215967247	251.743648486829	0.0439479793710484	0.0831724289496598	1.18340845070423	0.858743516910286	1.62518926167635	38	105	1
SPBC16D10.07c	1	53	2	100	2269	300	0.01	6.92826886117273	0.0233583076245042	16.1832635364546	0.000968365163577685	0.125921257823647	0.42811320754717	0.0219722055615777	2.85715334001854	2	99	1
SPBC16D10.08c	9	654	11	100	2810	300	0.09	62.3544197505546	0.232740213523132	161.248677409501	0.00668335670140546	0.0272958390822382	0.386697247706422	0.187802323309493	0.767013078210893	20	89	1
SPBC16D10.09	0	85	69	100	1051	300	0	0	0.0808753568030447	56.0326216174769	0.0010721024831893	0.0569495677054597	0	0.0112677970983195	0.598539956584381	7	93	1
SPBC16D10.10	48	110	35	100	1384	300	0.48	332.556905336291	0.0794797687861272	55.0657207174133	0.306443175853158	0.620092624524775	6.03927272727273	4.24117355380771	8.58208192342289	10	138	1.14620928710788e-12
SPBC16D10.11c	9	26	79	100	494	300	0.09	62.3544197505546	0.0526315789473684	36.4645729535407	0.150824105944477	0.772108077826823	1.71	0.745071083365716	3.81421390446451	5	104	1
SPBC16E9.01c	7	152	14	100	1317	300	0.07	48.4978820282091	0.115413819286257	79.9617970309989	0.0198120806360908	0.101468633726352	0.606513157894737	0.260925101977316	1.33634190617606	11	96	1
SPBC16E9.02c	14	169	12	100	2142	300	0.14	96.9957640564183	0.0788982259570495	54.6628122099996	0.0460709148611064	0.146223792153525	1.77443786982249	0.986838996324899	3.13211362792851	8	106	1
SPBC16E9.03c	7	32	40	100	1185	300	0.07	48.4978820282091	0.0270042194092827	18.709249245361	0.0881701372360453	0.517668567633244	2.5921875	1.04481612624714	6.13437252645394	2	105	1
SPBC16E9.05	8	448	127	100	1685	300	0.08	55.4261508893819	0.265875370919881	184.205605329696	0.00824757433800567	0.0369797985980804	0.300892857142857	0.138971627595395	0.623109606377655	22	86	1
SPBC16E9.06c	2	73	11	100	4223	300	0.02	13.8565377223455	0.017286289367748	11.976406035179	0.00465387563304352	0.11328175898261	1.15698630136986	0.196533167983428	4.78388868183563	1	101	1
SPBC16E9.07	1	55	2	100	1798	300	0.01	6.92826886117273	0.0305895439377086	21.1932584741101	0.000933722173271147	0.121222376687452	0.326909090909091	0.0167883246754152	2.17957833284039	2	99	1
SPBC16E9.08	1	8	1	100	867	300	0.01	6.92826886117273	0.00922722029988466	6.39286630788718	0.00586171689225921	0.973546520057376	1.08375	0.0508210854558874	8.44064832889745	0	101	1
SPBC16E9.09c	8	85	43	100	749	300	0.08	55.4261508893819	0.113484646194927	78.6252140453515	0.0422691565504189	0.20083416053001	0.704941176470588	0.316595982562637	1.50424786236978	11	97	1
SPBC16E9.10c	17	111	14	100	2667	300	0.17	117.780570639936	0.0416197975253093	28.8353147202915	0.0887392075312662	0.260865127736087	4.08459459459459	2.36667466485887	6.95727295672144	4	113	0.0604956581452003
SPBC16E9.11c	31	413	57	100	2844	300	0.31	214.776334696355	0.14521800281294	100.610936697058	0.0511681088122101	0.109492614138533	2.1347215496368	1.45522101461926	3.11396994609988	16	115	1
SPBC16E9.12c	13	213	28	100	1217	300	0.13	90.0674951952455	0.175020542317173	121.258937340164	0.0333463733278446	0.109389006857543	0.742769953051643	0.405825363399869	1.33126421345629	16	97	1
SPBC16E9.13	23	721	18	100	2057	300	0.23	159.350183806973	0.35051045211473	242.843065090206	0.0205603972800712	0.0490492320874183	0.65618585298197	0.422927372051065	1.00894270403819	31	92	1
SPBC16E9.14c	0	122	13	100	1260	300	0	0	0.0968253968253968	67.083238179609	0.000746362511959153	0.0395493066977811	0	0.00940416765068533	0.498321264392042	8	92	1
SPBC16E9.15	15	111	14	100	746	300	0.15	103.924032917591	0.148793565683646	103.088182786887	0.0757416030516043	0.237249636054382	1.00810810810811	0.565032358764968	1.76988228496569	14	101	1
SPBC16E9.16c	0	56	4	100	2070	300	0	0	0.0270531400966184	18.7431428128345	0.00162951508688572	0.0869233329225396	0	0.0337309622985344	1.79931299149657	2	98	1
SPBC16E9.17c	0	0	0	100	1174	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPBC16E9.18	7	57	17	100	1582	300	0.07	48.4978820282091	0.0360303413400759	24.9627891963872	0.0512877669317074	0.279446301388472	1.94280701754386	0.811372472859611	4.42084048796563	3	104	1
SPBC16E9.19	0	50	25	100	2013	300	0	0	0.0248385494287134	17.2088148563655	0.00182593230767121	0.0975451588739486	0	0.0367560173534215	1.96358404813259	2	98	1
SPBC16E9.20	0	0	0	100	1230	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPBC16G5.01	3	216	65	100	936	300	0.03	20.7848065835182	0.230769230769231	159.883127565525	0.0035570979432509	0.0446963057708491	0.13	0.0332944367488284	0.418357422015148	19	84	1
SPBC16G5.02c	1	43	4	100	1106	300	0.01	6.92826886117273	0.038878842676311	26.9363075072719	0.00118892238367991	0.15619027355955	0.257209302325581	0.0131494815634998	1.72746442556862	3	98	1
SPBC16G5.03	68	153	25	100	1049	300	0.68	471.122282559746	0.145853193517636	101.051013895084	0.330598779929494	0.596778495835286	4.66222222222222	3.4679812014604	6.26020642131215	21	147	1.3654427141255e-12
SPBC16G5.04	14	9	20	100	663	300	0.14	96.9957640564183	0.0135746606334842	9.40488985679557	0.633519987920423	3.88575268853174	10.3133333333333	4.2002375199124	25.7625403249654	1	113	0.00150144376842117
SPBC16G5.05c	47	356	7	100	1809	300	0.47	325.628636475119	0.196793808734107	136.34404171241	0.0962026070599049	0.180656898824378	2.38828651685393	1.74030516171368	3.268083299733	24	123	0.0417817657012855
SPBC16G5.06	1	174	1	100	2443	300	0.01	6.92826886117273	0.0712239050347933	49.3458363423682	0.000298447778780593	0.037637537017946	0.140402298850575	0.00729107923560989	0.919485029348422	6	95	1
SPBC16G5.07c	1	40	2	100	1634	300	0.01	6.92826886117273	0.0244798041615667	16.9602664900189	0.00127611792778602	0.168327520214101	0.4085	0.0208517669400235	2.75047168029842	2	99	1
SPBC16G5.08	5	104	14	100	1502	300	0.05	34.6413443058637	0.0692410119840213	47.9720347244983	0.0173039056199359	0.122273327946249	0.722115384615385	0.259904662411437	1.83654538575266	6	99	1
SPBC16G5.09	8	146	10	100	1824	300	0.08	55.4261508893819	0.0800438596491228	55.4565380335098	0.0249631805716494	0.115142869698319	0.99945205479452	0.455328413626885	2.10020594329735	8	100	1
SPBC16G5.10	3	92	0	100	1951	300	0.03	20.7848065835182	0.0471553049718093	32.670463107529	0.00825873147667189	0.106331354438046	0.636195652173913	0.161127851109869	2.07452472508627	4	99	1
SPBC16G5.11c	47	192	48	100	1117	300	0.47	325.628636475119	0.171888988361683	119.089312564473	0.17559895438244	0.340350182657733	2.73432291666667	1.96144032045186	3.80171154028688	21	126	0.0038196651662699
SPBC16G5.12c	2	115	81	100	2216	300	0.02	13.8565377223455	0.0518953068592058	35.9544638553639	0.00297516225977818	0.0712606126986887	0.385391304347826	0.0659295956766844	1.57913517740294	5	97	1
SPBC16G5.13	3	57	1	100	1152	300	0.03	20.7848065835182	0.0494791666666667	34.2804969693443	0.0131736428547081	0.174047970715469	0.606315789473684	0.151760365686237	2.0050326226422	4	99	1
SPBC16G5.14c	14	936	37	100	927	300	0.14	96.9957640564183	1.00970873786408	699.553360739771	0.00847643814152097	0.0258901619045667	0.138653846153846	0.0785765815718994	0.240001800855333	57	57	1
SPBC16G5.15c	1	143	67	100	3172	300	0.01	6.92826886117273	0.0450819672131148	31.2339989643033	0.000362739168780577	0.0458788742573126	0.221818181818182	0.0115060864337199	1.45527789144196	4	97	1
SPBC16G5.16	26	269	35	100	3482	300	0.26	180.134990390491	0.0772544514646755	53.5239610469691	0.0632140604028381	0.146720702633246	3.36550185873606	2.20111358322682	5.10881486568962	9	117	0.0107707421365014
SPBC16G5.17	9	104	12	100	1940	300	0.09	62.3544197505546	0.0536082474226804	37.14123513206	0.0409794438815253	0.176313274367161	1.67884615384615	0.795001211301592	3.42047752272292	5	104	1
SPBC16G5.18	0	32	16	100	1221	300	0	0	0.0262080262080262	18.1576251889867	0.00286022979559656	0.15399674612007	0	0.034923405804234	1.88030027012605	2	98	1
SPBC16G5.19	0	0	22	100	204	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPBC16H5.02	10	1355	105	100	3043	300	0.1	69.2826886117273	0.445284258954979	308.504906568815	0.00374102468932176	0.0141000717345453	0.224575645756458	0.113839381296061	0.429065182882213	33	77	1
SPBC16H5.03c	0	75	2	100	2130	300	0	0	0.0352112676056338	24.3953128914533	0.00121547503949483	0.0646352056966976	0	0.0258896183412399	1.37672988133966	3	97	1
SPBC16H5.04	8	34	36	100	714	300	0.08	55.4261508893819	0.0476190476190476	32.9917564817749	0.100609847885519	0.529685526743554	1.68	0.718354313902609	3.78195466094898	4	104	1
SPBC16H5.05c	1	92	0	100	2413	300	0.01	6.92826886117273	0.0381268130957315	26.4152811946909	0.000561863119575834	0.071710661114407	0.262282608695652	0.0135577570753649	1.73037825269064	3	98	1
SPBC16H5.06	14	335	5	100	1031	300	0.14	96.9957640564183	0.324927255092144	225.118338360123	0.0235060537588876	0.0729039003381708	0.430865671641791	0.242347414254131	0.751639212486541	27	87	1
SPBC16H5.07c	1	168	2	100	3302	300	0.01	6.92826886117273	0.0508782556026651	35.2498234002732	0.000309049489364474	0.0389932453250671	0.196547619047619	0.0102048141388149	1.28755696063372	4	97	1
SPBC16H5.08c	2	399	100	100	1869	300	0.02	13.8565377223455	0.213483146067416	147.906863328407	0.000865100204303992	0.0203094508007098	0.0936842105263158	0.0161687228184416	0.379583635465266	17	85	1
SPBC16H5.09c	13	17	19	100	1526	300	0.13	90.0674951952455	0.0111402359108781	7.71825495674551	0.350903029919469	1.65523900632394	11.6694117647059	5.3547802365711	25.2589472365033	1	112	0.000104263227314635
SPBC16H5.10c	32	267	24	100	2333	300	0.32	221.704603557527	0.114444920702958	79.2905180425684	0.0815718796393875	0.175177430003589	2.79610486891386	1.90307195198691	4.08688944198374	13	119	0.042814180918087
SPBC16H5.11c	27	223	67	100	2174	300	0.27	187.063259251664	0.102575896964121	71.0673392843385	0.0794783050433703	0.183211770993006	2.63219730941704	1.72785835164287	3.98302390138796	11	116	0.445695535616419
