V4	dis2ts_DMSO_30Cr1_pr_counts	dis2ts_DMSO_30Cr1gb_counts	dis2ts_DMSO_30Cr1term_counts	dis2ts_DMSO_30Cr1pr_map	dis2ts_DMSO_30Cr1gb_map	dis2ts_DMSO_30Cr1term_map	dis2ts_DMSO_30Cr1pr_density	dis2ts_DMSO_30Cr1pr_densityRPKM	dis2ts_DMSO_30Cr1gb_density	dis2ts_DMSO_30Cr1gb_densityRPKM	dis2ts_DMSO_30Cr1pause_index_CI_low	dis2ts_DMSO_30Cr1pause_index_CI_high	dis2ts_DMSO_30Cr1pause_index_scaled	dis2ts_DMSO_30Cr1pause_index_CI_low_scaled	dis2ts_DMSO_30Cr1pause_index_CI_high_scaled	dis2ts_DMSO_30Cr1_ExpPR	dis2ts_DMSO_30Cr1_ExpGB	dis2ts_DMSO_30Cr1Fexact_Pval
SPBC409.05	8	37	13	100	921	300	0.08	38.156852326781	0.0401737242128122	19.1612857775638	0.0930499249332238	0.483296239669109	1.99135135135135	0.856989808634991	4.45115836735249	4	104	1
SPBC409.06	6	59	13	100	1131	300	0.06	28.6176392450858	0.0521662245800177	24.8812365968179	0.0395928882086232	0.244740433311118	1.15016949152542	0.447795565639529	2.76801430074875	5	101	1
SPBC409.07c	20	821	63	100	2662	300	0.2	95.3921308169525	0.308414725770098	147.101689332678	0.0152053450300978	0.0385937602764466	0.648477466504263	0.404766284701204	1.02736589855901	28	92	1
SPBC409.08	28	1554	57	100	2887	300	0.28	133.548983143734	0.538275025978524	256.73600846821	0.0121604456352799	0.0265172129512374	0.52018018018018	0.351072065490531	0.765551937902223	44	84	1
SPBC409.09c	15	68	22	100	1111	300	0.15	71.5440981127144	0.0612061206120612	29.1929113211196	0.12100253145996	0.396123703385617	2.45073529411765	1.34433812452016	4.40093434461421	6	109	1
SPBC409.10	11	75	19	100	1051	300	0.11	52.4656719493239	0.071360608943863	34.0362027177519	0.0737118137285968	0.284492012442388	1.54146666666667	0.774711162287552	2.9900110507695	7	104	1
SPBC409.11	6	193	31	100	1562	300	0.06	28.6176392450858	0.123559539052497	58.9330385648906	0.0124685776117584	0.0724177346789747	0.48559585492228	0.194759182295666	1.13116501568558	11	95	1
SPBC409.12c	0	29	10	100	1578	300	0	0	0.0183776932826362	8.76543660865533	0.00315841214605714	0.170434554760817	0	0.0498397436647816	2.6894572741257	1	99	1
SPBC409.13	41	70	56	100	1116	300	0.41	195.553868174753	0.0627240143369176	29.9168869049582	0.391257076294694	0.875057136363536	6.53657142857143	4.36642897144878	9.76563764181706	8	133	3.47752002798872e-11
SPBC409.14c	8	14	21	100	506	300	0.08	38.156852326781	0.0276679841897233	13.1965398363373	0.219920958410072	1.44947257570818	2.89142857142857	1.11280004955497	7.33433123308341	2	106	1
SPBC409.15	14	81	39	100	792	300	0.14	66.7744915718668	0.102272727272727	48.7800668950325	0.093840405716868	0.312860403190016	1.36888888888889	0.743216013277595	2.47785439326492	10	104	1
SPBC409.16c	5	48	13	100	1184	300	0.05	23.8480327042381	0.0405405405405405	19.3362427331661	0.0365432068674776	0.27264061976841	1.23333333333333	0.432671569310935	3.22806493805798	4	101	1
SPBC409.17c	0	33	9	100	1108	300	0	0	0.0297833935018051	14.2055068454848	0.0027729657495468	0.149200036234492	0	0.0307244605049785	1.65313640147817	2	98	1
SPBC409.18	9	97	22	100	911	300	0.09	42.9264588676286	0.106476399560922	50.7850531791679	0.0438434784952864	0.189466163848636	0.845257731958763	0.399414089092059	1.72603675266108	10	99	1
SPBC409.19c	26	277	12	100	2715	300	0.26	124.009770062038	0.102025782688766	48.6622840447437	0.0614221415900128	0.142403125757767	2.54837545126354	1.66761114416885	3.86624486432338	11	115	0.820536036565063
SPBC409.20c	15	204	61	100	1233	300	0.15	71.5440981127144	0.165450121654501	78.9131982427344	0.0418793424163589	0.126950641045274	0.906617647058824	0.516372291993705	1.56530140408823	16	99	1
SPBC409.21	21	103	26	100	978	300	0.21	100.1617373578	0.105316973415133	50.2320525263094	0.123855326581676	0.332545402919751	1.99398058252427	1.21130509396879	3.25229404055517	11	110	1
SPBC409.23	5	19	11	100	513	300	0.05	23.8480327042381	0.037037037037037	17.6652094105468	0.0862005679327238	0.745398693468459	1.35	0.442208913494873	3.8238952974932	3	102	1
SPBC418.01c	4	161	26	100	1651	300	0.04	19.0784261633905	0.0975166565717747	46.5116083026328	0.0078552992204592	0.069343979035832	0.410186335403727	0.129690990129781	1.14486909388159	9	95	1
SPBC418.02	13	102	15	100	2279	300	0.13	62.0048850310191	0.0447564721369021	21.3470762249433	0.0683439946300019	0.232950273333588	2.90460784313725	1.55755963761774	5.30893672927248	4	109	1
SPBC428.01c	18	211	42	100	2817	300	0.18	85.8529177352573	0.0749023784167554	35.7254874021601	0.0510556049838102	0.140746672354228	2.40312796208531	1.43823639239393	3.96483376021861	8	110	1
SPBC428.02c	68	683	89	100	1392	300	0.68	324.333244777639	0.49066091954023	234.025953117739	0.0769566022029631	0.128586719683725	1.38588579795022	1.07123590266525	1.78992713799746	55	113	1
SPBC428.03c	4	59	21	100	1602	300	0.04	19.0784261633905	0.0368289637952559	17.5659666610493	0.0209656828835433	0.194074178992957	1.08610169491525	0.335870239794364	3.10906834746716	3	101	1
SPBC428.04	5	3	8	100	358	300	0.05	23.8480327042381	0.00837988826815642	3.99687698953712	0.349432395804946	8.76486238560011	5.96666666666667	1.25096797698171	31.3782073404484	0	105	1
SPBC428.05c	48	265	42	100	1390	300	0.48	228.941113960686	0.190647482014388	90.9313477211957	0.131539800310298	0.248749468346364	2.5177358490566	1.82840322431315	3.45761761001446	23	125	0.0143281874114534
SPBC428.06c	3	27	100	100	1812	300	0.03	14.3088196225429	0.0149006622516556	7.1070296138458	0.0268925625650632	0.382672975846422	2.01333333333333	0.487293233678945	6.93403432233717	1	102	1
SPBC428.07	2	21	2	100	2193	300	0.02	9.53921308169525	0.00957592339261286	4.56733868480621	0.0154410000460713	0.418616073048669	2.08857142857143	0.338621131010343	9.18025048195732	0	102	1
SPBC428.08c	2	247	26	100	4214	300	0.02	9.53921308169525	0.0586141433317513	27.9566401421301	0.00139439061524028	0.0328995565668601	0.341214574898785	0.0587596205262255	1.38638731372749	5	97	1
SPBC428.10	3	101	38	100	2979	254	0.03	14.3088196225429	0.0339039946290702	16.1708714543676	0.00753578426970861	0.0966587113855281	0.884851485148515	0.224491013394619	2.87946301217488	3	100	1
SPBC428.11	3	408	164	100	1668	300	0.03	14.3088196225429	0.244604316546763	116.6666348121	0.00189058605169723	0.0235537857136963	0.122647058823529	0.0315349753423097	0.392877145704455	20	83	1
SPBC428.12c	9	134	225	100	883	300	0.09	42.9264588676286	0.151755379388448	72.3813450139957	0.0320166296569558	0.135876311373237	0.593059701492537	0.28270683987092	1.19978782942568	14	95	1
SPBC428.13c	5	22	16	100	575	300	0.05	23.8480327042381	0.0382608695652174	18.2489293736779	0.0755704612119276	0.63255218317964	1.30681818181818	0.434530151968584	3.63717505328293	3	102	1
SPBC428.14	1	114	43	100	2571	300	0.01	4.76960654084763	0.044340723453909	21.148780461168	0.000454287800892566	0.0576973078617017	0.225526315789474	0.0116797393609479	1.48339778512435	4	97	1
SPBC428.15	16	146	24	100	1387	300	0.16	76.313704653562	0.105263157894737	50.2063846405013	0.0630460596476899	0.187678243591708	1.52	0.874448847313458	2.60309723861699	11	105	1
SPBC428.16c	17	112	39	100	730	300	0.17	81.0833111944096	0.153424657534247	73.177525010265	0.0879756466282611	0.258448017497972	1.10803571428571	0.642222220386306	1.8866705277352	15	102	1
SPBC428.17c	1	127	60	100	1964	300	0.01	4.76960654084763	0.0646639511201629	30.842160421978	0.000408115085612269	0.0517244111829588	0.154645669291339	0.00801538028142497	1.01586743563331	6	95	1
SPBC428.18	0	36	27	100	1349	300	0	0	0.0266864343958488	12.7283792046341	0.00254044356681343	0.136449384104687	0	0.0342705837163131	1.84070219157223	2	98	1
SPBC428.19c	25	290	101	100	1847	300	0.25	119.240163521191	0.157011369788847	74.8882456332329	0.056000415564697	0.131686872501582	1.59224137931034	1.03432767547995	2.43225653510423	16	109	1
SPBC428.20c	14	85	63	100	2541	300	0.14	66.7744915718668	0.0334513970877607	15.9550002350275	0.0896152175034525	0.29747006156969	4.18517647058824	2.27712267676273	7.55871426448582	3	111	0.26617014520492
SPBC4B4.01c	16	206	47	100	1408	300	0.16	76.313704653562	0.146306818181818	69.7825956970604	0.0450459454371245	0.131902640845257	1.09359223300971	0.634246911754713	1.85718918310122	14	102	1
SPBC4B4.02c	7	90	33	100	2096	300	0.07	33.3872457859334	0.0429389312977099	20.4801807574564	0.0330477820110935	0.173684848687487	1.63022222222222	0.692681510952521	3.64043442848973	4	103	1
SPBC4B4.03	8	276	68	100	2492	300	0.08	38.156852326781	0.110754414125201	52.8254978039304	0.0133318292198327	0.0602913156797272	0.72231884057971	0.33222918415823	1.5024595867388	10	98	1
SPBC4B4.04	21	222	47	100	2133	300	0.21	100.1617373578	0.10407876230661	49.6414745460934	0.0588291993014178	0.150593393831702	2.0177027027027	1.25482682109924	3.2121570904302	11	110	1
SPBC4B4.05	21	109	14	100	470	300	0.21	100.1617373578	0.231914893617021	110.614279351573	0.117314050577227	0.313472782681232	0.905504587155963	0.551376037712965	1.47332207860179	22	99	1
SPBC4B4.06	2	92	17	100	1731	300	0.02	9.53921308169525	0.0531484690930098	25.3497285822057	0.00370752009790587	0.0894273321674564	0.376304347826087	0.0641771728947505	1.54798711981867	5	97	1
SPBC4B4.07c	7	83	27	100	1005	300	0.07	33.3872457859334	0.0825870646766169	39.3907803870998	0.0357440525875034	0.188852971951285	0.847590361445783	0.359227728504409	1.89797236811041	8	99	1
SPBC4B4.08	45	751	48	100	2065	300	0.45	214.632294338143	0.363680387409201	173.461235456492	0.0438129174449071	0.0816845813464653	1.23735019973369	0.904736745237332	1.68678660480451	38	107	1
SPBC4B4.09	5	198	37	100	2210	300	0.05	23.8480327042381	0.0895927601809955	42.7322214971869	0.00918637129528246	0.0634695661033099	0.558080808080808	0.203018805625742	1.40267741088315	8	97	1
SPBC4B4.10c	10	56	13	100	982	300	0.1	47.6960654084763	0.0570264765784114	27.1993855689885	0.0856595376656299	0.361744350646676	1.75357142857143	0.841176659876486	3.55232952335036	5	105	1
SPBC4B4.11	0	94	43	100	3774	300	0	0	0.0249072602013778	11.8797831171086	0.000969210753182856	0.0514441349397628	0	0.036578013825121	1.94150165262665	2	98	1
SPBC4B4.12c	6	40	25	100	671	300	0.06	28.6176392450858	0.0596125186289121	28.432825876886	0.0572607396220736	0.368980967692193	1.0065	0.384219562864114	2.47586229321462	5	101	1
SPBC4C3.03	1	62	18	100	1583	300	0.01	4.76960654084763	0.0391661402400505	18.68070786687	0.00082981925837066	0.107218374424161	0.255322580645161	0.0131360388600075	1.69726686713446	3	98	1
SPBC4C3.04c	3	6	9	100	461	300	0.03	14.3088196225429	0.0130151843817787	6.20773085576698	0.0994064108776846	2.23440263509104	2.305	0.458263554146126	10.3005961477697	1	102	1
SPBC4C3.05c	9	967	42	100	5164	300	0.09	42.9264588676286	0.18725793958172	89.3146693454619	0.00452721612857993	0.0184299753522847	0.480620475698035	0.233785440879868	0.951723927191982	17	92	1
SPBC4C3.06	25	340	77	100	2521	300	0.25	119.240163521191	0.134867116223721	64.3263079685915	0.0478877916299362	0.112026497969112	1.85367647058824	1.20725122699069	2.8241880138013	14	111	1
SPBC4C3.07	35	194	56	100	978	300	0.35	166.936228929667	0.198364008179959	94.6118270883885	0.123736997331518	0.261906170528709	1.76443298969072	1.21014783390224	2.56144234777077	22	113	1
SPBC4C3.08	25	101	9	100	1487	300	0.25	119.240163521191	0.0679219905850706	32.3961170561944	0.155818199843294	0.390534838304544	3.68069306930693	2.31701663166979	5.80725304558857	7	118	0.0085286761568854
SPBC4C3.09	15	186	40	100	1488	300	0.15	71.5440981127144	0.125	59.6200817605953	0.0458459867078184	0.139508208624338	1.2	0.682188282212338	2.07588214433015	12	103	1
SPBC4C3.10c	0	147	28	100	1631	300	0	0	0.0901287553648069	42.9878701106438	0.000619237752305905	0.0327816623041913	0	0.0100997677401093	0.534668912181359	8	92	1
SPBC4C3.12	11	370	58	100	2684	300	0.11	52.4656719493239	0.137853949329359	65.7509098402989	0.0154891171950818	0.055519058324099	0.797945945945946	0.415727905515996	1.49013152541882	13	98	1
SPBC4F6.04	71	170	129	100	703	300	0.71	338.642064400181	0.241820768136558	115.338991741692	0.313560433362169	0.5556370393816	2.93605882352941	2.20432984653605	3.90612838685265	33	138	1.59203888469989e-05
SPBC4F6.05c	12	97	27	100	1467	300	0.12	57.2352784901715	0.0661213360599864	31.5372756961295	0.0646044342259842	0.231576142055695	1.81484536082474	0.947747050095188	3.39722200395705	6	106	1
SPBC4F6.06	16	570	51	100	3597	300	0.16	76.313704653562	0.158465387823186	75.5817550259424	0.0164897232911868	0.047042346536024	1.00968421052632	0.593135346783991	1.69211320490078	15	101	1
SPBC4F6.07c	29	238	28	100	2038	300	0.29	138.318589684581	0.116781157998037	55.7000175035199	0.0812263777817043	0.181688873900732	2.48327731092437	1.65539357919113	3.70281925009692	13	116	0.665517360242301
SPBC4F6.08c	4	18	9	100	531	300	0.04	19.0784261633905	0.0338983050847458	16.1681577655852	0.0637362330886756	0.695119747806282	1.18	0.338439397700868	3.69108586085136	3	101	1
SPBC4F6.09	13	665	91	100	2792	300	0.13	62.0048850310191	0.238180515759312	113.602734586808	0.0108098250903562	0.0346023619304215	0.545804511278196	0.301810316522744	0.966097945097368	21	92	1
SPBC4F6.10	63	552	6	100	3670	300	0.63	300.4852120734	0.150408719346049	71.739041159343	0.0871511037608879	0.149181113978539	4.18858695652174	3.19844550802458	5.47494688301237	21	142	9.58369920505988e-12
SPBC4F6.11c	0	44	12	100	1537	300	0	0	0.0286271958360442	13.6540460505723	0.00207619104953031	0.11112403209408	0	0.0319110564312808	1.70797637328601	2	98	1
SPBC4F6.12	11	226	22	100	1840	300	0.11	52.4656719493239	0.122826086956522	58.5832107734545	0.025207287495422	0.0914649815458534	0.895575221238938	0.463814089915765	1.6829556604437	12	99	1
SPBC4F6.13c	25	324	41	100	2220	300	0.25	119.240163521191	0.145945945945946	69.6104738393978	0.0502156210950778	0.117647314003015	1.71296296296296	1.11478678831073	2.61177037086693	15	110	1
SPBC4F6.14	4	136	63	100	2061	300	0.04	19.0784261633905	0.0659873847646773	31.4733861987034	0.00927713845889074	0.0823133125000025	0.606176470588235	0.191201823637738	1.69647737062505	6	98	1
SPBC4F6.15c	49	150	8	100	1273	300	0.49	233.710720501534	0.11783189316575	56.2011768363821	0.23348823474234	0.455988741753886	4.15846666666667	2.97230522826998	5.80473668252696	15	134	4.33777375478007e-08
SPBC4F6.16c	16	262	146	100	1789	300	0.16	76.313704653562	0.146450531022918	69.8511410677517	0.0355688187277396	0.103253602876417	1.09251908396947	0.636326167039261	1.8472069554591	14	102	1
SPBC4F6.17c	18	382	40	100	2343	300	0.18	85.8529177352573	0.163038839095177	77.7631113360561	0.0284621968109361	0.0770059789521707	1.10403141361257	0.666869271280234	1.80425008684936	16	102	1
SPBC4F6.18c	22	543	161	100	1414	300	0.22	104.931343898648	0.384016973125884	183.160986681772	0.0257921417438297	0.0630354630748519	0.572891344383057	0.364700884257752	0.891321447878406	33	89	1
SPBC530.01	17	396	47	100	2396	300	0.17	81.0833111944096	0.165275459098498	78.8298910757788	0.0255551117685659	0.0711023901530451	1.02858585858586	0.61230047797484	1.70361326806696	16	101	1
SPBC530.02	142	1207	142	100	1690	300	1.42	677.284128800363	0.714201183431953	340.645863597816	0.0984760545643562	0.140472870880944	1.98823529411765	1.66424532213762	2.37399151788796	100	142	0.00153636632215105
SPBC530.03c	1	34	14	100	1242	300	0.01	4.76960654084763	0.0273752012882448	13.0568939121433	0.0014954740609025	0.199297297707355	0.365294117647059	0.018573787836409	2.47527243752535	2	99	1
SPBC530.04	8	542	68	100	2952	300	0.08	38.156852326781	0.18360433604336	87.5720442120397	0.00682510516912612	0.0305286200030084	0.435719557195572	0.201477104592603	0.901204862488807	16	92	1
SPBC530.05	23	601	105	100	2496	300	0.23	109.700950439495	0.240785256410256	114.845093391403	0.0246317376329179	0.0589255825644184	0.955207986688852	0.61480817131763	1.47078254080788	23	100	1
SPBC530.06c	15	359	13	100	3737	300	0.15	71.5440981127144	0.0960663633930961	45.8198755195156	0.0239999027381032	0.0715088904204108	1.56142061281337	0.896876365322915	2.67228723501075	10	105	1
SPBC530.07c	1	21	4	100	1326	300	0.01	4.76960654084763	0.0158371040723982	7.5536755171795	0.00238298221596271	0.331279590579523	0.631428571428571	0.0315983441836655	4.39276737108447	1	100	1
SPBC530.08	14	431	114	100	3167	300	0.14	66.7744915718668	0.136090937796021	64.9100227061991	0.0183178619576863	0.0565129818926928	1.02872389791183	0.580126688199926	1.78976613654158	13	101	1
SPBC530.09c	135	346	40	100	1333	300	1.35	643.896883014429	0.259564891222806	123.80224029507	0.318189575430432	0.478222718343334	5.20101156069364	4.24146704048766	6.37470883551664	48	187	4.09944707205123e-26
SPBC530.10c	28	974	575	100	1609	300	0.28	133.548983143734	0.605344934742076	288.725716021478	0.0193610179476159	0.0423984405609534	0.462546201232033	0.31151877877714	0.68219090862574	48	80	1
SPBC530.11c	1	1282	158	100	4949	300	0.01	4.76960654084763	0.259042230753688	123.552951815855	4.06890039011152e-05	0.00507201735780978	0.038603744149766	0.00201369880306619	0.251014139038006	20	81	1
SPBC530.12c	5	130	25	100	2175	275	0.05	23.8480327042381	0.0597701149425287	28.5079931177099	0.0139052208079215	0.0973336968997325	0.836538461538462	0.302438552572292	2.11700790756918	5	100	1
SPBC530.13	0	49	14	100	1368	300	0	0	0.0358187134502924	17.0841169957261	0.00186336651256467	0.0995730739938508	0	0.0254908538918847	1.36215965223588	3	97	1
SPBC530.14c	34	540	47	100	2927	300	0.34	162.166622388819	0.184489238127776	87.9941076890235	0.0437979229742947	0.0900698528694011	1.84292592592593	1.2819652054576	2.63634459348737	20	114	1
SPBC530.15c	6	399	86	100	3712	300	0.06	28.6176392450858	0.107489224137931	51.2681306518912	0.00607303817866587	0.0347668398114599	0.558195488721804	0.225431177192077	1.29054509380139	10	96	1
SPBC530.16	0	7	14	100	257	300	0	0	0.0272373540856031	12.9911462202075	0.0134151780994594	0.782741335671289	0	0.0344770077156108	2.01164523267521	2	98	1
SPBC543.02c	16	235	82	100	1784	300	0.16	76.313704653562	0.131726457399103	62.8283372813449	0.0395840391875121	0.115331832809186	1.21463829787234	0.706179259105215	2.05751989731587	13	103	1
SPBC543.03c	0	61	24	100	2172	300	0	0	0.0280847145488029	13.3953038209809	0.00149545868574188	0.0796917976497406	0	0.0324813626543136	1.73090584495236	2	98	1
SPBC543.04	1	105	10	100	2549	300	0.01	4.76960654084763	0.0411926245586504	19.647261152962	0.000492893847620123	0.0627106100080988	0.242761904761905	0.0125638641758369	1.59849344910644	3	98	1
SPBC543.05c	8	45	69	100	1786	300	0.08	38.156852326781	0.0251959686450168	12.0174856852264	0.0775210504131608	0.391687415276746	3.17511111111111	1.38452596037905	6.99553723684269	2	106	1
SPBC543.06c	17	266	12	100	1429	300	0.17	81.0833111944096	0.186144156752974	88.7834387589551	0.0378451771299417	0.106427178207095	0.913270676691729	0.540807581186867	1.52084437657939	18	99	1
SPBC543.07	11	66	15	100	1498	300	0.11	52.4656719493239	0.0440587449933244	21.0142878301698	0.0832660511997761	0.325341505039856	2.49666666666667	1.24732544697265	4.87361574549705	4	107	1
SPBC543.08	8	84	48	100	1135	300	0.08	38.156852326781	0.0740088105726872	35.2992906987842	0.0427551174475071	0.203313333447761	1.08095238095238	0.485270583029206	2.30760633463208	7	101	1
SPBC543.09	14	238	41	100	2862	300	0.14	66.7744915718668	0.0831586303284416	39.6633947142465	0.0329304669869288	0.103121320855586	1.68352941176471	0.942469965165901	2.95133220288686	8	106	1
SPBC543.10	6	217	82	100	1338	300	0.06	28.6176392450858	0.162182361733931	77.3546053336274	0.0111059536328156	0.0643050045308229	0.369953917050691	0.148597659607072	0.86040096062241	14	92	1
SPBC557.02c	11	104	39	100	649	300	0.11	52.4656719493239	0.160246533127889	76.4312912554935	0.0538183448295776	0.202493417898323	0.686442307692308	0.349281057943959	1.31418228216012	15	96	1
SPBC557.03c	4	151	42	100	1825	300	0.04	19.0784261633905	0.0827397260273973	39.4635938448215	0.00836831875130987	0.0740083876407178	0.483443708609272	0.152721817211405	1.3506530744431	7	97	1
SPBC557.04	19	575	48	100	3172	300	0.19	90.6225242761049	0.181273644388398	86.4603959958192	0.0203153288855163	0.0531032854350697	1.04813913043478	0.644402232248579	1.68443621400041	18	101	1
SPBC557.05	26	225	17	100	2020	300	0.26	124.009770062038	0.111386138613861	53.1268055292434	0.0752964883090546	0.176079501404946	2.33422222222222	1.5209890638429	3.55680592837991	12	114	1
SPBC56F2.01	5	72	92	100	1541	300	0.05	23.8480327042381	0.0467229072031149	22.2849883803393	0.0247493409397073	0.17856915733367	1.07013888888889	0.381387343880889	2.75175071451186	4	101	1
SPBC56F2.02	76	67	155	100	475	300	0.76	362.49009710442	0.141052631578947	67.2765554182718	0.806660008128076	1.59557361465968	5.38805970149254	3.83163503860836	7.57897466963346	21	155	3.0021923288184e-13
SPBC56F2.03	43	38	1	100	1110	300	0.43	205.093081256448	0.0342342342342342	16.3283827524513	0.716160942074411	1.7892001116795	12.5605263157895	7.94938645702596	19.8601212396424	4	139	7.42363540999826e-19
SPBC56F2.04	21	729	18	100	7540	300	0.21	100.1617373578	0.096684350132626	46.1146308790175	0.0181804364011594	0.0451724975798525	2.17201646090535	1.37080490464742	3.40600631752088	10	111	1
SPBC56F2.05c	10	141	30	100	2718	300	0.1	47.6960654084763	0.0518763796909492	24.7429919889446	0.0352027148361629	0.138536213159413	1.92765957446809	0.956809789246908	3.76541427367285	5	105	1
SPBC56F2.06	0	45	3	100	1574	300	0	0	0.0285895806861499	13.6361051040752	0.00202982372305869	0.108604324102592	0	0.0319494254009437	1.7094320613748	2	98	1
SPBC56F2.07c	4	61	12	100	2534	300	0.04	19.0784261633905	0.0240726124704025	11.4816889894122	0.0203012769644196	0.187466910912225	1.6616393442623	0.514434358278394	4.75041152251578	2	102	1
SPBC56F2.08c	33	759	86	100	2945	300	0.33	157.397015847972	0.257724957555178	122.924664329486	0.0301756201579168	0.0623199655039631	1.2804347826087	0.88867201365065	1.83532298409171	27	106	1
SPBC56F2.09c	3	128	22	100	1857	300	0.03	14.3088196225429	0.0689283791060851	32.8761247834408	0.00596841529909479	0.0759343332968148	0.435234375	0.11083347210419	1.41010056932185	6	97	1
SPBC56F2.10c	6	68	24	100	1392	300	0.06	28.6176392450858	0.0488505747126437	23.2998020673591	0.0345447695756504	0.211044972313786	1.22823529411765	0.480863192493053	2.9377460146079	4	102	1
SPBC56F2.11	28	740	209	100	2359	300	0.28	133.548983143734	0.313692242475625	149.61885715249	0.0254381358573449	0.0559064154830234	0.892594594594595	0.600085624874765	1.31883234124452	30	98	1
SPBC56F2.12	212	1083	199	100	1250	300	2.12	1011.1565866597	0.8664	413.238710699038	0.168481152523689	0.22737370036605	2.44690674053555	2.10601440654612	2.84217125457562	144	168	2.99909155910211e-09
SPBC56F2.14	2	8	3	100	245	300	0.02	9.53921308169525	0.0326530612244898	15.5742254395025	0.0367281083767776	1.26151517249186	0.6125	0.0899838655231052	3.09071217260505	3	99	1
SPBC56F2.15	10	19	20	100	281	300	0.1	47.6960654084763	0.0676156583629893	32.2500086391832	0.228464403335562	1.18991583252618	1.47894736842105	0.641984973372929	3.34366348939857	6	104	1
SPBC577.02	39	112	234	100	461	300	0.39	186.014655093057	0.24295010845987	115.877642640984	0.237820298291457	0.508253395270617	1.60526785714286	1.09635157512362	2.34304815219754	27	112	1
SPBC577.03c	3	81	4	100	1957	300	0.03	14.3088196225429	0.0413898824731732	19.7413454168962	0.00935573551035926	0.121147508214982	0.724814814814815	0.183091743937731	2.3708567357672	4	99	1
SPBC577.04	3	53	7	100	1251	300	0.03	14.3088196225429	0.0423661071143086	20.2069661602657	0.0141350369061097	0.187704089695948	0.70811320754717	0.176829311695432	2.34817816209631	4	99	1
SPBC577.05c	43	18	34	100	456	300	0.43	205.093081256448	0.0394736842105263	18.827394240188	1.33959904520285	4.2994892000174	10.8933333333333	6.108571646125	19.6056707520793	5	138	5.49993627984281e-13
SPBC577.06c	12	745	47	100	6021	300	0.12	57.2352784901715	0.123733599069922	59.0160583446517	0.00868481951996507	0.0291581231604511	0.969825503355705	0.522912983297097	1.75561059549076	12	100	1
SPBC577.07	0	39	29	100	1647	300	0	0	0.0236794171220401	11.2941502788742	0.00234390037330292	0.125706278271577	0	0.0386040391482992	2.07038240313287	2	98	1
SPBC577.08c	13	85	16	100	938	300	0.13	62.0048850310191	0.0906183368869936	43.2213812336938	0.0814384102480777	0.28161527481468	1.43458823529412	0.763892288126969	2.6415512777617	9	104	1
SPBC577.09	4	97	99	100	1826	300	0.04	19.0784261633905	0.0531215772179628	25.3369022158937	0.0129274537247367	0.116217329160722	0.75298969072165	0.236055305013692	2.12212843047477	5	99	1
SPBC577.10	52	195	185	100	1085	300	0.52	248.019540124077	0.179723502304147	85.7210392133905	0.194024189644561	0.36569433224791	2.89333333333333	2.10516245764348	3.96778350488983	23	129	0.000358794706845222
SPBC577.11	18	217	56	100	1855	300	0.18	85.8529177352573	0.116981132075472	55.795397270293	0.0496719811037107	0.136775211875578	1.53870967741935	0.921415249473833	2.53718018029197	12	106	1
SPBC577.12	15	89	19	100	2087	300	0.15	71.5440981127144	0.0426449448969813	20.3399608114729	0.0936631330458645	0.298544286838595	3.51741573033708	1.95474958666719	6.23061926632147	4	111	0.937044950413526
SPBC577.13	15	241	28	100	2798	300	0.15	71.5440981127144	0.086132952108649	41.0820291759928	0.0355559981276097	0.107126884802203	1.74149377593361	0.99485682761052	2.99741023676563	9	106	1
SPBC577.14c	16	145	55	100	1022	300	0.16	76.313704653562	0.14187866927593	67.6705428985231	0.0634687983349334	0.189009912424557	1.12772413793103	0.64865111898302	1.93168130497897	14	102	1
SPBC577.15c	0	49	18	100	1751	300	0	0	0.0279840091376356	13.3472713022007	0.00186336651256467	0.0995730739938508	0	0.0326275476350074	1.74352452563233	2	98	1
SPBC582.03	22	1038	220	100	2965	300	0.22	104.931343898648	0.35008431703204	166.976444836419	0.0135502635480378	0.0328311239447143	0.628420038535645	0.401765314199322	0.97344282496078	31	91	1
SPBC582.04c	14	284	44	100	2039	300	0.14	66.7744915718668	0.139283962726827	66.4329699657051	0.0276694769420434	0.0861821713496369	1.00514084507042	0.564180634848264	1.7572544738191	13	101	1
SPBC582.05c	36	132	26	100	2554	300	0.36	171.705835470515	0.0516836335160532	24.6510596472939	0.185375335855742	0.399703117666562	6.96545454545454	4.73448607775566	10.208417625204	6	130	9.78286819986987e-12
SPBC582.06c	36	56	50	100	553	300	0.36	171.705835470515	0.10126582278481	48.2998130718747	0.414182667278246	0.995645791037998	3.555	2.2904301500487	5.50592122444013	12	124	0.00215711441815527
SPBC582.07c	20	170	79	100	1176	300	0.2	95.3921308169525	0.144557823129252	68.9483938727973	0.0718858215265874	0.19051328249212	1.38352941176471	0.845377261152667	2.24043620210733	15	105	1
SPBC582.08	21	126	28	100	1754	300	0.21	100.1617373578	0.0718358038768529	34.2628520038085	0.102046490683064	0.269637256907	2.92333333333333	1.78989544658094	4.72943748614878	8	113	0.73207849312316
SPBC582.09	15	102	78	100	1193	300	0.15	71.5440981127144	0.085498742665549	40.7795362251851	0.0821732768691426	0.259009188433614	1.75441176470588	0.980327193048871	3.08997961801302	9	106	1
SPBC582.10c	13	164	8	100	2625	300	0.13	62.0048850310191	0.0624761904761905	29.798684674248	0.043085084471661	0.142845646725119	2.08079268292683	1.1309834673811	3.74969822653439	6	107	1
