V4	ePRO_Cdk9as_7min30sec_r1_pr_counts	ePRO_Cdk9as_7min30sec_r1gb_counts	ePRO_Cdk9as_7min30sec_r1term_counts	ePRO_Cdk9as_7min30sec_r1pr_map	ePRO_Cdk9as_7min30sec_r1gb_map	ePRO_Cdk9as_7min30sec_r1term_map	ePRO_Cdk9as_7min30sec_r1pr_density	ePRO_Cdk9as_7min30sec_r1pr_densityRPKM	ePRO_Cdk9as_7min30sec_r1gb_density	ePRO_Cdk9as_7min30sec_r1gb_densityRPKM	ePRO_Cdk9as_7min30sec_r1pause_index_CI_low	ePRO_Cdk9as_7min30sec_r1pause_index_CI_high	ePRO_Cdk9as_7min30sec_r1pause_index_scaled	ePRO_Cdk9as_7min30sec_r1pause_index_CI_low_scaled	ePRO_Cdk9as_7min30sec_r1pause_index_CI_high_scaled	ePRO_Cdk9as_7min30sec_r1_ExpPR	ePRO_Cdk9as_7min30sec_r1_ExpGB	ePRO_Cdk9as_7min30sec_r1Fexact_Pval
SPAC22F8.11	4	510	16	100	3785	300	0.04	15.3092350664153	0.134742404227213	51.5700784932087	0.00250207083186349	0.0216710047450661	0.296862745098039	0.0947033809860332	0.820247529600754	12	92	1
SPAC22F8.12c	9	171	4	100	3227	300	0.09	34.4457788994344	0.0529903935543849	20.2810597796484	0.0252152994166145	0.105909705197709	1.69842105263158	0.81369771217415	3.41770618673007	5	104	1
SPAC22G7.01c	7	242	4	100	2181	300	0.07	26.7911613662268	0.110958276020174	42.467158253926	0.0125286995971963	0.0632683633970199	0.630867768595041	0.273250938214852	1.379883005689	10	97	1
SPAC22G7.02	13	373	15	100	3254	300	0.13	49.7550139658497	0.114628149969269	43.8717323276959	0.0191865130556983	0.0619769999908793	1.1341018766756	0.624329134832422	2.01673157970321	11	102	1
SPAC22G7.03	6	20	11	100	632	300	0.06	22.9638525996229	0.0316455696202532	12.1117366031767	0.108046804638578	0.788397697192215	1.896	0.682855805315815	4.9826734462548	3	103	1
SPAC22G7.04	6	327	9	100	3582	300	0.06	22.9638525996229	0.0912897822445561	34.9394183885944	0.00739961431719173	0.0424878914746889	0.657247706422018	0.265054184841808	1.52191627262336	8	98	1
SPAC22G7.05	5	485	10	100	1801	300	0.05	19.1365438330191	0.26929483620211	103.067448739748	0.00377688235285213	0.0257103069591909	0.185670103092784	0.0680216511748669	0.463042628335028	22	83	1
SPAC22G7.06c	32	3433	13	100	6746	300	0.32	122.473880531322	0.508894159501927	194.769507793521	0.00647124612638018	0.0133521947919216	0.628814448004661	0.436550263685607	0.90073906066303	44	88	1
SPAC22G7.07c	0	34	1	100	2098	300	0	0	0.0162059103908484	6.20250229096902	0.00269086889544985	0.144693076160053	0	0.0564544294265378	3.03566073783791	1	99	1
SPAC22G7.08	2	156	30	100	2163	300	0.02	7.65461753320765	0.072122052704577	27.603336458169	0.0022003627673571	0.0523146397279398	0.277307692307692	0.0475938466579341	1.13156565731534	6	96	1
SPAC22G7.09c	1	250	21	100	1558	300	0.01	3.82730876660382	0.160462130937099	61.4138120443489	0.000208047067766496	0.0261299865925507	0.06232	0.00324137331580201	0.40710519111194	13	88	1
SPAC22G7.10	21	295	16	100	1816	300	0.21	80.3734840986803	0.162444933920705	62.1726919685092	0.044501364056585	0.112725914393608	1.29274576271186	0.808144771267584	2.04710260538792	16	105	1
SPAC22G7.11c	0	28	3	100	459	300	0	0	0.0610021786492375	23.3474173126159	0.00327211992868732	0.176722244865318	0	0.0150190304726748	0.811155103931809	5	95	1
SPAC22H10.02	3	322	34	100	997	300	0.03	11.4819262998115	0.32296890672016	123.610172803052	0.00239269339659009	0.02988598878269	0.092888198757764	0.0238551531640032	0.297963308163419	25	78	1
SPAC22H10.03c	3	557	21	100	3300	300	0.03	11.4819262998115	0.168787878787879	64.6003328181312	0.00138648954621728	0.0172290695123516	0.177737881508079	0.0457541550251702	0.568559293907601	14	89	1
SPAC22H10.04	1	173	11	100	1655	300	0.01	3.82730876660382	0.104531722054381	40.0075176206925	0.000300163928459503	0.0378569039251267	0.0956647398843931	0.00496771301600478	0.626531759960847	9	92	1
SPAC22H10.05c	7	274	0	100	2428	300	0.07	26.7911613662268	0.112850082372323	43.1912109575555	0.011080400825769	0.0557985875397635	0.62029197080292	0.269032132049672	1.35478970546546	10	97	1
SPAC22H10.06c	0	0	0	100	81	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC22H10.07	10	476	20	100	2450	300	0.1	38.2730876660382	0.194285714285714	74.35914175116	0.0106007911802672	0.0403308142111168	0.514705882352941	0.259719383916547	0.988104948172361	17	93	1
SPAC22H10.08	0	101	55	100	1766	300	0	0	0.0571913929784824	21.888911972083	0.000901889401576689	0.0478465687296423	0	0.0159273668318443	0.844970403765483	5	95	1
SPAC22H10.09	13	508	6	100	2171	300	0.13	49.7550139658497	0.233993551358821	89.5565570444377	0.0141257242392675	0.0453794737779968	0.555570866141732	0.306669473234497	0.98518837572031	21	92	1
SPAC22H10.10	2	22	0	100	1992	300	0.02	7.65461753320765	0.0110441767068273	4.22694743299619	0.0147820536946115	0.398037829225762	1.81090909090909	0.294458509596662	7.92891355817717	1	101	1
SPAC22H10.11c	8	743	180	100	2158	300	0.08	30.6184701328306	0.344300278035218	131.774347246832	0.0049862193474639	0.0222344064135428	0.23235531628533	0.107602613518271	0.479818490404253	27	81	1
SPAC22H10.12c	13	333	23	100	1582	300	0.13	49.7550139658497	0.210493046776233	80.5621883235824	0.0214651435492894	0.0695093809578601	0.617597597597598	0.339578570949758	1.09963840675335	19	94	1
SPAC22H10.13	0	6	2	100	335	300	0	0	0.017910447761194	6.85488137302177	0.0157393406208896	0.93492067967121	0	0.0527267910799801	3.13198427689855	1	99	1
SPAC22H12.01c	1	63	10	100	1009	300	0.01	3.82730876660382	0.0624380574826561	23.8969724773083	0.000816834141197491	0.105477585460253	0.16015873015873	0.00824185648468268	1.06426883729395	5	96	1
SPAC22H12.02	0	321	18	100	2351	300	0	0	0.136537643555934	52.2571720153053	0.00028334350719222	0.0149619892210324	0	0.00666140585408908	0.351756366586471	12	88	1
SPAC22H12.03	6	14	12	100	965	300	0.06	22.9638525996229	0.0145077720207254	5.55257230388119	0.147303254432612	1.18965535934529	4.13571428571429	1.4214764052747	11.4801742176821	1	105	1
SPAC22H12.04c	55	581	423	100	717	300	0.55	210.50198216321	0.810320781032078	310.134782900533	0.0710636163067902	0.125808838625014	0.678743545611015	0.509526128919686	0.902049372941351	69	86	1
SPAC22H12.05c	0	194	7	100	2597	300	0	0	0.0747015787447054	28.5906007208757	0.000469044070006899	0.0248025533677432	0	0.0121810744980792	0.644122310960292	6	94	1
SPAC23A1.02c	19	260	8	100	1854	300	0.19	72.7188665654726	0.140237324703344	53.6731542242176	0.0445050056202845	0.11858903885592	1.35484615384615	0.825122804200075	2.19864078038876	14	105	1
SPAC23A1.03	0	181	39	100	741	300	0	0	0.244264507422402	93.4875690627924	0.000502773754715083	0.0265928910257455	0	0.00372555352243877	0.197053322500774	19	81	1
SPAC23A1.04c	0	269	32	100	3090	300	0	0	0.0870550161812298	33.3186426607258	0.000338161528610552	0.0178640258411551	0	0.0104491912340661	0.551998398491692	8	92	1
SPAC23A1.05	1	239	55	100	852	300	0.01	3.82730876660382	0.280516431924883	107.362299908253	0.000217586316279005	0.0273398589480538	0.0356485355648536	0.00185383541469712	0.232935598237419	22	79	1
SPAC23A1.06c	2	384	37	100	2121	300	0.02	7.65461753320765	0.181046676096181	69.2921530587396	0.00089876720165239	0.0211065402151593	0.11046875	0.0190628523470472	0.447669717963528	15	87	1
SPAC23A1.07	1	60	12	100	801	300	0.01	3.82730876660382	0.0749063670411985	28.6689795251223	0.000857068701558265	0.11087817119528	0.1335	0.0068651202994817	0.888134151274189	7	94	1
SPAC23A1.08c	20	81	91	100	254	300	0.2	76.5461753320764	0.318897637795276	122.051972478311	0.14669594399779	0.411650223565864	0.62716049382716	0.372607697754386	1.04559156785729	29	91	1
SPAC23A1.09	6	111	59	100	955	60	0.06	22.9638525996229	0.116230366492147	44.4849500620968	0.0214683539584587	0.127267996745067	0.516216216216216	0.205022780303281	1.21540936891539	11	95	1
SPAC23A1.10	54	43	111	42	242	300	1.28571428571429	492.082555706206	0.177685950413223	68.0058995718861	0.826465412572325	1.91007992552697	7.2358803986711	4.76201499625007	11.0056986185125	14	82	1.41176080852424e-10
SPAC23A1.11	43	272	127	100	598	300	0.43	164.574276963964	0.454849498327759	174.084947243518	0.113043338729574	0.220367003821611	0.945367647058824	0.675999165602851	1.31779468285323	44	99	1
SPAC23A1.12c	39	438	49	100	1720	300	0.39	149.265041897549	0.254651162790698	97.4628627774694	0.0632486482181679	0.124858860857562	1.53150684931507	1.08787674935249	2.14757240675007	28	111	1
SPAC23A1.14c	8	487	55	100	1732	300	0.08	30.6184701328306	0.281177829099307	107.615437028641	0.00759115893840286	0.0339989988325504	0.284517453798768	0.131478872813137	0.588862659779773	23	85	1
SPAC23A1.15c	20	363	240	100	785	300	0.2	76.5461753320764	0.462420382165605	176.982558251871	0.0341460685444332	0.0879281468399927	0.432506887052342	0.2680466380738	0.690235952693942	37	83	1
SPAC23A1.16c	3	34	153	100	854	300	0.03	11.4819262998115	0.0398126463700234	15.2375290473688	0.0216350687008803	0.299112990062463	0.753529411764706	0.184763486705517	2.55442493513344	3	100	1
SPAC23A1.17	10	1365	10	100	5120	300	0.1	38.2730876660382	0.2666015625	102.036649734653	0.00371368548501307	0.0139965074260437	0.375091575091575	0.190140696832669	0.716621180213437	23	87	1
SPAC23A1.18c	41	397	38	100	1470	300	0.41	156.919659430757	0.270068027210884	103.363372812362	0.0738448485953457	0.143911281558447	1.51813602015113	1.08551927435158	2.11549583890917	29	112	1
SPAC23A1.19c	6	225	84	100	3478	300	0.06	22.9638525996229	0.0646923519263945	24.7597605660109	0.0107156046954853	0.0619901001862551	0.927466666666667	0.372688731308978	2.15601568447795	6	100	1
SPAC23A1.20	2	81	5	100	487	300	0.02	7.65461753320765	0.166324435318275	63.6574969394065	0.00420223975367544	0.10184368249538	0.120246913580247	0.0204649076003994	0.495978733752499	14	88	1
SPAC23C11.01	11	487	25	100	2586	300	0.11	42.1003964326421	0.188321732405259	72.0765417376667	0.011794621484666	0.0420808285271169	0.584106776180698	0.305008911593462	1.08821022571124	17	94	1
SPAC23C11.02c	15	396	183	100	278	300	0.15	57.4096314990573	1.42446043165468	545.184989775221	0.0217803319156091	0.0647570990555626	0.10530303030303	0.0605493227253932	0.180024735374464	67	48	1
SPAC23C11.03	7	539	75	100	1872	300	0.07	26.7911613662268	0.28792735042735	110.198687243561	0.00566109856728057	0.0282125693634126	0.243116883116883	0.105975765179492	0.528139298483084	23	84	1
SPAC23C11.04c	1	31	6	100	3163	300	0.01	3.82730876660382	0.00980082200442618	3.7510771977464	0.00163609062693161	0.219484423903823	1.02032258064516	0.051749546529847	6.94229232807793	0	101	1
SPAC23C11.05	40	829	39	100	997	300	0.4	153.092350664153	0.831494483450351	318.238612589225	0.0346528894414329	0.0669244047420581	0.481061519903498	0.345489307731086	0.667236315278319	63	77	1
SPAC23C11.06c	8	43	2	100	1614	300	0.08	30.6184701328306	0.0266418835192069	10.1966714351899	0.0808957432945332	0.411184877419853	3.00279069767442	1.30565729677377	6.63652392155643	2	106	1
SPAC23C11.08	15	199	21	100	507	300	0.15	57.4096314990573	0.392504930966469	150.22375632232	0.0429106291338603	0.130206386781501	0.3821608040201	0.217556889708672	0.660146380982208	32	83	1
SPAC23C11.09	45	1165	38	100	2814	300	0.45	172.228894497172	0.414001421464108	158.451126975602	0.0283344477355456	0.0524853965620164	1.08695278969957	0.797331359278253	1.47693905925514	42	103	1
SPAC23C11.10	31	4	0	100	755	300	0.31	118.646571764719	0.00529801324503311	2.02771325382984	2.61274666223924	25.8410489521726	58.5125	19.7262372999063	195.099919588903	0	131	1.2194552289424e-19
SPAC23C11.11	11	674	32	100	1972	300	0.11	42.1003964326421	0.341784989858012	130.811668797717	0.00853925431700314	0.0303421775751373	0.321839762611276	0.168394095131302	0.598347741781707	28	83	1
SPAC23C11.12	4	22	14	100	211	300	0.04	15.3092350664153	0.104265402843602	39.9055890356797	0.0531523583500741	0.555864053309793	0.383636363636364	0.112151476118656	1.17287315248366	9	95	1
SPAC23C11.13c	15	249	69	100	943	300	0.15	57.4096314990573	0.264050901378579	101.060432967588	0.0344319466707989	0.103627850513676	0.568072289156626	0.324693257105634	0.977210630343967	24	91	1
SPAC23C11.14	4	366	49	100	1410	300	0.04	15.3092350664153	0.259574468085106	99.3471637288652	0.00348081714409581	0.0302528100309706	0.154098360655738	0.0490795217317509	0.426564621436686	21	83	1
SPAC23C11.15	8	317	6	100	3393	300	0.08	30.6184701328306	0.0934276451517831	35.7576445332571	0.0116237581024263	0.0524153171012579	0.856277602523659	0.394394112415323	1.77845170924568	9	99	1
SPAC23C11.16	4	362	12	100	2336	300	0.04	15.3092350664153	0.154965753424658	59.3101786605558	0.00351905508375832	0.0305892925737848	0.258121546961326	0.0822051267565943	0.714565874523614	13	91	1
SPAC23C11.17	6	999	47	100	1611	300	0.06	22.9638525996229	0.620111731843575	237.335906755879	0.00243509687425112	0.0138270002318715	0.0967567567567568	0.0392294106441856	0.22275297373545	40	66	1
SPAC23C4.02	2	333	100	100	1876	300	0.02	7.65461753320765	0.177505330490405	67.9367707504836	0.00103582483712375	0.0243567038450003	0.112672672672673	0.0194320739444415	0.456931764132206	15	87	1
SPAC23C4.03	72	714	81	100	1548	300	0.72	275.566231195475	0.461240310077519	176.530908227076	0.0785199814575208	0.129304962831328	1.56100840336134	1.21548931296242	2.00164082462896	54	118	1
SPAC23C4.04c	55	17	9	100	173	300	0.55	210.50198216321	0.0982658959537572	37.6093925041994	1.82903621607067	5.78868429769217	5.59705882352941	3.16423265380226	10.0144238350075	13	142	8.03197823883822e-06
SPAC23C4.05c	10	109	11	100	1370	300	0.1	38.2730876660382	0.0795620437956204	30.4508507707895	0.0452313221082462	0.180492745796197	1.25688073394495	0.619669112882973	2.4727506174079	8	102	1
SPAC23C4.06c	1	128	19	100	3248	300	0.01	3.82730876660382	0.0394088669950739	15.082990213217	0.000404949082038028	0.0513157720336457	0.25375	0.0131527461845951	1.66673627565281	3	98	1
SPAC23C4.07	0	130	7	100	2616	300	0	0	0.0496941896024465	19.0195007514716	0.000700353783233648	0.0370984825260718	0	0.0183212549693922	0.970496302882038	4	96	1
SPAC23C4.08	3	729	74	100	1435	300	0.03	11.4819262998115	0.50801393728223	194.43261957172	0.00106017477731121	0.0131522241164381	0.0590534979423868	0.0152135080544159	0.188734416070886	34	69	1
SPAC23C4.09c	1	117	1	100	1989	300	0.01	3.82730876660382	0.0588235294117647	22.5135809800225	0.000442728847975229	0.0561996970150585	0.17	0.00880587678622731	1.11781197362951	5	96	1
SPAC23C4.10	3	126	16	100	1619	300	0.03	11.4819262998115	0.0778258184064237	29.7863437055023	0.00606180736561838	0.0771598453042484	0.38547619047619	0.0981406612493615	1.24921789547578	7	96	1
SPAC23C4.11	16	99	30	100	279	300	0.16	61.2369402656612	0.354838709677419	135.807730427878	0.0917826786235345	0.280531783126984	0.450909090909091	0.256073673359661	0.782683674924285	30	86	1
SPAC23C4.12	1	181	23	100	1935	300	0.01	3.82730876660382	0.0935400516795866	35.8006659821856	0.000286963051583367	0.0361703763586989	0.106906077348066	0.00555273504813815	0.699896782540823	8	93	1
SPAC23C4.13	3	165	100	100	891	300	0.03	11.4819262998115	0.185185185185185	70.8760882704411	0.00464460146227796	0.0586889451217522	0.162	0.0413833990288966	0.522918501034812	16	87	1
SPAC23C4.14	24	99	5	100	1422	300	0.24	91.8554103984917	0.069620253164557	26.6458205269886	0.151225642276025	0.385802368381172	3.44727272727273	2.15042863316507	5.48610967838027	8	116	0.0350775996446497
SPAC23C4.15	2	165	53	100	1088	300	0.02	7.65461753320765	0.151654411764706	58.0428259641205	0.00208137888980292	0.049429756480601	0.131878787878788	0.0226454023210558	0.537795750508939	13	89	1
SPAC23C4.16c	9	200	7	100	1516	300	0.09	34.4457788994344	0.131926121372032	50.4922000871217	0.0216163079974579	0.0902984695940694	0.6822	0.327703229241462	1.36892479904609	12	97	1
SPAC23C4.17	1	294	11	100	3254	300	0.01	3.82730876660382	0.0903503380454825	34.5798640867094	0.000177006370440838	0.0222002580478846	0.110680272108844	0.00575978729414485	0.722396396878165	8	93	1
SPAC23C4.18c	0	373	0	100	4245	300	0	0	0.0878680800942285	33.6298273249288	0.000243818983145845	0.0128710651099207	0	0.0103501158345411	0.546376713916136	8	92	1
SPAC23C4.19	3	980	16	100	3017	300	0.03	11.4819262998115	0.324825986078886	124.320934414045	0.000789142620695391	0.0097763523826724	0.0923571428571429	0.02380843286638	0.294952551385226	25	78	1
SPAC23D3.01	1	95	3	100	1230	300	0.01	3.82730876660382	0.0772357723577236	29.5605148640133	0.000544287583430178	0.0694118096985982	0.129473684210526	0.00669473727619119	0.853765259292758	7	94	1
SPAC23D3.02	3	245	7	100	1074	300	0.03	11.4819262998115	0.228119180633147	87.3082539867725	0.00313915067683872	0.0393600283911757	0.131510204081633	0.0337144782692479	0.422726704921228	19	84	1
SPAC23D3.03c	25	378	42	100	1800	300	0.25	95.6827191650956	0.21	80.3734840986803	0.0431384743875123	0.100609729787257	1.19047619047619	0.776492538975222	1.81097513617063	21	104	1
SPAC23D3.04c	12	610	44	100	1575	300	0.12	45.9277051992459	0.387301587301587	148.232276039894	0.0105953485119038	0.0356514917265595	0.309836065573771	0.166876739062486	0.561510994693312	31	81	1
SPAC23D3.05c	1	20	11	100	1473	300	0.01	3.82730876660382	0.0135777325186694	5.19661746993051	0.00249697159993946	0.349045314408539	0.7365	0.0367803916671082	5.14143748123778	1	100	1
SPAC23D3.06c	4	461	5	100	4289	300	0.04	15.3092350664153	0.10748426206575	41.1375458476186	0.00276679885216725	0.0239863320095281	0.372147505422994	0.118668002769453	1.02877377988866	10	94	1
SPAC23D3.07	33	431	52	100	1202	300	0.33	126.301189297926	0.358569051580699	137.235447454763	0.0528298681500015	0.110401815691742	0.920324825986079	0.635015015163017	1.32702982461474	35	98	1
SPAC23D3.08	24	66	6	100	2561	300	0.24	91.8554103984917	0.0257711831315892	9.8634275125284	0.221723535334943	0.592568975997728	9.31272727272727	5.67833973992788	15.1756914753018	3	121	1.34553389904138e-09
SPAC23D3.09	8	352	0	100	2734	300	0.08	30.6184701328306	0.128749085588881	49.2762503966549	0.0104778008935982	0.0471565124154109	0.621363636363636	0.286463076430975	1.28925904943733	12	96	1
SPAC23D3.10c	0	326	41	100	2642	300	0	0	0.123391370174111	47.2256872790631	0.000278994782791394	0.0147318724313739	0	0.00737104216134864	0.389216069636898	10	90	1
SPAC23D3.11	0	43	0	100	2696	300	0	0	0.0159495548961424	6.10438712774349	0.00212472625826863	0.113763425024706	0	0.0572826199229223	3.06706193866607	1	99	1
SPAC23D3.12	0	1196	6	100	2544	300	0	0	0.470125786163522	179.931654279016	7.60093549996851e-05	0.00400743036897194	0	0.00193367799119199	0.101949028586646	31	69	1
SPAC23D3.13c	2	347	9	100	5002	300	0.02	7.65461753320765	0.0693722510995602	26.5509024792388	0.000994205969166831	0.0233688718365225	0.288299711815562	0.0497301825777249	1.16891096926286	6	96	1
SPAC23D3.14c	0	10	2	100	1748	300	0	0	0.005720823798627	2.18953590766809	0.00929728784483565	0.525639636497703	0	0.162516591527727	9.18818084597985	0	100	1
SPAC23D3.16	3	16	7	100	666	300	0.03	11.4819262998115	0.024024024024024	9.1947357756248	0.0435109966500877	0.680481866290363	1.24875	0.289783237689584	4.53200922949382	2	101	1
SPAC23D3.17	1	11	1	100	815	300	0.01	3.82730876660382	0.0134969325153374	5.16569281382111	0.00438460787950623	0.673532041142035	0.740909090909091	0.0357345542179758	5.48928613530758	1	100	1
SPAC23E2.01	4	732	17	100	3301	300	0.04	15.3092350664153	0.221750984550136	84.8709487171765	0.00174544020128921	0.0150772745369841	0.180382513661202	0.0576169810445567	0.497700832465844	18	86	1
SPAC23E2.02	1	376	2	100	3817	300	0.01	3.82730876660382	0.0985066806392455	37.7015482379627	0.000138496653815497	0.0173402086243286	0.101515957446809	0.0052864172761375	0.661875763190623	9	92	1
SPAC23E2.03c	2	384	11	100	2501	300	0.02	7.65461753320765	0.153538584566174	58.7639570722058	0.00089876720165239	0.0211065402151593	0.130260416666667	0.0224781677133263	0.527874570781134	13	89	1
SPAC23G3.01	11	1427	76	100	3563	300	0.11	42.1003964326421	0.400505192253719	153.285703338301	0.00404437842343953	0.0142900295896364	0.274653118430273	0.144101203227151	0.509153754278747	31	80	1
SPAC23G3.02c	0	281	1	100	15008	300	0	0	0.0187233475479744	7.16600322105327	0.000323709033686151	0.0170986864229184	0	0.0485822517756175	2.56617085835159	1	99	1
SPAC23G3.03	0	21	17	100	1780	300	0	0	0.0117977528089888	4.51536427520676	0.00437456871201282	0.238242196120647	0	0.0778673230738281	4.24071109094752	1	99	1
SPAC23G3.04	5	216	67	100	1096	300	0.05	19.1365438330191	0.197080291970803	75.4287129184695	0.00842918481487139	0.0581168037474573	0.253703703703704	0.0923838655709905	0.636960169072132	17	88	1
SPAC23G3.05c	3	130	9	100	1341	300	0.03	11.4819262998115	0.0969425801640567	37.1029186919088	0.00587785731458905	0.074747135163113	0.309461538461538	0.0788220665886391	1.00235908253735	9	94	1
SPAC23G3.06	29	1398	89	100	1833	300	0.29	110.991954231511	0.762684124386252	291.902763541306	0.0140938696572493	0.0303368195796492	0.380236051502146	0.258340630817379	0.55607390289497	55	74	1
SPAC23G3.07c	6	101	3	100	1121	300	0.06	22.9638525996229	0.0900981266726137	34.4833350068676	0.0235405780600398	0.140215826506602	0.665940594059406	0.263889880053047	1.57181941513901	8	98	1
SPAC23G3.08c	2	434	11	100	3354	300	0.02	7.65461753320765	0.129397734048897	49.5245081904013	0.000795564282613602	0.0186647406992773	0.154562211981567	0.0266832260388602	0.62601540305376	11	91	1
SPAC23G3.09	6	564	11	100	1407	300	0.06	22.9638525996229	0.400852878464819	153.418773586678	0.00430455392117128	0.0245448960349978	0.14968085106383	0.0605650736708799	0.345346687212418	30	76	1
SPAC23G3.10c	1	184	0	100	2720	300	0.01	3.82730876660382	0.0676470588235294	25.8906181270259	0.00028230721715974	0.0355760323452775	0.147826086956522	0.00767875630674493	0.967668079791547	6	95	1
SPAC23G3.11	19	515	65	100	3061	300	0.19	72.7188665654726	0.168245671349232	64.3928132898062	0.0226613525121478	0.0593460287581719	1.12930097087379	0.693664000396845	1.81658194028764	17	102	1
SPAC23G3.12c	3	621	28	100	2876	300	0.03	11.4819262998115	0.215924895688456	82.6411246196444	0.001244015247789	0.0154473843660917	0.138937198067633	0.0357778785264117	0.444266774368798	18	85	1
SPAC23H3.02c	40	888	1	100	729	300	0.4	153.092350664153	1.21810699588477	466.207158401124	0.0323672024538944	0.0624451749066837	0.328378378378378	0.23595690588889	0.455225325069724	76	64	1
SPAC23H3.03c	0	42	1	100	1515	300	0	0	0.0277227722772277	10.6103609371195	0.00217558502762114	0.116531237016716	0	0.0329601131684603	1.76544824080325	2	98	1
SPAC23H3.04	0	35	6	100	1038	300	0	0	0.033718689788054	12.9051837024214	0.00261349347422073	0.140450384980723	0	0.0271280622624112	1.4578749960999	3	97	1
SPAC23H3.05c	7	270	3	100	1415	300	0.07	26.7911613662268	0.190812720848057	73.0299199281295	0.0112428576205456	0.0566344155549046	0.366851851851852	0.15908643533072	0.8013769801019	17	90	1
SPAC23H3.06	7	498	14	100	3025	300	0.07	26.7911613662268	0.164628099173554	63.0082567196266	0.00612454289243007	0.0305493425614813	0.425200803212851	0.18526742249601	0.924117612484808	15	92	1
SPAC23H3.07c	5	239	30	100	951	300	0.05	19.1365438330191	0.251314405888538	96.1857828831034	0.00762600952880355	0.0524631226979568	0.198953974895397	0.0725233506189218	0.498924296857569	21	84	1
SPAC23H3.08c	11	60	8	100	1128	300	0.11	42.1003964326421	0.0531914893617021	20.3580253542757	0.0911430199685144	0.359758830373942	2.068	1.02809326524484	4.05807960661807	5	106	1
SPAC23H3.09c	1	1060	81	100	1639	300	0.01	3.82730876660382	0.646735814521049	247.525765259308	4.92033901101679e-05	0.00613571060578373	0.0154622641509434	0.000806443563905653	0.100564296828795	39	62	1
SPAC23H3.10	1	242	37	100	1558	300	0.01	3.82730876660382	0.155327342747112	59.4485700589297	0.000214899019889956	0.0269989211705981	0.0643801652892562	0.00334812672988551	0.420643191837918	13	88	1
SPAC23H3.11c	9	162	9	100	1992	300	0.09	34.4457788994344	0.0813253012048193	31.1257038247901	0.0265892035577379	0.111913880428691	1.10666666666667	0.52965693487014	2.22932449813952	8	101	1
SPAC23H3.12c	8	37	27	100	757	300	0.08	30.6184701328306	0.0488771466314399	18.706793178909	0.0930499249332238	0.483296239669109	1.63675675675676	0.704387931744504	3.65855253429515	5	103	1
SPAC23H3.13c	2	561	15	100	2986	300	0.02	7.65461753320765	0.187876758204956	71.9062363718937	0.00061592341091087	0.01442571850882	0.106452762923351	0.0183914730497986	0.430751954673367	16	86	1
SPAC23H3.14	0	116	28	100	1772	300	0	0	0.0654627539503386	25.054617208016	0.000785041648909857	0.0416110040714889	0	0.0139109380186827	0.737346992146783	6	94	1
SPAC23H3.15c	0	6	1	100	1024	300	0	0	0.005859375	2.24256373043193	0.0157393406208896	0.93492067967121	0	0.161170847957909	9.57358775983319	0	100	1
SPAC23H4.01c	9	1227	36	100	2986	300	0.09	34.4457788994344	0.410917615539183	157.270859230505	0.00357040176189134	0.0145139684263843	0.219022004889976	0.106612196610075	0.433387097211834	31	78	1
SPAC23H4.02	53	385	10	100	1872	300	0.53	202.847364630003	0.205662393162393	78.7133480311149	0.10217474163982	0.185031002362168	2.57703896103896	1.91271116349743	3.46378036421979	26	127	0.00235328674526405
SPAC23H4.03c	4	249	17	100	931	300	0.04	15.3092350664153	0.267454350161117	102.363037903797	0.00510256551894015	0.0446039334013825	0.149558232931727	0.0475048849813328	0.415262619966871	21	83	1
SPAC23H4.04	6	367	8	100	1360	300	0.06	22.9638525996229	0.269852941176471	103.281052745853	0.00659882119330469	0.0378215541635349	0.222343324250681	0.0897439682289438	0.514373136624074	22	84	1
SPAC23H4.05c	0	45	13	100	840	300	0	0	0.0535714285714286	20.5034398210919	0.00202982372305869	0.108604324102592	0	0.017050519273693	0.912276322461772	5	95	1
SPAC23H4.06	72	843	4	100	1791	300	0.72	275.566231195475	0.470686767169179	180.146359031101	0.0666237362199058	0.109320350678174	1.52967971530249	1.19323111569851	1.95792748064611	55	117	1
SPAC23H4.07c	4	174	22	100	638	300	0.04	15.3092350664153	0.272727272727273	104.381148180104	0.00727547114356085	0.0640925638736731	0.146666666666667	0.0464175058959183	0.408910557514034	22	82	1
SPAC23H4.08	4	105	50	100	1037	300	0.04	15.3092350664153	0.101253616200579	38.7528852934813	0.0119619634869054	0.107163850288185	0.395047619047619	0.124045561359209	1.11128912748848	9	95	1
SPAC23H4.09	15	222	20	100	1022	300	0.15	57.4096314990573	0.217221135029354	83.137235438948	0.0385445222916025	0.116466253381292	0.690540540540541	0.393925017820178	1.19028510955681	20	95	1
SPAC23H4.10c	4	154	6	100	3116	300	0.04	15.3092350664153	0.0494223363286264	18.9154541096595	0.00820751200556608	0.0725444917480232	0.809350649350649	0.255746074093439	2.2604863628684	4	100	1
SPAC23H4.11c	0	50	19	100	919	300	0	0	0.0544069640914037	20.8232250631329	0.00182593230767121	0.0975451588739486	0	0.0167803179074985	0.896440010051588	5	95	1
SPAC23H4.12	6	258	18	100	1374	300	0.06	22.9638525996229	0.187772925764192	71.8664964908141	0.00935873876423616	0.0539749128264217	0.31953488372093	0.128589070620605	0.741615302235035	16	90	1
