V4	ePRO_Cdk9as_7min30sec_r2_pr_counts	ePRO_Cdk9as_7min30sec_r2gb_counts	ePRO_Cdk9as_7min30sec_r2term_counts	ePRO_Cdk9as_7min30sec_r2pr_map	ePRO_Cdk9as_7min30sec_r2gb_map	ePRO_Cdk9as_7min30sec_r2term_map	ePRO_Cdk9as_7min30sec_r2pr_density	ePRO_Cdk9as_7min30sec_r2pr_densityRPKM	ePRO_Cdk9as_7min30sec_r2gb_density	ePRO_Cdk9as_7min30sec_r2gb_densityRPKM	ePRO_Cdk9as_7min30sec_r2pause_index_CI_low	ePRO_Cdk9as_7min30sec_r2pause_index_CI_high	ePRO_Cdk9as_7min30sec_r2pause_index_scaled	ePRO_Cdk9as_7min30sec_r2pause_index_CI_low_scaled	ePRO_Cdk9as_7min30sec_r2pause_index_CI_high_scaled	ePRO_Cdk9as_7min30sec_r2_ExpPR	ePRO_Cdk9as_7min30sec_r2_ExpGB	ePRO_Cdk9as_7min30sec_r2Fexact_Pval
SPBC21.05c	5	355	43	100	2257	300	0.05	9.40481974440333	0.157288435976961	29.5853877648488	0.00515074087543997	0.0351946408759173	0.317887323943662	0.11625222155868	0.794343044569454	14	91	1
SPBC21.06c	5	440	8	100	3959	300	0.05	9.40481974440333	0.111139176559737	20.9048784417149	0.00416107268580279	0.0283553795874627	0.449886363636364	0.164736867630932	1.12258947786765	10	95	1
SPBC21.07c	5	51	93	100	1755	300	0.05	9.40481974440333	0.0290598290598291	5.46604908221732	0.0344886857273855	0.255805408920948	1.72058823529412	0.605276434515615	4.48938492656264	2	103	1
SPBC211.01	8	1013	19	100	2453	300	0.08	15.0477115910453	0.412963717896453	77.6769865558954	0.00366117013174835	0.016289465787456	0.193721618953603	0.0898085033317869	0.399580595766295	31	77	1
SPBC211.02c	67	363	45	100	2784	300	0.67	126.024584575005	0.130387931034483	24.5254997645001	0.140964532139816	0.24127934434735	5.13851239669421	3.92445257477248	6.71721694663023	19	148	6.83062732386525e-16
SPBC211.03c	32	1205	19	100	4595	300	0.32	60.1908463641813	0.262241566920566	49.3266933275561	0.0183781792358881	0.0381621729389243	1.2202489626556	0.84447733588906	1.75355184654357	27	105	1
SPBC211.04c	7	766	58	100	2759	300	0.07	13.1667476421647	0.277636824936571	52.2224858587383	0.00398963153993056	0.0198190481591227	0.252127937336815	0.110073934186684	0.546807538710195	23	84	1
SPBC211.05	6	143	49	100	320	300	0.06	11.285783693284	0.446875	84.0555764656048	0.0167501487226776	0.0982351122217779	0.134265734265734	0.0536004759125683	0.314352359109689	32	74	1
SPBC211.06	15	742	51	100	1665	300	0.15	28.21445923321	0.445645645645646	83.8243393435108	0.0116796250548278	0.0343901577689138	0.336590296495957	0.194465757162882	0.572596126852415	35	80	1
SPBC211.07c	16	182	9	100	1197	300	0.16	30.0954231820907	0.152046783625731	28.5994518543259	0.0508532616204775	0.149700805382984	1.05230769230769	0.608713541597116	1.79191864043431	15	101	1
SPBC211.08c	6	365	35	100	1264	300	0.06	11.285783693284	0.28876582278481	54.3158102327091	0.00663472194818272	0.0380303944841043	0.207780821917808	0.0838628854250296	0.480704186279078	23	83	1
SPBC215.01	4	625	104	100	2784	300	0.04	7.52385579552267	0.224497126436782	42.2271001454891	0.00204324804149554	0.0176683483746363	0.178176	0.056884025475236	0.491886818749875	19	85	1
SPBC215.02	44	225	2	100	1566	300	0.44	82.7624137507493	0.14367816091954	27.025344093113	0.139635521777388	0.273038649667624	3.0624	2.18669227103389	4.27578525379499	18	126	0.000365762202315959
SPBC215.03c	6	121	6	100	2184	300	0.06	11.285783693284	0.0554029304029304	10.4210914750257	0.0197314632383848	0.116508345473847	1.08297520661157	0.430935157126324	2.54454226514881	5	101	1
SPBC215.04	20	90	40	100	876	257	0.2	37.6192789776133	0.102739726027397	19.3249720775411	0.132720280607312	0.368469309963431	1.94666666666667	1.16262965812005	3.22779115527965	11	109	1
SPBC215.05	330	3272	574	100	1573	300	3.3	620.71810313062	2.08010171646535	391.259633867612	0.0899094302702997	0.11311708035193	1.5864608801956	1.41427533815181	1.77933167393585	290	140	0.234223771115758
SPBC215.06c	15	76	27	100	668	300	0.15	28.21445923321	0.11377245508982	21.4001886399597	0.10889222183338	0.352280733833	1.31842105263158	0.72740004184698	2.35323530200444	11	104	1
SPBC215.07c	76	237	39	100	1795	300	0.76	142.953260114931	0.132033426183844	24.8350114699007	0.245547143476087	0.418293747949674	5.75611814345992	4.40757122539576	7.50837277569664	20	156	2.95137468979034e-19
SPBC215.08c	31	2754	81	100	3784	300	0.31	58.3098824153007	0.727801268498943	136.896794799613	0.00776405353763211	0.0162248023006731	0.425940450254176	0.293791785863999	0.61394651905747	55	76	1
SPBC215.09c	7	682	105	100	1347	300	0.07	13.1667476421647	0.506310319227914	95.2351457413968	0.00447899402387152	0.0222709022958869	0.138255131964809	0.0603320495015493	0.299989053925597	35	72	1
SPBC215.10	14	151	20	100	1059	300	0.14	26.3334952843293	0.142587346553352	26.8201658433409	0.0514244530903075	0.16411372497745	0.981854304635762	0.544584958226356	1.73796434751119	14	100	1
SPBC215.11c	3	55	14	100	881	300	0.03	5.642891846642	0.0624290578887628	11.7426807251347	0.0136374161305609	0.180618500809123	0.480545454545455	0.120145636110241	1.59124899212838	6	97	1
SPBC215.12	86	839	183	100	3240	300	0.86	161.762899603737	0.258950617283951	48.7076775651506	0.0815669274420557	0.128660286080422	3.32109654350417	2.6427684491226	4.16859326900566	38	148	1.42944493929452e-10
SPBC215.13	54	1842	269	100	1976	300	0.54	101.572053239556	0.932186234817814	175.340870133512	0.0221439654471942	0.0387140767690782	0.57928338762215	0.437564757236557	0.764990156956985	74	80	1
SPBC215.14c	40	563	107	100	878	300	0.4	75.2385579552267	0.64123006833713	120.613064148043	0.0508395026658882	0.0989093275376064	0.62380106571936	0.446370833406498	0.868423895780184	54	86	1
SPBC215.15	64	628	129	100	1041	300	0.64	120.381692728363	0.603266090297791	113.472176743233	0.078107476198277	0.132722494601229	1.06089171974522	0.813098827224063	1.38164116879879	61	103	1
SPBC216.01c	9	1012	28	100	2842	300	0.09	16.928675539926	0.356087262491203	66.978730340156	0.00432654221710793	0.0176077345310105	0.252747035573123	0.122960329810207	0.500411815371319	28	81	1
SPBC216.02	0	364	6	100	3110	300	0	0	0.117041800643087	22.0151407521724	0.000249851157807905	0.0131900985528278	0	0.00777037100782585	0.410212064992945	10	90	1
SPBC216.03	2	126	9	100	1132	300	0.02	3.76192789776133	0.1113074204947	20.9365245193431	0.00271835336882912	0.0649500086874454	0.17968253968254	0.0307717601351456	0.735234098341882	10	92	1
SPBC216.04c	5	96	57	100	698	300	0.05	9.40481974440333	0.137535816618911	25.8699912740034	0.0187111082083468	0.132736791929032	0.363541666666667	0.130603535294261	0.926502807664644	12	93	1
SPBC216.05	1	685	1	100	10194	300	0.01	1.88096394888067	0.067196390033353	12.6393987147661	7.61039941259593e-05	0.00950172733654436	0.148817518248175	0.00775804116120029	0.968606084687332	6	95	1
SPBC216.06c	14	506	4	100	7222	300	0.14	26.3334952843293	0.0700636942675159	13.1787283042594	0.015623804250003	0.0480693292689383	1.99818181818182	1.12835114293522	3.47156695980272	7	107	1
SPBC216.07c	26	2124	17	100	7060	300	0.26	48.9050626708973	0.300849858356941	56.588773759526	0.00814274652313812	0.0182630420491591	0.864218455743879	0.574877904533551	1.28937076867063	29	97	1
SPBC21B10.02	8	24	35	100	416	300	0.08	15.0477115910453	0.0576923076923077	10.8517150896962	0.138007017162321	0.777791749782136	1.38666666666667	0.574109191395255	3.23561367909368	5	103	1
SPBC21B10.03c	38	1478	136	100	2590	300	0.38	71.4766300574653	0.570656370656371	107.338406040372	0.0183681921751138	0.0358349321436927	0.665899864682003	0.475736177335448	0.928124742521642	50	88	1
SPBC21B10.04c	85	317	708	100	421	300	0.85	159.881935654857	0.752969121140142	141.630777148497	0.209491626833696	0.34284220188792	1.1288643533123	0.881959748969858	1.44336566994814	79	106	1
SPBC21B10.05c	57	536	273	100	1220	300	0.57	107.214945086198	0.439344262295082	82.6390718524621	0.0801295258106155	0.140822936553229	1.29738805970149	0.977580214889509	1.71803982594939	47	110	1
SPBC21B10.06c	5	360	86	100	1848	300	0.05	9.40481974440333	0.194805194805195	36.6421548483247	0.00507967328363022	0.0347022845881241	0.256666666666667	0.0938723622814864	0.641298219188534	17	88	1
SPBC21B10.07	29	881	37	100	1819	300	0.29	54.5479545175393	0.48433205057724	91.1011126423237	0.0223123701223992	0.0482541992954287	0.598762769580023	0.405862012526441	0.877743885183847	42	87	1
SPBC21B10.08c	0	676	171	100	1163	300	0	0	0.581255374032674	109.332040364861	0.000134497315140915	0.00709420193644869	0	0.00156420377508884	0.0825055685208983	36	64	1
SPBC21B10.09	7	340	58	100	2341	300	0.07	13.1667476421647	0.145237078171721	27.3185708081771	0.0089472051113074	0.0448715714188867	0.481970588235294	0.209454071655706	1.05044348691614	13	94	1
SPBC21B10.10	24	1076	516	100	799	300	0.24	45.143134773136	1.34668335419274	253.306283979424	0.0145469123914585	0.0339102066544002	0.1782156133829	0.116229830007753	0.270942551168657	71	53	1
SPBC21B10.11	123	39	12	100	490	300	1.23	231.358565712322	0.0795918367346939	14.9709375523155	2.17076827027884	4.59705618415837	15.4538461538462	10.6367645243663	22.525575302376	16	207	5.65083412642335e-41
SPBC21B10.12	3	26	11	100	602	300	0.03	5.642891846642	0.0431893687707641	8.12376456327198	0.0278597747971146	0.39856526485022	0.694615384615385	0.16771584427863	2.39936289439832	4	99	1
SPBC21B10.13c	1	162	2	100	1754	300	0.01	1.88096394888067	0.0923603192702395	17.3726430854429	0.000320432147040528	0.0404502650179747	0.108271604938272	0.00562037985909086	0.709497648415276	8	93	1
SPBC21B10.14	37	73	166	100	308	300	0.37	69.5956661085847	0.237012987012987	44.581288398795	0.334777508838705	0.765278160519499	1.56109589041096	1.03111472722321	2.35705673440006	26	111	1
SPBC21B10.15	8	131	25	100	1070	300	0.08	15.0477115910453	0.122429906542056	23.0286240470437	0.0277576109812324	0.128643672953162	0.653435114503817	0.297006437499186	1.37648730059883	11	97	1
SPBC21C3.01c	12	455	19	100	9677	300	0.12	22.571567386568	0.0470187041438462	8.84404874176608	0.0141758371367533	0.0478981376029595	2.55217582417582	1.37179575972362	4.63510277583839	5	107	1
SPBC21C3.02c	5	294	112	100	1764	300	0.05	9.40481974440333	0.166666666666667	31.3493991480111	0.00621084013597816	0.0425617388316876	0.3	0.109559219998655	0.75078907299097	15	90	1
SPBC21C3.03	2	177	17	100	2324	300	0.02	3.76192789776133	0.0761617900172117	14.3257581304595	0.00194140452413872	0.0460442553761864	0.262598870056497	0.0451182411409838	1.07006849494257	7	95	1
SPBC21C3.04c	4	650	46	100	1604	300	0.04	7.52385579552267	0.405236907730673	76.2236014197278	0.00196491739184426	0.0169863056139446	0.0987076923076923	0.0315172749651819	0.272460342047672	29	75	1
SPBC21C3.05	8	140	90	100	918	300	0.08	15.0477115910453	0.152505446623094	28.6857247105984	0.0260105954649789	0.120188403466023	0.524571428571429	0.238777266368506	1.10332954381809	14	94	1
SPBC21C3.06	42	130	106	100	749	300	0.42	79.000485852988	0.173564753004005	32.6469043196911	0.224649102353868	0.463289505533121	2.41984615384615	1.68262177663047	3.47003839644307	21	121	0.203741427092049
SPBC21C3.07c	84	151	6	100	1562	300	0.84	158.000971705976	0.0966709346991037	18.1834543073611	0.422279851135387	0.732302243130978	8.68927152317881	6.59601127473475	11.4385610377059	16	168	1.21082642811633e-29
SPBC21C3.08c	66	2185	496	100	1590	300	0.66	124.143620626124	1.37421383647799	258.484668446809	0.0234540634702716	0.0388299144926099	0.480274599542334	0.372919609177318	0.617395640432498	96	70	1
SPBC21C3.09c	9	125	310	100	1137	300	0.09	16.928675539926	0.109938434476693	20.6790231847039	0.0342648345818206	0.145917284461373	0.81864	0.3895911691953	1.65907952432581	10	99	1
SPBC21C3.10c	2	22	15	100	686	300	0.02	3.76192789776133	0.032069970845481	6.03224590020039	0.0147820536946115	0.398037829225762	0.623636363636364	0.101404888345035	2.73053950848872	3	99	1
SPBC21C3.11	4	142	70	100	1316	300	0.04	7.52385579552267	0.10790273556231	20.2961155578309	0.00889090831746831	0.0787773267147759	0.370704225352113	0.117004353457883	1.03670961956645	10	94	1
SPBC21C3.12c	32	94	42	100	457	300	0.32	60.1908463641813	0.205689277899344	38.6894116399962	0.22331592659615	0.516737667001703	1.55574468085106	1.02055378454441	2.36149113819778	22	110	1
SPBC21C3.13	41	455	812	100	558	300	0.41	77.1195219041073	0.815412186379928	153.376092605861	0.064563547105335	0.125306185858373	0.502813186813187	0.36026459284777	0.699208517089724	63	78	1
SPBC21C3.14c	28	932	3	100	2816	300	0.28	52.6669905686587	0.330965909090909	62.2534943308516	0.0202283878597824	0.0443205273525496	0.846008583690987	0.569631402131473	1.2480660502478	31	97	1
SPBC21C3.15c	117	1241	102	100	1686	300	1.17	220.072782019038	0.736061684460261	138.450549262213	0.077628852276837	0.114414199171163	1.58954069298952	1.30882244938747	1.92902339802581	92	125	1
SPBC21C3.16c	52	51	118	100	158	300	0.52	97.8101253417947	0.322784810126582	60.7146591094392	0.681212800588831	1.52621663505006	1.61098039215686	1.07631622493035	2.41142228337909	37	115	1
SPBC21C3.17c	2	219	117	100	955	300	0.02	3.76192789776133	0.229319371727749	43.134147099986	0.00157150691355067	0.03714076505001	0.0872146118721461	0.0150078910244089	0.354694306227595	19	83	1
SPBC21C3.18	0	1	0	100	1601	300	0	0	0.000624609618988132	0.117486817544077	0.120791776113059	17.3080587281839	0	1.93387633557007	277.102020238225	0	100	1
SPBC21C3.19	4	79	33	100	675	300	0.04	7.52385579552267	0.117037037037037	22.0142447350478	0.0157961490346984	0.143489036936464	0.341772151898734	0.106624005984214	0.968550999321129	10	94	1
SPBC21C3.20c	18	516	12	100	3108	300	0.18	33.857351079852	0.166023166023166	31.2283589968605	0.021133984524065	0.0568329619932787	1.08418604651163	0.656844239007941	1.7663684587511	16	102	1
SPBC21D10.05c	4	703	4	100	3403	199	0.04	7.52385579552267	0.206582427270056	38.8574098167237	0.00181722593432984	0.0157013475890046	0.193627311522048	0.0618401985452445	0.534316858453825	17	87	1
SPBC21D10.06c	15	380	12	100	3697	300	0.15	28.21445923321	0.102786042737355	19.3336840837071	0.0226876642788392	0.0675136920459949	1.45934210526316	0.838762948388684	2.49598119494043	10	105	1
SPBC21D10.07	2	127	28	100	1321	300	0.02	3.76192789776133	0.0961392884178653	18.0834535585045	0.00269718838893276	0.0644312912842304	0.208031496062992	0.0356298586178018	0.851137357864683	8	94	1
SPBC21D10.08c	1	3	12	100	1618	300	0.01	1.88096394888067	0.00185414091470952	0.348757221671323	0.0133674946082822	3.55733427163736	5.39333333333333	0.216286062762006	57.5576685150924	0	101	1
SPBC21D10.09c	23	2146	41	100	5006	300	0.23	43.2621708242553	0.428685577307231	80.6342116319998	0.00693963579989517	0.0164019024896623	0.536523765144455	0.347398168142752	0.821079238632495	36	87	1
SPBC21D10.10	12	158	54	100	909	300	0.12	22.571567386568	0.173817381738174	32.6944228738334	0.0402206001566523	0.140095106726626	0.690379746835443	0.365605255423969	1.27346452014503	16	96	1
SPBC21D10.11c	0	637	119	100	1661	300	0	0	0.383503913305238	72.1357035181809	0.00014273471829627	0.00752915875750706	0	0.00237082367090104	0.125059326962192	27	73	1
SPBC21D10.12	41	646	225	100	1813	300	0.41	77.1195219041073	0.356315499172642	67.0216608371159	0.045664614967849	0.0878844079475898	1.15066563467492	0.827899469367103	1.5933443160898	37	104	1
SPBC21H7.02	7	257	152	100	1045	300	0.07	13.1667476421647	0.245933014354067	46.2591133839551	0.0118053888595166	0.0595326192966391	0.284630350194553	0.123366313581948	0.622115871649878	21	86	1
SPBC21H7.03c	13	210	38	100	1583	300	0.13	24.4525313354487	0.132659507264687	24.952775064115	0.0338143094188296	0.110980604623921	0.979952380952381	0.535280518100072	1.75682297119666	13	100	1
SPBC21H7.04	7	380	21	100	2041	288	0.07	13.1667476421647	0.186183243508084	35.0203968924377	0.0080123404731909	0.0401109070273904	0.375973684210526	0.163531869057826	0.818663612429039	16	91	1
SPBC21H7.05	1	120	28	100	2039	300	0.01	1.88096394888067	0.0588523786169691	11.0699202484394	0.000431743514635606	0.0547778594814043	0.169916666666667	0.00880325026342	1.11692055482583	5	96	1
SPBC21H7.06c	21	41	16	100	734	300	0.21	39.500242926494	0.055858310626703	10.5067468534206	0.29276365334077	0.890440814058224	3.75951219512195	2.14888521552125	6.53583557518736	6	115	0.108281217348602
SPBC21H7.07c	10	335	353	100	871	300	0.1	18.8096394888067	0.384615384615385	72.344767264641	0.0150182846546239	0.0574837347911434	0.26	0.130809259341774	0.500683330030859	30	80	1
SPBC23E6.01c	23	262	46	100	1492	300	0.23	43.2621708242553	0.175603217158177	33.0303320781994	0.0559096076273726	0.136638011812134	1.30977099236641	0.834171345800399	2.03863913623703	18	105	1
SPBC23E6.02	1	378	7	100	4337	300	0.01	1.88096394888067	0.0871570209822458	16.393921435944	0.000137765618405737	0.0172481125348865	0.11473544973545	0.00597489487025681	0.748050640638027	8	93	1
SPBC23E6.03c	26	133	1	100	4220	300	0.26	48.9050626708973	0.0315165876777251	5.92815652135376	0.125443586052204	0.302605085356992	8.24962406015038	5.29371933140301	12.7699346020651	3	123	5.46766127450956e-10
SPBC23E6.04c	10	2853	99	100	5185	300	0.1	18.8096394888067	0.550241080038573	103.498363474572	0.0017790781117905	0.00668751020412272	0.18173852085524	0.0922452000963372	0.346747404083763	39	71	1
SPBC23E6.05	58	610	88	100	1418	300	0.58	109.095909035079	0.430183356840621	80.9159385625675	0.0719310540863396	0.125413304050927	1.34826229508197	1.0199823469443	1.77836065144215	47	111	1
SPBC23E6.06c	18	246	58	100	707	300	0.18	33.857351079852	0.347949080622348	65.4479676696809	0.0439193691436027	0.120359049339324	0.517317073170732	0.310509939845271	0.850938478829023	30	88	1
SPBC23E6.07c	4	606	54	100	3185	300	0.04	7.52385579552267	0.190266875981162	35.7885134386714	0.00210708665587954	0.0182244846051207	0.21023102310231	0.0671107099897633	0.580449834673094	16	88	1
SPBC23E6.08	14	206	0	100	3631	300	0.14	26.3334952843293	0.0567336821812173	10.6714010870123	0.0379502859120386	0.119452432702959	2.46766990291262	1.37797488146612	4.33731783144444	6	108	1
SPBC23E6.09	13	3493	132	100	4554	300	0.13	24.4525313354487	0.767018006148441	144.273321770755	0.00206756578220924	0.00655593880678303	0.169487546521615	0.0941569457218088	0.298557453260899	49	64	1
SPBC23E6.10c	23	123	22	100	1108	300	0.23	43.2621708242553	0.11101083032491	20.8807369776464	0.116683164070298	0.297236457453658	2.07186991869919	1.2928494578989	3.29337994858653	12	111	1
SPBC23G7.04c	17	1248	116	100	2372	300	0.17	31.9763871309713	0.526138279932546	98.9647136679204	0.00816928338164848	0.0223893512705825	0.323108974358974	0.193775401812702	0.531075412138216	40	77	1
SPBC23G7.05	25	732	811	100	568	300	0.25	47.0240987220167	1.2887323943662	242.405917355748	0.0224231598133033	0.051606806496486	0.193989071038251	0.127363547739563	0.29312666090004	70	55	1
SPBC23G7.06c	12	894	27	100	2455	300	0.12	22.571567386568	0.364154786150713	68.4962024561839	0.00724328500641037	0.0242777012314649	0.329530201342282	0.177822646907375	0.596017565232464	29	83	1
SPBC23G7.07c	105	138	23	100	942	300	1.05	197.50121463247	0.146496815286624	27.555522817997	0.585688408740483	0.988155116609177	7.16739130434783	5.51718481033535	9.30842119845845	26	179	1.09340388667733e-27
SPBC23G7.08c	1	1287	219	100	2659	300	0.01	1.88096394888067	0.484016547574276	91.0417676648897	4.05310380993696e-05	0.00505229054449316	0.0206604506604507	0.00107772030306224	0.134340405578073	32	69	1
SPBC23G7.10c	0	0	0	100	1190	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPBC23G7.11	1	6	52	100	474	300	0.01	1.88096394888067	0.0126582278481013	2.38096702389958	0.00755953402951306	1.38050834161111	0.79	0.0358321912998919	6.54360953923664	1	100	1
SPBC23G7.12c	158	945	52	100	1172	300	1.58	297.192303923145	0.806313993174061	151.664755263842	0.140750063825059	0.198520608133873	1.95953439153439	1.6495907480297	2.326661527329	115	143	0.00205958957072434
SPBC23G7.13c	0	2	0	100	2151	300	0	0	0.000929800092980009	0.174892045456129	0.0514242900386907	4.05388820080272	0	1.10613647873224	87.1991351992666	0	100	1
SPBC23G7.14	6	186	25	100	1427	300	0.06	11.285783693284	0.130343377715487	24.5171194458167	0.0129313336430167	0.0751841925449304	0.460322580645161	0.184530131085849	1.07287842761616	12	94	1
SPBC23G7.15c	8	374	1025	100	277	300	0.08	15.0477115910453	1.35018050541516	253.96408551674	0.00986638947916505	0.0443590065943626	0.0592513368983957	0.0273298988572872	0.122874448266384	62	46	1
SPBC23G7.16	6	133	17	100	887	300	0.06	11.285783693284	0.149943630214205	28.2038562797214	0.0179853643094842	0.105776282587339	0.40015037593985	0.159530181425124	0.938235626549695	13	93	1
SPBC244.01c	1	416	10	100	3634	300	0.01	1.88096394888067	0.114474408365438	21.5322235204831	0.000125208590480054	0.0156671196878959	0.0873557692307693	0.00455008017804515	0.569343129458138	10	91	1
SPBC244.02c	8	1483	97	100	1511	300	0.08	15.0477115910453	0.981469225678359	184.610823043682	0.00250321399186492	0.0111157896380486	0.0815104517869184	0.0378235634170789	0.167959581430914	53	55	1
SPBC24C6.02	38	824	76	100	2039	233	0.38	71.4766300574653	0.404119666503188	76.0134523726174	0.0328352865316482	0.064498127169271	0.940315533980583	0.669511492380306	1.31511681298144	39	99	1
SPBC24C6.03	11	238	175	100	1736	300	0.11	20.6906034376873	0.137096774193548	25.7874089765898	0.0239547819808973	0.0867830946881961	0.802352941176471	0.415855015188378	1.50655452378708	13	98	1
SPBC24C6.04	107	3344	246	100	1857	300	1.07	201.263142530231	1.80075390414647	338.715317450563	0.0262641375485241	0.03894807546364	0.594195574162679	0.487725034276092	0.723265761359795	133	74	1
SPBC24C6.05	47	429	103	100	833	300	0.47	88.4053055973913	0.51500600240096	96.8707723973356	0.0800896098404068	0.149427733352915	0.912610722610723	0.667146449970589	1.24473301882978	49	98	1
SPBC24C6.06	57	345	15	100	1969	300	0.57	107.214945086198	0.175215845606907	32.9574688859233	0.123551620694723	0.22046921713425	3.25313043478261	2.4327314114791	4.34103888537338	23	134	1.35562169867335e-06
SPBC24C6.07	2	180	25	100	2704	300	0.02	3.76192789776133	0.0665680473372781	12.5212097188802	0.00190930398035104	0.045269117674078	0.300444444444444	0.0516275796286922	1.22407694190707	6	96	1
SPBC24C6.08c	3	458	1	100	2520	300	0.03	5.642891846642	0.181746031746032	34.1857733566407	0.00168500541816009	0.0209705103069202	0.165065502183406	0.0424621365376344	0.528456859734389	15	88	1
SPBC24C6.09c	6	16	4	100	2411	300	0.06	11.285783693284	0.00663625051845707	1.24825479809584	0.131382868523957	1.01767236361504	9.04125	3.1676409601126	24.5360806867587	0	106	1
SPBC24C6.10c	2	130	16	100	1572	300	0.02	3.76192789776133	0.0826972010178117	15.5550453787841	0.00263562579466695	0.0629236828588989	0.241846153846154	0.0414320374921644	0.989160294541891	7	95	1
SPBC24C6.11	0	706	1	100	3560	300	0	0	0.198314606741573	37.3022625817346	0.000128780332323499	0.00679236168175708	0	0.00458457983071657	0.241808075870552	16	84	1
SPBC24C6.13	8	25	23	100	202	300	0.08	15.0477115910453	0.123762376237624	23.2792567930776	0.133058315794226	0.743088361316936	0.6464	0.268777797904337	1.50103848986021	11	97	1
SPBC25B2.01	1	288	9	100	2065	300	0.01	1.88096394888067	0.139467312348668	26.2332986575124	0.000180682445776864	0.0226650726610287	0.0717013888888889	0.00373109250529223	0.468033750450243	12	89	1
SPBC25B2.02c	10	435	7	100	4499	300	0.1	18.8096394888067	0.0966881529228718	18.1866929931783	0.011592278440821	0.0441627860180754	1.03425287356322	0.521536607052536	1.98688374295321	9	101	1
SPBC25B2.03	11	1665	166	100	2667	300	0.11	20.6906034376873	0.62429696287964	117.428008057229	0.00346748764578702	0.0122428542835061	0.176198198198198	0.0924778955131397	0.326516923741108	42	69	1
SPBC25B2.04c	5	191	27	100	1100	300	0.05	9.40481974440333	0.173636363636364	32.6603740214734	0.00951890106450924	0.0658273330859282	0.287958115183246	0.104707911709602	0.72410066394521	15	90	1
SPBC25B2.05	12	463	68	100	920	300	0.12	22.571567386568	0.503260869565217	94.6615552534509	0.0139328256348077	0.04706373413289	0.238444924406048	0.128181995840231	0.432986354022588	37	75	1
SPBC25B2.06c	20	556	84	100	1054	300	0.2	37.6192789776133	0.527514231499051	99.2235251971205	0.0223919104834851	0.0571464601746272	0.379136690647482	0.236010736495933	0.60232369024057	41	79	1
SPBC25B2.07c	37	630	74	100	1738	300	0.37	69.5956661085847	0.362485615650173	68.1822375025788	0.0415297281749903	0.0826946035051102	1.02073015873016	0.721786675681331	1.43723220891882	36	101	1
SPBC25B2.08	7	353	32	100	1307	300	0.07	13.1667476421647	0.270084162203519	50.8018572268458	0.00862031903373406	0.0432050132541801	0.259178470254957	0.112667569770904	0.564689523232134	22	85	1
SPBC25B2.09c	24	2346	59	100	2000	300	0.24	45.143134773136	1.173	220.637071203702	0.00668917756423809	0.0155122174088862	0.20460358056266	0.133783551284762	0.310244348177724	66	58	1
SPBC25B2.10	1	426	43	100	1018	300	0.01	1.88096394888067	0.418467583497053	78.7122438333167	0.000122275655623239	0.0152981058266989	0.0238967136150235	0.00124476617424457	0.155734717315795	29	72	1
SPBC25B2.11	64	109	1	100	1366	300	0.64	120.381692728363	0.0797950219619327	15.0091559610536	0.426210385242072	0.808050018831103	8.0205504587156	5.82203386240671	11.0379632572329	12	152	2.06111031426496e-21
SPBC25D12.02c	36	672	44	100	2073	300	0.36	67.714702159704	0.324167872648336	60.9748081836859	0.037725792801475	0.0757280084101226	1.11053571428571	0.782055684774577	1.56984161434184	33	103	1
SPBC25D12.03c	2	788	57	100	2262	300	0.02	3.76192789776133	0.348364279398762	65.5260650626863	0.000438816670037172	0.0102605127617407	0.0574111675126904	0.00992603307624084	0.232092798670574	26	76	1
SPBC25D12.04	6	798	208	100	1247	300	0.06	11.285783693284	0.639935846030473	120.369625597977	0.00304644262393279	0.0173220764070221	0.0937593984962406	0.0379891395204419	0.216006292795566	41	65	1
SPBC25D12.05	91	658	47	100	1797	300	0.91	171.167719348141	0.366165831942126	68.8744729195035	0.110371454351996	0.173106472447786	2.48521276595745	1.98337503470537	3.11072330988672	51	140	1.96565319491228e-05
SPBC25D12.06	33	563	2	100	2822	300	0.33	62.071810313062	0.19950389794472	37.5259639695186	0.0405716091287977	0.0842456290595453	1.65410301953819	1.14493080961467	2.37741165206037	22	111	1
SPBC25H2.02	6	1477	239	100	2472	300	0.06	11.285783693284	0.597491909385113	112.386074130127	0.00164842373738468	0.00934362093418711	0.100419769803656	0.0407490347881494	0.230974309493105	39	67	1
SPBC25H2.03	9	280	19	100	2785	300	0.09	16.928675539926	0.100538599640934	18.9109481395543	0.0155097025066084	0.0641928551725662	0.895178571428571	0.431945214809045	1.78777101655597	9	100	1
SPBC25H2.04c	8	677	315	100	967	300	0.08	15.0477115910453	0.700103412616339	131.686927961966	0.00547016095337311	0.024412245341862	0.114268833087149	0.052896456419118	0.236066412455806	44	64	1
SPBC25H2.05	40	237	350	100	389	300	0.4	75.2385579552267	0.609254498714653	114.598574777562	0.118946197572504	0.238624817298689	0.656540084388186	0.46270070855704	0.928250539291899	53	87	1
SPBC25H2.06c	12	498	18	100	2072	300	0.12	22.571567386568	0.24034749034749	45.2084964547573	0.0129607803351387	0.0437308064808858	0.499277108433735	0.268547368544074	0.906102310283954	21	91	1
