V4	dis2ts_DMSO_18Cr1_pr_counts	dis2ts_DMSO_18Cr1gb_counts	dis2ts_DMSO_18Cr1term_counts	dis2ts_DMSO_18Cr1pr_map	dis2ts_DMSO_18Cr1gb_map	dis2ts_DMSO_18Cr1term_map	dis2ts_DMSO_18Cr1pr_density	dis2ts_DMSO_18Cr1pr_densityRPKM	dis2ts_DMSO_18Cr1gb_density	dis2ts_DMSO_18Cr1gb_densityRPKM	dis2ts_DMSO_18Cr1pause_index_CI_low	dis2ts_DMSO_18Cr1pause_index_CI_high	dis2ts_DMSO_18Cr1pause_index_scaled	dis2ts_DMSO_18Cr1pause_index_CI_low_scaled	dis2ts_DMSO_18Cr1pause_index_CI_high_scaled	dis2ts_DMSO_18Cr1_ExpPR	dis2ts_DMSO_18Cr1_ExpGB	dis2ts_DMSO_18Cr1Fexact_Pval
SPAC1D4.09c	25	76	21	100	847	300	0.25	123.702423429437	0.089728453364817	44.3985085272123	0.203973594310033	0.527174009915912	2.78618421052632	1.72765634380598	4.46516386398777	10	115	0.77959722729256
SPAC1D4.10	1	68	7	100	2960	300	0.01	4.94809693717748	0.022972972972973	11.3672497205429	0.000757562010617742	0.0975577263096236	0.435294117647059	0.0224238355142852	2.88770869876486	2	99	1
SPAC1D4.11c	3	492	155	100	3901	300	0.03	14.8442908115324	0.126121507305819	62.406144401213	0.00156899023453434	0.0195150830565927	0.237865853658537	0.0612063090491846	0.761283390037681	11	92	1
SPAC1D4.12	3	208	22	100	3093	300	0.03	14.8442908115324	0.0672486259295183	33.2752719991243	0.00369272571555996	0.0464328920529186	0.446105769230769	0.114216006382269	1.43616935119677	6	97	1
SPAC1D4.13	10	140	8	100	1672	300	0.1	49.4809693717748	0.0837320574162679	41.4314336845004	0.0354483150218131	0.139550110385978	1.19428571428571	0.592695827164714	2.33327784565355	8	102	1
SPAC1D4.14	10	348	31	100	5032	300	0.1	49.4809693717748	0.0691573926868044	34.2197482936757	0.0144626209105711	0.0553147643524323	1.44597701149425	0.72775908421994	2.78343894221439	7	103	1
SPAC1F12.02c	195	148	82	100	502	300	1.95	964.878902749608	0.294820717131474	145.880148745471	1.05830168666363	1.64064092444492	6.61418918918919	5.31267446705144	8.23601744071351	67	228	2.20072440832147e-33
SPAC1F12.04c	4	11	6	100	586	300	0.04	19.7923877487099	0.0187713310580205	9.28823657149356	0.0978590667085697	1.23052614057963	2.13090909090909	0.573454130912219	7.2108831837966	1	103	1
SPAC1F12.05	12	793	76	100	3015	300	0.12	59.3771632461297	0.26301824212272	130.143975826923	0.00816155901822433	0.0273847037274503	0.4562421185372	0.246071004399464	0.825648817382627	23	89	1
SPAC1F12.06c	2	41	2	100	2346	300	0.02	9.89619387435495	0.0174765558397272	8.64756924229653	0.00816331069656794	0.205632495298649	1.14439024390244	0.191511268941484	4.82413833970631	1	101	1
SPAC1F12.07	48	190	59	100	1299	300	0.48	237.508652984519	0.14626635873749	72.3740121681078	0.181688069293015	0.350386470403784	3.28168421052632	2.36012802011626	4.55152025054516	18	130	3.04505317174742e-05
SPAC1F12.08	30	68	16	100	1154	300	0.3	148.442908115324	0.0589254766031196	29.1568970301619	0.280611362308744	0.690753338516653	5.09117647058823	3.23825512104291	7.97129352648218	7	123	5.38456101765175e-06
SPAC1F12.09	10	51	16	100	1599	300	0.1	49.4809693717748	0.0318949343339587	15.7819226889338	0.0935517944717714	0.399518365545125	3.13529411764706	1.49589319360363	6.38829866506655	3	107	1
SPAC1F12.10c	35	193	84	100	737	300	0.35	173.183392801212	0.261872455902307	129.577029698135	0.12435921905964	0.263304058839504	1.33652849740933	0.916527444469546	1.94055091364715	28	107	1
SPAC1F3.01	27	133	3	100	2291	300	0.27	133.598617303792	0.0580532518550851	28.7253117697339	0.131228783833672	0.312072039182866	4.6509022556391	3.00645143762944	7.14957041767945	6	121	3.71951771837099e-05
SPAC1F3.02c	13	431	7	100	3740	300	0.13	64.3252601833072	0.11524064171123	57.0221866289704	0.0166272019979676	0.0535607685671743	1.12807424593968	0.621857354723988	2.00317274441232	11	102	1
SPAC1F3.03	6	466	13	100	4680	300	0.06	29.6885816230649	0.0995726495726496	49.2695122377074	0.00520474944095935	0.0297379571949236	0.602575107296137	0.243582273836897	1.39173639672243	9	97	1
SPAC1F3.04c	31	131	54	100	966	300	0.31	153.391005052502	0.135610766045549	67.1015216118271	0.156815837666761	0.35532814590537	2.28595419847328	1.51484099186091	3.43246988944587	15	116	1
SPAC1F3.05	4	151	69	100	2085	300	0.04	19.7923877487099	0.0724220623501199	35.8351384898705	0.00836831875130987	0.0740083876407178	0.552317880794702	0.174479445964811	1.54307488230897	7	97	1
SPAC1F3.06c	20	590	92	100	5959	300	0.2	98.9619387435495	0.099009900990099	48.9910587839354	0.0211116876182935	0.0538266818472075	2.02	1.25804546517411	3.20753197127509	10	110	1
SPAC1F3.07c	20	114	35	100	1343	300	0.2	98.9619387435495	0.0848845867460908	42.0017163691908	0.105840981708241	0.287867672608993	2.35614035087719	1.42144438434168	3.86606284313877	9	111	1
SPAC1F3.08c	2	2	33	100	126	300	0.02	9.89619387435495	0.0158730158730159	7.85412212250393	0.101199373606884	9.88148408788154	1.26	0.127511210744673	12.4506699507307	1	101	1
SPAC1F3.09	0	114	45	100	3107	300	0	0	0.0366913421306727	18.1552317617712	0.000798841240028825	0.0423468476702617	0	0.0248199973276956	1.31571655711503	3	97	1
SPAC1F3.10c	3	297	7	100	4258	300	0.03	14.8442908115324	0.0697510568341945	34.513499068617	0.00259287466166394	0.0324195977316612	0.43010101010101	0.11040460309365	1.38042647141413	6	97	1
SPAC1F5.02	20	435	77	100	1626	300	0.2	98.9619387435495	0.267527675276753	132.375287064711	0.0285542468562832	0.0732162827708536	0.747586206896552	0.464292053883165	1.19049675785408	25	95	1
SPAC1F5.03c	13	287	22	100	1926	300	0.13	64.3252601833072	0.149013499480789	73.7333240378991	0.0248605514313521	0.0808022622258655	0.872404181184669	0.478814220567841	1.55625157047017	14	99	1
SPAC1F5.04c	2	548	42	100	5667	300	0.02	9.89619387435495	0.096700194106229	47.8481934281499	0.000630496518899437	0.0147690686069941	0.206824817518248	0.0357302377260311	0.836963117958357	8	94	1
SPAC1F5.05c	2	44	7	100	731	300	0.02	9.89619387435495	0.0601915184678523	29.7833468174841	0.00762429927886202	0.19103767815503	0.332272727272727	0.0557336277284814	1.39648542731327	5	97	1
SPAC1F5.06	19	438	16	100	4375	300	0.19	94.0138418063721	0.100114285714286	49.5375190510568	0.0266041274535779	0.0698897477246288	1.89783105022831	1.16393057609403	3.05767646295251	10	109	1
SPAC1F5.07c	30	59	13	100	1526	300	0.3	148.442908115324	0.0386631716906946	19.1309121424293	0.320004319125055	0.804943886467326	7.7593220338983	4.88326590984835	12.2834437074914	4	126	7.17238935079861e-10
SPAC1F5.08c	6	86	40	100	1608	300	0.06	29.6885816230649	0.0534825870646766	26.4637025247054	0.0275260981546271	0.165461997872458	1.12186046511628	0.442619658326403	2.66062892578912	5	101	1
SPAC1F5.09c	1	19	4	100	1569	300	0.01	4.94809693717748	0.0121096239643085	5.99195932481658	0.00262241420563744	0.368819983318377	0.82578947368421	0.0411456788864514	5.78678553826533	1	100	1
SPAC1F5.10	27	55	20	100	1269	300	0.27	133.598617303792	0.0433412135539795	21.4456526040001	0.30179825638007	0.794939677588173	6.22963636363636	3.82981987346309	10.0877845085939	5	122	7.992711814464e-07
SPAC1F5.11c	7	864	54	100	11254	300	0.07	34.6366785602423	0.0767727030389195	37.9878776765713	0.00353858040642034	0.0175632052858511	0.911782407407407	0.398231838938545	1.97656312286969	7	100	1
SPAC1F7.01c	208	436	89	100	4193	300	2.08	1029.20416293292	0.10398282852373	51.4517115337319	0.40303255651306	0.564575152377966	20.0033027522936	16.8991550945926	23.6726361392081	29	279	1.36116422086413e-116
SPAC1F7.02c	23	278	82	100	1792	300	0.23	113.806229555082	0.155133928571429	76.7617716816595	0.0527479496409283	0.128633282994611	1.48258992805755	0.945243257565435	2.30510843126343	16	107	1
SPAC1F7.03	4	406	49	100	2794	300	0.04	19.7923877487099	0.145311381531854	71.9014801894794	0.00313966253202173	0.0272547719161033	0.275270935960591	0.0877221711446872	0.761498327335926	13	91	1
SPAC1F7.04	1	1046	140	100	1846	300	0.01	4.94809693717748	0.566630552546046	280.374290156427	4.98613745073628e-05	0.00621794577609382	0.0176481835564054	0.000920440973405917	0.114783279026692	36	65	1
SPAC1F7.05	4	541	56	100	2820	300	0.04	19.7923877487099	0.191843971631206	94.9262568444332	0.00235925922956891	0.0204237618185347	0.208502772643253	0.0665311102738434	0.575950083282679	16	88	1
SPAC1F7.06	1	5	2	100	1703	300	0.01	4.94809693717748	0.00293599530240752	1.45275893634101	0.00883974757390515	1.74105855180368	3.406	0.150540901183605	29.6502271372167	0	101	1
SPAC1F7.07c	33	282	77	100	1565	300	0.33	163.287198926857	0.180191693290735	89.1605965676708	0.0801775177555471	0.169948176942928	1.8313829787234	1.25477815287431	2.65968896915683	20	113	1
SPAC1F7.08	15	550	103	100	2603	300	0.15	74.2214540576621	0.211294660007683	104.550646002597	0.0157267732873281	0.0464872696694296	0.709909090909091	0.40936790866915	1.21006362949525	20	95	1
SPAC1F7.09c	5	75	13	100	1381	300	0.05	24.7404846858874	0.054308472121651	26.872358456793	0.0237896750051642	0.171182288922594	0.920666666666667	0.328535411821317	2.36402741002102	5	100	1
SPAC1F7.10	9	30	7	100	1196	300	0.09	44.5328724345973	0.0250836120401338	12.4116143909134	0.132570454430512	0.658807087770908	3.588	1.58554263498892	7.87933276974006	2	107	1
SPAC1F7.11c	18	239	33	100	2884	300	0.18	89.0657448691946	0.082871012482663	41.0053803046261	0.0451824061908881	0.123950173369825	2.17205020920502	1.30306059454521	3.57472299998574	9	109	1
SPAC1F7.12	45	193	48	100	1100	300	0.45	222.664362172986	0.175454545454545	86.8166098977503	0.166258334818493	0.326055153489867	2.56476683937824	1.82884168300342	3.58660668838854	21	124	0.0228480757816691
SPAC1F7.13c	64	99	251	100	608	300	0.64	316.678203979358	0.162828947368421	80.5693415757517	0.466434139932236	0.895181835840899	3.93050505050505	2.83591957078799	5.44270556191267	22	142	3.11993890566835e-08
SPAC1F7.14c	14	4	12	100	37	300	0.14	69.2733571204847	0.108108108108108	53.4929398613781	1.07980696043906	12.564269139474	1.295	0.399528575362453	4.64877958160537	11	103	1
SPAC1F8.01	0	2	2	100	1598	300	0	0	0.00125156445556946	0.619286224928345	0.0514242900386907	4.05388820080272	0	0.821760154818278	64.7811334488275	0	100	1
SPAC1F8.02c	0	1	0	100	558	300	0	0	0.0017921146953405	0.886755723508508	0.120791776113059	17.3080587281839	0	0.674018110710869	96.5789677032663	0	100	1
SPAC1F8.03c	1	16	3	100	1899	300	0.01	4.94809693717748	0.00842548709847288	4.1690126906182	0.00308778638028139	0.444289421552728	1.186875	0.0586370633615435	8.4370561152863	0	101	1
SPAC1F8.04c	0	15	4	100	1167	300	0	0	0.012853470437018	6.360021770151	0.00615095181701504	0.339527058120729	0	0.0717816077045655	3.96228076826891	1	99	1
SPAC1F8.05	0	15	9	100	977	300	0	0	0.015353121801433	7.59687349617832	0.00615095181701504	0.339527058120729	0	0.060094799252237	3.31717935783952	1	99	1
SPAC1F8.06	1	58	15	100	1314	300	0.01	4.94809693717748	0.0441400304414003	21.8409149434013	0.000886168532157665	0.114796577053431	0.226551724137931	0.0116442545125517	1.50842702248208	4	97	1
SPAC1F8.07c	44	1632	112	100	1684	300	0.44	217.716265235809	0.969121140142518	479.530534529314	0.0197404966058153	0.0366968472606332	0.454019607843137	0.33242996284193	0.617974907869063	70	74	1
SPAC1F8.08	4	41	21	100	957	300	0.04	19.7923877487099	0.0428422152560084	21.1987434090153	0.0297199977772654	0.284166864484639	0.933658536585366	0.28442037872843	2.71947689311799	4	100	1
SPAC1F8.09c	3	0	0	100	24	300	0.03	14.8442908115324	0	0	0.449250381531113	30.4904450141133	NA	0.107820091567467	7.31770680338719	0	103	1
SPAC20G4.01	3	73	8	100	1032	300	0.03	14.8442908115324	0.0707364341085271	35.0010732959259	0.0103561834799021	0.134807201761393	0.424109589041096	0.106875813512589	1.39121032217758	6	97	1
SPAC20G4.02c	9	361	54	100	4486	300	0.09	44.5328724345973	0.0804725813642443	39.8186133375183	0.012060183327386	0.0496563123352785	1.11839335180055	0.541019824066534	2.22758217136059	8	101	1
SPAC20G4.03c	7	446	26	100	2437	300	0.07	34.6366785602423	0.183011899876898	90.5560621247909	0.00683411973739213	0.0341352004428823	0.382488789237668	0.166547498000246	0.831874834793042	16	91	1
SPAC20G4.04c	6	64	32	100	1516	300	0.06	29.6885816230649	0.0422163588390501	20.8890635870289	0.0366198682201537	0.22480233952159	1.42125	0.55515720221753	3.4080034671473	4	102	1
SPAC20G4.05c	61	36	17	100	1795	300	0.61	301.833913167826	0.0200557103064067	9.92375987400497	1.1022849340843	2.61103662471034	30.4152777777778	19.7860145668131	46.8681074135507	3	158	5.725166864809e-43
SPAC20G4.06c	10	119	66	100	669	300	0.1	49.4809693717748	0.177877428998505	88.0154761620508	0.0415336395168731	0.164889400783063	0.56218487394958	0.277860048367881	1.10311009123869	16	94	1
SPAC20G4.07c	7	114	19	100	1396	300	0.07	34.6366785602423	0.0816618911174785	40.4070953322516	0.026257291344954	0.136175478033925	0.85719298245614	0.366551787175557	1.9010096733536	8	99	1
SPAC20G4.08	11	325	25	100	3374	300	0.11	54.4290663089522	0.0963248369887374	47.6624630878091	0.0176108058430532	0.0632926247113136	1.14196923076923	0.594188589144615	2.13549315775972	9	102	1
SPAC20G8.01	17	134	41	100	2493	300	0.17	84.1176479320171	0.053750501403931	26.5962691368545	0.0739738427305693	0.214674437043309	3.16276119402985	1.84416789927309	5.35183371548969	5	112	1
SPAC20G8.02	13	194	22	100	2115	300	0.13	64.3252601833072	0.091725768321513	45.3867993291929	0.0365497404599147	0.120316768368436	1.41726804123711	0.773027010727195	2.54469965099242	9	104	1
SPAC20G8.03	35	752	73	100	2016	300	0.35	173.183392801212	0.373015873015873	184.571869878842	0.032645208136354	0.0660412983077133	0.938297872340425	0.658127396028896	1.3313925738835	36	99	1
SPAC20G8.04c	15	551	45	100	2289	300	0.15	74.2214540576621	0.240716470074268	119.108842830266	0.0156984412288801	0.0464022582095413	0.623139745916515	0.359337319729067	1.0621476904164	22	93	1
SPAC20G8.05c	5	452	16	100	3544	300	0.05	24.7404846858874	0.127539503386005	63.1077826073425	0.00405118133906199	0.027598233743179	0.392035398230088	0.143573866656357	0.978081403858262	11	94	1
SPAC20G8.06	8	1338	41	100	6403	300	0.08	39.5847754974198	0.208964547868187	103.397683928525	0.00277387734126732	0.0123232981294868	0.382840059790732	0.177611366161346	0.789060779231042	18	90	1
SPAC20G8.07c	1	42	22	100	905	300	0.01	4.94809693717748	0.0464088397790055	22.9635437968457	0.00121663271361786	0.160036851469115	0.21547619047619	0.0110105260582416	1.44833350579549	4	97	1
SPAC20G8.08c	50	163	45	100	3337	300	0.5	247.404846858874	0.0488462691039856	24.1696074545978	0.220583541973118	0.425608271854068	10.2361963190184	7.36087279564295	14.2025480317702	6	144	7.21966006418562e-23
SPAC20G8.09c	35	373	71	100	3124	300	0.35	173.183392801212	0.119398207426376	59.0793904470934	0.0652863530987513	0.134242031978718	2.9313672922252	2.03954567080499	4.19372107901514	14	121	0.00627895191507616
SPAC20G8.10c	6	31	67	100	1401	300	0.06	29.6885816230649	0.0221270521056388	10.9486798752678	0.0726147583952093	0.485465265187823	2.71161290322581	1.01733276511688	6.80136836528141	2	104	1
SPAC20H4.01	17	199	149	100	2252	300	0.17	84.1176479320171	0.0883658969804618	43.7243024199964	0.0503180373611091	0.14304604696503	1.92381909547739	1.13316220137218	3.22139697765247	9	108	1
SPAC20H4.02	68	84	19	100	748	300	0.68	336.470591728068	0.112299465240642	55.5668640003888	0.580868895004062	1.12766730867185	6.0552380952381	4.34489933463039	8.43495146886541	16	152	1.56292498128193e-15
SPAC20H4.03c	14	106	23	100	1361	300	0.14	69.2733571204847	0.0778839088905217	38.53771310366	0.0724841963746252	0.236386638666881	1.79754716981132	0.986509912658649	3.21722215225625	8	106	1
SPAC20H4.04	2	212	15	100	3555	300	0.02	9.89619387435495	0.059634317862166	29.5076385564452	0.00162304701254378	0.0383776092462577	0.335377358490566	0.0576993212959315	1.36432400870446	5	97	1
SPAC20H4.05c	4	32	2	100	3311	300	0.04	19.7923877487099	0.00966475385080036	4.78221389277195	0.037563286968844	0.369917431855713	4.13875	1.24372043153843	12.2479661687427	0	104	1
SPAC20H4.06c	1	43	11	100	1804	300	0.01	4.94809693717748	0.0238359201773836	11.7942443624519	0.00118892238367991	0.15619027355955	0.41953488372093	0.0214481598015856	2.81767253501428	2	99	1
SPAC20H4.07	1	60	11	100	1816	300	0.01	4.94809693717748	0.0330396475770925	16.3483378981635	0.000857068701558265	0.11087817119528	0.302666666666667	0.0155643676202981	2.01354758890628	3	98	1
SPAC20H4.08	4	66	63	100	875	300	0.04	19.7923877487099	0.0754285714285714	37.3227883261387	0.0188109848359083	0.17276107826074	0.53030303030303	0.164596117314198	1.51165943478148	7	97	1
SPAC20H4.09	36	153	30	100	2138	300	0.36	178.131489738389	0.0715622076707203	35.409674059315	0.16086557433818	0.342792979276391	5.03058823529412	3.43930597935029	7.32891389692923	9	127	4.51147581015853e-08
SPAC20H4.10	13	229	40	100	3073	300	0.13	64.3252601833072	0.0745200130165962	36.8732248165845	0.0310544283374201	0.101616470731236	1.74449781659389	0.95430258280892	3.12267414557087	7	106	1
SPAC20H4.11c	0	7	1	100	1166	300	0	0	0.00600343053173242	2.97055562266229	0.0134151780994594	0.782741335671289	0	0.156420976639697	9.12676397392723	0	100	1
SPAC212.01c	0	0	0	0	1	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPAC212.02	0	0	0	0	30	35	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPAC212.03	0	0	0	0	35	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPAC212.04c	0	11	1	0	598	35	NA	NA	0.0183946488294314	9.1018505533365	0.00843437698064696	0.473726222726494	NA	NA	NA	0	0	1
SPAC212.06c	0	1	0	20	55	0	0	0	0.0181818181818182	8.99653988577723	0.120791776113059	17.3080587281839	0	0.332177384310912	47.5971615025058	0	20	1
SPAC212.07c	3	67	19	100	690	300	0.03	14.8442908115324	0.0971014492753623	48.0467383754914	0.0112591825313352	0.147258802590987	0.308955223880597	0.0776883594662127	1.01608573787781	9	94	1
SPAC212.08c	0	18	12	0	437	300	NA	NA	0.0411899313501144	20.3811773156052	0.00511285240857114	0.280011224227739	NA	NA	NA	0	0	1
SPAC212.10	0	0	0	21	1	34	0	0	0	0	NA	NA	NA	NA	NA	0	21	1
SPAC212.11	0	0	0	0	33	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPAC21E11.03c	23	228	32	100	1258	300	0.23	113.806229555082	0.181240063593005	89.6793403558398	0.0640706561776763	0.157457527480314	1.2690350877193	0.806008854715167	1.98081569570235	18	105	1
SPAC21E11.04	4	24	7	100	644	300	0.04	19.7923877487099	0.0372670807453416	18.4401128093571	0.049078199710854	0.505159847093934	1.07333333333333	0.3160636061379	3.25322941528494	3	101	1
SPAC21E11.05c	4	171	8	100	2442	300	0.04	19.7923877487099	0.07002457002457	34.6488360465745	0.0074015483679653	0.0652325874622846	0.571228070175439	0.180745811145713	1.59297978582899	6	98	1
SPAC21E11.06	56	334	139	100	1884	300	0.56	277.093428481939	0.177282377919321	87.721039119813	0.125007183833964	0.224393372374011	3.15880239520958	2.35513534343188	4.22757113552636	23	133	4.62734152455134e-06
SPAC21E11.07	59	68	16	100	1032	300	0.59	291.937719293471	0.0658914728682171	32.6037395085338	0.603516729063842	1.24687184344897	8.95411764705882	6.22829264393885	12.8677174243934	9	150	2.29806677196693e-20
SPAC21E11.08	11	456	95	100	2222	300	0.11	54.4290663089522	0.205220522052205	101.545103661248	0.0125903020051496	0.0449645449924573	0.536008771929825	0.279756510554423	0.999112189732401	18	93	1
SPAC222.03c	13	35	21	100	524	300	0.13	64.3252601833072	0.066793893129771	33.050265801758	0.186794026617674	0.726870488251413	1.94628571428571	0.978800699476614	3.80880135843741	7	106	1
SPAC222.04c	7	13	27	100	360	300	0.07	34.6366785602423	0.0361111111111111	17.8681278286964	0.194866870634856	1.44206466454925	1.93846153846154	0.70152073428548	5.19143279237728	3	104	1
SPAC222.05c	4	44	34	100	1857	300	0.04	19.7923877487099	0.0236941303177167	11.7240853654178	0.0277861948499424	0.263769882112263	1.68818181818182	0.515989638363429	4.89820671082473	2	102	1
SPAC222.06	17	58	36	100	1030	300	0.17	84.1176479320171	0.0563106796116505	27.863070131679	0.16440456895267	0.51649911145882	3.01896551724138	1.6933670602125	5.31994084802584	6	111	1
SPAC222.07c	0	44	15	100	2149	300	0	0	0.0204746393671475	10.1310500342396	0.00207619104953031	0.11112403209408	0	0.0446173456544063	2.38805544970178	2	98	1
SPAC222.08c	15	104	23	100	1081	254	0.15	74.2214540576621	0.0962072155411656	47.6042628553615	0.0806513150360936	0.253836237075884	1.55913461538462	0.871840715540172	2.7439697227903	10	105	1
SPAC222.09	42	1371	68	100	2143	300	0.42	207.820071361454	0.639757349510033	316.558138164737	0.0222465812993974	0.0420317841718827	0.656498905908096	0.476744237246086	0.900741134803446	55	87	1
SPAC222.10c	2	127	23	100	2294	300	0.02	9.89619387435495	0.0553618134263296	27.3935619451412	0.00269718838893276	0.0644312912842304	0.361259842519685	0.0618735016421176	1.47805382206024	5	97	1
SPAC222.11	5	297	45	100	1177	300	0.05	24.7404846858874	0.252336448598131	124.858520844665	0.0061486036146652	0.042128049990499	0.198148148148148	0.0723690645446094	0.495847148388174	21	84	1
SPAC222.12c	46	644	208	100	1693	300	0.46	227.612459110164	0.380389840519787	188.220580480939	0.0523246548573081	0.097205233759349	1.20928571428571	0.885856406734226	1.64568460754578	40	106	1
SPAC222.13c	24	110	18	100	2403	300	0.24	118.754326492259	0.0457761131918435	22.650464548045	0.13674350148186	0.345541209271424	5.24290909090909	3.28594634060909	8.30335525879232	5	119	2.83960812600468e-05
SPAC222.14c	12	279	29	100	2727	300	0.12	59.3771632461297	0.102310231023102	50.6240940767333	0.0230023347277471	0.0785245533290919	1.17290322580645	0.627273668025664	2.14136456928434	10	102	1
SPAC222.15	4	10	11	100	758	300	0.04	19.7923877487099	0.0131926121372032	6.52783237094654	0.105971553517581	1.38077252419944	3.032	0.803264375663263	10.4662557334318	1	103	1
SPAC222.16c	1	33	14	100	1428	300	0.01	4.94809693717748	0.023109243697479	11.4346777959984	0.00153958136153327	0.205601017062752	0.432727272727273	0.0219852218426951	2.9359825236561	2	99	1
SPAC222.17	52	46	14	100	433	300	0.52	257.301040733229	0.106235565819861	52.5663877852573	0.746912502068829	1.71176618402547	4.89478260869565	3.23413113395803	7.4119475768303	14	138	5.84099201540222e-08
SPAC222.18	4	14	15	100	655	300	0.04	19.7923877487099	0.0213740458015267	10.5760850565625	0.0795907815169477	0.92609145582224	1.87142857142857	0.521319618936007	6.06589903563567	2	102	1
SPAC222.19	6	18	27	100	352	300	0.06	29.6885816230649	0.0511363636363636	25.3027684287485	0.118575044140478	0.88865760334922	1.17333333333333	0.417384155374484	3.12807476378926	5	101	1
SPAC227.01c	18	135	32	100	1578	300	0.18	89.0657448691946	0.0855513307984791	42.3316277895412	0.0788959818068599	0.222585899596601	2.104	1.24497859291225	3.51240549563437	9	109	1
SPAC227.02c	2	41	31	100	455	300	0.02	9.89619387435495	0.0901098901098901	44.5872471262146	0.00816331069656794	0.205632495298649	0.221951219512195	0.0371430636693841	0.935627853608854	8	94	1
SPAC227.03c	10	120	16	100	1473	300	0.1	49.4809693717748	0.0814663951120163	40.3103620136658	0.041196860038689	0.163476056622042	1.2275	0.606829748369889	2.40800231404267	8	102	1
SPAC227.04	2	34	20	100	726	300	0.02	9.89619387435495	0.046831955922865	23.1729057663959	0.00977594851961347	0.25022499125925	0.427058823529412	0.0709733862523938	1.81663343654215	4	98	1
SPAC227.05	11	7	27	100	247	300	0.11	54.4290663089522	0.0283400809716599	14.0229467855232	0.565927857386855	4.47568550412	3.88142857142857	1.39784180774553	11.0549431951764	3	108	1
SPAC227.06	20	67	23	100	873	300	0.2	98.9619387435495	0.0767468499427262	37.9750853139623	0.175446315329213	0.503299790200044	2.60597014925373	1.53164633282403	4.39380716844638	8	112	1
SPAC227.07c	15	263	79	100	2169	300	0.15	74.2214540576621	0.121254034117105	59.9976714835259	0.0326269209488205	0.0980246586731198	1.23707224334601	0.707677915379917	2.12615484661997	12	103	1
SPAC227.08c	5	45	36	100	757	300	0.05	24.7404846858874	0.059445178335535	29.414050485203	0.0388580920456653	0.291842519643574	0.841111111111111	0.294155756785686	2.20924787370186	5	100	1
SPAC227.09	16	51	13	100	2018	300	0.16	79.1695509948396	0.0252725470763132	12.5051012782979	0.171837772658904	0.565664202074256	6.33098039215686	3.46768625225668	11.4151035978585	2	114	0.00108076227409081
SPAC227.10	22	106	58	100	920	300	0.22	108.858132617904	0.115217391304348	57.0106821022622	0.127524599413032	0.334906156747131	1.90943396226415	1.17322631459989	3.0811366420736	12	110	1
SPAC227.11c	34	309	14	100	2906	300	0.34	168.235295864034	0.106331727460427	52.6139694971727	0.0759228590428405	0.158705933429506	3.19754045307443	2.20631828378495	4.61199442546145	12	122	0.00160699496401404
SPAC227.12	3	63	9	100	1511	300	0.03	14.8442908115324	0.0416942422236929	20.6307152244991	0.0119540699724486	0.156920667685371	0.719523809523809	0.180625997283698	2.37107128872595	4	99	1
SPAC227.13c	7	353	183	100	1335	300	0.07	34.6366785602423	0.264419475655431	130.837319762071	0.00862031903373406	0.0432050132541801	0.264730878186969	0.11508125910035	0.576786926943305	22	85	1
SPAC227.14	2	82	22	100	2392	300	0.02	9.89619387435495	0.0342809364548495	16.9625396675816	0.00415187490199961	0.100574264254526	0.583414634146342	0.0993128476558307	2.40573640096825	3	99	1
SPAC227.15	19	252	40	100	3140	300	0.19	94.0138418063721	0.0802547770700637	39.7108416614243	0.0458929450620926	0.122422238182712	2.36746031746032	1.44103847494971	3.84405827893715	8	111	1
SPAC227.16c	18	78	12	100	897	300	0.18	89.0657448691946	0.0869565217391304	43.0269298884998	0.133535202505575	0.39430571851123	2.07	1.19781076647501	3.53692229504574	9	109	1
SPAC227.17c	7	79	54	100	815	300	0.07	34.6366785602423	0.0969325153374233	47.9631482254013	0.0374920180279423	0.198770978184544	0.722151898734177	0.305559946927729	1.61998347220403	9	98	1
SPAC227.18	23	305	61	100	1503	300	0.23	113.806229555082	0.20292747837658	100.410483422431	0.048152973507835	0.117059997597791	1.13340983606557	0.723739191822761	1.7594117638948	20	103	1
SPAC227.19c	4	5	27	100	31	300	0.04	19.7923877487099	0.161290322580645	79.8080151157658	0.181238005776631	3.41444135261595	0.248	0.0561837817907557	1.05847681931094	14	90	1
SPAC22A12.01c	0	92	4	100	2816	300	0	0	0.0326704545454545	16.165657607256	0.000990331644204421	0.0525735578030503	0	0.0278877391007965	1.4804713877339	3	97	1
SPAC22A12.02c	9	3	6	100	183	300	0.09	44.5328724345973	0.0163934426229508	8.11163432324177	0.749340777220878	13.9397114907013	5.49	1.37129362231421	25.5096720279834	1	108	1
SPAC22A12.03c	3	28	20	100	1113	300	0.03	14.8442908115324	0.0251572327044025	12.4480426092515	0.0259902678375337	0.367995764389791	1.1925	0.289271681031751	4.09579285765838	2	101	1
SPAC22A12.04c	6	70	44	82	255	300	0.0731707317073171	36.205587345201	0.274509803921569	135.83011200095	0.0335929980770936	0.204778247038997	0.266550522648084	0.104466030605596	0.636810402377369	18	70	1
