V4	Mcs6as_Cdk9as_DMSOr1_pr_counts	Mcs6as_Cdk9as_DMSOr1gb_counts	Mcs6as_Cdk9as_DMSOr1term_counts	Mcs6as_Cdk9as_DMSOr1pr_map	Mcs6as_Cdk9as_DMSOr1gb_map	Mcs6as_Cdk9as_DMSOr1term_map	Mcs6as_Cdk9as_DMSOr1pr_density	Mcs6as_Cdk9as_DMSOr1pr_densityRPKM	Mcs6as_Cdk9as_DMSOr1gb_density	Mcs6as_Cdk9as_DMSOr1gb_densityRPKM	Mcs6as_Cdk9as_DMSOr1pause_index_CI_low	Mcs6as_Cdk9as_DMSOr1pause_index_CI_high	Mcs6as_Cdk9as_DMSOr1pause_index_scaled	Mcs6as_Cdk9as_DMSOr1pause_index_CI_low_scaled	Mcs6as_Cdk9as_DMSOr1pause_index_CI_high_scaled	Mcs6as_Cdk9as_DMSOr1_ExpPR	Mcs6as_Cdk9as_DMSOr1_ExpGB	Mcs6as_Cdk9as_DMSOr1Fexact_Pval
SPBC1861.09	93	895	57	100	1834	300	0.93	161.723295614708	0.488004362050164	84.8620147366725	0.0834238704809857	0.12929234347124	1.90572067039106	1.52999378462128	2.37122157926254	63	130	0.0899943553155729
SPBC18A7.01	11	47	11	100	1331	300	0.11	19.1285618469009	0.0353117956423742	6.14058060791163	0.114649474776915	0.466577754997097	3.11510638297872	1.52598450928074	6.21014991901137	3	108	1
SPBC18A7.02c	28	862	19	100	3156	300	0.28	48.6908847012023	0.273130544993663	47.4963138380821	0.0218606477692135	0.0479429000041531	1.02515081206497	0.689922043596378	1.51307792413107	27	101	1
SPBC18E5.01	48	678	60	100	1637	300	0.48	83.4700880592039	0.414172266340867	72.0229073815673	0.0522209356599807	0.0957004260826434	1.15893805309735	0.854856716753885	1.56661597497287	43	105	1
SPBC18E5.02c	147	1066	132	100	1803	300	1.47	255.627144681312	0.591236827509706	102.813729283499	0.11560304025785	0.164409641862883	2.48631332082552	2.08432281584903	2.96430584278777	91	156	4.98217217263917e-08
SPBC18E5.03c	46	144	215	100	1520	300	0.46	79.9921677234038	0.0947368421052632	16.4743594853692	0.225997840221955	0.450389438817028	4.85555555555556	3.43516717137371	6.84591947001883	12	134	1.26695448048827e-09
SPBC18E5.04	220	318	873	39	418	300	5.64102564102564	980.951889584662	0.760765550239234	132.294098897662	0.580424625131181	0.82450260683823	7.41493307531043	6.22096136679061	8.83697665790718	111	148	9.04124459851067e-30
SPBC18E5.05c	9	121	9	100	1078	281	0.09	15.6506415111007	0.112244897959184	19.518940660103	0.035368666783247	0.150872122705426	0.801818181818182	0.381274227923403	1.62640148276449	11	98	1
SPBC18E5.06	463	1054	468	100	269	300	4.63	805.138557737738	3.9182156133829	681.362088091705	0.393202098479533	0.49072234022894	1.18166034155598	1.05771364490994	1.32004309521585	448	115	1
SPBC18E5.07	56	1046	115	100	1813	300	0.56	97.3817694024046	0.576944291230006	100.328314154632	0.0405189788601277	0.0705735227363916	0.970630975143403	0.734609086734115	1.27949796721078	57	99	1
SPBC18E5.08	108	449	12	100	1773	300	1.08	187.807698133209	0.253243090806543	44.0379647708481	0.193846596352352	0.298242045702413	4.26467706013363	3.4369001533272	5.28783147030378	42	166	6.16166965946058e-18
SPBC18E5.09c	20	34	71	100	186	300	0.2	34.7792033580016	0.182795698924731	31.7874439293563	0.326627415513821	1.05315029124503	1.09411764705882	0.607526992855706	1.95885954171576	18	102	1
SPBC18E5.10	5	93	0	100	2836	300	0.05	8.69480083950041	0.0327926657263752	5.70251394974286	0.0192996768811656	0.137137312446542	1.5247311827957	0.547338836349855	3.88921418098393	3	102	1
SPBC18E5.11c	75	848	5	100	3198	300	0.75	130.422012592506	0.265165728580363	46.1112639893455	0.0693246061033942	0.11266924489775	2.82841981132075	2.21700090318655	3.60316245183003	36	139	1.10637320054203e-06
SPBC18E5.12c	143	613	72	100	1374	300	1.43	248.671304009712	0.446142649199418	77.5824296159207	0.193621869318858	0.280918699803882	3.2052528548124	2.66036448444112	3.85982293530533	74	169	1.73318639153744e-13
SPBC18E5.13	5	39	32	100	730	300	0.05	8.69480083950041	0.0534246575342466	9.29033514357578	0.0444957442516396	0.339662873019732	0.935897435897436	0.324818933036969	2.47953897304405	5	100	1
SPBC18E5.14c	15	29	43	100	183	300	0.15	26.0844025185012	0.158469945355191	27.557292278198	0.26475935522207	1.00004228615553	0.946551724137931	0.484509620056388	1.83007738366462	15	100	1
SPBC18E5.15	2	5	1	100	142	300	0.02	3.47792033580016	0.0352112676056338	6.12309918274677	0.0538788235081954	2.30512923539502	0.568	0.0765079293816374	3.27328351426092	3	99	1
SPBC18H10.02	456	4516	442	100	2456	300	4.56	792.965836562438	1.83876221498371	319.753425009641	0.0915918121432096	0.111307253791405	2.4799291408326	2.24949490623723	2.73370615311691	360	196	2.10005902535745e-14
SPBC18H10.03	32	1435	552	100	1354	274	0.32	55.6467253728026	1.05982274741507	184.298954278923	0.0154445566507664	0.0320202732425494	0.301937282229965	0.209119297051377	0.433554499704118	67	65	1
SPBC18H10.04c	106	1682	153	100	1600	264	1.06	184.329777797409	1.05125	182.808187650496	0.0515233554746968	0.0770142406012233	1.00832342449465	0.824373687595149	1.23222784961957	105	101	1
SPBC18H10.05	97	385	88	100	2532	300	0.97	168.679136286308	0.152053712480253	26.4415349384491	0.200360682296681	0.316539638906529	6.37932467532467	5.07313247575197	8.01478365711331	26	171	2.85804023346436e-27
SPBC18H10.06c	37	65	17	100	1078	300	0.37	64.341526212303	0.0602968460111317	10.4853813463363	0.372744946084706	0.867183300138927	6.13630769230769	4.01819051879313	9.34823597549763	7	130	2.3926433096425e-09
SPBC18H10.07	5	280	15	100	3403	300	0.05	8.69480083950041	0.0822803408756979	14.308223538408	0.00651876229932338	0.0447096343137205	0.607678571428571	0.221833481045975	1.52146885569591	7	98	1
SPBC18H10.08c	11	339	94	100	2377	300	0.11	19.1285618469009	0.142616743794699	24.8004836734593	0.0168909812984392	0.0606506742896633	0.771297935103245	0.401498625463899	1.4416665278653	13	98	1
SPBC18H10.09	2	79	18	100	2700	300	0.02	3.47792033580016	0.0292592592592593	5.08806863941135	0.00430672637634489	0.104481113335973	0.683544303797468	0.116281612161312	2.82099006007126	2	100	1
SPBC18H10.10c	15	156	20	100	2310	300	0.15	26.0844025185012	0.0675324675324675	11.7436271078967	0.0544404003330819	0.167042713013051	2.22115384615385	1.25757324769419	3.85868667060147	7	108	1
SPBC18H10.11c	9	58	31	100	1152	300	0.09	15.6506415111007	0.0503472222222222	8.75518140088583	0.0718101238903648	0.324042244954695	1.78758620689655	0.827252627217002	3.73296666187809	5	104	1
SPBC18H10.12c	71	2918	390	100	1119	300	0.71	123.466171920906	2.6076854334227	453.466109913534	0.0190841457460916	0.030970925338007	0.272272104180946	0.213551590898765	0.346564654532298	123	48	1
SPBC18H10.13	70	322	434	96	346	300	0.729166666666667	126.799178909381	0.930635838150289	161.833865336366	0.166417506612177	0.283557974691733	0.783514492753623	0.599796430081386	1.02199020045146	80	86	1
SPBC18H10.14	173	930	636	100	613	300	1.73	300.840109046714	1.51712887438825	263.822668213226	0.157611777043316	0.219466824825366	1.14031182795699	0.966160193275529	1.3453316361795	164	109	1
SPBC18H10.15	8	95	76	100	1489	300	0.08	13.9116813432007	0.0638012088650101	11.0947760880126	0.0379552342307138	0.179003628803621	1.25389473684211	0.565153437695329	2.66536403288592	6	102	1
SPBC18H10.16	29	1565	1	100	4895	284	0.29	50.4298448691024	0.319713993871297	55.5969900462437	0.0125952977389469	0.0270878355359033	0.907060702875399	0.616539824321452	1.32594954948246	31	98	1
SPBC18H10.17c	19	104	20	100	965	300	0.19	33.0402431901016	0.107772020725389	18.7411251255553	0.108512428778441	0.304250423291829	1.76298076923077	1.04714493771196	2.93601658476615	11	108	1
SPBC18H10.18c	0	34	66	35	503	292	0	0	0.0675944333996024	11.7544027253684	0.00269086889544985	0.144693076160053	0	0.0386716301260364	2.07944620881448	2	33	1
SPBC18H10.19	43	407	58	100	1880	300	0.43	74.7752872197035	0.216489361702128	37.6466376774114	0.0761407832967069	0.146106767469797	1.98624078624079	1.43144672597809	2.74680722843218	25	118	1
SPBC18H10.20c	129	1323	151	100	1861	300	1.29	224.325861659111	0.710908113917249	123.624089313907	0.0810280976693332	0.117258436230154	1.81458049886621	1.50793289762629	2.18217949824317	95	134	0.0636957238663736
SPBC1921.01c	69	754	477	100	450	300	0.69	119.988251585106	1.67555555555556	291.37243702148	0.0709398220135995	0.117853709408601	0.411803713527852	0.319229199061198	0.530341692338704	105	64	1
SPBC1921.02	96	301	57	100	1244	300	0.96	166.940176118408	0.241961414790997	42.0761262490293	0.251759254283416	0.403702874341828	3.96757475083056	3.1318851232857	5.02206375681234	38	158	4.78624518404806e-14
SPBC1921.03c	44	526	70	100	1788	300	0.44	76.5142473876036	0.294183445190157	51.1573293241299	0.0607205365562818	0.114859683419183	1.49566539923954	1.08568319362632	2.05369113953498	32	112	1
SPBC1921.04c	3	2	14	100	256	300	0.03	5.21688050370025	0.0078125	1.35856263117194	0.205434456268421	12.7771333780473	3.84	0.525912208047157	32.709461447801	0	103	1
SPBC1921.05	1121	2099	11	100	4869	300	11.21	1949.37434821599	0.431094680632573	74.9656478213652	0.49637642962108	0.574603934854065	26.0035683658885	24.1685683582504	27.9774655880444	367	854	0
SPBC1921.06c	73	1499	1984	100	1403	300	0.73	126.944092256706	1.06842480399145	185.794817653758	0.0382182003738674	0.0619571824297221	0.683248832555037	0.53620135124536	0.869259269489002	89	84	1
SPBC1921.07c	26	268	75	100	1112	300	0.26	45.2129643654021	0.241007194244604	41.9101910968725	0.0634454304686861	0.147278868313028	1.07880597014925	0.70551318681179	1.63774101564087	24	102	1
SPBC19C2.01	25	1006	67	100	3184	300	0.25	43.4740041975021	0.315954773869347	54.9432766616672	0.0163473513969013	0.0374770394807889	0.791252485089463	0.520499668477339	1.19326893706832	30	95	1
SPBC19C2.02	32	194	86	100	1213	300	0.32	55.6467253728026	0.159934047815334	27.8118938641893	0.111393157431004	0.243025317740657	2.00082474226804	1.35119899963808	2.94789710419417	18	114	1
SPBC19C2.03	48	141	64	100	350	300	0.48	83.4700880592039	0.402857142857143	70.0552524782605	0.242010587354461	0.477753293259501	1.19148936170213	0.847037055740613	1.67213652640826	42	106	1
SPBC19C2.04c	15	756	77	100	2093	300	0.15	26.0844025185012	0.361204013377926	62.8119391749862	0.011464500801198	0.0337497576686942	0.415277777777778	0.239952001769074	0.706382428005769	30	85	1
SPBC19C2.05	8	1030	84	100	3590	300	0.08	13.9116813432007	0.286908077994429	49.8921719481082	0.00360091987319819	0.0160197755944321	0.278834951456311	0.129273023447815	0.575109943840113	24	84	1
SPBC19C2.06c	1	286	4	100	2599	300	0.01	1.73896016790008	0.110042323970758	19.1359218168305	0.000181941971811425	0.0228243665432415	0.0908741258741259	0.00472867184737894	0.593205286458848	10	91	1
SPBC19C2.07	1236	7152	1334	100	1079	300	12.36	2149.3547675245	6.62835959221501	1152.64533093803	0.162616316364161	0.183657628461334	1.86471476510067	1.75463005356929	1.9816658110978	1160	176	3.99159428589757e-06
SPBC19C2.08	324	357	412	100	1187	300	3.24	563.423094399627	0.300758213984836	52.3006554288399	0.778649409165373	1.05779657560876	10.7727731092437	9.24256848679298	12.556045352476	98	326	3.68816056555987e-86
SPBC19C2.09	350	1351	141	100	3098	300	3.5	608.636058765029	0.436087798579729	75.8339311437383	0.229921871241487	0.291870587949557	8.0259067357513	7.12297957106127	9.04215081467728	136	314	3.2823716422376e-82
SPBC19C2.10	9	263	16	100	1913	300	0.09	15.6506415111007	0.137480397281756	23.9072934740053	0.0165002204929737	0.0683948574648573	0.654638783269962	0.315649218030587	1.30839362330272	13	96	1
SPBC19C2.11c	94	1798	57	100	1590	300	0.94	163.462255782608	1.13081761006289	196.644678105934	0.0422449290040926	0.0646305580709798	0.831256952169077	0.671694371165072	1.02762587332858	102	92	1
SPBC19C2.12	18	149	98	100	834	300	0.18	31.3012830222015	0.178657074340528	31.0677535991741	0.0716935121302808	0.201057795320027	1.00751677852349	0.597923891166542	1.67682201296902	17	101	1
SPBC19C2.13c	20	237	76	100	1162	300	0.2	34.7792033580016	0.203958691910499	35.4676041129363	0.0519510390729976	0.135604626275869	0.980590717299578	0.603671074028232	1.5757257573256	20	100	1
SPBC19C2.14	36	319	81	100	1537	300	0.36	62.602566044403	0.207547169811321	36.0916261262281	0.0786885587370938	0.161143156644889	1.73454545454545	1.20944314778913	2.47677031763194	23	113	1
SPBC19C2.15c	12	208	39	100	659	300	0.12	20.867522014801	0.315629742033384	54.8867549200633	0.0307185476619992	0.105814659782861	0.380192307692308	0.202435229092575	0.697318607969055	26	86	1
SPBC19C7.01	27	106	176	100	1205	300	0.27	46.9519245333022	0.0879668049792531	15.2970769956356	0.163109808279615	0.395383003230812	3.06933962264151	1.96547318976936	4.76436518893129	10	117	0.077363629070714
SPBC19C7.02	23	1382	86	100	6009	300	0.23	39.9960838617019	0.229988350807123	39.9940581134617	0.010762098036947	0.0255028881142787	1.0000506512301	0.646694471040143	1.53246854678701	22	101	1
SPBC19C7.03	24	1550	25	100	5224	300	0.24	41.735044029602	0.296707503828484	51.5962530674795	0.0101130448579787	0.0235053809743548	0.808877419354839	0.52830546338081	1.2279211021003	28	96	1
SPBC19C7.04c	50	389	18	100	1221	300	0.5	86.9480083950041	0.318591318591319	55.4017612869068	0.0946496299651015	0.174091091687662	1.5694087403599	1.15567198187389	2.12565222950636	36	114	1
SPBC19C7.05	33	372	231	100	1188	300	0.33	57.3856855407027	0.313131313131313	54.4522880857602	0.0610788604947114	0.128188815999608	1.05387096774194	0.725616862677172	1.52288313407535	31	102	1
SPBC19C7.06	33	1555	260	100	2149	300	0.33	57.3856855407027	0.723592368543509	125.829830669364	0.0147876567045688	0.0302955895086909	0.456057877813505	0.317786742581184	0.651052218541768	55	78	1
SPBC19C7.07c	26	223	24	100	1026	300	0.26	45.2129643654021	0.217348927875244	37.7961128110837	0.0759564335030354	0.177695504448437	1.1962331838565	0.779313007741143	1.82315587564097	22	104	1
SPBC19C7.08c	31	623	121	100	1775	300	0.31	53.9077652049025	0.350985915492958	61.0350526536198	0.0340774061505198	0.0722445467875406	0.88322632423756	0.604873959171727	1.28234070547884	34	97	1
SPBC19C7.09c	5	557	89	100	2902	300	0.05	8.69480083950041	0.191936595451413	33.3770094252359	0.0032907488508908	0.0223713109007472	0.260502692998205	0.0954975316528509	0.649215442339684	16	89	1
SPBC19C7.10	44	565	161	100	1801	300	0.44	76.5142473876036	0.313714602998334	54.5537198702691	0.0565784531523085	0.106836986308126	1.40254867256637	1.01897794127308	1.92413412340934	34	110	1
SPBC19C7.11	98	423	47	100	2450	300	0.98	170.418096454208	0.17265306122449	30.0236796335402	0.184811541718954	0.290174862194871	5.67612293144208	4.52788277211437	7.10928412377433	29	169	2.55130367600468e-24
SPBC19C7.12c	130	1399	9	100	4379	300	1.3	226.064821827011	0.319479333181092	55.5561834869197	0.0773069629692782	0.111623361710755	4.06912080057184	3.38527190842469	4.88798700931397	55	175	1.05852869413561e-20
SPBC19F5.01c	3	904	136	100	3331	300	0.03	5.21688050370025	0.271389972981087	47.1936352981589	0.000855353414680181	0.0106001879329309	0.11054203539823	0.0284918222429968	0.353092260045928	21	82	1
SPBC19F5.02c	47	1780	71	100	2632	300	0.47	81.7311278913039	0.67629179331307	117.604449044914	0.0195392388029061	0.0355720967020958	0.694966292134832	0.514272765292488	0.936257585199161	59	88	1
SPBC19F5.03	54	1188	65	100	2070	300	0.54	93.9038490666044	0.573913043478261	99.8011922447004	0.0342577717513813	0.0601618409092996	0.940909090909091	0.709135875253593	1.2453501068225	56	98	1
SPBC19F5.04	314	969	128	100	1988	300	3.14	546.033492720626	0.487424547283702	84.7611872583088	0.284723605612012	0.368746500305631	6.44202270381837	5.66030527956679	7.33068042607593	135	279	4.81751482168542e-59
SPBC19F5.05c	55	1540	21	100	2043	300	0.55	95.6428092345045	0.753793441018111	131.081676875483	0.0270249890769908	0.0470833854554494	0.729642857142857	0.552120526842922	0.961913564854831	66	89	1
SPBC19F8.01c	18	111	15	100	2505	300	0.18	31.3012830222015	0.044311377245509	7.70557200147342	0.0953132234575701	0.272604138252019	4.06216216216216	2.38759624761213	6.82873366321308	5	113	0.0390574713715334
SPBC19F8.02	7	46	26	100	464	300	0.07	12.1727211753006	0.0991379310344828	17.2396913196991	0.0628541693047669	0.35049359395191	0.706086956521739	0.291643345574118	1.62629027593686	9	98	1
SPBC19F8.03c	82	463	88	100	2117	300	0.82	142.594733767807	0.218705715635333	38.0320527981926	0.139027613446029	0.225341287412704	3.74933045356372	2.94321457665243	4.77047505452695	32	150	4.5429488812307e-12
SPBC19F8.04c	23	216	88	100	907	300	0.23	39.9960838617019	0.238147739801544	41.4129433590317	0.0675509424575944	0.166405320100314	0.965787037037037	0.612687048090382	1.50929625330985	23	100	1
SPBC19F8.05	518	1403	9	100	3468	300	5.18	900.781366972243	0.404555940023068	70.350666538749	0.333380801863434	0.408861887378906	12.8041625089095	11.5616462086239	14.1793302543005	178	440	1.12416049979194e-152
SPBC19F8.06c	85	159	3	100	3502	300	0.85	147.811614271507	0.0454026270702456	7.89533599931791	0.407282263204709	0.701175812260933	18.7213836477987	14.2630248574289	24.5551769453779	8	177	3.12856805020671e-53
SPBC19F8.07	60	432	441	100	1159	300	0.6	104.337610074005	0.372735116479724	64.8171520735837	0.105000560799111	0.183349528367999	1.60972222222222	1.2169564996617	2.12502103378511	43	117	1
SPBC19F8.08	82	696	497	100	600	300	0.82	142.594733767807	1.16	201.71937947641	0.093068463256995	0.148956553553875	0.706896551724138	0.55841077954197	0.893739321323252	97	85	1
SPBC19G7.01c	12	557	4	100	3870	300	0.12	20.867522014801	0.143927648578811	25.0284447938074	0.0115969127829154	0.0390670177755163	0.833752244165171	0.448800524698827	1.51189358791248	14	98	1
SPBC19G7.02	5	336	50	100	947	300	0.05	8.69480083950041	0.35480464625132	61.6991147216925	0.00543995175976299	0.0372002658720541	0.140922619047619	0.0515163431649556	0.352286517808352	27	78	1
SPBC19G7.03c	446	814	375	100	291	300	4.46	775.576234883437	2.79725085910653	486.430782361054	0.487332667686514	0.615984278250404	1.5944226044226	1.41813806296776	1.79251424970868	402	144	1
SPBC19G7.04	147	100	3	100	1878	300	1.47	255.627144681312	0.053248136315229	9.2596388067097	1.13165844978892	1.91029359704394	27.6066	21.2525456870359	35.8753137524853	12	235	1.54193654617789e-90
SPBC19G7.05c	148	4947	101	100	6240	300	1.48	257.366104849212	0.792788461538461	137.862755618617	0.0253140455120815	0.0353379344335946	1.86682838083687	1.57959643995389	2.2050871086563	109	139	0.00625332274933432
SPBC19G7.06	13	747	165	100	3399	300	0.13	22.6064821827011	0.219770520741395	38.2172181647944	0.00962924658871654	0.0307839022747795	0.591526104417671	0.327298091550475	1.04634483831975	20	93	1
SPBC19G7.07c	45	470	9	100	4023	300	0.45	78.2532075555037	0.116828237633607	20.3159651730808	0.06963410906446	0.131230522170027	3.8518085106383	2.80138020766323	5.27940390690017	15	130	2.1845925291254e-07
SPBC19G7.08c	72	543	127	100	1798	300	0.72	125.205132088806	0.302002224694105	52.5169839360258	0.10287118333309	0.170652528886695	2.38408839779006	1.84962387632896	3.06833246938278	39	133	0.000960393121906708
SPBC19G7.09	92	653	97	100	1911	300	0.92	159.984335446808	0.341705913134485	59.4212972076794	0.112551747070878	0.176175089803337	2.69237366003063	2.15086388652447	3.36670596614177	48	144	7.42951658196154e-07
SPBC19G7.10c	49	984	82	100	2578	300	0.49	85.209048227104	0.381691233514352	66.3745851518107	0.0369620201436977	0.0668967909250966	1.28376016260163	0.952880879304528	1.72459927004899	41	108	1
SPBC19G7.13	13	409	55	100	2392	300	0.13	22.6064821827011	0.170986622073579	29.7338925029738	0.0175133143399122	0.0564694740806929	0.760293398533007	0.418918479010699	1.35074982001017	16	97	1
SPBC19G7.14c	34	347	23	100	1408	300	0.34	59.1246457086028	0.246448863636364	42.8564757287875	0.0677477031685399	0.141030382120719	1.37959654178674	0.953887660613041	1.98570778025973	26	108	1
SPBC19G7.15	123	541	30	100	1502	300	1.23	213.89210065171	0.360186418109188	62.6349834110482	0.185999098341359	0.277736050443816	3.41489833641405	2.79370645708721	4.17159547766612	59	164	9.46216498957039e-14
SPBC19G7.16	43	574	57	100	1458	300	0.43	74.7752872197035	0.393689986282579	68.4611204646534	0.0542411088226363	0.103108733341725	1.09222996515679	0.790835366634038	1.50332533212234	40	103	1
SPBC19G7.17	42	764	92	100	2035	300	0.42	73.0363270518035	0.375429975429975	65.2857773108434	0.0397690555222376	0.0757190820691981	1.11871727748691	0.809300279877535	1.54088332010818	38	104	1
SPBC19G7.18c	4	86	9	100	926	300	0.04	6.95584067160033	0.0928725701943845	16.1501700258539	0.014541269606243	0.131490393317198	0.430697674418605	0.134652156553811	1.21760104211725	8	96	1
SPBC19G7.19	72	322	246	100	260	300	0.72	125.205132088806	1.23846153846154	215.363528486087	0.171716631859477	0.29075521233657	0.581366459627329	0.446463242834641	0.755963552075082	95	77	1
SPBC1A4.01	33	71	7	100	932	300	0.33	57.3856855407027	0.0761802575107296	13.247443339153	0.301139397521344	0.714892798551663	4.33183098591549	2.80661918489892	6.6628008825015	9	124	4.14662212545376e-05
SPBC1A4.02c	193	501	150	100	1079	300	1.93	335.619312404716	0.464318813716404	80.7431922259445	0.3251410612174	0.456299933902028	4.15662674650699	3.50827205053574	4.92347628680288	92	201	5.55990305367473e-24
SPBC1A4.03c	0	1256	43	100	6481	300	0	0	0.193797253510261	33.7005704502778	7.23776923898722e-05	0.00381585454404691	0	0.00469079824378762	0.24730553299968	16	84	1
SPBC1A4.04	0	1110	518	100	2194	300	0	0	0.505925250683683	87.9783858873788	8.18995471738376e-05	0.00431816936582284	0	0.001796876064994	0.094740635886153	33	67	1
SPBC1A4.05	352	688	5	100	3908	300	3.52	612.113979100829	0.176049129989765	30.6142424645664	0.449013775325208	0.582920760055613	19.9944186046512	17.5474583397091	22.7805433029734	67	385	7.8011404960642e-167
SPBC1A4.06c	24	65	12	100	1392	300	0.24	41.735044029602	0.0466954022988506	8.12014446217711	0.224903497873557	0.602329883892583	5.13969230769231	3.13065669039991	8.38443198378476	5	119	0.000102508516430596
SPBC1A4.07c	93	722	153	100	1671	300	0.93	161.723295614708	0.432076600837822	75.1363998338635	0.103154408440883	0.160677347483586	2.15239612188366	1.72371016504716	2.68491847645072	58	135	0.00244222926202266
SPBC1A4.08c	95	1499	287	100	1860	300	0.95	165.201215950508	0.805913978494624	140.145230735603	0.0512115546195659	0.0783470088564756	1.17878585723816	0.952534915923926	1.45725436473045	87	108	1
SPBC1A4.09	115	952	3	100	4815	300	1.15	199.980419308509	0.197715472481828	34.3819331223443	0.0990553949244561	0.147202716640805	5.81643907563025	4.76951726561256	7.08781080625475	35	180	9.56042842209327e-30
SPBC1A4.10c	16	648	64	100	2887	300	0.16	27.8233626864013	0.224454450987184	39.0317349774594	0.014517682420782	0.0413420923669279	0.71283950617284	0.419125491487977	1.19354620663321	21	95	1
SPBC1A4.11c	1	29	104	100	799	300	0.01	1.73896016790008	0.0362953692115144	6.31162013380505	0.00174550854351159	0.235376564012289	0.27551724137931	0.0139466132626576	1.88065874645819	3	98	1
SPBC1D7.01	51	773	218	100	1180	300	0.51	88.6869685629042	0.655084745762712	113.916627948031	0.0491604424414462	0.0883096594008527	0.778525226390686	0.580093220809065	1.04205398093006	59	92	1
SPBC1D7.02c	128	1988	55	100	3327	300	1.28	222.586901491211	0.597535317102495	103.909011535478	0.0536198032999605	0.0772632199291976	2.14213279678068	1.78393085578968	2.5705473270444	85	143	9.97183493403274e-05
SPBC1D7.03	56	1831	206	100	1839	300	0.56	97.3817694024046	0.995649809679173	173.139536020938	0.0232194463114466	0.0401903795212165	0.562446750409612	0.427005617667502	0.739101079395171	77	79	1
SPBC1D7.04	617	986	545	100	580	300	6.17	1072.93842359435	1.7	295.623228543014	0.565137519189665	0.692865519900712	3.62941176470588	3.27779761130006	4.01862001542413	451	266	7.7386420967477e-28
SPBC1D7.05	372	244	16	100	2147	300	3.72	646.893182458831	0.113646949231486	19.7627517916917	1.29317737924018	1.79762231143795	32.7329508196721	27.7645183322866	38.5949510265728	48	424	1.93453752743056e-197
SPBC1E8.02	17	1050	1	100	3019	300	0.17	29.5623228543014	0.347797283868831	60.4805623151734	0.00970341609097859	0.0266292960537104	0.488790476190476	0.292946131786644	0.803938447861518	30	87	1
SPBC1E8.03c	14	415	74	100	2266	300	0.14	24.3454423506012	0.183142100617829	31.8476818039953	0.0190174356421904	0.0587131079861259	0.764433734939759	0.430935091652034	1.33043902696561	17	97	1
SPBC1E8.04	0	0	0	0	117	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPBC1E8.05	880	7169	239	100	1993	300	8.8	1530.28494775207	3.59708981435023	625.519590751414	0.114377727361372	0.131732045994572	2.44642209513182	2.27954810631215	2.62541967667182	766	214	3.75254987467625e-16
SPBC20F10.01	292	1347	109	100	947	300	2.92	507.776369026824	1.42238648363252	247.347343839642	0.190617251703171	0.24648673345217	2.05288789903489	1.80514537362903	2.33422936579205	230	162	6.49594761904322e-06
SPBC20F10.02c	0	213	16	100	1829	300	0	0	0.116457080371788	20.2514224036478	0.000427160737851624	0.0225806908822957	0	0.0078127698953062	0.413000836237188	10	90	1
SPBC20F10.03	126	345	87	100	1501	300	1.26	219.10898115541	0.229846768820786	39.9694375699886	0.296233532748999	0.450029223215974	5.48191304347826	4.44646532656248	6.75493864047177	42	184	8.00332234961391e-27
SPBC20F10.04c	2	149	17	100	1345	300	0.02	3.47792033580016	0.110780669144981	19.264317101644	0.00230274841510965	0.0548022976703669	0.180536912751678	0.0309719661832248	0.737090903666434	10	92	1
SPBC20F10.05	14	494	55	100	3012	300	0.14	24.3454423506012	0.164010624169987	28.5207942544037	0.0160003164926561	0.0492466194044559	0.853603238866397	0.481929532758801	1.48330817646221	16	98	1
SPBC20F10.06	18	303	32	100	763	300	0.18	31.3012830222015	0.397116644823067	69.0570027357438	0.0357760512042205	0.0973826636209006	0.453267326732673	0.272971270688202	0.743029723427472	33	85	1
SPBC20F10.07	48	417	54	100	2720	300	0.48	83.4700880592039	0.153308823529412	26.659793750527	0.0843683558102598	0.156603487647963	3.13093525179856	2.29481927803907	4.2596148640246	19	129	3.43217689787173e-05
SPBC20F10.08c	12	695	10	100	3535	300	0.12	20.867522014801	0.196605374823197	34.1888915612605	0.00930633624192645	0.0312673410188608	0.610359712230216	0.3289789861521	1.10530050501673	18	94	1
SPBC20F10.09	2	164	49	100	646	300	0.02	3.47792033580016	0.253869969040248	44.1469763987018	0.00209396002029484	0.0497344910467677	0.078780487804878	0.0135269817311047	0.321284812162119	20	82	1
SPBC20F10.10	43	162	83	100	570	300	0.43	74.7752872197035	0.284210526315789	49.4230784561076	0.186883720692698	0.375881299193333	1.51296296296296	1.06523720794838	2.142523405402	31	112	1
SPBC21.01	22	281	12	100	1530	300	0.22	38.2571236938018	0.183660130718954	31.9377651751584	0.0494308252405924	0.122843667582209	1.19786476868327	0.756291626181064	1.87950811400779	18	104	1
SPBC21.02	16	195	31	100	2880	300	0.16	27.8233626864013	0.0677083333333333	11.7742094701568	0.047533860386369	0.139504825070177	2.36307692307692	1.36897517912743	4.01773896202109	7	109	1
SPBC21.03c	15	238	8	100	3192	300	0.15	26.0844025185012	0.0745614035087719	12.965931076448	0.0359966752565173	0.108500701211084	2.01176470588235	1.14901387418803	3.4633423826578	7	108	1
SPBC21.04	12	267	1	100	2548	300	0.12	20.867522014801	0.104788069073783	18.2222278190472	0.0240221732237883	0.0821036247567067	1.14516853932584	0.612084973742126	2.09200035880089	10	102	1
