V4	Isk1as_DMSOr1_pr_counts	Isk1as_DMSOr1gb_counts	Isk1as_DMSOr1term_counts	Isk1as_DMSOr1pr_map	Isk1as_DMSOr1gb_map	Isk1as_DMSOr1term_map	Isk1as_DMSOr1pr_density	Isk1as_DMSOr1pr_densityRPKM	Isk1as_DMSOr1gb_density	Isk1as_DMSOr1gb_densityRPKM	Isk1as_DMSOr1pause_index_CI_low	Isk1as_DMSOr1pause_index_CI_high	Isk1as_DMSOr1pause_index_scaled	Isk1as_DMSOr1pause_index_CI_low_scaled	Isk1as_DMSOr1pause_index_CI_high_scaled	Isk1as_DMSOr1_ExpPR	Isk1as_DMSOr1_ExpGB	Isk1as_DMSOr1Fexact_Pval
SPAC23H4.17c	26	272	52	100	1167	300	0.26	37.9901126348393	0.233076263924593	34.0561289192416	0.0625299680587229	0.145071291257336	1.11551470588235	0.729724727245296	1.69298196897311	23	103	1
SPAC23H4.18c	17	230	71	100	780	300	0.17	24.8396890304719	0.294871794871795	43.0854334616028	0.0436601251341489	0.123401992261498	0.576521739130435	0.340548976046361	0.962535539639686	26	91	1
SPAC23H4.21	6	27	61	100	475	300	0.06	8.76694906957831	0.0568421052631579	8.30553069749524	0.0824428789552319	0.564505302260395	1.05555555555556	0.391603675037351	2.68140018573688	5	101	1
SPAC24B11.05	97	712	86	100	1489	300	0.97	141.732343291516	0.478173270651444	69.8686785039149	0.109542793143876	0.169270176248173	2.02855337078652	1.63109218991231	2.52043292433529	63	134	0.0128993642421406
SPAC24B11.06c	197	2345	271	100	1460	300	1.97	287.848161117821	1.60616438356164	234.686022467593	0.0724381983529354	0.0973934905236572	1.22652452025586	1.05759769595286	1.4219449616454	183	114	1
SPAC24B11.07c	160	1347	127	100	2384	300	1.6	233.785308522088	0.56501677852349	82.557888679544	0.100469792352608	0.140368523385923	2.83177431328879	2.39519984968618	3.34638559752042	93	167	5.52949079950138e-12
SPAC24B11.08c	26	540	246	100	1602	300	0.26	37.9901126348393	0.337078651685393	49.2525228627995	0.031795462526493	0.0723708213433427	0.771333333333333	0.509363309674417	1.15938055792035	31	95	1
SPAC24B11.09	27	1896	190	100	2741	300	0.27	39.4512708131024	0.6917183509668	101.070992556977	0.00954537562780895	0.0210935450292008	0.390332278481013	0.261638745958243	0.578174069250395	51	76	1
SPAC24B11.10c	55	1053	74	100	3089	300	0.55	80.3636998044678	0.340887018452574	49.8089854875686	0.0394346607239413	0.0690159476934733	1.61343779677113	1.21813666976255	2.13190262425139	39	116	1
SPAC24B11.11c	172	552	184	100	2056	300	1.72	251.319206661245	0.268482490272374	39.2295386381909	0.261587692795252	0.371030754086844	6.4063768115942	5.37824296387039	7.62839230402551	57	215	4.81689543599973e-41
SPAC24B11.12c	50	2453	278	100	4956	300	0.5	73.0579089131526	0.494955609362389	72.3208436497027	0.0152412232441402	0.0271832828086504	1.01019160211985	0.755355023979587	1.34720349599671	49	101	1
SPAC24B11.13	192	2101	279	100	2075	300	1.92	280.542370226506	1.01253012048193	147.946666627984	0.0786042504367504	0.106206222369339	1.89623988576868	1.63103819656257	2.20377911416378	146	146	0.00119898066753551
SPAC24B11.14	15	60	352	100	596	300	0.15	21.9173726739458	0.100671140939597	14.7096460898965	0.136148215150707	0.452376218151388	1.49	0.811443362298215	2.69616226018227	10	105	1
SPAC24C9.02c	33	87	58	100	564	300	0.33	48.2182198826807	0.154255319148936	22.5391421115045	0.248989239701695	0.57559689924211	2.13931034482759	1.40429931191756	3.2463665117255	17	116	1
SPAC24C9.03	57	595	3	100	1996	129	0.57	83.2860161609939	0.29809619238477	43.5565689412082	0.0722834054847544	0.126682446817442	1.91213445378151	1.4427767734757	2.52858163847614	36	121	1
SPAC24C9.04	49	340	136	100	819	300	0.49	71.5967507348895	0.415140415140415	60.6585812709936	0.105553283059048	0.19624328214338	1.18032352941176	0.864481388253604	1.60723248075428	43	106	1
SPAC24C9.05c	18	125	15	100	2107	300	0.18	26.3008472087349	0.0593260560037969	8.66847519140396	0.0849956386183302	0.241014975049923	3.03408	1.79085810568822	5.07818552430187	6	112	1
SPAC24C9.06c	801	5235	436	100	3190	300	8.01	1170.3877007887	1.641065830721	239.785675962604	0.141940812310803	0.164932843264522	4.88097421203438	4.52791191271462	5.26135770013825	559	342	1.14778661880607e-63
SPAC24C9.07c	0	686	8	100	5868	300	0	0	0.116905248807089	17.0817060376355	0.000132536077568628	0.00699065130860721	0	0.00777721703172708	0.410211418789071	10	90	1
SPAC24C9.08	146	702	104	100	2052	300	1.46	213.329094026405	0.342105263157895	49.9869903089991	0.173295865710717	0.249476262860941	4.26769230769231	3.55603116438391	5.1192529139065	62	184	9.79062431602431e-23
SPAC24C9.09	29	262	240	100	2532	300	0.29	42.3735871696285	0.10347551342812	15.1194092695466	0.0739377647994948	0.16469885727405	2.80259541984733	1.87210420472321	4.17017506617894	12	117	0.0908609217019674
SPAC24C9.10c	42	228	46	100	712	300	0.42	61.3686434870481	0.320224719101124	46.7898967196595	0.130670602047055	0.258834233742029	1.31157894736842	0.930374686575031	1.84289974424325	34	108	1
SPAC24C9.11	155	953	47	100	2518	300	1.55	226.479517630773	0.378474980142971	55.3011812503847	0.136733757245202	0.193374422135076	4.09538300104932	3.44295600743419	4.86916794936121	70	185	9.27486869005001e-23
SPAC24C9.12c	195	3566	749	100	1583	300	1.95	284.925844761295	2.25268477574226	329.152878312447	0.0472123230628446	0.0633135964582255	0.865633763320247	0.747371074084829	1.00225423193371	204	91	1
SPAC24C9.13c	32	109	122	100	399	300	0.32	46.7570617044176	0.273182957393484	39.9163512357575	0.19404548510354	0.442173578270868	1.17137614678899	0.774241485563126	1.76427257730076	28	104	1
SPAC24C9.14	46	825	25	100	3931	300	0.46	67.2132762001004	0.209870262019842	30.6653649724502	0.0409401207336495	0.0757004083516259	2.1918303030303	1.60935614603976	2.97578305230241	25	121	0.199045778359171
SPAC24C9.15c	0	15	2	100	1521	300	0	0	0.00986193293885602	1.44098439670912	0.00615095181701504	0.339527058120729	0	0.0935559771367988	5.16420655401629	0	100	1
SPAC24C9.16c	55	105	113	100	386	300	0.55	80.3636998044678	0.272020725388601	39.7465307558602	0.373057420212088	0.734411828086974	2.02190476190476	1.44000164201866	2.83482965641572	33	122	1
SPAC24H6.01c	20	264	102	100	2002	300	0.2	29.223163565261	0.131868131868132	19.2680199331391	0.0467294159713656	0.121490434906928	1.51666666666667	0.935522907746739	2.43223850683671	13	107	1
SPAC24H6.02c	4	87	26	100	943	300	0.04	5.8446327130522	0.0922587486744433	13.4804625141978	0.0143780952509757	0.129938094864998	0.433563218390805	0.135585438216701	1.22531623457693	8	96	1
SPAC24H6.03	6	429	29	100	2791	300	0.06	8.76694906957831	0.153708348262272	22.4592210130723	0.00565092351594091	0.0323196267802269	0.39034965034965	0.157717275329911	0.902040783436132	14	92	1
SPAC24H6.04	160	1043	114	100	2377	300	1.6	233.785308522088	0.438788388725284	64.1139242712815	0.129415118816908	0.18175721023362	3.6464046021093	3.07619737427791	4.32036888725314	79	181	2.46319510100805e-19
SPAC24H6.05	15	1117	173	100	2945	300	0.15	21.9173726739458	0.379286926994907	55.4198195286869	0.00777286469360013	0.0228011516368348	0.395478961504029	0.228910865226524	0.671493915704784	31	84	1
SPAC24H6.06	30	283	33	100	2050	300	0.3	43.8347453478915	0.138048780487805	20.1711104608997	0.0713787284546495	0.156526511954326	2.17314487632509	1.46326393332032	3.20879349506368	15	115	1
SPAC24H6.07	121	544	456	100	564	300	1.21	176.800139569829	0.964539007092199	140.934405846649	0.181732879505342	0.272056310156995	1.25448529411765	1.02497344041013	1.53439758928545	108	113	1
SPAC24H6.08	70	200	56	100	844	300	0.7	102.281072478414	0.23696682464455	34.624601380641	0.264088498565623	0.463258419587652	2.954	2.22890692789386	3.90990106131979	32	138	8.82371733620685e-06
SPAC24H6.09	201	1765	183	100	2802	300	2.01	293.692793830873	0.629907209136331	92.0394070176404	0.0981448021727007	0.132097145548184	3.19094617563739	2.75001735687907	3.70136201826011	116	185	8.44267518383158e-18
SPAC24H6.10c	161	766	174	100	992	300	1.61	235.246466700351	0.772177419354839	112.827335136038	0.176670034894583	0.249946435430223	2.08501305483029	1.75256674615427	2.47946863946782	113	148	0.000204936410439722
SPAC24H6.11c	7	998	246	100	4261	300	0.07	10.2281072478414	0.234217319877963	34.2228552430539	0.00306480328692456	0.0151978885391118	0.298867735470942	0.130591268055855	0.647582030651554	20	87	1
SPAC24H6.12c	26	397	67	100	1684	300	0.26	37.9901126348393	0.235748218527316	34.4465437512133	0.043098121660338	0.0987891308073241	1.10287153652393	0.725772368760093	1.66360896279534	24	102	1
SPAC24H6.13	3	2927	224	100	3680	300	0.03	4.38347453478915	0.795380434782609	116.217662711303	0.000264541460629617	0.00326854435334622	0.037717799795012	0.00973512575116992	0.120282432203141	45	58	1
SPAC25A8.01c	197	2731	183	100	3404	300	1.97	287.848161117821	0.802291421856639	117.227467239612	0.0622511224722091	0.0835586828368568	2.45546686195533	2.119028208954	2.84433756376661	132	165	7.71694919015994e-10
SPAC25A8.02	16	339	101	100	1575	300	0.16	23.3785308522088	0.215238095238095	31.4496903130904	0.0275883909394317	0.0795056035169239	0.743362831858407	0.434517157296049	1.25221325539155	20	96	1
SPAC25A8.03c	73	209	12	100	1703	300	0.73	106.664547013203	0.122724603640634	17.9320058283604	0.265162734185849	0.459527484905398	5.94827751196172	4.515721363185	7.82575306793893	18	155	4.29463739971016e-19
SPAC25B8.01	100	222	144	100	661	300	1	146.115817826305	0.335854765506808	49.0736937328892	0.353243915954509	0.574025200039803	2.97747747747748	2.3349422844593	3.7943065722631	50	150	1.03727138716003e-07
SPAC25B8.02	31	57	430	100	1016	300	0.31	45.2959035261546	0.0561023622047244	8.1974425355309	0.343129301769866	0.859153369976062	5.52561403508772	3.48619370598183	8.72899823895679	6	125	1.02786364115209e-06
SPAC25B8.03	266	1529	55	100	2581	300	2.66	388.668075417972	0.592406044168927	86.559893628989	0.152392176265968	0.198562177392295	4.49016350555919	3.93324206942463	5.12488979849514	136	230	7.39155032452067e-36
SPAC25B8.04c	15	230	72	100	1354	300	0.15	21.9173726739458	0.1698670605613	24.8202644756648	0.0372270500004063	0.112342509679254	0.883043478260869	0.504054257005501	1.5211175810571	16	99	1
SPAC25B8.05	5	148	61	100	1747	300	0.05	7.30579089131526	0.0847166571265026	12.3784436395496	0.0122407789779559	0.085288882957288	0.590202702702703	0.213846408744889	1.48999678526382	8	97	1
SPAC25B8.06c	22	295	28	100	3334	300	0.22	32.1454799217871	0.0884823035392921	12.928664144799	0.0471228723820827	0.116917141346473	2.48637288135593	1.57107656521864	3.89801749249142	9	113	1
SPAC25B8.07c	35	346	81	100	1525	300	0.35	51.1405362392068	0.226885245901639	33.1515232576404	0.0702941250468914	0.144899479060709	1.54263005780347	1.07198540696509	2.20971705567581	24	111	1
SPAC25B8.08	25	274	85	100	1763	300	0.25	36.5289544565763	0.155416903006239	22.7088678867882	0.0592103941332597	0.139521549216499	1.60857664233577	1.04387924856937	2.45976491268689	16	109	1
SPAC25B8.09	48	113	51	100	835	300	0.48	70.1355925566264	0.135329341317365	19.773757382482	0.298741819125063	0.602732223154262	3.54690265486726	2.49449418969427	5.03281406333809	17	131	1.42560980264009e-05
SPAC25B8.10	27	167	154	100	1212	300	0.27	39.4512708131024	0.137788778877888	20.1331201130305	0.105317607155541	0.246582266934978	1.95952095808383	1.27644939872516	2.98857707525194	15	112	1
SPAC25B8.11	80	1207	45	100	2521	300	0.8	116.892654261044	0.478778262594209	69.9570773964103	0.0524966591767882	0.0835693484891722	1.67091963545982	1.32344077784683	2.10678327541203	58	122	1
SPAC25B8.12c	109	1855	395	100	1584	300	1.09	159.266241430673	1.17108585858586	171.114167972093	0.0481976945924416	0.0715763020964241	0.930760107816712	0.763451482344275	1.13376862520736	112	97	1
SPAC25B8.13c	426	6109	663	100	2862	300	4.26	622.45338394006	2.1345213137666	311.887327428685	0.0631296227572557	0.077019135850062	1.99576362743493	1.80676980331266	2.20428766802878	358	168	4.59590003897546e-07
SPAC25B8.14	58	544	76	100	1950	300	0.58	84.747174339257	0.278974358974359	40.7625666141077	0.0805376160679182	0.140841334475604	2.07904411764706	1.5704835133244	2.74640602227427	34	124	0.18036720271294
SPAC25B8.15c	2	81	0	100	1964	300	0.02	2.9223163565261	0.0412423625254583	6.02616152949629	0.00420223975367544	0.10184368249538	0.484938271604938	0.0825319887621856	2.00020992420926	4	98	1
SPAC25B8.16	12	342	87	100	2343	300	0.12	17.5338981391566	0.145966709346991	21.3280451116502	0.0188099563405691	0.0638998434123736	0.822105263157895	0.440717277059535	1.49717333115191	14	98	1
SPAC25B8.17	145	356	117	100	1021	300	1.45	211.867935848142	0.348677766895201	50.947337067742	0.334191070805975	0.496210859213902	4.15856741573034	3.41209083292901	5.06631287257394	63	182	9.15626025189988e-20
SPAC25B8.18	29	153	73	100	583	300	0.29	42.3735871696285	0.262435677530017	38.3460036490989	0.124811781456945	0.286200075620517	1.10503267973856	0.727652685893987	1.66854644086761	26	103	1
SPAC25B8.19c	109	1060	147	100	2940	300	1.09	159.266241430673	0.360544217687075	52.6812132298923	0.0839965594139972	0.125782452060861	3.02320754716981	2.46949884677152	3.69800409058931	55	154	1.24739307208935e-10
SPAC25B8.20	4	49	12	100	838	300	0.04	5.8446327130522	0.058472553699284	8.54376500416342	0.0250677867183047	0.23557808869923	0.684081632653061	0.210068052699394	1.97414438329955	5	99	1
SPAC25G10.01	65	754	134	100	1982	300	0.65	94.9752815870983	0.380423814328961	55.5859367512785	0.0663393821809432	0.111820064143536	1.70862068965517	1.31484655482629	2.21627367132488	45	120	1
SPAC25G10.02	2	33	2	100	1240	300	0.02	2.9223163565261	0.0266129032258065	3.88856611957102	0.0100598497413364	0.258222095273969	0.751515151515152	0.124742136792571	3.20195398139722	2	100	1
SPAC25G10.03	453	1116	161	100	1385	300	4.53	661.904654753162	0.805776173285199	117.736644544517	0.363368866792947	0.453407615264703	5.62190860215054	5.03265880508232	6.27969547141614	246	307	6.9964284024713e-57
SPAC25G10.04c	53	845	43	100	2330	300	0.53	77.4413834479417	0.362660944206009	52.990500456321	0.047028920841775	0.0834409200357825	1.4614201183432	1.09577385561336	1.94417343683373	40	113	1
SPAC25G10.05c	152	1205	320	100	1258	300	1.52	222.096043095984	0.957869634340223	139.959904992605	0.106159790804306	0.149809218771731	1.58685477178423	1.33549016831817	1.88459997214837	123	129	1
SPAC25G10.06	301	698	653	100	266	300	3.01	439.808611657178	2.62406015037594	383.416694897598	0.375836980875302	0.494727817464533	1.14707736389685	0.999726369128303	1.31597599445566	290	111	1
SPAC25G10.07c	55	807	61	100	3626	300	0.55	80.3636998044678	0.222559293987865	32.519433255882	0.0513446969585705	0.0902508467091815	2.47125154894672	1.86175871171777	3.27249570167492	28	127	0.00289737797545876
SPAC25G10.08	292	2565	225	100	2311	300	2.92	426.658188052811	1.10990913024665	162.175280278872	0.100666963905216	0.128713206594014	2.63084600389864	2.32641353584953	2.97456220438767	206	186	5.14014914312122e-14
SPAC25G10.09c	497	1906	169	100	4951	300	4.97	726.195614596736	0.384972732781256	56.2506056911609	0.235945826017725	0.288152526072782	12.9100052465897	11.6816778461376	14.2664315658634	165	432	4.47827765326227e-156
SPAC25H1.02	14	166	28	100	1546	300	0.14	20.4562144956827	0.107373868046572	15.6890205427986	0.0468843810267497	0.148929754204434	1.30385542168675	0.724832530673551	2.30245400000054	11	103	1
SPAC25H1.03	16	50	25	100	483	300	0.16	23.3785308522088	0.10351966873706	15.1258610586237	0.175021650486009	0.577859963427406	1.5456	0.845354571847422	2.79106362335437	10	106	1
SPAC25H1.04	9	77	61	100	624	300	0.09	13.1504236043675	0.123397435897436	18.0303172638229	0.0547838148008814	0.240765382965718	0.729350649350649	0.3418510043575	1.50237598970608	11	98	1
SPAC25H1.05	36	307	116	100	882	300	0.36	52.6016944174698	0.348072562358277	50.8589071118772	0.0817049009055925	0.1675658869092	1.0342671009772	0.720637225987326	1.47793112253914	35	101	1
SPAC25H1.06	35	382	101	100	1402	300	0.35	51.1405362392068	0.27246790299572	39.811870477638	0.063772007661988	0.131029458051877	1.28455497382199	0.894083547421071	1.83703300188731	28	107	1
SPAC25H1.07	67	885	25	100	2670	300	0.67	97.8975979436244	0.331460674157303	48.4316474817528	0.0585708700513222	0.0976830087530819	2.02135593220339	1.5638422303703	2.60813633370729	41	126	0.116334608362252
SPAC25H1.08c	83	457	112	100	1131	300	0.83	121.276128795833	0.404067197170645	59.0406089713717	0.142718655826781	0.230850314549911	2.05411378555799	1.6141479974009	2.61091705755949	52	131	0.0355730506859363
SPAC25H1.09	4	2	0	100	1779	300	0.04	5.8446327130522	0.00112422709387296	0.164267361243738	0.317658834507675	15.6695269662331	35.58	5.65115066589153	278.760884729287	0	104	0.794784832268304
SPAC25H1.10c	73	238	146	100	306	300	0.73	106.664547013203	0.777777777777778	113.645636087126	0.233894257820275	0.401714569657533	0.938571428571429	0.715716428930042	1.22924658315205	75	98	1
SPAC26A3.01	91	1594	235	100	1957	300	0.91	132.965394221938	0.814512008175779	119.01308820395	0.0459424972958618	0.0708607597996577	1.11723337515684	0.899094672080014	1.3867450692793	85	106	1
SPAC26A3.02	54	655	513	100	2623	284	0.54	78.9025416262048	0.249714067861228	36.4871752482767	0.0618215033401953	0.109676645460389	2.16247328244275	1.62157803261332	2.87681841042599	30	124	0.102446245702249
SPAC26A3.03c	1	140	12	100	3044	300	0.01	1.46115817826305	0.0459921156373193	6.72017558990891	0.000370462202614252	0.0468720967405914	0.217428571428571	0.0112768694475778	1.4267866247836	4	97	1
SPAC26A3.04	377	501	626	100	435	300	3.77	550.85663320517	1.15172413793103	168.285114324089	0.656889885663236	0.861976318454452	3.27335329341317	2.85747100263507	3.74959698527687	255	222	5.44147544050867e-18
SPAC26A3.05	180	3334	469	100	5156	300	1.8	263.008472087349	0.646625290923196	94.4821832104153	0.0463312618671004	0.062887693329788	2.78368326334733	2.3888398618677	3.24248946808387	109	171	5.59877705790852e-13
SPAC26A3.06	94	400	55	100	882	300	0.94	137.348868756727	0.453514739229025	66.2656770187325	0.186486819321746	0.295856716507967	2.0727	1.6448137464178	2.60945623960027	60	134	0.0164650874643501
SPAC26A3.07c	369	902	494	100	565	300	3.69	539.167367779066	1.59646017699115	233.26808438819	0.361743691233466	0.462589731200152	2.31136363636364	2.04385185546908	2.61363198128086	288	181	1.13611791380055e-08
SPAC26A3.08	84	561	71	100	995	300	0.84	122.737286974096	0.563819095477387	82.382888241766	0.118227267961593	0.189408477594319	1.48983957219251	1.17636131621785	1.88461435206347	66	118	1
SPAC26A3.09c	33	1049	148	100	4027	300	0.33	48.2182198826807	0.260491681152222	38.0619550285061	0.0218804101013946	0.0449930619919908	1.26683508102955	0.881124114783162	1.81187060641747	27	106	1
SPAC26A3.10	66	1798	124	100	3742	300	0.66	96.4364397653614	0.480491715660075	70.2074399924363	0.028479169499715	0.047226258156488	1.37359288097887	1.06569052267933	1.76720658021578	53	113	1
SPAC26A3.11	35	248	57	100	1307	300	0.35	51.1405362392068	0.189747513389441	27.725113099406	0.0974198185689747	0.203536045565117	1.8445564516129	1.2732770286965	2.66021611553607	21	114	1
SPAC26A3.12c	176	2461	7	100	4655	300	1.76	257.163839374297	0.528678839957035	77.2483410677845	0.0611840049334913	0.0835576158212894	3.32905323039415	2.84811542965402	3.88960701648102	95	181	2.57533102349611e-18
SPAC26A3.14c	206	1087	210	100	608	285	2.06	300.998584722189	1.78782894736842	261.230088778279	0.162815835425809	0.220520694828065	1.15223551057958	0.989920279388918	1.34076582455464	196	110	1
SPAC26A3.15c	3	1015	258	100	2725	300	0.03	4.38347453478915	0.372477064220184	54.4247908600733	0.000761979423380289	0.00943853186385458	0.0805418719211823	0.0207639392871129	0.257199993290037	27	76	1
SPAC26A3.16	119	572	241	100	1458	300	1.19	173.877823213303	0.392318244170096	57.3239010950936	0.169893240671417	0.254585946235386	3.03325174825175	2.47704344898926	3.71186309611193	61	158	1.05935188076408e-10
SPAC26A3.17c	300	644	35	100	1039	300	3	438.347453478915	0.619826756496631	90.5664934361314	0.405223060545488	0.535454818087936	4.84006211180124	4.21026759906763	5.56337555993366	153	247	3.66152564392016e-37
SPAC26F1.01	26	1073	145	100	3179	300	0.26	37.9901126348393	0.337527524378735	49.3181102634871	0.0160791176719623	0.0362419775885157	0.770307548928239	0.51115515079168	1.15213246753891	31	95	1
SPAC26F1.02	81	129	922	100	1207	300	0.81	118.353812439307	0.106876553438277	15.6163550120906	0.471086362050655	0.836383623421965	7.57883720930233	5.68601238995141	10.0951503347031	17	164	1.19094237171714e-24
SPAC26F1.03	484	1323	237	100	1372	300	4.84	707.200558279317	0.964285714285714	140.89739576108	0.329200421029533	0.406518831028747	5.01925925925926	4.5166297765252	5.57743836171441	286	298	1.46680897060058e-50
SPAC26F1.04c	1	286	67	100	1728	300	0.01	1.46115817826305	0.165509259259259	24.1835207744926	0.000181941971811425	0.0228243665432415	0.0604195804195804	0.00314395727290142	0.394405053867214	14	87	1
SPAC26F1.05	5	108	2147	100	817	300	0.05	7.30579089131526	0.13219094247246	19.3151876685936	0.0166768055854375	0.117636496219259	0.378240740740741	0.136249501633024	0.961090174111347	12	93	1
SPAC26F1.06	602	2789	2366	100	587	300	6.02	879.617223314357	4.75127768313458	694.236824391082	0.197449226602756	0.23594747889629	1.26702760846181	1.15902696015818	1.38501170112122	579	123	1
SPAC26F1.07	112	928	236	100	1079	300	1.12	163.649715965462	0.860055607043559	125.667728399269	0.0986996175598624	0.147463128114741	1.30224137931034	1.06496887347092	1.59112715235805	98	114	1
SPAC26F1.08c	7	341	48	100	3295	300	0.07	10.2281072478414	0.103490136570561	15.1215459419636	0.00892118241200676	0.0447388238736988	0.676392961876833	0.293952960475623	1.47414424663837	10	97	1
SPAC26F1.09	31	609	41	100	3265	300	0.31	45.2959035261546	0.186523736600306	27.2540683173721	0.034853477522281	0.0739211313732153	1.661986863711	1.13796604110248	2.41352493933548	20	111	1
SPAC26F1.10c	88	1358	223	100	1482	300	0.88	128.581919687148	0.916329284750337	133.890202839489	0.0519096586483797	0.0807995604674568	0.960353460972018	0.769301141168988	1.19744948612771	89	99	1
SPAC26F1.11	0	21	3	100	1678	300	0	0	0.0125148986889154	1.82862465694422	0.00437456871201282	0.238242196120647	0	0.0734052629875751	3.99770405090446	1	99	1
SPAC26F1.12c	46	326	36	100	1213	300	0.46	67.2132762001004	0.268755152514427	39.2693789046789	0.102321226683409	0.194011455704796	1.71159509202454	1.24115647966976	2.35335895769918	30	116	1
SPAC26F1.13c	217	2342	138	100	3460	300	2.17	317.071324683082	0.676878612716763	98.9026720662447	0.0804197578194253	0.106722174487695	3.20589239965841	2.78252362055212	3.69258723727425	127	190	5.22473763249345e-19
SPAC26F1.14c	45	288	45	100	1971	300	0.45	65.7521180218373	0.146118721461187	21.3502564860354	0.112638892342634	0.216090466030053	3.0796875	2.22011256807331	4.25914308545234	18	127	0.000177517019215249
SPAC26H5.02c	34	285	70	100	1813	300	0.34	49.6793780609437	0.157198014340871	22.9691164260877	0.082186922913475	0.172346771565049	2.16287719298246	1.4900489124213	3.12464696847435	18	116	1
SPAC26H5.03	4	277	73	100	2089	300	0.04	5.8446327130522	0.132599329822882	19.3748595202903	0.00459070203817761	0.0400565696517853	0.301660649819495	0.0958997655775302	0.836781740025794	12	92	1
SPAC26H5.04	24	368	35	100	2565	300	0.24	35.0677962783132	0.143469785575049	20.9632050526629	0.0421517601218513	0.100069623657509	1.67282608695652	1.08119264712549	2.5667858468151	15	109	1
SPAC26H5.05	106	2025	238	100	3523	300	1.06	154.882766895883	0.574794209480556	83.986526000076	0.0428403288550252	0.0639030983381187	1.84413827160494	1.50926478556254	2.25130615445192	75	131	0.0804687694117256
SPAC26H5.06	65	512	0	100	2927	300	0.65	94.9752815870983	0.174923129484113	25.5590361213079	0.0972117755803783	0.16549927273851	3.71591796875	2.84538867123767	4.84416371305617	24	141	6.57076787325574e-10
SPAC26H5.07c	113	1686	277	100	1874	300	1.13	165.110874143725	0.899679829242263	131.457454031564	0.0551322807777773	0.0814118068630414	1.25600237247924	1.03317894177555	1.5256572606134	100	113	1
SPAC26H5.08c	141	1581	561	100	1339	300	1.41	206.02330313509	1.18073188946975	172.523605663472	0.0747766894332272	0.106307055910405	1.19417457305503	1.00125987151091	1.42345147864032	130	111	1
SPAC26H5.09c	61	549	253	100	1624	300	0.61	89.1306488740461	0.338054187192118	49.3950640311832	0.0844932338825142	0.145825811804079	1.80444444444444	1.37217011825203	2.36821118369823	40	121	1
SPAC26H5.10c	640	2844	1540	100	861	300	6.4	935.141234088353	3.30313588850174	482.640401739851	0.206345089441048	0.245405249081492	1.93755274261603	1.77663122008743	2.11293919459164	568	172	4.14972636916727e-06
SPAC26H5.11	64	1739	114	100	4266	300	0.64	93.5141234088353	0.407641819034224	59.5629177683883	0.0284368150378399	0.0475383755389282	1.57000575043128	1.21311452951425	2.02798710049068	47	117	1
SPAC26H5.12	82	983	27	100	3655	300	0.82	119.81497061757	0.268946648426813	39.2973594865275	0.0661415555465117	0.10507195783828	3.04893184130214	2.417473855225	3.84038005898914	38	144	1.21563219126273e-08
SPAC26H5.13c	233	1924	9	100	2794	300	2.33	340.449855535291	0.688618468146027	100.618050643454	0.105450977279574	0.139039444200881	3.38358627858628	2.9463003051913	3.88476207097262	135	198	1.58516479784752e-21
SPAC27D7.02c	24	329	42	100	2534	300	0.24	35.0677962783132	0.129834254143646	18.9708382260672	0.047072791806567	0.112116252342749	1.84851063829787	1.19282454437841	2.84102583436525	14	110	1
SPAC27D7.03c	0	545	25	100	3959	300	0	0	0.137661025511493	20.1144533254196	0.000166839215082265	0.00880224982144466	0	0.00660516452510689	0.348481070430994	12	88	1
SPAC27D7.04	13	107	126	100	1206	300	0.13	18.9950563174197	0.0887230514096186	12.9638412167617	0.0652582053038075	0.22167922432967	1.46523364485981	0.787013955963918	2.67345144541582	9	104	1
SPAC27D7.05c	8	38	25	100	506	300	0.08	11.6892654261044	0.075098814229249	10.9731246588925	0.0907765236511633	0.469579382325183	1.06526315789474	0.459329209674886	2.37607167456542	7	101	1
SPAC27D7.06	101	325	67	100	912	300	1.01	147.576976004568	0.356359649122807	52.0697815718741	0.246990784959462	0.390712074986046	2.83421538461538	2.25255595883029	3.56329412387274	52	149	1.60238690621655e-07
SPAC27D7.07c	51	198	71	100	616	300	0.51	74.5190670914156	0.321428571428571	46.9657985870266	0.187026794173991	0.353920340144193	1.58666666666667	1.15208505211178	2.18014929528823	36	115	1
SPAC27D7.08c	26	287	22	100	1510	300	0.26	37.9901126348393	0.190066225165563	27.7716819312249	0.059320245883988	0.137350650753476	1.36794425087108	0.895735712848219	2.07399482637749	20	106	1
SPAC27D7.09c	0	1	37	0	315	300	NA	NA	0.00317460317460317	0.463859739131127	0.120791776113059	17.3080587281839	NA	NA	NA	0	0	1
SPAC27D7.11c	72	1128	0	100	1106	0	0.72	105.20338883494	1.01989150090416	149.022280748709	0.0499165750680878	0.0814916663376779	0.705957446808511	0.552077320253051	0.901297829694718	86	86	1
SPAC27D7.12c	9	78	11	100	866	300	0.09	13.1504236043675	0.0900692840646651	13.1605471021383	0.0541086742273285	0.237550502178026	0.999230769230769	0.468581118808665	2.05718734886171	9	100	1
SPAC27D7.13c	91	396	158	100	1862	300	0.91	132.965394221938	0.212674543501611	31.075114854574	0.18174239269023	0.290273692810675	4.27883838383838	3.38404335189208	5.40489616013477	33	158	8.40289324768126e-16
SPAC27D7.14c	110	912	121	100	3188	300	1.1	160.727399608936	0.286072772898369	41.799757169884	0.0984544161909923	0.147641992139898	3.84517543859649	3.13872678816884	4.70682670941995	46	164	1.72687180506758e-16
