V4	ePRO_Cdk9as_5min_r2_pr_counts	ePRO_Cdk9as_5min_r2gb_counts	ePRO_Cdk9as_5min_r2term_counts	ePRO_Cdk9as_5min_r2pr_map	ePRO_Cdk9as_5min_r2gb_map	ePRO_Cdk9as_5min_r2term_map	ePRO_Cdk9as_5min_r2pr_density	ePRO_Cdk9as_5min_r2pr_densityRPKM	ePRO_Cdk9as_5min_r2gb_density	ePRO_Cdk9as_5min_r2gb_densityRPKM	ePRO_Cdk9as_5min_r2pause_index_CI_low	ePRO_Cdk9as_5min_r2pause_index_CI_high	ePRO_Cdk9as_5min_r2pause_index_scaled	ePRO_Cdk9as_5min_r2pause_index_CI_low_scaled	ePRO_Cdk9as_5min_r2pause_index_CI_high_scaled	ePRO_Cdk9as_5min_r2_ExpPR	ePRO_Cdk9as_5min_r2_ExpGB	ePRO_Cdk9as_5min_r2Fexact_Pval
SPAC24H6.02c	1	32	22	100	943	300	0.01	2.67202925123862	0.0339342523860021	9.06733149943116	0.00158636952447218	0.212316189610862	0.2946875	0.0149594646157727	2.00214166803043	3	98	1
SPAC24H6.03	5	298	18	100	2791	300	0.05	13.3601462561931	0.106771766391974	28.5297283005772	0.00612813436434542	0.0419854443353047	0.468288590604027	0.171036230108881	1.17181375139835	10	95	1
SPAC24H6.04	16	685	42	100	2377	300	0.16	42.7524680198179	0.288178376104333	77.0021050525223	0.0137383161785237	0.0390949154527536	0.555211678832117	0.326559775563508	0.929286140311954	25	91	1
SPAC24H6.05	4	745	52	100	2945	300	0.04	10.6881170049545	0.252971137521222	67.5946279175814	0.00171506940022946	0.0148133395069485	0.158120805369128	0.0505087938367575	0.436252848479634	20	84	1
SPAC24H6.06	7	173	19	100	2050	300	0.07	18.7042047586703	0.084390243902439	22.5493200226479	0.0174456305492498	0.0889396851796073	0.829479768786127	0.357635426259621	1.82326354618195	8	99	1
SPAC24H6.07	10	264	311	100	564	300	0.1	26.7202925123862	0.468085106382979	125.073709632446	0.0190065852320275	0.0731482304327925	0.213636363636364	0.107197140708635	0.41255601964095	35	75	1
SPAC24H6.08	9	117	115	100	844	300	0.09	24.0482632611476	0.138625592417062	37.0411637908671	0.0365459986092939	0.15617502902277	0.649230769230769	0.308448228262441	1.31811724495218	13	96	1
SPAC24H6.09	12	1400	56	100	2802	300	0.12	32.0643510148634	0.499643112062812	133.506101061173	0.00463222554525027	0.0154791111743412	0.240171428571429	0.129794959777913	0.433724695105039	37	75	1
SPAC24H6.10c	48	558	121	100	992	300	0.48	128.257404059454	0.5625	150.301645382172	0.0633120059377806	0.116540048645403	0.853333333333333	0.628055098902783	1.1560772825624	53	95	1
SPAC24H6.11c	5	603	109	100	4261	300	0.05	13.3601462561931	0.141516076038489	37.813509469535	0.00304070217086765	0.0206573156979231	0.353316749585406	0.129564319500671	0.880208221888502	13	92	1
SPAC24H6.12c	4	277	15	100	1684	300	0.04	10.6881170049545	0.164489311163895	43.952025094602	0.00459070203817761	0.0400565696517853	0.243176895306859	0.0773074223229109	0.674552632936064	14	90	1
SPAC24H6.13	0	1516	56	100	3680	300	0	0	0.41195652173913	110.075987632547	5.99628121069468e-05	0.00316102938125974	0	0.00220663148553564	0.116325881230359	29	71	1
SPAC25A8.01c	20	958	57	100	3404	300	0.2	53.4405850247724	0.281433607520564	75.1998831576556	0.0130414936445039	0.0330470259663002	0.710647181628392	0.443932443658913	1.12492076389286	26	94	1
SPAC25A8.02	4	141	52	100	1575	300	0.04	10.6881170049545	0.0895238095238095	23.9210237729934	0.00895303106538308	0.0793454129489293	0.446808510638298	0.141010239279784	1.24969025394564	8	96	1
SPAC25A8.03c	20	148	15	100	1703	300	0.2	53.4405850247724	0.0869054609512625	23.2213933754149	0.0822509598762786	0.219713890329	2.30135135135135	1.40073384669303	3.74172755230288	9	111	1
SPAC25B8.01	67	220	140	100	661	300	0.67	179.025959832987	0.332829046898638	88.9328948975032	0.229455083443297	0.403621077530087	2.01304545454545	1.51669810156019	2.66793532247387	41	126	0.436898914779709
SPAC25B8.02	24	15	234	100	1016	300	0.24	64.1287020297269	0.0147637795275591	3.94492507564757	0.806818259786893	3.19959616672659	16.256	8.19727351943483	32.5078970539422	1	123	2.81145977781585e-11
SPAC25B8.03	56	677	13	100	2581	300	0.56	149.633638069363	0.262301433552886	70.0877103095136	0.0623599532758907	0.10947073282517	2.13494830132939	1.60951039405074	2.82543961421764	32	124	0.107118970003751
SPAC25B8.04c	1	150	21	100	1354	300	0.01	2.67202925123862	0.110782865583456	29.6015057375032	0.000345912909165542	0.0437173310884669	0.0902666666666667	0.00468366079010143	0.591932662937842	10	91	1
SPAC25B8.05	1	81	16	100	1747	300	0.01	2.67202925123862	0.0463651974813967	12.3889163909747	0.000637322030273289	0.0816224168354319	0.215679012345679	0.0111340158688744	1.425943622115	4	97	1
SPAC25B8.06c	12	79	4	100	3334	300	0.12	32.0643510148634	0.0236952609478104	6.33144303682816	0.0786842344391155	0.286784683043981	5.06430379746836	2.62333237620011	9.56140133268633	2	110	0.147572932297511
SPAC25B8.07c	22	228	42	100	1525	300	0.22	58.7846435272496	0.149508196721311	39.9490274939282	0.060682807723571	0.152010808809123	1.47149122807018	0.925412817784458	2.31816483433912	15	107	1
SPAC25B8.08	13	268	40	100	1763	300	0.13	34.736380266102	0.152013613159387	40.6184820948355	0.0265984139304387	0.0866142875811582	0.855186567164179	0.468930037593634	1.52700989005582	14	99	1
SPAC25B8.09	8	31	27	100	835	300	0.08	21.376234009909	0.037125748502994	9.92010859741284	0.109508952152164	0.585856736117267	2.15483870967742	0.914399750470569	4.89190374657918	3	105	1
SPAC25B8.10	7	79	60	100	1212	300	0.07	18.7042047586703	0.0651815181518152	17.4166923141791	0.0374920180279423	0.198770978184544	1.07392405063291	0.45440325849866	2.40910425559667	6	101	1
SPAC25B8.11	11	560	11	100	2521	300	0.11	29.3923217636248	0.222134073780246	59.3548742837615	0.0102667239820547	0.0365594399242353	0.495196428571429	0.258824111587599	0.921663480489973	20	91	1
SPAC25B8.12c	24	1310	135	100	1584	300	0.24	64.1287020297269	0.827020202020202	220.982217116325	0.0119585864832216	0.0278288742746977	0.290198473282443	0.18942400989423	0.440809368511211	56	68	1
SPAC25B8.13c	59	2043	83	100	2862	300	0.59	157.649725823079	0.713836477987421	190.739194978354	0.0220915000408365	0.0376698114555297	0.826519823788546	0.632258731168742	1.07811000385726	66	93	1
SPAC25B8.14	31	334	22	100	1950	300	0.31	82.8329067883972	0.171282051282051	45.7670651237794	0.0630681168173353	0.13583395194869	1.80988023952096	1.22982827793804	2.64876206299945	19	112	1
SPAC25B8.15c	0	77	2	100	1964	300	0	0	0.0392057026476578	10.4758784289905	0.0011838127111161	0.0629364895177057	0	0.0232500816463203	1.23607265412774	3	97	1
SPAC25B8.16	4	196	10	100	2343	300	0.04	10.6881170049545	0.0836534357661118	22.3524427333662	0.00646757385123282	0.0568115035589382	0.478163265306122	0.151535255334385	1.33109352838592	8	96	1
SPAC25B8.17	27	164	58	100	1021	300	0.27	72.1447897834427	0.160626836434868	42.9199605487888	0.107184723201114	0.251235803201835	1.68091463414634	1.09435602388338	2.56511755069074	17	110	1
SPAC25B8.18	15	66	13	100	583	300	0.15	40.0804387685793	0.113207547169811	30.2493877498712	0.124463588581891	0.408837952480001	1.325	0.725622721432423	2.38352526295841	11	104	1
SPAC25B8.19c	7	866	85	100	2940	300	0.07	18.7042047586703	0.294557823129252	78.7067119582532	0.00353043477067601	0.0175225022566793	0.237644341801386	0.103794782257875	0.51516156634637	24	83	1
SPAC25B8.20	0	43	4	100	838	300	0	0	0.0513126491646778	13.7108899526564	0.00212472625826863	0.113763425024706	0	0.0178052060442911	0.953337501707036	4	96	1
SPAC25G10.01	51	427	34	100	1982	300	0.51	136.27349181317	0.215438950554995	57.5659177739097	0.088336846573441	0.16107349864913	2.36725995316159	1.7508362990856	3.19247674322576	26	125	0.0242071850686178
SPAC25G10.02	2	12	1	100	1240	300	0.02	5.34405850247724	0.00967741935483871	2.58583475926318	0.0257876390551737	0.780923056209107	2.06666666666667	0.319766724284154	9.68344589699293	0	102	1
SPAC25G10.03	49	963	185	100	1385	300	0.49	130.929433310692	0.695306859205776	185.788026638469	0.0377621152430224	0.0683664548376442	0.70472481827622	0.52300529611586	0.946875399501372	61	88	1
SPAC25G10.04c	14	399	5	100	2330	300	0.14	37.4084095173407	0.171244635193133	45.7570674353738	0.0197725677696169	0.0610914596366113	0.817543859649123	0.460700829032074	1.42343100953304	16	98	1
SPAC25G10.05c	4	721	216	100	1258	300	0.04	10.6881170049545	0.573131955484897	153.142534987523	0.00177199148496312	0.0153080626894717	0.0697919556171983	0.022291652880836	0.192575428633554	37	67	1
SPAC25G10.06	46	497	491	100	266	300	0.46	122.913345556976	1.86842105263158	499.247570626163	0.0675903223483126	0.126353706291675	0.246197183098592	0.179790257446512	0.336100858735856	95	51	1
SPAC25G10.07c	10	326	14	100	3626	300	0.1	26.7202925123862	0.0899062327633756	24.0232083812408	0.0154286716071209	0.0590877405384157	1.11226993865031	0.559443632474203	2.14252147192295	9	101	1
SPAC25G10.08	82	1809	113	100	2311	300	0.82	219.106398601567	0.782778018173951	209.160576178739	0.036091788303761	0.0568551729531381	1.04755113322277	0.834081227699917	1.31392304694702	79	103	1
SPAC25G10.09c	119	1636	45	100	4951	300	1.19	317.971480897396	0.33043829529388	88.2940790754672	0.0601095743900551	0.0879554035023065	3.60127750611247	2.97602502805163	4.3546720273992	54	165	3.93096475199851e-16
SPAC25H1.02	7	88	6	100	1546	300	0.07	18.7042047586703	0.0569210866752911	15.2094808608667	0.0337757155307285	0.177764372618994	1.22977272727273	0.522172562105063	2.74823720068965	5	102	1
SPAC25H1.03	6	38	21	100	483	300	0.06	16.0321755074317	0.0786749482401656	21.0221763037407	0.0600835854795367	0.389781404210672	0.762631578947368	0.290203717866163	1.88264418233754	7	99	1
SPAC25H1.04	7	41	30	100	624	300	0.07	18.7042047586703	0.0657051282051282	17.5566024520486	0.0700346443555606	0.396238396903841	1.06536585365854	0.437016180778698	2.47252759667996	6	101	1
SPAC25H1.05	6	357	188	100	882	300	0.06	16.0321755074317	0.404761904761905	108.153564931087	0.00678231824892656	0.0388893386011322	0.148235294117647	0.0598200469555322	0.343003966461986	30	76	1
SPAC25H1.06	64	202	48	100	1402	300	0.64	171.009872079272	0.144079885877318	38.4985669579316	0.236768773790988	0.423314929251786	4.4419801980198	3.31949820854965	5.93487530811004	20	144	9.5023874153216e-12
SPAC25H1.07	20	665	21	100	2670	300	0.2	53.4405850247724	0.249063670411985	66.5505412761678	0.0187473279056122	0.0477124668974399	0.803007518796992	0.500553655079847	1.27392286616164	23	97	1
SPAC25H1.08c	27	532	201	100	1131	300	0.27	72.1447897834427	0.470380194518126	125.686963895574	0.0337727198399799	0.0757339993242716	0.574003759398496	0.381969461390173	0.856551532357512	40	87	1
SPAC25H1.09	1	7	0	100	1779	300	0.01	2.67202925123862	0.00393479482855537	1.05138868795224	0.00660323359662749	1.14229470290644	2.54142857142857	0.117471525684003	20.3214227647055	0	101	1
SPAC25H1.10c	19	164	110	100	306	300	0.19	50.7685557735338	0.535947712418301	143.206796471612	0.0698606033222256	0.189940952027337	0.354512195121951	0.21377344616601	0.581219313203651	41	78	1
SPAC26A3.01	24	2164	89	100	1957	300	0.24	64.1287020297269	1.10577414409811	295.46608582935	0.0072504275495226	0.0168200050541658	0.217042513863216	0.141890867144157	0.329167498910025	65	59	1
SPAC26A3.02	24	517	193	100	2623	284	0.24	64.1287020297269	0.197102554327106	52.6663790655877	0.0301217260325294	0.0709435931186221	1.21764023210832	0.790092873833245	1.86085044750146	20	104	1
SPAC26A3.03c	0	84	0	100	3044	300	0	0	0.0275952693823916	7.37353669855598	0.00108489951852016	0.0576348941756412	0	0.0330243413437538	1.75440617870652	2	98	1
SPAC26A3.04	107	209	183	100	435	300	1.07	285.907129882532	0.480459770114943	128.380255979051	0.402804116890225	0.650346601671822	2.22703349282297	1.75219790847248	2.82900771727243	67	140	0.0041325656095873
SPAC26A3.05	28	2005	72	100	5156	300	0.28	74.8168190346813	0.388867339022498	103.906490471944	0.00943262096877351	0.0205358225358744	0.720039900249377	0.486345937149962	1.05882700994968	35	93	1
SPAC26A3.06	24	416	38	100	882	300	0.24	64.1287020297269	0.471655328798186	126.027683505132	0.0373466577312429	0.0883810609411649	0.508846153846154	0.329397521189562	0.779520957501074	39	85	1
SPAC26A3.07c	35	417	253	100	565	300	0.35	93.5210237933517	0.738053097345133	197.209946507346	0.0584955628959146	0.119872889808833	0.474220623501199	0.330499930361917	0.677281827419909	57	78	1
SPAC26A3.08	22	527	43	100	995	300	0.22	58.7846435272496	0.52964824120603	141.52355933696	0.0265680040726257	0.0649672837863897	0.415370018975332	0.264351640522625	0.646424473674578	42	80	1
SPAC26A3.09c	26	1138	92	100	4027	300	0.26	69.4727605322041	0.28259250062081	75.5095427839471	0.0151649895726627	0.0341620960825275	0.920052724077329	0.610694130091126	1.37570760924338	27	99	1
SPAC26A3.10	31	1432	67	100	3742	300	0.31	82.8329067883972	0.382683057188669	102.254032276155	0.0149027931587996	0.031264799057693	0.810069832402235	0.55766252000228	1.16992878073887	36	95	1
SPAC26A3.11	38	147	36	100	1307	300	0.38	101.537111547068	0.112471308339709	30.0526625808781	0.177987782673424	0.374096897051337	3.37863945578231	2.32630031954165	4.88944644446098	13	125	0.000351095330058804
SPAC26A3.12c	95	1961	5	100	4655	300	0.95	253.842778867669	0.421267454350161	112.563896061846	0.0392062475909315	0.0597969796936349	2.2550994390617	1.82505082535786	2.7835494047387	57	138	0.000188261211510487
SPAC26A3.14c	76	854	67	100	608	285	0.76	203.074223094135	1.40460526315789	375.314634960161	0.0698667865814978	0.113191934841825	0.541077283372365	0.424790062415506	0.688206963838298	102	74	1
SPAC26A3.15c	0	1394	143	100	2725	300	0	0	0.511559633027523	136.690230320243	6.52114701268121e-05	0.0034378559084835	0	0.00177701256095563	0.0936815735061754	33	67	1
SPAC26A3.16	68	679	206	100	1458	300	0.68	181.697989084226	0.465706447187929	124.438124937656	0.077404540713773	0.129353356349016	1.46014727540501	1.12855820360681	1.88597193556866	53	115	1
SPAC26A3.17c	198	228	18	100	1039	300	1.98	529.061791745247	0.21944177093359	58.6354830878157	0.714668076830779	1.05518418017037	9.02289473684211	7.42540131827179	10.9633636319702	53	245	4.83725965779095e-54
SPAC26F1.01	11	730	51	100	3179	300	0.11	29.3923217636248	0.229631959735766	61.3583313433216	0.00788733901055972	0.0280028602388711	0.479027397260274	0.250738507145693	0.890210926993713	20	91	1
SPAC26F1.02	32	72	257	100	1207	300	0.32	85.5049360396358	0.0596520298260149	15.939196859087	0.286830682680332	0.686099434177456	5.36444444444444	3.4620463399516	8.2812201705219	7	125	5.47336893940185e-07
SPAC26F1.03	49	1147	262	100	1372	300	0.49	130.929433310692	0.83600583090379	223.383203438097	0.0317418806417197	0.0573306336042644	0.586120313862249	0.435498602404395	0.786576293050508	67	82	1
SPAC26F1.04c	1	172	22	100	1728	300	0.01	2.67202925123862	0.099537037037037	26.5965874544585	0.000301899928869576	0.0380788428638629	0.10046511627907	0.00521683077086628	0.658002404687551	9	92	1
SPAC26F1.05	1	12	584	100	817	300	0.01	2.67202925123862	0.01468788249694	3.92464516705795	0.0040448521341888	0.610617545978525	0.680833333333333	0.0330464419363225	4.98874535064455	1	100	1
SPAC26F1.06	95	1001	1665	100	587	300	0.95	253.842778867669	1.70528109028961	455.656095483792	0.0764450951555922	0.117702199532683	0.557092907092907	0.448732708563326	0.69091191125685	122	73	1
SPAC26F1.07	74	692	106	100	1079	300	0.74	197.730164591658	0.641334569045412	171.366472831986	0.0835016738663785	0.13674539592058	1.15384393063584	0.900983061018223	1.47548282198305	67	107	1
SPAC26F1.08c	4	194	16	100	3295	300	0.04	10.6881170049545	0.0588770864946889	15.7321297341515	0.00653352914569901	0.0574043531911219	0.679381443298969	0.215279785350782	1.89147343764747	5	99	1
SPAC26F1.09	4	502	34	100	3265	300	0.04	10.6881170049545	0.15375191424196	41.0829612288449	0.00254177659502607	0.0220179979060013	0.260159362549801	0.0829890058276011	0.718887631630941	13	91	1
SPAC26F1.10c	23	361	58	100	1482	300	0.23	61.4566727784882	0.243589743589744	65.087892017351	0.0407844650012824	0.0986495564412994	0.94421052631579	0.604425771319005	1.46198642646006	24	99	1
SPAC26F1.11	0	6	0	100	1678	300	0	0	0.00357568533969011	0.955433582087706	0.0157393406208896	0.93492067967121	0	0.264106135618527	15.6879690048829	0	100	1
SPAC26F1.12c	11	108	12	100	1213	300	0.11	29.3923217636248	0.089035449299258	23.790532492479	0.0518870966011865	0.194747295182207	1.23546296296296	0.629390481772393	2.36228469056017	9	102	1
SPAC26F1.13c	26	1730	57	100	3460	300	0.26	69.4727605322041	0.5	133.601462561931	0.00999151839318698	0.0224354131330992	0.52	0.345706536404269	0.776265294405231	42	84	1
SPAC26F1.14c	29	278	19	100	1971	300	0.29	77.48884828592	0.141045154743785	37.6876779220871	0.0697645522564003	0.15503292320459	2.05607913669065	1.37505932497365	3.05569891636247	15	114	1
SPAC26H5.02c	22	185	41	100	1813	300	0.22	58.7846435272496	0.102040816326531	27.2656046044757	0.0744301288716945	0.188268317610044	2.156	1.34941823644382	3.4133045982701	11	111	1
SPAC26H5.03	2	157	41	100	2089	300	0.02	5.34405850247724	0.0751555768310196	20.0817899686196	0.00218647479066798	0.0519775762718875	0.266114649681529	0.0456754583770542	1.08581156831973	7	95	1
SPAC26H5.04	3	249	9	100	2565	300	0.03	8.01608775371586	0.0970760233918129	25.9389974096848	0.00308908758293131	0.0387223615398993	0.309036144578313	0.079235096502188	0.993228573498416	9	94	1
SPAC26H5.05	23	1364	83	100	3523	300	0.23	61.4566727784882	0.387170025546409	103.452963346281	0.0109035981691952	0.0258406995848475	0.594054252199413	0.384133763500746	0.910367846374176	34	89	1
SPAC26H5.06	6	204	2	100	2927	300	0.06	16.0321755074317	0.0696959344038264	18.6229575419432	0.0118047445214725	0.0684592288697862	0.860882352941176	0.345524872143499	2.00380162901864	6	100	1
SPAC26H5.07c	12	1252	126	100	1874	300	0.12	32.0643510148634	0.668089647812167	178.515508140382	0.00517819777498492	0.0173145010704982	0.17961661341853	0.0970394263032174	0.324473750061137	44	68	1
SPAC26H5.08c	21	736	181	100	1339	300	0.21	56.112614276011	0.549663928304705	146.87180947809	0.0180086449370769	0.0447400161123664	0.382051630434783	0.24113575570746	0.599068815744587	42	79	1
SPAC26H5.09c	18	199	37	100	1624	300	0.18	48.0965265222951	0.122536945812808	32.7422303569264	0.0540677998570846	0.149423697560397	1.46894472361809	0.878061069679054	2.42664084838084	12	106	1
SPAC26H5.10c	24	881	1162	100	861	300	0.24	64.1287020297269	1.02322880371661	273.409729424068	0.0177481103552014	0.0414602138797565	0.234551645856981	0.152811230158284	0.356972441504704	62	62	1
SPAC26H5.11	8	1228	35	100	4266	300	0.08	21.376234009909	0.287857477730895	76.9163600684722	0.00302174139292536	0.0134300540864769	0.277915309446254	0.128907487822196	0.572926107329106	24	84	1
SPAC26H5.12	8	711	7	100	3655	300	0.08	21.376234009909	0.19452804377565	51.9784623154763	0.00520968473086772	0.0232396082711438	0.411251758087201	0.190413976913215	0.849407682310307	17	91	1
SPAC26H5.13c	48	1154	0	100	2794	300	0.48	128.257404059454	0.413027916964925	110.362267570843	0.0308118131903733	0.0559844611719038	1.16214904679376	0.86088206053903	1.56420584514299	43	105	1
SPAC27D7.02c	2	232	27	100	2534	300	0.02	5.34405850247724	0.0915548539857932	24.463724794292	0.00148399030383126	0.0350433265230689	0.218448275862069	0.037604314299084	0.887997894094566	8	94	1
SPAC27D7.03c	1	355	20	100	3959	300	0.01	2.67202925123862	0.0896691083606972	23.9598480472268	0.000146668570422602	0.018370122178293	0.111521126760563	0.00580660870303081	0.727273137038619	8	93	1
SPAC27D7.04	3	27	59	100	1206	300	0.03	8.01608775371586	0.0223880597014925	5.98215504008646	0.0268925625650632	0.382672975846422	1.34	0.324324304534662	4.61503608870785	2	101	1
SPAC27D7.05c	1	18	30	100	506	300	0.01	2.67202925123862	0.0355731225296443	9.5052423957105	0.00276112751307903	0.390963955466763	0.281111111111111	0.0139713052161799	1.97827761466182	3	98	1
SPAC27D7.06	54	376	73	100	912	300	0.54	144.289579566885	0.412280701754386	110.16260948089	0.106817469045454	0.192646275350953	1.30978723404255	0.974175317694541	1.75693403120069	44	110	1
SPAC27D7.07c	15	113	79	100	616	300	0.15	40.0804387685793	0.183441558441558	49.0161210048643	0.0744467972049582	0.232900911041013	0.817699115044248	0.458592270782542	1.43466961201264	17	98	1
SPAC27D7.08c	12	127	0	100	1510	300	0.12	32.0643510148634	0.0841059602649007	22.4733586031328	0.049765530614605	0.175294431053154	1.42677165354331	0.751459512280535	2.64694590890262	8	104	1
SPAC27D7.09c	0	20	29	0	315	300	NA	NA	0.0634920634920635	16.9652650872293	0.00459577388787386	0.250708753220746	NA	NA	NA	0	0	1
SPAC27D7.11c	13	416	0	100	1106	0	0.13	34.736380266102	0.376130198915009	100.50308937751	0.0172212952404834	0.0555102937492915	0.345625	0.190467525359746	0.613943848867164	30	83	1
SPAC27D7.12c	0	27	1	100	866	300	0	0	0.0311778290993072	8.33080713434673	0.00339432100419189	0.183491530730493	0	0.0293948198963018	1.58903665612607	3	97	1
SPAC27D7.13c	41	191	18	100	1862	300	0.41	109.553199300783	0.102577873254565	27.4091077866045	0.150925613245285	0.304293474533819	3.99696335078534	2.81023491862721	5.66594449581971	13	128	1.29519045280573e-06
SPAC27D7.14c	12	932	26	100	3188	300	0.12	32.0643510148634	0.292346298619824	78.1157861403511	0.0069491201518894	0.0232837826425852	0.410472103004292	0.221537950442234	0.742286990645615	25	87	1
SPAC27E2.01	2	199	12	100	2071	300	0.02	5.34405850247724	0.0960888459681313	25.6752207144609	0.00172831522955121	0.0409075550003039	0.208140703517588	0.0357934084040055	0.847195464056294	8	94	1
SPAC27E2.02	14	197	33	100	1315	300	0.14	37.4084095173407	0.149809885931559	40.0296397333846	0.0396502483908187	0.125020532304781	0.934517766497462	0.521400766339266	1.64401999980787	14	100	1
SPAC27E2.03c	103	1187	36	100	1739	300	1.03	275.219012877578	0.682576193214491	182.386355446822	0.0705682077226576	0.106602674429612	1.50898904802022	1.22718113229702	1.85382050833095	82	121	1
SPAC27E2.04c	2	7	2	100	600	300	0.02	5.34405850247724	0.0116666666666667	3.11736745977839	0.0410868912536841	1.48812327873763	1.71428571428571	0.246521347522105	8.92873967242579	1	101	1
SPAC27E2.05	7	495	71	100	1461	300	0.07	18.7042047586703	0.338809034907598	90.5307651857027	0.00616145063151594	0.0307356164828904	0.206606060606061	0.0900187937264479	0.449047356815029	27	80	1
SPAC27E2.06c	0	159	11	100	2116	300	0	0	0.0751417769376181	20.0781025967363	0.000572437365969431	0.0302934386987349	0	0.0121127746639132	0.641009162865231	6	94	1
SPAC27E2.07	37	717	0	100	1876	0	0.37	98.8650822958289	0.382196162046908	102.123932470047	0.0365340066795645	0.0725728157380859	0.968089260808926	0.68537796530863	1.36146602324649	37	100	1
SPAC27E2.09	3	712	5	100	7146	300	0.03	8.01608775371586	0.0996361600895606	26.62307342404	0.0010854235220473	0.013467187824411	0.301095505617977	0.0775643648855	0.962365241932411	9	94	1
SPAC27E2.10c	27	291	44	100	1487	300	0.27	72.1447897834427	0.195696032279758	52.290552260285	0.0612379957688404	0.139620648977951	1.37969072164948	0.910608997082656	2.07615905030214	20	107	1
SPAC27E2.11c	3	11443	412	100	1891	300	0.03	8.01608775371586	6.05129561078794	1616.92388799172	6.7698200708827e-05	0.000835608215239799	0.00495761600978764	0.00128017297540392	0.0158013513501846	88	15	1
SPAC27E2.12	1	4	9	100	168	300	0.01	2.67202925123862	0.0238095238095238	6.361974407711	0.0106420142837121	2.34682041637603	0.42	0.0178785839966363	3.94265829951172	2	99	1
SPAC27E2.14	2	9	14	100	229	300	0.02	5.34405850247724	0.0393013100436681	10.5014250048679	0.0332058119471448	1.09402338033518	0.508888888888889	0.0760413093589615	2.50531354096757	3	99	1
SPAC27F1.02c	45	484	192	100	788	300	0.45	120.241316305738	0.614213197969543	164.119563147144	0.0676476480085657	0.127381611280014	0.732644628099174	0.533063466307498	1.00376709688651	55	90	1
SPAC27F1.03c	19	51	29	100	608	300	0.19	50.7685557735338	0.0838815789473684	22.413403258745	0.212457237182978	0.647412702099025	2.26509803921569	1.29174000207251	3.93626922876207	9	110	1
SPAC27F1.04c	21	219	37	100	1503	300	0.21	56.112614276011	0.145708582834331	38.9337595489859	0.0596180801894854	0.152701112892894	1.44123287671233	0.896059745247966	2.29509772678019	15	106	1
SPAC27F1.05c	6	74	28	100	1765	300	0.06	16.0321755074317	0.0419263456090652	11.2028421864962	0.0318386030472327	0.193297568308222	1.43108108108108	0.561951343783657	3.41170208064012	4	102	1
SPAC27F1.06c	37	636	121	100	1124	300	0.37	98.8650822958289	0.565836298932384	151.193114215993	0.0411417388420556	0.0819067840021605	0.653899371069182	0.462433144584705	0.920632252184284	49	88	1
SPAC27F1.07	7	1358	217	100	1560	300	0.07	18.7042047586703	0.870512820512821	232.603571998849	0.00225402629868318	0.0111600366308586	0.0804123711340206	0.0351628102594575	0.174096571441395	49	58	1
SPAC27F1.08	52	689	50	100	2015	300	0.52	138.945521064408	0.341935483870968	91.3661614939657	0.0563271854953859	0.100863173918939	1.52075471698113	1.13499278773203	2.03239295446662	38	114	1
SPAC27F1.09c	29	1212	38	100	3469	300	0.29	77.48884828592	0.34938022484866	93.3554180599944	0.0162468277615898	0.0350143027032966	0.830041254125413	0.56360245504955	1.21464616077736	33	96	1
SPAC27F1.10	7	5	1	100	711	300	0.07	18.7042047586703	0.0070323488045007	1.87906417105388	0.40054612467788	5.06088099943021	9.954	2.84788294645972	35.9828639059488	0	107	1
SPAC29A4.02c	163	2133	579	100	1513	300	1.63	435.540767951895	1.4097818902842	376.697844870587	0.0649477203217006	0.0898731930899725	1.15620721987811	0.98265900846733	1.35978141145128	153	110	1
SPAC29A4.03c	218	283	503	100	1257	300	2.18	582.502376770019	0.225139220365951	60.1578582418878	0.643100996212446	0.922613389410512	9.68289752650177	8.08377952239045	11.5972503048901	58	260	2.1931566576122e-63
SPAC29A4.04c	31	849	428	100	1647	300	0.31	82.8329067883972	0.515482695810565	137.738484171317	0.0250672198198588	0.0528819876322732	0.601378091872792	0.412857110433075	0.870966336303539	44	87	1
SPAC29A4.05	5	147	293	100	639	300	0.05	13.3601462561931	0.230046948356808	61.469217516757	0.0123227241182982	0.0858793106888921	0.21734693877551	0.0787422071159255	0.54876879530202	19	86	1
SPAC29A4.06c	1	132	53	100	1137	300	0.01	2.67202925123862	0.116094986807388	31.0209200671502	0.000392761497281498	0.0497438018327129	0.0861363636363636	0.00446569822409064	0.565587026837945	10	91	1
SPAC29A4.07	2	101	1	100	2041	300	0.02	5.34405850247724	0.0494855463008329	13.2226827229349	0.00338177880340572	0.0813157473630838	0.404158415841584	0.0690221053775107	1.65965440368054	4	98	1
SPAC29A4.08c	107	483	203	100	1920	300	1.07	285.907129882532	0.2515625	67.2182358514715	0.178650960032391	0.274492115246111	4.25341614906832	3.43009843262191	5.27024861272533	41	166	6.64377885266824e-18
SPAC29A4.09	6	200	148	100	988	300	0.06	16.0321755074317	0.202429149797571	54.0896609562474	0.0120377981913337	0.0698476070078659	0.2964	0.118933446130377	0.690094357237715	17	89	1
SPAC29A4.10	58	353	18	100	2367	300	0.58	154.97769657184	0.149133924799324	39.8490209415814	0.123204893847674	0.218668679384413	3.88912181303116	2.91625983737444	5.17588764102906	20	138	2.203860566098e-09
