V4	WT_DMSOr1_pr_counts	WT_DMSOr1gb_counts	WT_DMSOr1term_counts	WT_DMSOr1pr_map	WT_DMSOr1gb_map	WT_DMSOr1term_map	WT_DMSOr1pr_density	WT_DMSOr1pr_densityRPKM	WT_DMSOr1gb_density	WT_DMSOr1gb_densityRPKM	WT_DMSOr1pause_index_CI_low	WT_DMSOr1pause_index_CI_high	WT_DMSOr1pause_index_scaled	WT_DMSOr1pause_index_CI_low_scaled	WT_DMSOr1pause_index_CI_high_scaled	WT_DMSOr1_ExpPR	WT_DMSOr1_ExpGB	WT_DMSOr1Fexact_Pval
SPNCRNA.1133	1	49	7	100	1709	300	0.01	1.62399089265907	0.0286717378583967	4.65626411587447	0.00104598122796186	0.136503271149038	0.348775510204082	0.0178758191858682	2.33284090393706	2	99	1
SPNCRNA.1134	8	397	883	100	883	300	0.08	12.9919271412726	0.44960362400906	73.0152190697228	0.0092990950824853	0.0417684872372732	0.177934508816121	0.0821110095783452	0.368815742305122	33	75	1
SPNCRNA.1135	0	1	0	100	738	300	0	0	0.0013550135501355	0.220052966484969	0.120791776113059	17.3080587281839	0	0.891443307714375	127.733473413997	0	100	1
SPNCRNA.1136	1	39	13	100	654	300	0.01	1.62399089265907	0.0596330275229358	9.68434935989356	0.00130809652203615	0.172803354535776	0.167692307692308	0.00855495125411641	1.13013393866398	5	96	1
SPNCRNA.1137	5	22	28	100	2096	300	0.05	8.11995446329537	0.0104961832061069	1.70457059343987	0.0755704612119276	0.63255218317964	4.76363636363636	1.583956867002	13.2582937594452	1	104	1
SPNCRNA.1138	0	147	4	100	3228	300	0	0	0.0455390334572491	7.39549755950693	0.000619237752305905	0.0327816623041913	0	0.0199889946444346	1.05819205917929	4	96	1
SPNCRNA.1139	1	10	1	100	503	300	0.01	1.62399089265907	0.0198807157057654	3.22861012457072	0.00478667548335045	0.750794709134687	0.503	0.0240769776812528	3.77649738694748	1	100	1
SPNCRNA.1140	0	22	1	100	1712	300	0	0	0.0128504672897196	2.0869041844918	0.00417368066078422	0.226956323474185	0	0.0714534129126259	3.88549225787805	1	99	1
SPNCRNA.1141	21	68	351	100	461	300	0.21	34.1038087458406	0.147505422993492	23.9547463559256	0.183606511190754	0.515123771555362	1.42367647058824	0.846426016589374	2.37472058687022	15	106	1
SPNCRNA.1142	1	72	140	100	594	300	0.01	1.62399089265907	0.121212121212121	19.6847380928373	0.000715997910998929	0.0920295000659521	0.0825	0.00425302759133364	0.546655230391755	10	91	1
SPNCRNA.1143	7	308	6	100	2937	300	0.07	11.3679362486135	0.104868913857678	17.0306161027918	0.00986834322043672	0.0495790317283352	0.6675	0.289833240384227	1.45613616186121	10	97	1
SPNCRNA.1144	0	5	0	100	1109	300	0	0	0.00450856627592426	0.732187057105083	0.0190383591688732	1.16008855872718	0	0.211135403182804	12.8653821162845	0	100	1
SPNCRNA.1145	7	24	0	100	626	300	0.07	11.3679362486135	0.0383386581469649	6.22616316674405	0.114553047929578	0.710595272343051	1.82583333333333	0.717102080039157	4.4483264048675	3	104	1
SPNCRNA.1146	0	61	0	100	1629	148	0	0	0.0374462860650706	6.0812427533581	0.00149545868574188	0.0796917976497406	0	0.0243610219907352	1.29817938371427	3	97	1
SPNCRNA.1147	7	299	369	100	1149	300	0.07	11.3679362486135	0.260226283724978	42.2605114799881	0.010162606345583	0.0510863613650506	0.268996655518395	0.116768346910749	0.586982292084431	22	85	1
SPNCRNA.1148	4	14	29	100	286	300	0.04	6.4959635706363	0.048951048951049	7.9496057682612	0.0795907815169477	0.92609145582224	0.817142857142857	0.22762963513847	2.64862156365161	4	100	1
SPNCRNA.1149	8	17	4	100	671	300	0.08	12.9919271412726	0.0253353204172876	4.11443296202746	0.186643339561973	1.15286048967567	3.15764705882353	1.25237680846084	7.73569388572372	2	106	1
SPNCRNA.1150	56	112	7	100	3625	300	0.56	90.9434899889081	0.0308965517241379	5.017571861457	0.358186776974209	0.69693194890982	18.125	12.9842706653151	25.263783147981	4	152	6.52512859088611e-36
SPNCRNA.1151	0	6	5	100	857	300	0	0	0.00700116686114352	1.13698312204836	0.0157393406208896	0.93492067967121	0	0.134886149121024	8.01227022478227	0	100	1
SPNCRNA.1152	0	2	0	100	618	96	0	0	0.00323624595469256	0.525563395682548	0.0514242900386907	4.05388820080272	0	0.317802112439109	25.0530290809608	0	100	1
SPNCRNA.1153	5	79	18	100	1107	300	0.05	8.11995446329537	0.0713640469738031	11.5894562348751	0.0226202098337309	0.162233403369686	0.700632911392405	0.250405722859401	1.79592377530242	6	99	1
SPNCRNA.1154	0	10	2	100	729	300	0	0	0.0137174211248285	2.22769669774907	0.00929728784483565	0.525639636497703	0	0.0677772283888519	3.83191295006826	1	99	1
SPNCRNA.1155	0	4	8	100	766	300	0	0	0.00522193211488251	0.848037019665313	0.0240893601812892	1.52670069174082	0	0.184524498988675	11.6945272987347	0	100	1
SPNCRNA.1156	23	102	40	100	1056	300	0.23	37.3517905311587	0.0965909090909091	15.6862756677297	0.139627338216031	0.36129526693145	2.38117647058824	1.47446469156128	3.81527801879612	10	113	1
SPNCRNA.1157	7	285	57	100	1641	300	0.07	11.3679362486135	0.173674588665448	28.2045950278998	0.0106569281051224	0.0536222957987607	0.403052631578947	0.174880190205058	0.879941874057662	15	92	1
SPNCRNA.1158	36	531	156	100	1476	300	0.36	58.4636721357267	0.359756097560976	58.4240626017594	0.0476287661311115	0.0960708066636588	1.00067796610169	0.703000588095206	1.4180051063556	35	101	1
SPNCRNA.1159	0	3	8	100	803	300	0	0	0.0037359900373599	0.606721379573751	0.0327971598819604	2.22593021867193	0	0.263361193852142	17.8742196559356	0	100	1
SPNCRNA.1160	14	31	1	100	1201	300	0.14	22.735872497227	0.025811823480433	4.19181662551468	0.228883748063601	0.879734604191759	5.42387096774194	2.74889381424384	10.565612596343	2	112	0.052064607074833
SPNCRNA.1161	0	1	1	100	313	300	0	0	0.00319488817891374	0.518846930562004	0.120791776113059	17.3080587281839	0	0.378078259233874	54.1742238192157	0	100	1
SPNCRNA.1162	2	24	3	100	820	300	0.02	3.24798178531815	0.0292682926829268	4.75314407607534	0.0136196282081625	0.36239285157422	0.683333333333333	0.111680951306933	2.9716213829086	2	100	1
SPNCRNA.1163	2	104	28	100	1269	300	0.02	3.24798178531815	0.0819542947202522	13.3093028239987	0.00328555628787221	0.0789292435208364	0.244038461538462	0.0416937092930983	1.00161210027941	7	95	1
SPNCRNA.1164	1	384	34	100	4922	300	0.01	1.62399089265907	0.0780170662332385	12.6699005034759	0.000135618094408744	0.0169776017853113	0.128177083333333	0.00667512260679837	0.835637559873021	7	94	1
SPNCRNA.1165	4	7	5	100	1061	300	0.04	6.4959635706363	0.00659754948162111	1.07143602720203	0.141097652543139	2.16319249445901	6.06285714285714	1.4970460934827	22.95147236621	0	104	1
SPNCRNA.1166	1	2	16	100	190	300	0.01	1.62399089265907	0.0105263157894737	1.70946409753587	0.0179700152612445	6.97865092307548	0.95	0.0341430289963646	13.2594367538434	1	100	1
SPNCRNA.1167	14	37	69	100	1009	300	0.14	22.735872497227	0.0366699702675917	5.95516977486479	0.195124049672104	0.723425077382621	3.81783783783784	1.96880166119153	7.29935903079065	4	110	1
SPNCRNA.1168	8	25	11	100	723	300	0.08	12.9919271412726	0.0345781466113416	5.6154595181849	0.133058315794226	0.743088361316936	2.3136	0.962011623192257	5.37252885232145	3	105	1
SPNCRNA.1169	0	17	2	100	1847	300	0	0	0.0092041147807255	1.4947398578887	0.00541762860743838	0.297388981119444	0	0.100063600379387	5.49277448127612	0	100	1
SPNCRNA.117	1	0	0	100	28	300	0.01	1.62399089265907	0	0	0.0577765545925511	8.27870929775896	NA	0.0161774352859143	2.31803860337251	0	101	1
SPNCRNA.1170	27	309	23	100	1793	300	0.27	43.847754101795	0.172336865588399	27.9873500184971	0.0577311042997647	0.131346825823039	1.56669902912621	1.03511870009478	2.35504858700709	18	109	1
SPNCRNA.1171	4	3	0	100	629	300	0.04	6.4959635706363	0.00476947535771065	0.774558454368398	0.253716790119337	7.46861872267986	8.38666666666667	1.59587860985063	46.9776117656563	0	104	1
SPNCRNA.1172	0	2	2	100	345	300	0	0	0.00579710144927536	0.941443995744391	0.0514242900386907	4.05388820080272	0	0.177413800633483	13.9859142927694	0	100	1
SPNCRNA.1173	0	8	22	100	1043	300	0	0	0.00767018216682646	1.24563059839622	0.0116892782926356	0.673070909790981	0	0.121919172592189	7.02012958911993	0	100	1
SPNCRNA.1174	1	63	18	100	867	300	0.01	1.62399089265907	0.0726643598615917	11.8006258636126	0.000816834141197491	0.105477585460253	0.137619047619048	0.00708195200418224	0.914490665940391	6	95	1
SPNCRNA.1175	1	46	80	100	814	300	0.01	1.62399089265907	0.0565110565110565	9.1773441108498	0.00111288064876816	0.145684955633947	0.17695652173913	0.00905884848097282	1.18587553886033	5	96	1
SPNCRNA.1176	1	72	15	100	1712	300	0.01	1.62399089265907	0.0420560747663551	6.82986824015498	0.000715997910998929	0.0920295000659521	0.237777777777778	0.0122578842363017	1.5755450411291	4	97	1
SPNCRNA.1177	9	282	2	100	4130	300	0.09	14.6159180339317	0.0682808716707022	11.0887513736043	0.015400934849885	0.0637321986785646	1.31808510638298	0.636058609300248	2.63213980542472	6	103	1
SPNCRNA.1178	0	48	4	100	1885	300	0	0	0.0254641909814324	4.13536142427775	0.0019023677648798	0.101687091822644	0	0.0358596323679843	1.91680168085685	2	98	1
SPNCRNA.1179	17	272	20	59	1690	300	0.288135593220339	46.792957924075	0.16094674556213	26.1376048996017	0.0370233581067545	0.104041755101443	1.79025423728814	1.06049957966805	2.98017908680404	10	66	1
SPNCRNA.1180	1	14	21	100	986	300	0.01	1.62399089265907	0.0141987829614604	2.30586942162546	0.00350210863509423	0.514391103811047	0.704285714285714	0.0345307911420291	5.07189628357692	1	100	1
SPNCRNA.1181	0	14	7	100	2111	300	0	0	0.00663192799621033	1.07701906666163	0.0065974714867639	0.365411596620526	0	0.139272623085586	7.71383880465931	0	100	1
SPNCRNA.1182	0	14	5	100	547	300	0	0	0.0255941499085923	4.1564666356905	0.0065974714867639	0.365411596620526	0	0.0360881690325985	1.99880143351428	2	98	1
SPNCRNA.1183	2	9	15	100	381	300	0.02	3.24798178531815	0.0236220472440945	3.83619895903718	0.0332058119471448	1.09402338033518	0.846666666666667	0.126514143518622	4.16822907907704	2	100	1
SPNCRNA.1184	24	68	4	100	1278	300	0.24	38.9757814238178	0.05320813771518	8.6409531064802	0.215626616454411	0.573961600419948	4.51058823529412	2.75570815828738	7.33522925336694	6	118	0.000858682895144477
SPNCRNA.1185	0	51	7	100	1913	300	0	0	0.0266596968112912	4.3295104822589	0.00178997256498559	0.0955981914009031	0	0.0342421751681743	1.82879340149928	2	98	1
SPNCRNA.1186	0	17	1949	100	297	300	0	0	0.0572390572390572	9.29557076606204	0.00541762860743838	0.297388981119444	0	0.016090356964092	0.883245273924747	5	95	1
SPNCRNA.1187	0	61	104	100	937	300	0	0	0.0651013874066169	10.5724060247816	0.00149545868574188	0.0796917976497406	0	0.0140124478854014	0.746712143978069	6	94	1
SPNCRNA.1188	2	112	127	100	1657	300	0.02	3.24798178531815	0.0675920337960169	10.9768847301036	0.00305384507541723	0.0732002744492739	0.295892857142857	0.0506022128996635	1.21292854762447	6	96	1
SPNCRNA.1189	106	1322	704	100	2004	300	1.06	172.143034621862	0.659680638722555	107.131534934895	0.0654460579508941	0.0981487373017444	1.60683812405446	1.31153900133592	1.96690069552696	81	125	1
SPNCRNA.119	675	31	143	100	154	300	6.75	1096.19385254487	0.201298701298701	32.690725761319	15.0079682298413	31.7719099401935	33.5322580645161	23.1122710739555	48.928741307898	129	646	5.49452605486425e-73
SPNCRNA.1190	0	4	13	100	897	300	0	0	0.00445930880713489	0.724187689034147	0.0240893601812892	1.52670069174082	0	0.216081560826164	13.6945052049152	0	100	1
SPNCRNA.1191	22	380	110	100	2843	300	0.22	35.7277996384996	0.133661625043968	21.7065261769415	0.0367153150029772	0.09042710692714	1.64594736842105	1.04381640553464	2.57084264993859	14	108	1
SPNCRNA.1192	7	53	216	100	601	300	0.07	11.3679362486135	0.0881863560732113	14.3213839119685	0.0549656306635974	0.301692244776696	0.79377358490566	0.33034344028822	1.81317039110794	8	99	1
SPNCRNA.1193	17	48	5	100	649	300	0.17	27.6078451752043	0.073959938366718	12.0110266329177	0.195973981844994	0.633121511825595	2.29854166666667	1.27187114217401	4.10895861174811	8	109	1
SPNCRNA.1194	258	135	2633	100	1331	300	2.58	418.989650306041	0.101427498121713	16.4717333214857	1.5440523792269	2.36631724109508	25.4368888888889	20.5513371675101	31.4956824789755	32	326	4.82985856767132e-123
SPNCRNA.1195	3	125	5	100	3030	300	0.03	4.87197267797722	0.0412541254125413	6.69963239545823	0.00610960808364384	0.0777875532224786	0.7272	0.185121124934408	2.3569628626411	4	99	1
SPNCRNA.1197	6	45	6	100	892	300	0.06	9.74394535595444	0.0504484304932735	8.19277916700205	0.0512425717463715	0.325527010646855	1.18933333333333	0.457083739977634	2.90370093496994	5	101	1
SPNCRNA.1198	5	44	46	100	1175	300	0.05	8.11995446329537	0.0374468085106383	6.08132759804249	0.039696320751001	0.298857222923575	1.33522727272727	0.466431768824262	3.51157236935201	3	102	1
SPNCRNA.1199	1	8	0	100	1102	300	0.01	1.62399089265907	0.00725952813067151	1.17894075692129	0.00586171689225921	0.973546520057376	1.3775	0.0645961201526965	10.7284826510323	0	101	1
SPNCRNA.12	2	0	0	100	133	300	0.02	3.24798178531815	0	0	0.246676758328458	19.4460633145857	NA	0.328080088576849	25.863264208399	0	102	1
SPNCRNA.120	1	1	0	100	86	300	0.01	1.62399089265907	0.0116279069767442	1.88836150309195	0.027408528703162	36.4849938072245	0.86	0.0235713346847193	31.3770946742131	1	100	1
SPNCRNA.1200	10	32	16	100	639	300	0.1	16.2399089265907	0.0500782472613459	8.13266174727549	0.143998434723198	0.661231461053324	1.996875	0.920149997881232	4.22526903613074	5	105	1
SPNCRNA.1201	26	95	29	100	754	300	0.26	42.2237632091359	0.125994694960212	20.4614237138743	0.173091884587886	0.430033021141665	2.06357894736842	1.30511280979266	3.24244897940815	14	112	1
SPNCRNA.1202	0	114	2	100	2696	300	0	0	0.0422848664688427	6.86702380427057	0.000798841240028825	0.0423468476702617	0	0.0215367598311771	1.14167101319026	4	96	1
SPNCRNA.1203	1	428	96	100	4221	300	0.01	1.62399089265907	0.101397773039564	16.4669059952164	0.000121705480295883	0.0152263792308028	0.0986214953271028	0.00513718832328924	0.642705467332186	9	92	1
SPNCRNA.1204	32	32	2	100	837	300	0.32	51.9677085650904	0.038231780167264	6.20880628017806	0.596588473890059	1.67619731819405	8.37	4.99344552645979	14.0297715532842	4	128	7.53609584489307e-10
SPNCRNA.1205	0	9	155	100	1297	300	0	0	0.00693909020817271	1.12690193014122	0.0103569347612096	0.590306163886248	0	0.134329443852888	7.65627094560463	0	100	1
SPNCRNA.1206	11	127	2	100	4948	300	0.11	17.8638998192498	0.0256669361358124	4.16828705270215	0.0443311882378383	0.164796645299889	4.28566929133858	2.19350719400824	8.15413800943852	2	109	1
SPNCRNA.1207	21	1	36	100	56	300	0.21	34.1038087458406	0.0178571428571429	2.8999837368912	3.01859827298945	419.642242103611	11.76	1.69041503287409	234.999655578022	2	119	1
SPNCRNA.1208	2	153	9	100	1824	300	0.02	3.24798178531815	0.0838815789473684	13.6222920272389	0.00224310582080674	0.0533525777857075	0.23843137254902	0.0409142501715149	0.973151018811305	7	95	1
SPNCRNA.1209	44	76	21	100	539	300	0.44	71.4555992769993	0.14100185528757	22.8985728835046	0.392741657214253	0.851873806404542	3.12052631578947	2.11687753238482	4.59159981652048	17	127	0.00263827460763517
SPNCRNA.121	5	0	6	100	26	300	0.05	8.11995446329537	0	0	0.862003156980681	52.525534954449	NA	0.224120820814977	13.6566390881567	0	105	1
SPNCRNA.1210	46	47	3	100	1268	300	0.46	74.7035810623174	0.0370662460567823	6.01952460212748	0.639646521506011	1.49739965097363	12.4102127659574	8.11071789269621	18.9870275743456	5	141	1.20119783004805e-20
SPNCRNA.1211	15	240	0	100	1294	300	0.15	24.3598633898861	0.185471406491499	30.1203874990864	0.0357016865961606	0.107580943011328	0.80875	0.461979824554319	1.39209740256659	17	98	1
SPNCRNA.1212	42	76	4	100	2923	300	0.42	68.2076174916811	0.0260006842285323	4.22248743900409	0.372600804169127	0.817952696044867	16.1534210526316	10.8911215058636	23.9087573053915	3	139	5.01967809807648e-25
SPNCRNA.1213	1	107	4	100	1551	300	0.01	1.62399089265907	0.0689877498388137	11.2035477443276	0.000483758184563586	0.0615226852612263	0.144953271028037	0.00750308944258122	0.95421684840162	6	95	1
SPNCRNA.1214	4	29	20	100	1689	300	0.04	6.4959635706363	0.0171699230313795	2.78837986306176	0.0411868094997137	0.411235858753941	2.32965517241379	0.695645212450164	6.94577365435407	1	103	1
SPNCRNA.1215	6	275	19	100	2051	300	0.06	9.74394535595444	0.134080936128718	21.7746219152241	0.0087856428076866	0.0506041978134531	0.447490909090909	0.180193533985652	1.03789209715392	12	94	1
SPNCRNA.1216	23	23	13	100	304	300	0.23	37.3517905311587	0.0756578947368421	12.286773201039	0.541278134724304	1.84747902390209	3.04	1.64548552956188	5.61633623266235	8	115	1
SPNCRNA.1217	1	101	0	100	3382	300	0.01	1.62399089265907	0.0298639858072147	4.84988409694165	0.000512240955176094	0.0652295989031978	0.334851485148515	0.0173239891040555	2.20606503490615	2	99	1
SPNCRNA.1218	15	136	29	100	1378	300	0.15	24.3598633898861	0.0986937590711176	16.0277765893784	0.062216548618965	0.19234502636562	1.51985294117647	0.857344039969337	2.65051446331824	10	105	1
SPNCRNA.1219	0	0	0	100	875	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.122	132	24	300	100	71	300	1.32	214.366797830998	0.338028169014085	54.8954667941095	3.49846090560765	8.71320062189238	3.905	2.48390724298143	6.18637244154359	58	174	0.000796127417919942
SPNCRNA.1220	81	97	265	100	349	300	0.81	131.543262305385	0.277936962750716	45.1367096240488	0.61526982540011	1.13299210272523	2.91432989690722	2.14729169064638	3.95414243851106	39	142	8.34200911773988e-05
SPNCRNA.1221	0	1	5	100	172	300	0	0	0.00581395348837209	0.944180751545973	0.120791776113059	17.3080587281839	0	0.207761854914461	29.7698610124764	0	100	1
SPNCRNA.1222	0	29	13	100	923	300	0	0	0.0314192849404117	5.1024632597089	0.00315841214605714	0.170434554760817	0	0.0291521441081074	1.57311094044235	3	97	1
SPNCRNA.1223	0	3	0	100	1499	300	0	0	0.00200133422281521	0.325014855101883	0.0327971598819604	2.22593021867193	0	0.491629426630586	33.3666939778923	0	100	1
SPNCRNA.1224	0	9	4	100	979	300	0	0	0.00919305413687436	1.49294361940058	0.0103569347612096	0.590306163886248	0	0.101394391312242	5.77909734444636	0	100	1
SPNCRNA.1225	16	7	36	100	853	300	0.16	25.9838542825452	0.0082063305978898	1.33270061531225	0.886586840458441	6.11423172954906	19.4971428571429	7.56258574911051	52.1543966530535	0	116	4.75554005729585e-07
SPNCRNA.1226	7	309	25	100	3633	300	0.07	11.3679362486135	0.0850536746490504	13.8126393017246	0.00983669587799295	0.0494170229365458	0.823009708737864	0.357367161247484	1.79532044328471	8	99	1
SPNCRNA.1227	6	230	88	100	3647	300	0.06	9.74394535595444	0.0630655333150535	10.2417851744334	0.0104852716125513	0.0606260481812634	0.951391304347826	0.382397855709747	2.21103197717068	6	100	1
SPNCRNA.1228	0	72	41	100	1584	300	0	0	0.0454545454545455	7.38177678481397	0.00126627693287426	0.0673624665384445	0	0.0200578266167283	1.06702146996896	4	96	1
SPNCRNA.1229	4	22	21	100	985	300	0.04	6.4959635706363	0.0223350253807107	3.62718778055834	0.0531523583500741	0.555864053309793	1.79090909090909	0.52355072974823	5.47526092510146	2	102	1
SPNCRNA.123	37	49	138	100	250	300	0.37	60.0876630283857	0.196	31.8302214961178	0.48235341216161	1.18035242722328	1.88775510204082	1.20588353040402	2.9508810680582	22	115	1
SPNCRNA.1230	0	25	11	100	953	300	0	0	0.0262329485834208	4.26020695870691	0.00366831680942558	0.19871450933181	0	0.0349590591938258	1.89374927393215	2	98	1
SPNCRNA.1231	4	18	5	100	1003	300	0.04	6.4959635706363	0.0179461615154536	2.91444028592855	0.0637362330886756	0.695119747806282	2.22888888888889	0.639274417879417	6.97205107049701	1	103	1
SPNCRNA.1232	8	91	22	100	770	300	0.08	12.9919271412726	0.118181818181818	19.1926196405163	0.0395706160237772	0.187141051320681	0.676923076923077	0.304693743383085	1.44098609516924	11	97	1
SPNCRNA.1233	0	3	21	100	833	300	0	0	0.00360144057623049	0.584870669625117	0.0327971598819604	2.22593021867193	0	0.27320034181673	18.5419987215372	0	100	1
SPNCRNA.1234	6	267	17	100	2393	300	0.06	9.74394535595444	0.111575428332637	18.1197479456737	0.00904633222432118	0.0521363909396644	0.537752808988764	0.216478730128006	1.24762383518617	10	96	1
SPNCRNA.1235	2	291	1	100	4160	300	0.02	3.24798178531815	0.0699519230769231	11.3601286000911	0.00118459078617223	0.0278940429368689	0.285910652920962	0.0492789767047648	1.16039218617375	6	96	1
SPNCRNA.1236	605	662	206	100	426	300	6.05	982.51449005874	1.55399061032864	252.366659845142	0.817254532029705	1.02196019922623	3.89320241691843	3.48150430644654	4.35355044870375	428	277	5.92381386347226e-28
SPNCRNA.1237	3	48	30	100	820	300	0.03	4.87197267797722	0.0585365853658537	9.50628815215068	0.0155539315870732	0.208111576518362	0.5125	0.127542239014001	1.70651492745057	5	98	1
SPNCRNA.1238	20	75	6	100	1798	300	0.2	32.4798178531815	0.0417130144605117	6.77415555892272	0.157774582044846	0.446512362669986	4.79466666666667	2.83678698516634	8.02829228080635	4	116	0.00211747749854989
SPNCRNA.1239	1	39	38	100	1082	300	0.01	1.62399089265907	0.0360443622920518	5.85357160939962	0.00130809652203615	0.172803354535776	0.277435897435897	0.0141536043684311	1.8697322960771	3	98	1
SPNCRNA.124	2	0	0	100	150	300	0.02	3.24798178531815	0	0	0.246676758328458	19.4460633145857	NA	0.370015137492687	29.1690949718786	0	102	1
SPNCRNA.1240	1	0	0	100	86	300	0.01	1.62399089265907	0	0	0.0577765545925511	8.27870929775896	NA	0.049687836949594	7.11968999607271	0	101	1
SPNCRNA.1241	0	30	3	35	544	300	0	0	0.0551470588235294	8.9558321286346	0.00305234191746883	0.164578840345685	0	0.0474421143743727	2.55802540423008	1	34	1
SPNCRNA.1242	2	19	20	100	291	300	0.02	3.24798178531815	0.0652920962199313	10.6033769623788	0.0169524113891639	0.46686156027615	0.306315789473684	0.0493315171424669	1.3585671404036	6	96	1
SPNCRNA.1243	2	56	23	100	1890	300	0.02	3.24798178531815	0.0296296296296296	4.811824867138	0.00603134616359581	0.148785962361529	0.675	0.113992442491961	2.81205468863289	2	100	1
SPNCRNA.1244	2	34	15	100	847	300	0.02	3.24798178531815	0.0401416765053129	6.51897170606948	0.00977594851961347	0.25022499125925	0.498235294117647	0.0828022839611261	2.11940567596585	3	99	1
SPNCRNA.1245	1	14	31	100	1152	300	0.01	1.62399089265907	0.0121527777777778	1.97360004316207	0.00350210863509423	0.514391103811047	0.822857142857143	0.0403442914762856	5.92578551590326	1	100	1
SPNCRNA.1246	0	164	222	100	1130	300	0	0	0.145132743362832	23.5694253447866	0.000554961309371332	0.029364742413766	0	0.00627106279589605	0.331821589275555	12	88	1
SPNCRNA.1247	0	6	4	100	339	300	0	0	0.0176991150442478	2.87432016399836	0.0157393406208896	0.93492067967121	0	0.0533563647048157	3.1693811040854	1	99	1
SPNCRNA.1248	0	3	71	100	552	300	0	0	0.00543478260869565	0.882603746010366	0.0327971598819604	2.22593021867193	0	0.181040322548421	12.2871348070691	0	100	1
SPNCRNA.1249	0	11	16	100	542	300	0	0	0.0202952029520295	3.29592247587635	0.00843437698064696	0.473726222726494	0	0.0457143232351065	2.5675961271776	1	99	1
SPNCRNA.1250	17	303	17	100	1592	300	0.17	27.6078451752043	0.190326633165829	30.9088718891771	0.0332885774494398	0.093243367718744	0.893201320132013	0.529954152995082	1.4844344140824	18	99	1
SPNCRNA.1251	1	28	110	100	605	300	0.01	1.62399089265907	0.0462809917355372	7.51599090817423	0.00180589559329714	0.244217113716604	0.216071428571429	0.0109256683394477	1.47751353798545	4	97	1
SPNCRNA.1252	3	163	2	100	3094	300	0.03	4.87197267797722	0.0526826115061409	8.5556081287469	0.00470096291745998	0.0594183976279848	0.569447852760736	0.145447792666212	1.83840522260985	5	98	1
SPNCRNA.1253	135	411	7	100	1559	300	1.35	219.238770508975	0.263630532392559	42.8133583632379	0.269117165614604	0.400708125865473	5.12080291970803	4.19553661193168	6.24703968224273	49	186	2.93840316864214e-26
SPNCRNA.1255	0	1	6	100	228	300	0	0	0.0043859649122807	0.712276707306611	0.120791776113059	17.3080587281839	0	0.275405249537774	39.4623739002594	0	100	1
SPNCRNA.1256	0	4	0	100	833	300	0	0	0.00480192076830732	0.779827559500155	0.0240893601812892	1.52670069174082	0	0.200664370310139	12.717416762201	0	100	1
SPNCRNA.1257	4	58	12	100	1551	237	0.04	6.4959635706363	0.0373952288845906	6.07295111374767	0.0213144671287785	0.197555404582638	1.06965517241379	0.330587385167354	3.06408432507671	3	101	1
SPNCRNA.1258	115	374	8	100	627	137	1.15	186.758952655794	0.596491228070175	96.8696321936991	0.248096115742198	0.380849401250082	1.92794117647059	1.55556264570358	2.38792574583801	80	135	0.0664492214225753
SPNCRNA.1259	2	20	1090	100	640	300	0.02	3.24798178531815	0.03125	5.07497153955961	0.0161614422706158	0.441429443740588	0.64	0.103433230531941	2.82514843993976	3	99	1
SPNCRNA.1260	0	89	177	100	703	300	0	0	0.126600284495021	20.5597709027962	0.00102379729694063	0.0543638405446951	0	0.00719729499749261	0.382177799029207	11	89	1
SPNCRNA.1261	6	82	2624	100	705	300	0.06	9.74394535595444	0.116312056737589	18.8889720848289	0.0288276364754372	0.173805685828412	0.515853658536585	0.203234837151832	1.2253300850903	11	95	1
SPNCRNA.1262	1	1	2	100	519	300	0.01	1.62399089265907	0.00192678227360308	0.312907686446835	0.027408528703162	36.4849938072245	5.19	0.142250263969411	189.357117859495	0	101	1
SPNCRNA.1263	11	1236	16	100	5085	300	0.11	17.8638998192498	0.24306784660767	39.4739969189108	0.00466757762056315	0.0165048552388292	0.45254854368932	0.237346322005636	0.839271888894467	21	90	1
SPNCRNA.1264	5	200	27	100	1437	300	0.05	8.11995446329537	0.139178844815588	22.6025176431326	0.00909558796727767	0.0628266222226748	0.35925	0.13070359908978	0.902818561339837	12	93	1
SPNCRNA.1265	6	15	4	100	444	300	0.06	9.74394535595444	0.0337837837837838	5.48645571844282	0.138886946259937	1.09706997565187	1.776	0.616658041394121	4.87099069189428	3	103	1
SPNCRNA.1266	2	8	0	100	432	300	0.02	3.24798178531815	0.0185185185185185	3.00739054196125	0.0367281083767776	1.26151517249186	1.08	0.158665428187679	5.44974554516483	1	101	1
SPNCRNA.1267	0	9	25	100	502	300	0	0	0.0179282868525896	2.9115374569585	0.0103569347612096	0.590306163886248	0	0.051991812501272	2.96333694270896	1	99	1
SPNCRNA.1268	36	42	41	100	604	300	0.36	58.4636721357267	0.0695364238410596	11.2926519025962	0.536866175779297	1.36723643510681	5.17714285714286	3.24267170170695	8.25810806804511	8	128	2.14174183974632e-06
SPNCRNA.1269	0	301	13	100	1570	300	0	0	0.19171974522293	31.1351120184956	0.00030218423170237	0.0159591374108291	0	0.00474429243772722	0.250558457350018	16	84	1
SPNCRNA.1270	6	16	3	100	366	300	0.06	9.74394535595444	0.0437158469945355	7.09941373840032	0.131382868523957	1.01767236361504	1.3725	0.480861298797682	3.72468085083106	4	102	1
