V4	Cdk9as_DMSOr2_pr_counts	Cdk9as_DMSOr2gb_counts	Cdk9as_DMSOr2term_counts	Cdk9as_DMSOr2pr_map	Cdk9as_DMSOr2gb_map	Cdk9as_DMSOr2term_map	Cdk9as_DMSOr2pr_density	Cdk9as_DMSOr2pr_densityRPKM	Cdk9as_DMSOr2gb_density	Cdk9as_DMSOr2gb_densityRPKM	Cdk9as_DMSOr2pause_index_CI_low	Cdk9as_DMSOr2pause_index_CI_high	Cdk9as_DMSOr2pause_index_scaled	Cdk9as_DMSOr2pause_index_CI_low_scaled	Cdk9as_DMSOr2pause_index_CI_high_scaled	Cdk9as_DMSOr2_ExpPR	Cdk9as_DMSOr2_ExpGB	Cdk9as_DMSOr2Fexact_Pval
SPBC1709.04c	13	291	57	100	1309	300	0.13	13.891564796082	0.222307104660046	23.7553349924185	0.0245232319317804	0.0796766644416256	0.584776632302406	0.321009105987006	1.04296753754088	20	93	1
SPBC1709.05	729	10296	3453	100	1911	300	7.29	778.996210487982	5.38775510204082	575.725762349394	0.0656317857036601	0.0763805512895407	1.35306818181818	1.25422342479694	1.45963233514312	699	130	1
SPBC1709.06	16	572	79	100	1538	300	0.16	17.0973105182547	0.371911573472042	39.7417978561513	0.0164324886976096	0.0468766208559544	0.43020979020979	0.252731676169235	0.720962428764578	31	85	1
SPBC1709.07	39	333	47	100	1369	300	0.39	41.6746943882459	0.243243243243243	25.9925328824819	0.0828214408546319	0.164975221266748	1.60333333333333	1.13382552529991	2.25851077914178	27	112	1
SPBC1709.08	193	2260	24	100	4749	300	1.93	206.236308126448	0.475889660981259	50.8527081638973	0.0735147562911426	0.0991675265823495	4.05556194690265	3.49121577626636	4.70946583739578	94	199	7.28619266184975e-27
SPBC1709.09	11	17	9	100	789	300	0.11	11.7544009813001	0.0215462610899873	2.30239447726815	0.284111664115626	1.45520795251432	5.10529411764706	2.24164102987229	11.481590745338	2	109	1
SPBC1709.10c	17	462	56	100	734	300	0.17	18.1658924256457	0.629427792915531	67.2595151518536	0.021938256130352	0.0608478594840128	0.27008658008658	0.161026799996784	0.446623288612654	45	72	1
SPBC1709.11c	63	231	17	100	1176	300	0.63	67.3206601656281	0.196428571428571	20.9900017523217	0.204354393826707	0.363375932733789	3.20727272727273	2.40320767140207	4.27330096894936	26	137	1.2885460743919e-06
SPBC1709.12	180	621	18	100	3007	300	1.8	192.344743330366	0.206518124376455	22.0681531256988	0.244669191709164	0.343271541734406	8.71594202898551	7.35720259469455	10.3221752599536	47	233	1.74004393482762e-58
SPBC1709.13c	23	410	149	100	1647	300	0.23	24.5773838699912	0.248937462052216	26.6010068020812	0.0359686109583173	0.0867152966106877	0.923926829268293	0.592403022483485	1.42820093517803	24	99	1
SPBC1709.14	12	203	30	100	1559	300	0.12	12.8229828886911	0.130211674150096	13.9141839127875	0.0314618061746435	0.108469107365316	0.921576354679803	0.490489558262692	1.69103338382527	12	100	1
SPBC1709.15c	126	915	231	100	2319	300	1.26	134.641320331256	0.394566623544631	42.1626755180118	0.113783612160251	0.166547031610355	3.19337704918033	2.63864196599622	3.86222566304413	63	163	5.68817566808062e-13
SPBC1709.16c	3	219	400	100	1652	300	0.03	3.20574572217276	0.132566585956416	14.165825527761	0.00350877116934505	0.0440781096070239	0.226301369863014	0.0579648997175803	0.728170370708035	12	91	1
SPBC1709.17	8	275	82	100	3007	300	0.08	8.54865525912737	0.0914532756900565	9.77253157740284	0.0133797833607915	0.0605130871094972	0.874763636363636	0.402330085659001	1.81962852938258	9	99	1
SPBC1709.18	48	396	135	100	1026	300	0.48	51.2919315547642	0.385964912280702	41.2435122150882	0.0887655949018903	0.165052904903977	1.24363636363636	0.910735003693395	1.6934428043148	41	107	1
SPBC1709.19c	16	280	80	100	960	300	0.16	17.0973105182547	0.291666666666667	31.1669722989019	0.0333159219570329	0.0965148123673809	0.548571428571428	0.319832850787516	0.926542198726856	26	90	1
SPBC1709.20	19	40	272	100	277	300	0.19	20.3030562404275	0.144404332129964	15.4307856662949	0.265319011667463	0.843767995879167	1.31575	0.734933662318873	2.33723734858529	15	104	1
SPBC1711.03	60	477	315	100	1230	300	0.6	64.1149144434553	0.38780487804878	41.440127628087	0.0952513003943134	0.165776604929761	1.54716981132075	1.17159099485006	2.03905224063606	44	116	1
SPBC1711.04	165	430	165	100	1056	300	1.65	176.316014719502	0.40719696969697	43.5123314562591	0.31935559197783	0.460901435547781	4.05209302325581	3.37239505128589	4.86711915938457	76	189	6.8482436816145e-21
SPBC1711.05	57	486	142	100	1010	300	0.57	60.9091687212825	0.481188118811881	51.4188917813849	0.0882476962947971	0.155534445901946	1.18456790123457	0.891301732577451	1.57089790360966	51	106	1
SPBC1711.06	170	1783	544	93	1065	300	1.82795698924731	195.332176619846	1.67417840375587	178.899675199813	0.0811989549662613	0.111907644694144	1.0918531651982	0.929859000420089	1.28152302794907	164	99	1
SPBC1711.07	29	871	0	100	2029	0	0.29	30.9888753143367	0.429275505174963	45.8716038116063	0.0225669058964782	0.0488118058083142	0.675556831228473	0.457882520639543	0.990391539850694	38	91	1
SPBC1711.08	59	1576	393	100	1549	300	0.59	63.0463325360644	1.01743060038735	108.72079315998	0.0286052304510084	0.0488879581980635	0.579892131979695	0.443095019686121	0.757274472488003	80	79	1
SPBC1711.09c	55	167	54	100	987	300	0.55	58.7720049065007	0.16919959473151	18.0803625667967	0.239967590528239	0.451138795760261	3.25059880239521	2.36848011851372	4.45273991415378	22	133	1.07895423386648e-05
SPBC1711.10c	17	1254	168	100	2135	300	0.17	18.1658924256457	0.587353629976581	62.7635462233356	0.0081303311738354	0.02228184369027	0.289433811802233	0.173582570561386	0.475717362787264	43	74	1
SPBC1711.11	4	158	48	100	1652	300	0.04	4.27432762956369	0.0956416464891041	10.2200933031335	0.00800247659276416	0.0706803870456176	0.418227848101266	0.132200913312464	1.1676399939936	9	95	1
SPBC1711.12	107	1024	966	100	1994	300	1.07	114.338264090829	0.513540621865597	54.8760217235859	0.0851761392316775	0.128079668831945	2.08357421875	1.69841221627965	2.55390859650898	70	137	0.00195947383334934
SPBC1711.13	226	1326	160	100	1247	300	2.26	241.499511070348	1.06335204490778	113.627875637559	0.147630899759454	0.196715396551354	2.1253544494721	1.84095732000039	2.45304099499538	168	158	3.64322682550415e-06
SPBC1711.14	4	19	7	100	391	300	0.04	4.27432762956369	0.0485933503836317	5.19259750394565	0.0607135246304446	0.654199207039878	0.823157894736842	0.237389881305038	2.55791889952592	4	100	1
SPBC1711.15c	41	3106	96	100	1060	300	0.41	43.8118582030278	2.93018867924528	313.114660788321	0.0095740220277044	0.0181306822706424	0.139922730199614	0.101484633493667	0.19218523206881	105	36	1
SPBC1711.16	60	1277	159	100	1694	300	0.6	64.1149144434553	0.75383707201889	80.5536656279933	0.0359402038688919	0.0612949138912473	0.79592795614722	0.608827053539029	1.03833584131773	68	92	1
SPBC1711.17	77	1153	148	100	3552	300	0.77	82.280806869101	0.324605855855856	34.6867944600713	0.0526467393859568	0.0845921320782346	2.37210754553339	1.87001218298919	3.00471253141889	43	134	0.00032174589999477
SPBC1711.18	204	49	121	100	90	300	2.04	217.990709107748	0.544444444444444	58.1783482912835	3.01715059704592	5.75905547991719	3.7469387755102	2.71543553734133	5.18314993192547	107	197	2.01785147566456e-06
SPBC1718.01	78	1130	78	100	2558	300	0.78	83.3493887764919	0.44175136825645	47.2047519684027	0.0544880308769954	0.0873217864424417	1.76569911504425	1.39380382983354	2.23369129719766	54	124	1
SPBC1718.02	3	71	24	100	1650	300	0.03	3.20574572217276	0.043030303030303	4.59814032877306	0.0106406468594465	0.138717113507949	0.697183098591549	0.175570673180868	2.28883237288116	4	99	1
SPBC1718.03	156	300	275	100	805	300	1.56	166.698777552984	0.372670807453416	39.8229282257486	0.426510760285148	0.633789113283525	4.186	3.43341162029544	5.10200236193237	69	187	6.08091325561875e-20
SPBC1718.04	185	1661	250	100	2357	300	1.85	197.68765286732	0.704709376325838	75.3039689510531	0.0953905626350017	0.129998293932631	2.62519566526189	2.24835556130699	3.06405978799212	117	168	5.44537219092279e-11
SPBC1718.05	50	314	243	100	1041	300	0.5	53.4290953695461	0.301633045148895	32.2319614717338	0.116764013558625	0.216596545639816	1.65764331210191	1.21551338114529	2.25477004011048	34	116	1
SPBC1718.06	108	1397	56	100	2769	300	1.08	115.40684599822	0.504514265077645	53.9114815682599	0.0632406628027258	0.0944251316179034	2.14067287043665	1.75113395300748	2.61463189449975	69	139	0.000527935823523814
SPBC1718.07c	24	8217	819	100	4770	300	0.24	25.6459657773821	1.72264150943396	184.078354990172	0.0019127898201814	0.00442175929873512	0.139320920043812	0.0912400744226527	0.210917918549665	78	46	1
SPBC1734.01c	134	418	116	100	2027	300	1.34	143.189975590383	0.206216082881105	22.0358775179776	0.262609612137036	0.391135981651142	6.49803827751196	5.32309683801772	7.92832634806866	40	194	7.90783952278931e-35
SPBC1734.02c	25	241	169	100	1490	300	0.25	26.714547684773	0.161744966442953	17.2837744752491	0.067149381091362	0.159034417356392	1.54564315352697	1.00052577826129	2.36961281861024	17	108	1
SPBC1734.03	10	587	16	100	2297	300	0.1	10.6858190739092	0.255550718328254	27.3076874026326	0.00860764161180539	0.0326587603466988	0.391311754684838	0.19771752782317	0.750171725163671	22	88	1
SPBC1734.04	182	2686	64	100	2545	300	1.82	194.481907145148	1.05540275049116	112.778428418547	0.0581392695938578	0.0789389625457295	1.72446016381236	1.47964441116368	2.00899659678882	144	138	0.0586105754993553
SPBC1734.05c	39	199	97	100	808	300	0.39	41.6746943882459	0.246287128712871	26.3177969765833	0.136903390241179	0.279528227936736	1.5835175879397	1.10617939314873	2.25858808172883	27	112	1
SPBC1734.06	258	1009	9	100	1836	300	2.58	275.694132106858	0.549564270152505	58.7254436033464	0.222479931050642	0.293818580121091	4.69462834489594	4.08473153408979	5.39450913102323	126	232	3.60232071139284e-36
SPBC1734.07c	119	1572	73	100	3208	300	1.19	127.16124697952	0.49002493765586	52.3631782549417	0.0625400611544749	0.0915608823473374	2.42844783715013	2.00628516183555	2.93727310570259	72	147	9.87909811442244e-07
SPBC1734.08	2	913	79	100	1494	300	0.02	2.13716381478184	0.611111111111111	65.3022276738897	0.000378832131248308	0.00885293845771534	0.0327272727272727	0.00565975204084972	0.132262900558267	38	64	1
SPBC1734.09	55	664	1	100	3092	300	0.55	58.7720049065007	0.214747736093144	22.9475545442294	0.0622791946068436	0.109906652237902	2.56114457831325	1.9256726972436	3.39831368719593	27	128	0.00124369556275644
SPBC1734.10c	30	902	13	100	2599	300	0.3	32.0574572217276	0.347056560215467	37.0858361087576	0.0226983494707316	0.0484406547035243	0.864412416851441	0.589930102744315	1.2589726157446	33	97	1
SPBC1734.11	8	3162	313	100	2225	300	0.08	8.54865525912737	1.42112359550562	151.858696232364	0.0011752950887412	0.00520740639024394	0.0562934851359899	0.0261503157244918	0.115864792182928	63	45	1
SPBC1734.12c	28	818	66	100	1841	300	0.28	29.9202934069458	0.444323737099402	47.4796306488742	0.0230286759046537	0.0505392798209225	0.630171149144254	0.423957923404674	0.930428141503182	39	89	1
SPBC1734.13	44	683	410	100	1063	300	0.44	47.0176039252005	0.642521166509878	68.6586493648165	0.0468990329430977	0.0881967584619876	0.684802342606149	0.498536720185129	0.937531542450928	56	88	1
SPBC1734.14c	137	399	114	100	1094	300	1.37	146.395721312556	0.364716636197441	38.9729598765062	0.281422132920339	0.418726970276936	3.75634085213033	3.07875813414851	4.58087305482968	63	174	1.44558205099734e-16
SPBC1734.15	8	384	86	100	1914	300	0.08	8.54865525912737	0.200626959247649	21.4386338786893	0.0096114545831631	0.0431942498442744	0.39875	0.183963240721742	0.826737942019413	18	90	1
SPBC1734.16c	18	1613	7	100	5378	300	0.18	19.2344743330366	0.299925622908144	32.0495094202595	0.00680045896151821	0.0180718448951053	0.600148791072536	0.365728682950449	0.971903818458766	27	91	1
SPBC1773.01	74	659	47	100	2029	300	0.74	79.0750611469282	0.324790537210448	34.7065291754863	0.0876297500513872	0.143681207087709	2.27839150227618	1.77800762854265	2.91529169180962	42	132	0.00252079833986216
SPBC1773.02c	156	595	258	100	1019	300	1.56	166.698777552984	0.583905789990186	62.3951162804316	0.218923188260054	0.313862177412976	2.67166386554622	2.23082728836995	3.19825558783822	94	162	2.74614106936487e-09
SPBC1773.03c	15	629	112	100	2103	257	0.15	16.0287286108638	0.299096528768426	31.9609139205368	0.0137643086735694	0.04060968505312	0.501510333863275	0.289463411405164	0.854021676667114	26	89	1
SPBC1773.04	0	564	121	100	2002	300	0	0	0.281718281718282	30.1039058825414	0.000161216529588769	0.00850524361852463	0	0.00322755492236716	0.170274977242863	21	79	1
SPBC1773.05c	29	169	15	100	1320	300	0.29	30.9888753143367	0.128030303030303	13.6810865415959	0.113359365467837	0.258250884752172	2.26508875739645	1.49634362417545	3.40891167872868	14	115	1
SPBC1773.06c	12	132	59	100	1478	300	0.12	12.8229828886911	0.0893098782138024	9.54349200105559	0.0479308299268915	0.168468293212701	1.34363636363636	0.708417666319456	2.48996137368372	9	103	1
SPBC1773.07c	801	1287	411	100	923	300	8.01	855.934107820128	1.3943661971831	148.999449058734	0.569264049839005	0.680432509999819	5.74454545454546	5.25430718001402	6.28039206729833	524	377	2.91377631175991e-65
SPBC1773.08c	28	212	25	100	1167	300	0.28	29.9202934069458	0.181662382176521	19.4121134847365	0.0872141225138498	0.198755087923749	1.54132075471698	1.01778880973663	2.31947187607015	19	109	1
SPBC1773.09c	78	310	34	100	1849	300	0.78	83.3493887764919	0.167658193618172	17.9156512326223	0.194729533316398	0.324716179026122	4.65232258064516	3.60054907102019	6.00400215019299	25	153	1.79068167275727e-15
SPBC1773.10c	126	1614	352	100	1769	300	1.26	134.641320331256	0.912379875635952	97.4952627772158	0.0648386310488638	0.0939304748745679	1.38100371747212	1.1469953832544	1.66163010053111	107	119	1
SPBC1773.11c	25	1113	236	100	2585	300	0.25	26.714547684773	0.430560928433269	46.0089618153228	0.0147831137592	0.0338569630696774	0.580637915543576	0.38214349067532	0.87520249535116	37	88	1
SPBC1773.12	2	63	107	100	2107	300	0.02	2.13716381478184	0.0299003322259136	3.1950954041589	0.00537612650722748	0.131780470233098	0.668888888888889	0.113274985507283	2.77661450781138	2	100	1
SPBC1773.13	35	376	51	100	1882	300	0.35	37.4003667586823	0.199787460148778	21.3489265238569	0.0647736412349016	0.133153819697168	1.75186170212766	1.21903992804085	2.5059548867007	22	113	1
SPBC1773.14	9	379	26	100	1722	300	0.09	9.61723716651829	0.220092915214866	23.518730714353	0.0114921908943804	0.0472771414659146	0.408918205804749	0.19789552720123	0.81411237604305	19	90	1
SPBC1773.15	46	406	85	100	1729	300	0.46	49.1547677399824	0.234817813765182	25.0922067322565	0.0824898220722502	0.155149638726636	1.95896551724138	1.42624902362921	2.68253725358353	27	119	1
SPBC1773.16c	15	813	14	100	3137	300	0.15	16.0287286108638	0.25916480714058	27.6938823942881	0.0106647451910073	0.0313712867629949	0.578782287822878	0.334553056641897	0.984117265755151	23	92	1
SPBC1773.17c	8	297	95	100	1157	300	0.08	8.54865525912737	0.256698357821953	27.43032208255	0.0123986403495215	0.0559827393871588	0.311649831649832	0.143452268843963	0.647720294709428	22	86	1
SPBC1778.01c	290	1118	298	100	1293	300	2.9	309.888753143367	0.864655839133797	92.3955585818291	0.227468904522287	0.295745176800653	3.35393559928444	2.94117293547318	3.82398513603244	180	210	8.79401590088573e-22
SPBC1778.02	16	510	83	100	2233	300	0.16	17.0973105182547	0.228392297357815	24.4055876744008	0.0184137942835966	0.0526235972220921	0.700549019607843	0.411180026352713	1.17508492596932	21	95	1
SPBC1778.03c	8	354	44	100	1920	300	0.08	8.54865525912737	0.184375	19.7019789175201	0.0104191042378104	0.0468876973495704	0.433898305084746	0.200046801365959	0.900243789111751	16	92	1
SPBC1778.04	2	19	4	100	1624	300	0.02	2.13716381478184	0.0116995073891626	1.25018819214455	0.0169524113891639	0.46686156027615	1.70947368421053	0.275307160960022	7.58183173888468	1	101	1
SPBC1778.05c	40	1894	22	100	2684	300	0.4	42.7432762956369	0.705663189269747	75.4058916765427	0.0152342744934833	0.0291625966464843	0.566842661034847	0.408887927405092	0.782724093991638	57	83	1
SPBC1778.06c	125	2097	47	100	2366	103	1.25	133.572738423865	0.886306001690617	94.7090557818581	0.0495514092403048	0.0716583206990166	1.4103481163567	1.17238634262561	1.69543586773873	105	120	1
SPBC1778.07	38	248	38	100	1184	300	0.38	40.606112480855	0.209459459459459	22.3824588710261	0.107227856689814	0.218099159051935	1.8141935483871	1.2695778232074	2.58229404317491	23	115	1
SPBC1778.08c	48	366	133	100	922	300	0.48	51.2919315547642	0.396963123644252	42.4187611827633	0.0959067699555152	0.178836094168072	1.20918032786885	0.884260418989851	1.64886878822962	42	106	1
SPBC1778.09	50	1007	87	100	1746	300	0.5	53.4290953695461	0.576746849942726	61.6301248993504	0.0369705380884041	0.0664999731602676	0.866931479642503	0.645505595023536	1.16108953137827	54	96	1
SPBC1778.10c	126	1170	143	100	2078	300	1.26	134.641320331256	0.563041385948027	60.1655838136371	0.0892140283748154	0.129911632610291	2.23784615384615	1.85386750962866	2.69956372564184	81	145	2.90076005878106e-05
SPBC17A3.01c	77	841	585	100	1831	300	0.77	82.280806869101	0.459311851447297	49.0812334306808	0.0719764760114289	0.116301921312987	1.6764209274673	1.31788927576926	2.12948817924079	55	122	1
SPBC17A3.02	3	67	15	100	788	300	0.03	3.20574572217276	0.0850253807106599	9.08565834964362	0.0112591825313352	0.147258802590987	0.352835820895522	0.0887223583469212	1.16039936441698	8	95	1
SPBC17A3.03c	162	1089	252	100	1583	300	1.62	173.110268997329	0.687934301958307	73.511414854625	0.125676392846719	0.176006551413781	2.35487603305785	1.98945729876356	2.78618370888015	106	156	3.02227722161839e-07
SPBC17A3.04c	402	1723	109	100	2793	243	4.02	429.56992677115	0.616899391335482	65.9207528261567	0.208991046069141	0.260440393682679	6.51645966337783	5.8371199167111	7.27410019555722	191	311	2.25610701820759e-70
SPBC17A3.05c	36	839	215	100	1814	300	0.36	38.4689486660732	0.462513781697905	49.4233859041336	0.0302714121362392	0.0605431371576854	0.778355184743743	0.549123416151379	1.09825250804041	43	93	1
SPBC17A3.06	2	122	64	100	983	300	0.02	2.13716381478184	0.12410986775178	13.2621559208232	0.00280644259324612	0.0671111675386065	0.161147540983607	0.0275873306916093	0.659702776904502	11	91	1
SPBC17A3.07	160	1567	437	100	1484	300	1.6	170.973105182547	1.05592991913747	112.834760706306	0.0864741564552247	0.120507441768722	1.5152520740268	1.28327648179554	1.78833043584783	133	127	1
SPBC17A3.08	119	446	105	100	1446	300	1.19	127.16124697952	0.308437067773167	32.9590270191114	0.216813457910224	0.328141881951061	3.85816143497758	3.13512260138184	4.74493161301234	51	168	2.80276745759757e-16
SPBC17A3.09c	1	211	25	100	2369	300	0.01	1.06858190739092	0.0890671169269734	9.51755096916355	0.000246336953784319	0.0309926343319371	0.112274881516588	0.00583572243515052	0.734215507323591	8	93	1
SPBC17A3.10	22	229	110	100	1312	300	0.22	23.5088019626003	0.174542682926829	18.651315304308	0.060423282377398	0.151332935201631	1.26043668122271	0.792753464791462	1.9854881098454	18	104	1
SPBC17D1.01	787	8615	632	100	2702	300	7.87	840.973961116655	3.18837897853442	340.704409036743	0.0848630117803266	0.0983336138309169	2.46833894370284	2.29299857830443	2.65697424571138	675	212	1.39245938996722e-16
SPBC17D1.02	203	496	72	100	1757	300	2.03	216.922127200357	0.28229937393284	30.1660003452417	0.346426087442501	0.483407174002387	7.19094758064516	6.08670635636474	8.49346404722194	66	237	3.81218005721126e-50
SPBC17D1.03c	45	416	132	100	1068	300	0.45	48.0861858325915	0.389513108614232	41.6226660556763	0.0785289234197158	0.148541351329042	1.15528846153846	0.838688902122565	1.58642163219417	40	105	1
SPBC17D1.04	79	432	206	100	1340	300	0.79	84.4179706838828	0.322388059701493	34.4498047755879	0.142792690019094	0.233899367350748	2.45046296296296	1.91342204625585	3.13425152250002	43	136	0.000238123571828484
SPBC17D1.05	16	1701	124	100	1940	300	0.16	17.0973105182547	0.87680412371134	93.693702292369	0.00555282024689528	0.0156842261112476	0.182480893592005	0.107724712789768	0.304273986558202	54	62	1
SPBC17D1.06	250	1549	235	100	1982	300	2.5	267.14547684773	0.781533804238143	83.5132883223278	0.140882418488288	0.184850913641514	3.19883795997418	2.79228953443787	3.6637451083748	153	197	1.51361004816076e-19
SPBC17D1.07c	3	336	21	100	4555	300	0.03	3.20574572217276	0.0737650933040615	7.88240441017233	0.00229353374942936	0.0286328859986669	0.406696428571429	0.104470462286507	1.30422795723928	7	96	1
SPBC17D1.17	39	117	41	100	146	300	0.39	41.6746943882459	0.801369863013699	85.632933674478	0.228146634521772	0.485463031658653	0.486666666666667	0.333094086401787	0.708776026221633	61	78	1
SPBC17D11.01	312	1572	497	100	1852	300	3.12	333.397555105968	0.848812095032397	90.7025247526203	0.175432570202935	0.224504560248547	3.67572519083969	3.24901120015836	4.15782445580308	189	223	1.15760966634711e-27
SPBC17D11.02c	35	852	13	100	2073	300	0.35	37.4003667586823	0.410998552821997	43.9185617509438	0.0288408246096704	0.0582341238370281	0.851584507042254	0.597870294158468	1.20719338714159	39	96	1
SPBC17D11.03c	24	816	154	100	986	300	0.24	25.6459657773821	0.827586206896552	88.4343647495935	0.0191530611448703	0.044783831819722	0.29	0.188849182888421	0.441568581742459	56	68	1
SPBC17D11.04c	38	697	373	100	2274	300	0.38	40.606112480855	0.30650835532102	32.752928296019	0.0387643828241448	0.0763576604510027	1.23977044476327	0.881502065421052	1.7363731986558	32	106	1
SPBC17D11.05	220	3633	704	100	2926	300	2.2	235.088019626003	1.24162679425837	132.677992807629	0.0527219855662457	0.0695335942706567	1.77186897880539	1.54264529766835	2.03455296835942	177	143	0.00804403776190782
SPBC17D11.06	101	671	30	100	1657	300	1.01	107.926772646483	0.404948702474351	43.2720856885521	0.121407451437157	0.186449824484485	2.49414307004471	2.01172147031369	3.08947359170792	57	144	5.63231839034881e-06
SPBC17D11.07c	199	3469	288	100	3076	300	1.99	212.647799570793	1.1277633289987	120.510748918697	0.0495936622636611	0.0663318423905141	1.76455462669357	1.52550105123022	2.04036747193221	158	141	0.0148854500416202
SPBC17D11.08	43	399	58	100	1809	300	0.43	45.9490220178096	0.220563847429519	23.5690536787716	0.0776426005373364	0.149084559805526	1.94954887218045	1.40455464372042	2.69693968688196	25	118	1
SPBC17F3.01c	75	1588	432	100	1475	300	0.75	80.1436430543191	1.07661016949153	115.044614843172	0.037195552477031	0.0598792841547355	0.696630982367758	0.548634399036207	0.883219441282348	90	85	1
SPBC17F3.02	333	1334	162	100	2152	300	3.33	355.837775161177	0.619888475836431	66.2401609878945	0.220969066161913	0.281958872612058	5.37193403298351	4.75525430380437	6.06775493861148	165	268	6.90337965254675e-50
SPBC17G9.02c	39	303	125	100	1278	300	0.39	41.6746943882459	0.237089201877934	25.3349231564514	0.0908554191867146	0.181646573593276	1.6449504950495	1.16113225720621	2.32144321052206	26	113	1
SPBC17G9.03c	616	1720	1169	100	1854	300	6.16	658.246454952808	0.9277238403452	99.1348910848104	0.32629385451963	0.393074242140738	6.63990697674418	6.04948806279393	7.28759644928929	344	372	1.15952985678311e-81
SPBC17G9.04c	24	1016	912	100	2442	300	0.24	25.6459657773821	0.416052416052416	44.4586084319892	0.015401671789166	0.0359230408364762	0.576850393700787	0.376108825091435	0.877240657226749	36	88	1
SPBC17G9.05	8	263	55	100	1477	300	0.08	8.54865525912737	0.178063642518619	19.0275586759521	0.0139833560722446	0.0633074593732131	0.449277566539924	0.206534169187053	0.935051174942358	16	92	1
SPBC17G9.06c	9	418	171	100	1151	300	0.09	9.61723716651829	0.363162467419635	38.8068842128067	0.0104280864569794	0.0428307861636787	0.247822966507177	0.120027275119833	0.492982348743941	29	80	1
SPBC17G9.07	662	1350	1220	100	369	300	6.62	707.40122269279	3.65853658536585	390.944600264971	0.446328066792363	0.538739137635633	1.80946666666667	1.64695056646382	1.98794741787548	598	164	0.00226720120906732
SPBC17G9.08c	84	2120	107	100	3089	290	0.84	89.7608802208374	0.686306247976691	73.337443951724	0.0316569245508782	0.0495295760693389	1.22394339622642	0.977882399376627	1.52996860478188	74	110	1
SPBC17G9.09	304	1456	902	100	1490	300	3.04	324.84889984684	0.977181208053691	104.419815916858	0.184150329583672	0.236690636338393	3.11098901098901	2.74383991079671	3.52669048144206	199	205	1.07672688796086e-19
SPBC17G9.10	543	967	810	100	388	300	5.43	580.23997571327	2.49226804123711	266.319253723459	0.504793800382283	0.624617348074246	2.17873836608066	1.95859994548326	2.42351531052808	458	185	3.02262088530218e-07
SPBC17G9.11c	165	3309	232	100	3703	300	1.65	176.316014719502	0.893599783958952	95.4884561586973	0.0425086004851712	0.0584653657131767	1.84646418857661	1.57409347596589	2.16497249235893	125	140	0.00603666131306451
SPBC17G9.12c	42	944	388	100	1936	300	0.42	44.8804401104187	0.487603305785124	52.1044070545987	0.0322388938303078	0.0611792135731673	0.86135593220339	0.62414498455476	1.18442957477652	46	96	1
SPBC17G9.13c	21	375	368	100	1144	300	0.21	22.4402200552094	0.327797202797203	35.0278160202444	0.0351266477308637	0.0883694513485529	0.64064	0.401848850041081	1.01094652342744	29	92	1
SPBC1815.01	2075	18673	1572	100	1257	300	20.75	2217.30745783616	14.8552108194113	1587.40095121008	0.10616713431933	0.116309093260098	1.39681625876935	1.33452087839398	1.46200530227943	2037	138	1
SPBC1826.01c	18	6196	216	100	6174	288	0.18	19.2344743330366	1.00356333009394	107.238961745937	0.00177399548538894	0.00469472491504515	0.179360877985797	0.109526481267913	0.289852316254887	59	59	1
SPBC1861.01c	8	1395	51	100	2820	300	0.08	8.54865525912737	0.49468085106383	52.8607007379552	0.00266078126695883	0.0118186101088777	0.161720430107527	0.0750340317282391	0.333284805070352	35	73	1
SPBC1861.02	31	2080	667	100	2571	300	0.31	33.1260391291186	0.809023726176585	86.4508116442286	0.0102729027502268	0.0214971395250774	0.383177884615385	0.264116329708331	0.552691457189741	58	73	1
SPBC1861.03	168	2660	26	100	4803	300	1.68	179.521760441675	0.553820528836144	59.1802597055976	0.0538656497883065	0.0740203824647343	3.03347368421053	2.58716715933236	3.55519896978119	95	173	6.62524999317094e-15
SPBC1861.04c	7	654	31	100	3566	300	0.07	7.48007335173645	0.183398766124509	19.597660331847	0.004669929748583	0.023228793185637	0.381681957186544	0.16652969483447	0.828338764999814	16	91	1
SPBC1861.05	24	1286	130	100	3848	300	0.24	25.6459657773821	0.334199584199584	35.7119629133245	0.0121808771485521	0.028350337824437	0.718133748055988	0.468720152676284	1.09092099948434	31	93	1
SPBC1861.06c	0	3	7	100	1368	300	0	0	0.00219298245614035	0.234338137585728	0.0327971598819604	2.22593021867193	0	0.448665147185218	30.4507253914321	0	100	1
SPBC1861.07	93	18	27	100	313	300	0.93	99.3781173873557	0.0575079872204473	6.14519946742383	3.05049956745062	8.85392730057348	16.1716666666667	9.54806364612043	27.712792450795	10	183	7.14303731828625e-27
SPBC1861.08c	47	225	52	100	785	300	0.47	50.2233496473733	0.286624203821656	30.6281438424149	0.150582932797416	0.288983370358346	1.63977777777778	1.18207602245971	2.26851945731302	32	115	1
SPBC1861.09	248	1580	146	100	1834	300	2.48	265.008313032949	0.861504907306434	92.0588557076148	0.136973275808632	0.179826224795796	2.8786835443038	2.51208987833032	3.2980129627549	161	187	1.33680951362143e-15
SPBC18A7.01	8	141	21	100	1331	300	0.08	8.54865525912737	0.105935386927122	11.320063782278	0.0258299642484843	0.11931701008375	0.755177304964539	0.343796824147327	1.58810940421471	10	98	1
