V4	ePRO_Cdk9as_30sec_r1_pr_counts	ePRO_Cdk9as_30sec_r1gb_counts	ePRO_Cdk9as_30sec_r1term_counts	ePRO_Cdk9as_30sec_r1pr_map	ePRO_Cdk9as_30sec_r1gb_map	ePRO_Cdk9as_30sec_r1term_map	ePRO_Cdk9as_30sec_r1pr_density	ePRO_Cdk9as_30sec_r1pr_densityRPKM	ePRO_Cdk9as_30sec_r1gb_density	ePRO_Cdk9as_30sec_r1gb_densityRPKM	ePRO_Cdk9as_30sec_r1pause_index_CI_low	ePRO_Cdk9as_30sec_r1pause_index_CI_high	ePRO_Cdk9as_30sec_r1pause_index_scaled	ePRO_Cdk9as_30sec_r1pause_index_CI_low_scaled	ePRO_Cdk9as_30sec_r1pause_index_CI_high_scaled	ePRO_Cdk9as_30sec_r1_ExpPR	ePRO_Cdk9as_30sec_r1_ExpGB	ePRO_Cdk9as_30sec_r1Fexact_Pval
SPAC23H4.09	22	476	58	100	1022	300	0.22	57.7878900748248	0.465753424657534	122.340489573104	0.0293856452612212	0.0720006111005509	0.472352941176471	0.300321294569681	0.73584624544763	38	84	1
SPAC23H4.10c	19	265	22	100	3116	300	0.19	49.9077232464396	0.0850449293966624	22.338941051798	0.0436793901207098	0.116312801646169	2.23411320754717	1.36104979616132	3.62430689929463	9	110	1
SPAC23H4.11c	0	77	42	100	919	300	0	0	0.0837867247007617	22.0084456215328	0.0011838127111161	0.0629364895177057	0	0.010879238815157	0.578386338667715	7	93	1
SPAC23H4.12	5	241	22	100	1374	300	0.05	13.133611380642	0.175400291120815	46.0727851926452	0.00756334235923529	0.0520230421135817	0.2850622406639	0.103920324015893	0.714796598640613	15	90	1
SPAC23H4.13c	2	212	91	100	1463	300	0.02	5.2534445522568	0.144907723855092	38.0632346233234	0.00162304701254378	0.0383776092462577	0.138018867924528	0.0237451777935156	0.56146442327275	12	90	1
SPAC23H4.14	11	254	98	100	2963	300	0.11	28.8939450374124	0.0857239284508944	22.5172952459201	0.0224663741897761	0.0812383885090414	1.28318897637795	0.665678667243065	2.4070934515229	8	103	1
SPAC23H4.15	23	833	89	100	2482	300	0.23	60.4146123509532	0.335616438356164	88.1571174865011	0.0178125043949723	0.0424140933043749	0.68530612244898	0.442106359083212	1.05271779581459	30	93	1
SPAC23H4.16c	9	318	33	100	1104	300	0.09	23.6405004851556	0.28804347826087	75.6610220841333	0.0136747526889625	0.0564415046873075	0.312452830188679	0.150969269686146	0.623114211747875	24	85	1
SPAC23H4.17c	12	254	11	100	1167	300	0.12	31.5206673135408	0.217652099400171	57.1711617940543	0.0252342043023525	0.0863681597600956	0.551338582677165	0.294483164208453	1.00791642440032	20	92	1
SPAC23H4.18c	3	173	18	100	780	300	0.03	7.8801668283852	0.221794871794872	58.2593530474632	0.0044320519839442	0.0559418381520849	0.135260115606936	0.0345700054747648	0.436346337586263	18	85	1
SPAC23H4.21	3	7	23	100	475	300	0.03	7.8801668283852	0.0147368421052632	3.87095914376817	0.0880775067426534	1.82748877281164	2.03571428571429	0.418368157027603	8.68057167085529	1	102	1
SPAC24B11.05	8	319	11	100	1489	300	0.08	21.0137782090272	0.214237743451981	56.27430531128	0.0115515639864202	0.0520834204032844	0.373416927899687	0.172002787757797	0.775522129804904	19	89	1
SPAC24B11.06c	81	1306	27	100	1460	300	0.81	212.7645043664	0.894520547945206	234.965704974225	0.0492199717607363	0.0780485812782163	0.905513016845329	0.71861158770675	1.13950928666196	85	96	1
SPAC24B11.07c	112	804	36	100	2384	300	1.12	294.192894926381	0.337248322147651	88.5857680372162	0.113729389218653	0.170496110896846	3.32099502487562	2.71130863897268	4.0646272837808	53	159	8.340109568763e-13
SPAC24B11.08c	22	463	78	100	1602	300	0.22	57.7878900748248	0.289013732833958	75.9158810141978	0.0302021160644384	0.0740438541527232	0.761209503239741	0.483837899352303	1.18618254352663	27	95	1
SPAC24B11.09	3	766	125	100	2741	300	0.03	7.8801668283852	0.27946005107625	73.4063941449965	0.00100908644489762	0.0125151741797657	0.107349869451697	0.0276590594546437	0.343040924267378	22	81	1
SPAC24B11.10c	17	764	42	100	3089	300	0.17	44.6542786941828	0.247329232761411	64.9665205232146	0.0133152873713896	0.0366560326654483	0.687342931937173	0.411309226902225	1.1323048490357	23	94	1
SPAC24B11.11c	31	460	34	100	2056	300	0.31	81.4283905599804	0.223735408560311	58.7690781624059	0.0460041371201604	0.0981658521619076	1.3855652173913	0.945845059190497	2.01828992044882	23	108	1
SPAC24B11.12c	7	1105	94	100	4956	300	0.07	18.3870559328988	0.222962066182405	58.5659425972938	0.00276878837594571	0.0137222169696052	0.313954751131222	0.13722115191187	0.680073073013632	19	88	1
SPAC24B11.13	20	922	48	100	2075	300	0.2	52.534445522568	0.44433734939759	116.71508137785	0.0135481243655642	0.0343440735705661	0.450108459869848	0.281123580585456	0.712639526589247	36	84	1
SPAC24B11.14	3	21	67	100	596	300	0.03	7.8801668283852	0.0352348993288591	9.25522949642557	0.0339686860725813	0.502880009415215	0.851428571428571	0.202453368992584	2.99716485611468	3	100	1
SPAC24C9.02c	11	55	23	100	564	300	0.11	28.8939450374124	0.0975177304964539	25.6151995012521	0.0989443214305293	0.394518006517026	1.128	0.558045972868185	2.22508155675603	9	102	1
SPAC24C9.03	8	256	0	100	1996	129	0.08	21.0137782090272	0.128256513026052	33.6894239824083	0.0143612683369841	0.0650599728567407	0.62375	0.286650916006204	1.29859705822054	12	96	1
SPAC24C9.04	6	347	64	100	819	300	0.06	15.7603336567704	0.423687423687424	111.290919391521	0.00697631250448245	0.0400191629089482	0.141613832853026	0.0571359994117112	0.327756944224286	31	75	1
SPAC24C9.05c	4	134	6	100	2107	300	0.04	10.5068891045136	0.0635975320360702	16.7053054105935	0.00941344856261679	0.0835635701451322	0.628955223880597	0.198341361214336	1.76068442295794	6	98	1
SPAC24C9.06c	56	2606	420	100	3190	300	0.56	147.09644746319	0.81692789968652	214.584271209737	0.016334461695208	0.0282027878178277	0.685495011511896	0.521069328077134	0.899668931388703	70	86	1
SPAC24C9.07c	0	302	12	100	5868	300	0	0	0.0514655760054533	13.5185774947303	0.000301182884630973	0.0159061338608544	0	0.0176734116701455	0.933371934954938	4	96	1
SPAC24C9.08	24	315	14	100	2052	300	0.24	63.0413346270816	0.153508771929825	40.3224910809184	0.0491318890067203	0.117179823797328	1.56342857142857	1.0081863624179	2.40452998432118	16	108	1
SPAC24C9.09	9	135	113	100	2532	300	0.09	23.6405004851556	0.0533175355450237	14.0050358324382	0.0317849109102291	0.134845255188505	1.688	0.804793944247	3.41428186137295	5	104	1
SPAC24C9.10c	12	134	16	100	712	300	0.12	31.5206673135408	0.188202247191011	49.4355035114053	0.0472342862714751	0.165884296205618	0.637611940298507	0.336308118252903	1.181096188984	17	95	1
SPAC24C9.11	35	655	18	100	2518	300	0.35	91.935279664494	0.260127084988086	68.3281608762551	0.0374352027825601	0.0759129756958567	1.34549618320611	0.942618406064862	1.91148872802167	27	108	1
SPAC24C9.12c	36	2247	96	100	1583	300	0.36	94.5620019406224	1.41945672773215	372.851860673437	0.0113551723242413	0.0225005335959801	0.253618157543391	0.17975237789274	0.356183446824365	79	57	1
SPAC24C9.13c	3	67	96	100	399	300	0.03	7.8801668283852	0.167919799498747	44.1078677946373	0.0112591825313352	0.147258802590987	0.17865671641791	0.0449241383000274	0.587562622338039	14	89	1
SPAC24C9.14	21	482	6	100	3931	300	0.21	55.1611677986964	0.122615110658865	32.2075842557591	0.0274052889533982	0.0685553524793478	1.71267634854772	1.07730190875808	2.69491090596316	13	108	1
SPAC24C9.15c	0	10	0	100	1521	300	0	0	0.00657462195923734	1.72697059574517	0.00929728784483565	0.525639636497703	0	0.14141174811995	7.99497887113006	0	100	1
SPAC24C9.16c	30	47	132	100	386	300	0.3	78.801668283852	0.121761658031088	31.9834059528588	0.393828921345212	1.03156946892641	2.46382978723404	1.52017963639252	3.98185815005593	14	116	1
SPAC24H6.01c	2	112	95	100	2002	300	0.02	5.2534445522568	0.0559440559440559	14.6949497965225	0.00305384507541723	0.0732002744492739	0.3575	0.061137978409853	1.46546949447446	5	97	1
SPAC24H6.02c	0	52	15	100	943	300	0	0	0.0551431601272534	14.4845767082372	0.00175540185204023	0.0937274199558428	0	0.0165534394647394	0.883849570183598	5	95	1
SPAC24H6.03	7	285	26	100	2791	300	0.07	18.3870559328988	0.102113937656754	26.8224954746182	0.0106569281051224	0.0536222957987607	0.685508771929825	0.297434863413966	1.49659827574341	9	98	1
SPAC24H6.04	37	435	89	100	2377	300	0.37	97.1887242167508	0.183003786285233	48.0700122051264	0.0598846804048322	0.120296455962677	2.02181609195402	1.42345885322286	2.85944675823284	21	116	1
SPAC24H6.05	21	521	45	100	2945	300	0.21	55.1611677986964	0.176910016977929	46.4693482466179	0.0253724992258174	0.0633757330744191	1.18704414587332	0.747220102200322	1.86641533904164	18	103	1
SPAC24H6.06	13	215	13	100	2050	300	0.13	34.1473895896692	0.104878048780488	27.5485507008588	0.0330415459474063	0.108353054078257	1.23953488372093	0.677351691921828	2.22123760860427	10	103	1
SPAC24H6.07	94	1040	558	100	564	300	0.94	246.91189395607	1.84397163120567	484.360136023677	0.0727513156324476	0.112174686837919	0.509769230769231	0.410317420167004	0.632665233765863	125	69	1
SPAC24H6.08	10	67	48	100	844	300	0.1	26.267222761284	0.0793838862559242	20.8519422394079	0.0722524882859709	0.299410714969809	1.25970149253731	0.609811001133595	2.52702643434519	8	102	1
SPAC24H6.09	30	1544	163	100	2802	300	0.3	78.801668283852	0.551034975017844	144.741584380523	0.0132949773198107	0.0282238183254002	0.544430051813471	0.372525264501095	0.790831389477714	46	84	1
SPAC24H6.10c	41	562	31	100	992	300	0.41	107.695613321264	0.566532258064516	148.812290240339	0.0524116393171209	0.101173178844517	0.723701067615658	0.519923462025839	1.00363793413761	50	91	1
SPAC24H6.11c	5	556	82	100	4261	300	0.05	13.133611380642	0.130485801455058	34.2749961400467	0.00329664218774994	0.022411736156981	0.38318345323741	0.140469923620025	0.954964077648961	12	93	1
SPAC24H6.12c	7	318	6	100	1684	300	0.07	18.3870559328988	0.188836104513064	49.6020002261776	0.00956074793347381	0.0480052243934566	0.370691823899371	0.161002995199699	0.808407978785809	16	91	1
SPAC24H6.13	0	1578	95	100	3680	300	0	0	0.428804347826087	112.634993253549	5.76065270045428e-05	0.00303676048611677	0	0.00211992019376718	0.111752785889097	30	70	1
SPAC25A8.01c	17	1072	179	100	3404	300	0.17	44.6542786941828	0.314923619271445	82.7216886019285	0.00950508403398816	0.0260805251050187	0.539813432835821	0.323553060516957	0.887781074574836	28	89	1
SPAC25A8.02	8	196	16	100	1575	300	0.08	21.0137782090272	0.124444444444444	32.6880994362645	0.018691112449323	0.0852985763115237	0.642857142857143	0.294385021076838	1.3434525769065	11	97	1
SPAC25A8.03c	43	188	6	100	1703	300	0.43	112.949057873521	0.110393423370523	28.9972864305425	0.161881202393544	0.322178036301929	3.89515957446809	2.75683687676205	5.48669195822185	14	129	1.29098879753846e-06
SPAC25B8.01	87	296	81	100	661	300	0.87	228.524838023171	0.447806354009077	117.626292546748	0.229731081753081	0.375667776336832	1.94280405405405	1.51852245038786	2.48316400158646	57	130	0.231021613853001
SPAC25B8.02	12	79	262	100	1016	300	0.12	31.5206673135408	0.077755905511811	20.4243169108409	0.0786842344391155	0.286784683043981	1.54329113924051	0.799431821901413	2.91373237972685	8	104	1
SPAC25B8.03	128	537	10	100	2581	300	1.28	336.220451344435	0.208058891902363	54.6512926106529	0.195619529330985	0.290271877622384	6.152104283054	5.04894005203273	7.49191716143373	39	189	1.01727399582584e-32
SPAC25B8.04c	9	246	16	100	1354	300	0.09	23.6405004851556	0.181683899556869	47.7233146179901	0.0176258930636059	0.0731854043212695	0.495365853658537	0.238654592081224	0.990930374509989	16	93	1
SPAC25B8.05	0	162	15	100	1747	300	0	0	0.0927303949627934	24.3576994122954	0.000561822101699829	0.0297293031615868	0	0.00981503211669601	0.519370926232922	8	92	1
SPAC25B8.06c	4	161	16	100	3334	300	0.04	10.5068891045136	0.0482903419316137	12.6845316873627	0.0078552992204592	0.069343979035832	0.82832298136646	0.26189567601011	2.31192826105464	4	100	1
SPAC25B8.07c	27	129	15	100	1525	300	0.27	70.9215014554668	0.0845901639344262	22.2194867947911	0.135141242344237	0.322132364377774	3.19186046511628	2.06090394574961	4.91251855676105	9	118	0.0330312853806278
SPAC25B8.08	2	175	9	100	1763	300	0.02	5.2534445522568	0.0992626205331821	26.073533654139	0.00196341134802997	0.0465759305466486	0.201485714285714	0.0346149420657684	0.821133655537414	9	93	1
SPAC25B8.09	24	84	24	100	835	300	0.24	63.0413346270816	0.10059880239521	26.4245115203336	0.176762455071845	0.45860700936942	2.38571428571429	1.4759664998499	3.82936852823466	11	113	1
SPAC25B8.10	5	74	75	100	1212	300	0.05	13.133611380642	0.0610561056105611	16.0377432700909	0.0241011851621313	0.173575785233404	0.818918918918919	0.292106364165031	2.10373851702886	6	99	1
SPAC25B8.11	31	619	16	100	2521	300	0.31	81.4283905599804	0.24553748512495	64.4958781802253	0.0342955913687885	0.0727157609979774	1.26253634894992	0.864591858407157	1.83316433475901	25	106	1
SPAC25B8.12c	14	1637	152	100	1584	300	0.14	36.7741118657976	1.0334595959596	271.461134218573	0.00485541561565031	0.0147757148891071	0.135467318265119	0.0769097833519009	0.234047323843456	57	57	1
SPAC25B8.13c	94	1659	127	100	2862	300	0.94	246.91189395607	0.579664570230608	152.261783930713	0.0457638021739986	0.0700774293398926	1.62162748643761	1.30976001821984	2.00561602770772	71	123	1
SPAC25B8.14	21	352	23	100	1950	300	0.21	55.1611677986964	0.180512820512821	47.4157046767793	0.0373912096770249	0.094222801309963	1.16335227272727	0.729128588701986	1.83734462554428	18	103	1
SPAC25B8.15c	0	85	3	100	1964	300	0	0	0.0432790224032587	11.36819722357	0.0010721024831893	0.0569495677054597	0	0.0210560927698378	1.11848950973523	4	96	1
SPAC25B8.16	4	218	26	100	2343	300	0.04	10.5068891045136	0.0930431071276142	24.4398402132305	0.00582116950516905	0.0510158460005029	0.429908256880734	0.136390001506111	1.19530127179178	8	96	1
SPAC25B8.17	43	208	31	100	1021	300	0.43	112.949057873521	0.203721841332027	53.5120698760732	0.146779567667627	0.290262126498598	2.11072115384615	1.49861938588647	2.96357631155069	24	119	1
SPAC25B8.18	1	50	16	100	583	300	0.01	2.6267222761284	0.0857632933104631	22.5276353012727	0.00102543367718739	0.133694516307104	0.1166	0.00597827833800248	0.779439030070414	7	94	1
SPAC25B8.19c	9	423	96	100	2940	300	0.09	23.6405004851556	0.143877551020408	37.7926368300107	0.0103057472742872	0.0423205016868556	0.625531914893617	0.302988969864043	1.24422274959355	13	96	1
SPAC25B8.20	1	94	1	100	838	300	0.01	2.6267222761284	0.112171837708831	29.4644264864045	0.000550022635457497	0.0701615416299683	0.0891489361702128	0.00460918968513383	0.587953718859135	10	91	1
SPAC25G10.01	16	492	23	100	1982	300	0.16	42.0275564180544	0.248234106962664	65.204205845367	0.0190817522171732	0.0545657270248674	0.644552845528455	0.378200328944373	1.08149270963287	23	93	1
SPAC25G10.02	5	28	1	100	1240	300	0.05	13.133611380642	0.0225806451612903	5.93130836545123	0.0606239640628098	0.485184415038693	2.21428571428571	0.751737154378842	6.0162867464798	2	103	1
SPAC25G10.03	62	865	32	100	1385	300	0.62	162.856781119961	0.624548736462094	164.051607859283	0.0549019080773027	0.0933909187180727	0.99271676300578	0.760391426870642	1.29346422424531	62	100	1
SPAC25G10.04c	56	561	9	100	2330	300	0.56	147.09644746319	0.240772532188841	63.2442573780272	0.0750841100304716	0.132409188016354	2.32584670231729	1.74945976370999	3.08513408078106	30	126	0.0149039789316818
SPAC25G10.05c	7	1151	109	100	1258	300	0.07	18.3870559328988	0.914944356120827	240.330472164053	0.00265840440712533	0.0131723663136018	0.0765073848827107	0.0334427274416366	0.16570836822511	51	56	1
SPAC25G10.06	210	729	842	100	266	300	2.1	551.611677986964	2.7406015037594	719.87990199158	0.246322158196539	0.336794603355074	0.766255144032922	0.655216940802793	0.895873644924498	227	83	1
SPAC25G10.07c	5	360	29	100	3626	300	0.05	13.133611380642	0.0992829564258136	26.078875328357	0.00507967328363022	0.0347022845881241	0.503611111111111	0.184188953264432	1.25830483916538	9	96	1
SPAC25G10.08	35	1163	142	100	2311	300	0.35	91.935279664494	0.503245348334055	132.188576682706	0.0211687509487888	0.0425791784136996	0.69548581255374	0.48920983442651	0.984004813140598	45	90	1
SPAC25G10.09c	90	1263	86	100	4951	300	0.9	236.405004851556	0.25509997980206	67.0076799585976	0.0571897524726299	0.0886891128344074	3.52802850356295	2.83146464491991	4.39099797643151	38	152	1.65828614566373e-12
SPAC25H1.02	10	133	2	100	1546	300	0.1	26.267222761284	0.0860284605433376	22.5972873690218	0.0372684156595038	0.147085080493689	1.16240601503759	0.576169706095929	2.27393534443243	8	102	1
SPAC25H1.03	9	122	66	100	483	300	0.09	23.6405004851556	0.252587991718426	66.3478504529327	0.0350860934900686	0.149602153312921	0.356311475409836	0.169465831557031	0.72257840050141	21	88	1
SPAC25H1.04	7	113	85	100	624	300	0.07	18.3870559328988	0.181089743589744	47.567246346556	0.0264840269218873	0.137412158985458	0.386548672566372	0.165260327992577	0.857451872069256	16	91	1
SPAC25H1.05	15	463	87	100	882	300	0.15	39.400834141926	0.524943310657596	137.88802878089	0.0186560665412064	0.0553016037513086	0.285745140388769	0.164546506893441	0.487760145086542	39	76	1
SPAC25H1.06	34	271	51	100	1402	300	0.34	89.3085573883656	0.193295292439372	50.7733050521253	0.0863426261916377	0.181443105155035	1.7589667896679	1.21052361920676	2.54383233427359	21	113	1
SPAC25H1.07	44	418	40	100	2670	300	0.44	115.57578014965	0.156554307116105	41.122468592572	0.076161981221879	0.145011870605764	2.81052631578947	2.03352489862417	3.8718169451739	19	125	0.00151016975147079
SPAC25H1.08c	28	456	59	100	1131	300	0.28	73.5482237315952	0.403183023872679	105.904983016317	0.041093310561014	0.0911482298742218	0.694473684210526	0.464765342445069	1.03088647987745	36	92	1
SPAC25H1.09	0	5	0	100	1779	300	0	0	0.00281056773468241	0.738258087725801	0.0190383591688732	1.16008855872718	0	0.338692409614254	20.6379754597566	0	100	1
SPAC25H1.10c	33	205	111	100	306	300	0.33	86.6818351122372	0.669934640522876	175.973224381151	0.109468703726156	0.235578990233223	0.492585365853659	0.334974233402038	0.720871710113662	53	80	1
SPAC26A3.01	42	945	56	100	1957	300	0.42	110.322335597393	0.482881962187021	126.839680681724	0.0322050168230266	0.0611140157687925	0.869777777777778	0.630252179226631	1.19600128859527	46	96	1
SPAC26A3.02	19	447	261	100	2623	284	0.19	49.9077232464396	0.170415554708349	44.7634333751199	0.0260738821857151	0.0684679658577417	1.11492170022371	0.683917929731308	1.79591474444856	17	102	1
SPAC26A3.03c	0	68	2	100	3044	300	0	0	0.0223390275952694	5.86784214115411	0.00134100853295958	0.071378156983176	0	0.0408202997432897	2.17275109856788	2	98	1
SPAC26A3.04	183	378	228	100	435	300	1.83	480.690176531497	0.868965517241379	228.253108132537	0.404191149498701	0.579724521395376	2.10595238095238	1.75823150031935	2.52180166806989	131	152	0.000563783512882936
SPAC26A3.05	47	1747	199	100	5156	300	0.47	123.455946978035	0.338828549262995	89.0008498137377	0.0199068419391268	0.0362467678865123	1.3871322266743	1.02639677038138	1.86888335222858	37	110	1
SPAC26A3.06	50	368	9	100	882	300	0.5	131.33611380642	0.417233560090703	109.595668663861	0.0999496618444427	0.184214409335816	1.19836956521739	0.881556017467985	1.62477109034189	44	106	1
SPAC26A3.07c	52	810	470	100	565	300	0.52	136.589558358677	1.43362831858407	376.574344011328	0.0479879942671449	0.0856601650475146	0.362716049382716	0.271132167609369	0.483979932518458	89	63	1
SPAC26A3.08	3	1083	35	100	995	300	0.03	7.8801668283852	1.08844221105528	285.903540205734	0.000714215961058591	0.00884473871868437	0.0275623268698061	0.00710644881253298	0.0880051502509095	53	50	1
SPAC26A3.09c	10	709	137	100	4027	300	0.1	26.267222761284	0.176061584305935	46.2464885466858	0.0071334992265985	0.0270111881559841	0.567983074753174	0.287266013855122	1.08774054704148	16	94	1
SPAC26A3.10	34	1048	94	100	3742	300	0.34	89.3085573883656	0.280064136825227	73.5650706943496	0.0226885736657259	0.0461586966744427	1.21400763358779	0.849006426571463	1.72725842955765	29	105	1
SPAC26A3.11	52	217	19	100	1307	300	0.52	136.589558358677	0.166029074215761	43.6112267727516	0.174960719885748	0.327460324341672	3.13198156682028	2.28673660890673	4.27990643914566	21	131	3.29039126137652e-05
SPAC26A3.12c	16	1950	6	100	4655	300	0.16	42.0275564180544	0.41890440386681	110.034552920524	0.00484530432918	0.0136770005124751	0.381948717948718	0.225548916523329	0.636664373855714	34	82	1
SPAC26A3.14c	113	1102	56	100	608	285	1.13	296.819617202509	1.8125	476.093412548273	0.0840733511733229	0.124966782942983	0.623448275862069	0.511165975133803	0.759798040293335	137	76	1
SPAC26A3.15c	0	1243	41	100	2725	300	0	0	0.456146788990826	119.817093182664	7.31347947431615e-05	0.00385579200227036	0	0.00199292315675115	0.105070332061867	31	69	1
SPAC26A3.16	27	759	194	100	1458	300	0.27	70.9215014554668	0.520576131687243	136.740892152363	0.0237432540830678	0.0529212930821777	0.518656126482213	0.346176644531128	0.771592453138151	43	84	1
SPAC26A3.17c	207	379	10	100	1039	300	2.07	543.731511158579	0.364773820981713	95.8159521321139	0.459398675362109	0.649217770447944	5.67474934036939	4.77315223701231	6.74537263495413	82	225	1.66858888506811e-36
SPAC26F1.01	18	527	95	100	3179	300	0.18	47.2810009703112	0.165775401069519	43.5445938823425	0.0206965534715459	0.0556364691834706	1.0858064516129	0.657943434860444	1.76868335534253	16	102	1
SPAC26F1.02	63	102	187	100	1207	300	0.63	165.483503396089	0.0845070422535211	22.1976530377048	0.445765348195591	0.85496554303772	7.455	5.38038775272078	10.3194341044653	12	151	1.92198951206421e-19
SPAC26F1.03	43	700	117	100	1372	300	0.43	112.949057873521	0.510204081632653	134.016442659612	0.044569868354781	0.0843719960765109	0.8428	0.611498593827595	1.15758378616973	48	95	1
SPAC26F1.04c	1	236	14	100	1728	300	0.01	2.6267222761284	0.136574074074074	35.8742162711981	0.000220341672641333	0.0276895173143471	0.0732203389830509	0.00380750410324224	0.478474859191919	12	89	1
SPAC26F1.05	0	30	494	100	817	300	0	0	0.0367197062423501	9.6452470359672	0.00305234191746883	0.164578840345685	0	0.0249376334657204	1.34460912562425	3	97	1
SPAC26F1.06	86	1243	2559	100	587	300	0.86	225.898115747042	2.1175468483816	556.220747738944	0.0552512555143572	0.0865341016837943	0.406130329847144	0.324324869869277	0.507955176883873	126	60	1
SPAC26F1.07	15	429	66	100	1079	300	0.15	39.400834141926	0.397590361445783	104.435945918358	0.0201207014531315	0.0597272576913594	0.377272727272727	0.217102368679289	0.644457110489768	32	83	1
SPAC26F1.08c	1	157	64	100	3295	300	0.01	2.6267222761284	0.0476479514415781	12.5157935463478	0.000330578476845718	0.0417502948353405	0.209872611464968	0.0108925608120664	1.37567221482447	4	97	1
SPAC26F1.09	7	280	30	100	3265	300	0.07	18.3870559328988	0.0857580398162328	22.5262553542405	0.0108453320371744	0.0545900967900414	0.81625	0.354100091013744	1.78236666019485	8	99	1
SPAC26F1.10c	16	544	74	100	1482	300	0.16	42.0275564180544	0.367071524966262	96.4194951561302	0.0172717762491945	0.0493085423404122	0.435882352941176	0.255967724013062	0.730752597484908	31	85	1
SPAC26F1.11	0	4	1	100	1678	300	0	0	0.00238379022646007	0.626155488945983	0.0240893601812892	1.52670069174082	0	0.404219463842033	25.618037607411	0	100	1
SPAC26F1.12c	19	146	17	100	1213	300	0.19	49.9077232464396	0.120362737015664	31.6159482534828	0.0782175609276469	0.214080654721727	1.57856164383562	0.948779014052357	2.59679834177454	12	107	1
SPAC26F1.13c	27	1260	148	100	3460	300	0.27	70.9215014554668	0.364161849710983	95.6552042751961	0.0143428524683417	0.0317873431032745	0.741428571428571	0.496262695404624	1.0998420713733	33	94	1
SPAC26F1.14c	39	236	40	100	1971	300	0.39	102.442168769008	0.119736174530695	31.4513676898175	0.115986301843644	0.234572130355505	3.25716101694915	2.28609000933823	4.623416689307	14	125	0.000300396285454151
SPAC26H5.02c	51	197	9	100	1813	300	0.51	133.962836082548	0.108659680088252	28.5418802204796	0.187944311123607	0.355778197326217	4.69355329949239	3.40743036067099	6.45025871752432	14	137	1.72032154608002e-10
SPAC26H5.03	7	236	28	100	2089	300	0.07	18.3870559328988	0.112972714217329	29.6747945029345	0.0128434655517226	0.0648972982011849	0.619618644067797	0.268299995375486	1.35570455942275	10	97	1
SPAC26H5.04	7	227	2	100	2565	300	0.07	18.3870559328988	0.0884990253411306	23.24623612792	0.0133464319048054	0.0675042650669197	0.790969162995595	0.342335978358258	1.73148439896649	8	99	1
SPAC26H5.05	19	1166	162	100	3523	300	0.19	49.9077232464396	0.330967925063866	86.9360821449252	0.0100585713392156	0.0260795908379878	0.574073756432247	0.354363468280566	0.91878398522231	29	90	1
SPAC26H5.06	27	290	5	100	2927	300	0.27	70.9215014554668	0.0990775538093611	26.0249217655359	0.0614453605669169	0.140110961258748	2.72513793103448	1.79850570379366	4.10104783604355	11	116	0.230380038053687
SPAC26H5.07c	18	913	27	100	1874	300	0.18	47.2810009703112	0.487193169690502	127.972115160364	0.0119889679268999	0.031997162232449	0.369463307776561	0.224673258950104	0.599626820236094	38	80	1
SPAC26H5.08c	50	747	143	100	1339	300	0.5	131.33611380642	0.557879014189694	146.539323395662	0.049715818518518	0.0898695197444274	0.896251673360107	0.665694809962956	1.20335286937788	53	97	1
SPAC26H5.09c	3	231	17	100	1624	300	0.03	7.8801668283852	0.142241379310345	37.3628599621712	0.00332791864843304	0.041767357065557	0.210909090909091	0.0540453988505526	0.678301878744646	12	91	1
SPAC26H5.10c	31	1515	1492	100	861	300	0.31	81.4283905599804	1.7595818815331	462.193292489492	0.0140894459205353	0.0295453138834464	0.176178217821782	0.121310129375809	0.254385152536474	83	48	1
SPAC26H5.11	36	1003	63	100	4266	300	0.36	94.5620019406224	0.23511486169714	61.7581444668726	0.0253520848124378	0.0505822659398673	1.5311665004985	1.08151993809859	2.15783946499474	25	111	1
SPAC26H5.12	17	583	13	100	3655	300	0.17	44.6542786941828	0.159507523939808	41.8981966342779	0.0174186334055525	0.048123192144244	1.06578044596913	0.636651050972942	1.75890267287212	16	101	1
SPAC26H5.13c	112	1286	1	100	2794	300	1.12	294.192894926381	0.460272011453114	120.900674556232	0.0714436795178254	0.106081954023412	2.43334370139969	1.99613640572804	2.96392979541412	66	146	2.18771315434408e-06
SPAC27D7.02c	11	285	15	100	2534	300	0.11	28.8939450374124	0.112470402525651	29.5428511719256	0.0200523964567379	0.0722893555730096	0.978035087719298	0.508127726213739	1.83181227022006	11	100	1
SPAC27D7.03c	2	287	22	100	3959	300	0.02	5.2534445522568	0.072493053801465	19.0419119284883	0.00120101851998426	0.028285269045123	0.27588850174216	0.0475483232061767	1.11981380149642	6	96	1
SPAC27D7.04	5	76	57	100	1206	300	0.05	13.133611380642	0.0630182421227197	16.5531420386201	0.0234861155934447	0.168853849220142	0.793421052631579	0.283242554056943	2.03637742159491	6	99	1
SPAC27D7.05c	4	34	37	100	506	300	0.04	10.5068891045136	0.0671936758893281	17.649912527345	0.0354822917966518	0.346682715801129	0.595294117647059	0.179540396491058	1.75421454195371	6	98	1
SPAC27D7.06	51	448	7	100	912	300	0.51	133.962836082548	0.491228070175439	129.031971458939	0.084260872219394	0.153403585234722	1.03821428571429	0.768459154640873	1.39904069734067	49	102	1
SPAC27D7.07c	2	160	43	100	616	300	0.02	5.2534445522568	0.25974025974026	68.2265526267117	0.00214584319226133	0.0509919502943866	0.077	0.0132183940643298	0.314110413813422	21	81	1
