V4	ePRO_Cdk9as_30sec_r2_pr_counts	ePRO_Cdk9as_30sec_r2gb_counts	ePRO_Cdk9as_30sec_r2term_counts	ePRO_Cdk9as_30sec_r2pr_map	ePRO_Cdk9as_30sec_r2gb_map	ePRO_Cdk9as_30sec_r2term_map	ePRO_Cdk9as_30sec_r2pr_density	ePRO_Cdk9as_30sec_r2pr_densityRPKM	ePRO_Cdk9as_30sec_r2gb_density	ePRO_Cdk9as_30sec_r2gb_densityRPKM	ePRO_Cdk9as_30sec_r2pause_index_CI_low	ePRO_Cdk9as_30sec_r2pause_index_CI_high	ePRO_Cdk9as_30sec_r2pause_index_scaled	ePRO_Cdk9as_30sec_r2pause_index_CI_low_scaled	ePRO_Cdk9as_30sec_r2pause_index_CI_high_scaled	ePRO_Cdk9as_30sec_r2_ExpPR	ePRO_Cdk9as_30sec_r2_ExpGB	ePRO_Cdk9as_30sec_r2Fexact_Pval
SPNCRNA.1275	0	22	10	100	1068	300	0	0	0.0205992509363296	11.8482511324289	0.00417368066078422	0.226956323474185	0	0.0445749094571755	2.4238935347043	2	98	1
SPNCRNA.1276	0	77	0	100	2077	300	0	0	0.0370727010110737	21.3234293370338	0.0011838127111161	0.0629364895177057	0	0.0245877900098815	1.30719088728275	3	97	1
SPNCRNA.1277	2	45	3	100	1402	300	0.02	11.5035747358492	0.0320970042796006	18.4615143763628	0.00746010635017271	0.186622106896886	0.623111111111111	0.104590691029421	2.61644193869435	3	99	1
SPNCRNA.1278	0	27	24	100	1975	300	0	0	0.0136708860759494	7.86320298399816	0.00339432100419189	0.183491530730493	0	0.0670378398327899	3.62395773192723	1	99	1
SPNCRNA.1279	9	64	5	100	3455	300	0.09	51.7660863113212	0.0185238784370478	10.6545409999182	0.0653916692987574	0.29214596752283	4.85859375	2.25928217427207	10.0936431779138	1	108	1
SPNCRNA.128	41	489	428	100	459	300	0.41	235.823282084908	1.06535947712418	612.772118282161	0.0601332144488417	0.116478106909654	0.384846625766871	0.276011454320183	0.534634510715312	72	69	1
SPNCRNA.1280	1	29	1	100	2415	300	0.01	5.75178736792458	0.012008281573499	6.90690822649329	0.00174550854351159	0.235376564012289	0.832758620689655	0.042154031325805	5.68434402089677	1	100	1
SPNCRNA.1281	34	69	111	100	808	300	0.34	195.560770509436	0.0853960396039604	49.1179861864847	0.320088307849672	0.756162632919013	3.98144927536232	2.58631352742535	6.10979407398562	10	124	0.000191016260030412
SPNCRNA.1282	0	6	19	100	472	300	0	0	0.0127118644067797	7.31159411176854	0.0157393406208896	0.93492067967121	0	0.0742896877305988	4.41282560804811	1	99	1
SPNCRNA.1283	1	3	0	100	1109	300	0.01	5.75178736792458	0.00270513976555455	1.55593887319871	0.0133674946082822	3.55733427163736	3.69666666666667	0.148245515205849	39.4508370724583	0	101	1
SPNCRNA.1284	3	6	12	100	262	300	0.03	17.2553621037737	0.0229007633587786	13.1720321402853	0.0994064108776846	2.23440263509104	1.31	0.260444796499534	5.85413490393853	2	101	1
SPNCRNA.1285	0	56	1	100	2934	300	0	0	0.0190865712338105	10.9781899319624	0.00162951508688572	0.0869233329225396	0	0.047809972649227	2.55033058794731	1	99	1
SPNCRNA.1286	1	53	2	100	2655	300	0.01	5.75178736792458	0.0199623352165725	11.4819107532958	0.000968365163577685	0.125921257823647	0.500943396226415	0.0257100950929875	3.34320939521782	1	100	1
SPNCRNA.1287	4	15	6	100	599	300	0.04	23.0071494716983	0.0250417362270451	14.4034742101617	0.0749300695813891	0.855217779850123	1.59733333333333	0.448831116792521	5.12275450130224	2	102	1
SPNCRNA.1288	0	0	0	100	801	0	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1289	0	15	9	100	1218	300	0	0	0.0123152709359606	7.08348198020269	0.00615095181701504	0.339527058120729	0	0.0749185931312432	4.13543956791048	1	99	1
SPNCRNA.1290	0	63	136	100	575	300	0	0	0.109565217391304	63.0195833355215	0.00144781535823982	0.0771252286017842	0	0.00832493830987894	0.443470064460259	9	91	1
SPNCRNA.1292	2	36	7	100	1066	300	0.02	11.5035747358492	0.0337711069418387	19.4244226308898	0.00925365154988372	0.235628337171256	0.592222222222222	0.0986439255217604	2.51179807424559	3	99	1
SPNCRNA.1293	0	32	28	100	768	300	0	0	0.0416666666666667	23.9657806996858	0.00286022979559656	0.15399674612007	0	0.0219665648301816	1.18269501020213	4	96	1
SPNCRNA.1294	27	14	1	100	1558	300	0.27	155.298258933964	0.00898587933247754	5.16848672342389	0.973584357890685	3.86452382265212	30.0471428571429	15.1684442959369	60.2092811569201	1	126	2.44076280394281e-18
SPNCRNA.1296	2	20	20	100	574	300	0.02	11.5035747358492	0.0348432055749129	20.0410709683783	0.0161614422706158	0.441429443740588	0.574	0.0927666786333344	2.53380500707097	3	99	1
SPNCRNA.1297	6	79	9	100	907	300	0.06	34.5107242075475	0.0871003307607497	50.0982582211733	0.0298875467795529	0.180636825558078	0.688860759493671	0.271080049290545	1.63837600781177	8	98	1
SPNCRNA.1298	0	3	3	20	401	287	0	0	0.00748129675810474	4.3030828188962	0.0327971598819604	2.22593021867193	0	0.657583055633306	44.6299008843723	0	20	1
SPNCRNA.13	1	2	3	100	224	300	0.01	5.75178736792458	0.00892857142857143	5.13552443564695	0.0179700152612445	6.97865092307548	1.12	0.0402528341851878	15.6321780676891	0	101	1
SPNCRNA.130	0	33	7	100	800	300	0	0	0.04125	23.7261228926889	0.0027729657495468	0.149200036234492	0	0.0221837259963744	1.19360028987594	3	97	1
SPNCRNA.1300	0	0	0	0	35	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPNCRNA.1301	0	2	2	100	1883	300	0	0	0.00106213489113117	0.610917404984024	0.0514242900386907	4.05388820080272	0	0.968319381428547	76.3347148211153	0	100	1
SPNCRNA.1302	2	11	7	100	998	300	0.02	11.5035747358492	0.0110220440881764	6.33964539550806	0.0278623380972679	0.863501028037994	1.81454545454545	0.278066134210734	8.61774025981918	1	101	1
SPNCRNA.1303	0	5	3	100	507	300	0	0	0.00986193293885602	5.67237413010314	0.0190383591688732	1.16008855872718	0	0.0965244809861871	5.88164899274682	0	100	1
SPNCRNA.1304	1	3	1	100	684	300	0.01	5.75178736792458	0.0043859649122807	2.52271375786166	0.0133674946082822	3.55733427163736	2.28	0.0914336631206502	24.3321664179995	0	101	1
SPNCRNA.1305	0	43	5	100	1524	300	0	0	0.0282152230971129	16.2287963793148	0.00212472625826863	0.113763425024706	0	0.032380828176014	1.73375459737652	2	98	1
SPNCRNA.1307	2	12	3	100	1475	300	0.02	11.5035747358492	0.00813559322033898	4.67942023153186	0.0257876390551737	0.780923056209107	2.45833333333333	0.380367676063812	11.5186150790843	0	102	1
SPNCRNA.1308	0	12	8	100	1173	300	0	0	0.010230179028133	5.88418145056223	0.00771806013949717	0.431135285113533	0	0.0905328454363017	5.05721689438175	1	99	1
SPNCRNA.1309	2	21	5	100	1047	300	0.02	11.5035747358492	0.0200573065902579	11.5365362680436	0.0154410000460713	0.418616073048669	0.997142857142857	0.161667270482366	4.38291028481957	2	100	1
SPNCRNA.131	8	32	21	100	348	300	0.08	46.0142989433967	0.0919540229885057	52.8899987855134	0.106372420128084	0.56586262074751	0.87	0.370176022045732	1.96920192020133	9	99	1
SPNCRNA.1310	0	0	3	100	159	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1311	3	24	4	100	998	300	0.03	17.2553621037737	0.0240480961923848	13.8319535901994	0.0300191561064317	0.434650676357233	1.2475	0.299591177942189	4.33781375004519	2	101	1
SPNCRNA.1312	0	22	2	100	2421	300	0	0	0.00908715406856671	5.22673779819665	0.00417368066078422	0.226956323474185	0	0.101044808797586	5.49461259131002	0	100	1
SPNCRNA.1313	0	8	2	100	988	300	0	0	0.00809716599190283	4.65731770682152	0.0116892782926356	0.673070909790981	0	0.115490069531239	6.6499405887349	0	100	1
SPNCRNA.1314	6	10	5	100	708	300	0.06	34.5107242075475	0.0141242937853107	8.1239934575206	0.194510555385167	1.78756624263686	4.248	1.37713473212698	12.6559689978689	1	105	1
SPNCRNA.1315	0	7	4	100	695	300	0	0	0.0100719424460432	5.79316713316145	0.0134151780994594	0.782741335671289	0	0.0932354877912431	5.44005228291546	0	100	1
SPNCRNA.1316	1	172	0	100	2906	300	0.01	5.75178736792458	0.0591878871300757	34.0436141528915	0.000301899928869576	0.0380788428638629	0.168953488372093	0.00877321193294989	1.10657117362386	5	96	1
SPNCRNA.1317	14	5	2	100	294	300	0.14	80.5250231509442	0.0170068027210884	9.78195130599419	0.944745094151214	8.87948336856734	8.232	2.77755057680457	26.105681103588	1	113	0.163511938115463
SPNCRNA.1318	0	198	5	100	1921	300	0	0	0.103071317022384	59.2844299244699	0.000459557779400578	0.0242991940891064	0	0.00882810494228511	0.466787518451733	9	91	1
SPNCRNA.1319	4	16	3	100	588	300	0.04	23.0071494716983	0.0272108843537415	15.6511220895907	0.0707856001160781	0.794321405375439	1.47	0.416219328682539	4.67060986360758	2	102	1
SPNCRNA.132	4	10	28	100	1012	300	0.04	23.0071494716983	0.00988142292490119	5.6835843556567	0.105971553517581	1.38077252419944	4.048	1.07243212159792	13.9734179448983	1	103	1
SPNCRNA.1320	5	89	2	100	1666	300	0.05	28.7589368396229	0.053421368547419	30.7268352788288	0.0201445600007761	0.143479233256121	0.935955056179775	0.33560836961293	2.39036402604697	5	100	1
SPNCRNA.1321	5	105	3	100	1304	300	0.05	28.7589368396229	0.080521472392638	46.3142387754663	0.0171427500998633	0.121080201010424	0.620952380952381	0.223541461302218	1.57888582117593	7	98	1
SPNCRNA.1322	5	6	3	100	611	300	0.05	28.7589368396229	0.00981996726677578	5.64823636784738	0.221566015070826	3.07129898399964	5.09166666666667	1.35376835208275	18.7656367922378	1	104	1
SPNCRNA.1323	6	10	4	100	1695	300	0.06	34.5107242075475	0.00589970501474926	3.39338487783161	0.194510555385167	1.78756624263686	10.17	3.29695391377857	30.2992478126947	0	106	1
SPNCRNA.1324	4	118	12	100	3234	300	0.04	23.0071494716983	0.0364873222016079	20.9867318928603	0.010667345217909	0.0951215986775543	1.09627118644068	0.344981944347177	3.0762325012321	3	101	1
SPNCRNA.1325	0	9	2	100	950	300	0	0	0.00947368421052632	5.44906171698118	0.0103569347612096	0.590306163886248	0	0.0983908802314908	5.60790855691935	0	100	1
SPNCRNA.1326	0	0	0	100	264	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1327	0	96	6	100	1127	300	0	0	0.0851818988464951	48.99481697611	0.000948971945877649	0.0503622168201372	0	0.0106949138300411	0.567582183562947	7	93	1
SPNCRNA.1328	1	1	0	100	1018	300	0.01	5.75178736792458	0.000982318271119843	0.565008582310863	0.027408528703162	36.4849938072245	10.18	0.279018822198189	371.417236957545	0	101	1
SPNCRNA.1329	0	4	5	100	713	300	0	0	0.00561009817671809	3.22680918256639	0.0240893601812892	1.52670069174082	0	0.171757138092592	10.885375932112	0	100	1
SPNCRNA.133	100	308	195	100	876	300	1	575.178736792458	0.351598173515982	202.231793301458	0.257419019047128	0.409184804913302	2.84415584415584	2.25499060685284	3.58445889104053	52	148	1.86384238501393e-07
SPNCRNA.1331	0	2	11	100	2086	300	0	0	0.000958772770853308	0.551465711210411	0.0514242900386907	4.05388820080272	0	1.07271069020709	84.5641078687448	0	100	1
SPNCRNA.1332	0	27	91	100	1376	300	0	0	0.0196220930232558	11.2862106783404	0.00339432100419189	0.183491530730493	0	0.0467058570176804	2.52484346285158	1	99	1
SPNCRNA.1333	0	7	13	100	310	300	0	0	0.0225806451612903	12.9879069598297	0.0134151780994594	0.782741335671289	0	0.0415870521083243	2.42649814058099	2	98	1
SPNCRNA.1334	7	13	25	100	505	300	0.07	40.2625115754721	0.0257425742574257	14.8065813431722	0.194866870634856	1.44206466454925	2.71923076923077	0.984077696706021	7.28242655597369	2	105	1
SPNCRNA.1335	0	11	8	100	725	300	0	0	0.0151724137931034	8.72684979960971	0.00843437698064696	0.473726222726494	0	0.0611492331096904	3.43451511476708	1	99	1
SPNCRNA.1336	1	22	5	100	950	300	0.01	5.75178736792458	0.0231578947368421	13.3199286415096	0.0022789459676721	0.315231910448174	0.431818181818182	0.0216499866928849	2.99470314925765	2	99	1
SPNCRNA.1337	1	25	11	100	1737	300	0.01	5.75178736792458	0.0143926309729419	8.27833530213671	0.00201502960057811	0.275223236161762	0.6948	0.0350010641620418	4.78062761212981	1	100	1
SPNCRNA.1338	1	28	4	100	2507	300	0.01	5.75178736792458	0.0111687275628241	6.42401461116427	0.00180589559329714	0.244217113716604	0.895357142857143	0.0452738025239593	6.12252304087527	1	100	1
SPNCRNA.1339	0	3	3	100	459	300	0	0	0.0065359477124183	3.75933814897032	0.0327971598819604	2.22593021867193	0	0.150538963858198	10.2170197037042	0	100	1
SPNCRNA.134	0	1	0	100	424	300	0	0	0.00235849056603774	1.35655362451051	0.120791776113059	17.3080587281839	0	0.51215713071937	73.3861690074999	0	100	1
SPNCRNA.1340	2	18	12	100	757	300	0.02	11.5035747358492	0.023778071334214	13.6766410333742	0.017824798022405	0.495388811964686	0.841111111111111	0.134933721029606	3.75009330657267	2	100	1
SPNCRNA.1342	0	0	3	100	274	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1343	0	44	15	100	1342	300	0	0	0.0327868852459016	18.858319239097	0.00207619104953031	0.11112403209408	0	0.0278624838846967	1.49128451070256	3	97	1
SPNCRNA.1344	0	9	9	100	1068	248	0	0	0.00842696629213483	4.84701182690274	0.0103569347612096	0.590306163886248	0	0.110612063249718	6.30446983030512	0	100	1
SPNCRNA.1345	1	2	7	100	663	300	0.01	5.75178736792458	0.00301659125188537	1.73507914567861	0.0179700152612445	6.97865092307548	3.315	0.119141201182051	46.2684556199905	0	101	1
SPNCRNA.1346	0	0	2	100	275	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1348	0	0	0	100	696	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1349	0	0	2	100	264	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.135	6	225	98	100	1010	300	0.06	34.5107242075475	0.222772277227723	128.133877008221	0.0107156046954853	0.0619901001862551	0.269333333333333	0.108227607424401	0.626100011881176	19	87	1
SPNCRNA.1350	0	7	4	100	1219	300	0	0	0.00574241181296144	3.30291317272125	0.0134151780994594	0.782741335671289	0	0.163531021032411	9.54161688183301	0	100	1
SPNCRNA.1351	6	90	10	100	974	300	0.06	34.5107242075475	0.0924024640657084	53.1479325578247	0.0263370230550455	0.157882132402038	0.649333333333333	0.256522604556144	1.53777196959585	8	98	1
SPNCRNA.1352	15	51	5	100	1241	300	0.15	86.2768105188687	0.0410958904109589	23.6374823339366	0.15847267801201	0.538255981967991	3.65	1.96664593412905	6.67975673622276	4	111	0.985997744009658
SPNCRNA.1353	0	35	11	100	737	300	0	0	0.0474898236092266	27.3151367540516	0.00261349347422073	0.140450384980723	0	0.0192614469050068	1.03511933730793	4	96	1
SPNCRNA.1354	0	2	1	100	2036	300	0	0	0.000982318271119843	0.565008582310863	0.0514242900386907	4.05388820080272	0	1.04699854518774	82.5371637683435	0	100	1
SPNCRNA.1355	10	63	190	100	358	300	0.1	57.5178736792458	0.175977653631285	101.218604519343	0.0766125404840319	0.319432482533337	0.568253968253968	0.274272894932834	1.14356828746935	16	94	1
SPNCRNA.1356	5	22	1	100	1012	300	0.05	28.7589368396229	0.0217391304347826	12.5038855824447	0.0755704612119276	0.63255218317964	2.3	0.764773067464707	6.40142809377795	2	103	1
SPNCRNA.1357	0	52	0	100	1952	300	0	0	0.0266393442622951	15.3223843817663	0.00175540185204023	0.0937274199558428	0	0.0342654441518253	1.82955923753805	2	98	1
SPNCRNA.1358	0	57	19	100	1332	300	0	0	0.0427927927927928	24.61350450238	0.00160081492032805	0.0853739079446319	0	0.0213228547387696	1.1371804538225	4	96	1
SPNCRNA.1359	8	42	153	100	871	300	0.08	46.0142989433967	0.0482204362801378	27.7353696271909	0.0826958279021044	0.421677040355616	1.65904761904762	0.720280661027329	3.67280702149742	4	104	1
SPNCRNA.136	0	0	0	0	35	15	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPNCRNA.1360	1	32	10	100	493	300	0.01	5.75178736792458	0.0649087221095335	37.3341167897742	0.00158636952447218	0.212316189610862	0.1540625	0.00782080175564786	1.04671881478155	6	95	1
SPNCRNA.1361	1	8	5	100	1117	300	0.01	5.75178736792458	0.00716204118173679	4.11945379976693	0.00586171689225921	0.973546520057376	1.39625	0.0654753776865354	10.8745146290409	0	101	1
SPNCRNA.1362	0	14	2	100	2811	291	0	0	0.00498043400924938	2.86463974211825	0.0065974714867639	0.365411596620526	0	0.185454923492933	10.271719981003	0	100	1
SPNCRNA.1363	17	15	5	100	1239	300	0.17	97.7803852547179	0.0121065375302663	6.96342296358908	0.539244256159413	2.38866612189839	14.042	6.68123633381513	29.595573250321	1	116	2.76292088438253e-07
SPNCRNA.1364	0	21	4	100	936	300	0	0	0.0224358974358974	12.9046511459846	0.00437456871201282	0.238242196120647	0	0.04094596314444	2.22994695568926	2	98	1
SPNCRNA.1365	1	35	8	100	677	300	0.01	5.75178736792458	0.051698670605613	29.7359760527859	0.00145382362789627	0.193368363637487	0.193428571428571	0.00984238596085776	1.30910382182578	4	97	1
SPNCRNA.1366	6	104	0	100	2353	179	0.06	34.5107242075475	0.0441988950276243	25.4222646096114	0.0228780847684139	0.136063198892447	1.3575	0.53832133460078	3.20156706993927	4	102	1
SPNCRNA.1367	23	34	30	100	2241	300	0.23	132.291109462265	0.0151717983043284	8.72649578355358	0.385774537076605	1.18165202346574	15.1597058823529	8.64520737588673	26.4808218458672	1	122	2.27173079613595e-12
SPNCRNA.1368	0	48	5	100	2215	300	0	0	0.0216704288939052	12.4643699169472	0.0019023677648798	0.101687091822644	0	0.0421374459920876	2.25236908387157	2	98	1
SPNCRNA.1369	1	46	52	100	1155	300	0.01	5.75178736792458	0.0398268398268398	22.9075514220373	0.00111288064876816	0.145684955633947	0.251086956521739	0.0128537714932722	1.68266123757209	3	98	1
SPNCRNA.137	0	2	12	100	155	300	0	0	0.0129032258064516	7.42166111990269	0.0514242900386907	4.05388820080272	0	0.0797076495599707	6.28352671124422	1	99	1
SPNCRNA.1370	0	3	2	100	370	300	0	0	0.00810810810810811	4.66361137939831	0.0327971598819604	2.22593021867193	0	0.121349491563253	8.23594180908616	0	100	1
SPNCRNA.1371	2	15	3	100	1213	300	0.02	11.5035747358492	0.0123660346248969	7.11268017468003	0.0210791526483131	0.606412790019809	1.61733333333333	0.255690121624038	7.35578714294028	1	101	1
SPNCRNA.1372	2	23	9	100	623	300	0.02	11.5035747358492	0.0369181380417336	21.2345280035739	0.0141770511003493	0.379382372512883	0.541739130434783	0.0883230283551763	2.36355218075526	3	99	1
SPNCRNA.1373	6	12	1	100	843	300	0.06	34.5107242075475	0.0142348754448399	8.18759767676097	0.167633137742897	1.42985037844287	4.215	1.41314735117262	12.0536386902734	1	105	1
SPNCRNA.1374	8	94	10	100	3425	300	0.08	46.0142989433967	0.0274452554744526	15.7859273747419	0.0383465849945447	0.180970975272384	2.91489361702128	1.31337053606315	6.19825590307916	2	106	1
SPNCRNA.1375	320	32	6	100	278	300	3.2	1840.57195773587	0.115107913669065	66.207624378988	6.86601646964257	14.6414482182312	27.8	19.0875257856064	40.7032260466826	43	377	1.49125191600063e-72
SPNCRNA.1377	0	20	1	100	2190	300	0	0	0.0091324200913242	5.25277385198592	0.00459577388787386	0.250708753220746	0	0.100647448144438	5.49052169553435	0	100	1
SPNCRNA.1378	34	42	17	100	699	300	0.34	195.560770509436	0.0600858369098712	34.5600957729374	0.503078442559065	1.30093174314302	5.65857142857143	3.51651831348787	9.0935128845697	7	127	5.87657170620698e-07
SPNCRNA.1379	0	9	5	100	721	300	0	0	0.0124826629680999	7.17976231779768	0.0103569347612096	0.590306163886248	0	0.0746734996283209	4.25610744161984	1	99	1
SPNCRNA.1381	0	41	3	100	1523	300	0	0	0.0269205515430072	15.4841288302632	0.00222893830759859	0.119437073139709	0	0.0339467304247265	1.81902662391777	2	98	1
SPNCRNA.1382	0	9	5	100	1044	300	0	0	0.00862068965517241	4.95843738614188	0.0103569347612096	0.590306163886248	0	0.108126398907028	6.16279635097242	0	100	1
SPNCRNA.1383	1	11	0	100	1040	88	0.01	5.75178736792458	0.0105769230769231	6.08362125453562	0.00438460787950623	0.673532041142035	0.945454545454546	0.0455999219468648	7.00473322787716	1	100	1
SPNCRNA.1384	3	24	43	100	878	300	0.03	17.2553621037737	0.0273348519362187	15.7224256070831	0.0300191561064317	0.434650676357233	1.0975	0.26356819061447	3.81623293841651	2	101	1
SPNCRNA.1385	3	6	144	100	685	300	0.03	17.2553621037737	0.00875912408759124	5.03806192810912	0.0994064108776846	2.23440263509104	3.425	0.68093391451214	15.3056580503736	0	103	1
SPNCRNA.1386	0	3	0	100	756	300	0	0	0.00396825396825397	2.28245530473198	0.0327971598819604	2.22593021867193	0	0.247946528707621	16.8280324531598	0	100	1
SPNCRNA.1387	2	38	1	100	1239	300	0.02	11.5035747358492	0.0306698950766747	17.640671507759	0.00878433500901352	0.222638928736117	0.652105263157895	0.108837910761678	2.75849632704049	3	99	1
SPNCRNA.1389	1	6	3	100	1218	300	0.01	5.75178736792458	0.00492610837438424	2.83339279208108	0.00755953402951306	1.38050834161111	2.03	0.0920751244794691	16.8145916008233	0	101	1
SPNCRNA.139	0	3	3	100	685	300	0	0	0.00437956204379562	2.51903096405456	0.0327971598819604	2.22593021867193	0	0.224660545191429	15.2476219979027	0	100	1
SPNCRNA.1390	7	5	0	100	586	300	0.07	40.2625115754721	0.00853242320819113	4.90766840266603	0.40054612467788	5.06088099943021	8.204	2.34720029061238	29.656762656661	0	107	1
SPNCRNA.1391	0	10	3	100	648	300	0	0	0.0154320987654321	8.87621507395769	0.00929728784483565	0.525639636497703	0	0.060246425234535	3.40614484450512	1	99	1
SPNCRNA.1392	0	11	58	100	689	300	0	0	0.0159651669085631	9.1828245351481	0.00843437698064696	0.473726222726494	0	0.0581128573966575	3.26397367458554	1	99	1
SPNCRNA.1393	2	2	5	100	1042	300	0.02	11.5035747358492	0.00191938579654511	1.1039898978742	0.101199373606884	9.88148408788154	10.42	1.05449747298373	102.965064195726	0	102	1
SPNCRNA.1394	58	85	372	100	165	300	0.58	333.603667339626	0.515151515151515	296.304197741569	0.482166529260193	0.964744334719142	1.12588235294118	0.795574773279318	1.59182815228658	53	105	1
SPNCRNA.1395	0	18	2	100	2052	300	0	0	0.0087719298245614	5.04542751572332	0.00511285240857114	0.280011224227739	0	0.10491573142388	5.7458303211532	0	100	1
SPNCRNA.1396	0	0	0	100	449	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1397	0	111	5	100	3351	300	0	0	0.0331244404655327	19.0524738239221	0.000820474905439703	0.0435007391588778	0	0.0274941140812845	1.457709769214	3	97	1
SPNCRNA.1398	0	69	2	100	1672	300	0	0	0.0412679425837321	23.7364430853347	0.00132151069990568	0.0703300097572749	0	0.0220956589024229	1.17591776314164	3	97	1
SPNCRNA.1399	0	15	2	100	841	300	0	0	0.0178359096313912	10.258835971328	0.00615095181701504	0.339527058120729	0	0.0517295047810965	2.85542255879533	1	99	1
SPNCRNA.14	0	0	0	100	327	273	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1400	1	7	3	100	364	300	0.01	5.75178736792458	0.0192307692307692	11.0611295537011	0.00660323359662749	1.14229470290644	0.52	0.0240357702917241	4.15795271857943	1	100	1
SPNCRNA.1401	0	4	3	100	1331	300	0	0	0.00300525920360631	1.72856119246419	0.0240893601812892	1.52670069174082	0	0.32062938401296	20.3203862070703	0	100	1
SPNCRNA.1402	0	86	18	100	900	300	0	0	0.0955555555555556	54.961523737946	0.00105960382633116	0.0562803475494486	0	0.0095364344369804	0.506523127945038	8	92	1
SPNCRNA.1403	0	5	8	100	827	300	0	0	0.0060459492140266	3.47750143163518	0.0190383591688732	1.16008855872718	0	0.157447230326581	9.5939323806738	0	100	1
SPNCRNA.1404	4	58	8	100	849	300	0.04	23.0071494716983	0.0683156654888104	39.2937181789901	0.0213144671287785	0.197555404582638	0.58551724137931	0.180959825923329	1.67724538490659	6	98	1
SPNCRNA.1405	3	4	4	100	584	300	0.03	17.2553621037737	0.00684931506849315	3.93958038898944	0.133893566820236	3.94140253599159	4.38	0.781938430230178	23.0177908101909	0	103	1
SPNCRNA.1406	1	10	11	100	957	300	0.01	5.75178736792458	0.0104493207941484	6.01022713471743	0.00478667548335045	0.750794709134687	0.957	0.0458084843756638	7.18510536641896	1	100	1
SPNCRNA.1407	3	4	0	100	681	300	0.03	17.2553621037737	0.00587371512481645	3.37843604577068	0.133893566820236	3.94140253599159	5.1075	0.911815190045807	26.8409512701028	0	103	1
SPNCRNA.1408	2	84	3	100	2963	300	0.02	11.5035747358492	0.0283496456294296	16.3061133616492	0.00405468224733989	0.0981280301027346	0.70547619047619	0.120140234988681	2.90753353194403	2	100	1
SPNCRNA.1409	4	22	1	100	1153	300	0.04	23.0071494716983	0.0190806591500434	10.9747894270894	0.0531523583500741	0.555864053309793	2.09636363636364	0.612846691776354	6.40911253466191	1	103	1
SPNCRNA.141	19	190	69	100	604	300	0.19	109.283959990567	0.314569536423841	180.933708593654	0.060521336070762	0.16333161726581	0.604	0.365548869867402	0.986522968285492	28	91	1
SPNCRNA.1410	0	4	10	100	1304	300	0	0	0.00306748466257669	1.7643519533511	0.0240893601812892	1.52670069174082	0	0.314125256764011	19.9081770203003	0	100	1
SPNCRNA.1411	2	5	4	100	400	300	0.02	11.5035747358492	0.0125	7.18973420990573	0.0538788235081954	2.30512923539502	1.6	0.215515294032781	9.22051694158007	1	101	1
SPNCRNA.1412	1	17	0	100	1259	300	0.01	5.75178736792458	0.0135027799841144	7.7665119344494	0.0029153350293855	0.415929044001673	0.740588235294118	0.0367040680199635	5.23654666398106	1	100	1
SPNCRNA.1413	3	31	0	100	2269	300	0.03	17.2553621037737	0.0136624063464081	7.85832562387228	0.0236134998558081	0.330007199855794	2.1958064516129	0.535790311728285	7.48786336472796	1	102	1
SPNCRNA.1414	1	10	9	100	914	300	0.01	5.75178736792458	0.0109409190371991	6.29298399116475	0.00478667548335045	0.750794709134687	0.914	0.0437502139178231	6.86226364149104	1	100	1
SPNCRNA.1415	0	4	3	100	224	300	0	0	0.0178571428571429	10.2710488712939	0.0240893601812892	1.52670069174082	0	0.0539601668060879	3.41980954949944	1	99	1
SPNCRNA.1416	73	87	0	100	1089	300	0.73	419.880477858494	0.0798898071625344	45.9509183663396	0.607697801962984	1.15815415375426	9.13758620689655	6.6178290633769	12.6122987343839	12	161	2.18017055769837e-25
SPNCRNA.1417	2	71	5	100	1866	300	0.02	11.5035747358492	0.0380493033226152	21.8851502209349	0.00478237218416699	0.116554168981357	0.525633802816901	0.089239064956556	2.17490079319212	3	99	1
SPNCRNA.1418	2	4	65	100	372	300	0.02	11.5035747358492	0.010752688172043	6.18471759991891	0.0638181358093923	3.14803144559117	1.86	0.237403465210939	11.7106769775991	1	101	1
SPNCRNA.1419	6	4	7	100	316	300	0.06	34.5107242075475	0.0126582278481013	7.280743503702	0.376784068761011	6.3029714817381	4.74	1.19063765728479	19.9173898822924	1	105	1
SPNCRNA.142	3	41	9	100	597	300	0.03	17.2553621037737	0.0686767169179229	39.5013872839042	0.018097258027843	0.24546147865685	0.436829268292683	0.108040630426223	1.4654050275814	6	97	1
SPNCRNA.1420	2	0	2	100	421	300	0.02	11.5035747358492	0	0	0.246676758328458	19.4460633145857	NA	1.03850915256281	81.8679265544059	0	102	1
