V4	ePRO_Lsk1as_Cdk9as_DMSOr1_pr_counts	ePRO_Lsk1as_Cdk9as_DMSOr1gb_counts	ePRO_Lsk1as_Cdk9as_DMSOr1term_counts	ePRO_Lsk1as_Cdk9as_DMSOr1pr_map	ePRO_Lsk1as_Cdk9as_DMSOr1gb_map	ePRO_Lsk1as_Cdk9as_DMSOr1term_map	ePRO_Lsk1as_Cdk9as_DMSOr1pr_density	ePRO_Lsk1as_Cdk9as_DMSOr1pr_densityRPKM	ePRO_Lsk1as_Cdk9as_DMSOr1gb_density	ePRO_Lsk1as_Cdk9as_DMSOr1gb_densityRPKM	ePRO_Lsk1as_Cdk9as_DMSOr1pause_index_CI_low	ePRO_Lsk1as_Cdk9as_DMSOr1pause_index_CI_high	ePRO_Lsk1as_Cdk9as_DMSOr1pause_index_scaled	ePRO_Lsk1as_Cdk9as_DMSOr1pause_index_CI_low_scaled	ePRO_Lsk1as_Cdk9as_DMSOr1pause_index_CI_high_scaled	ePRO_Lsk1as_Cdk9as_DMSOr1_ExpPR	ePRO_Lsk1as_Cdk9as_DMSOr1_ExpGB	ePRO_Lsk1as_Cdk9as_DMSOr1Fexact_Pval
SPAC23E2.02	10	313	14	100	3817	300	0.1	33.858856647357	0.0820015719151166	27.7647946833186	0.0160626768657021	0.0615692867736204	1.21948881789137	0.61311237596385	2.35009967614909	8	102	1
SPAC23E2.03c	21	685	29	100	2501	300	0.21	71.1035989594496	0.273890443822471	92.7361727446602	0.019340107575883	0.0480947782287569	0.766729927007299	0.483696090472835	1.20285040350121	26	95	1
SPAC23G3.01	56	858	106	100	3563	300	0.56	189.609597225199	0.24080830760595	81.534939667225	0.0493194777446079	0.0861742504470617	2.32550116550117	1.75725299204038	3.07038854342881	30	126	0.0117488164400304
SPAC23G3.02c	1	769	9	100	15008	300	0.01	3.3858856647357	0.0512393390191898	17.3490543455607	6.78007207928562e-05	0.00846188748471137	0.195162548764629	0.0101755321765919	1.26996007370548	4	97	1
SPAC23G3.03	5	74	28	100	1780	300	0.05	16.9294283236785	0.0415730337078652	14.0761538871035	0.0241011851621313	0.173575785233404	1.2027027027027	0.429001095885936	3.08964897715459	4	101	1
SPAC23G3.04	6	113	48	100	1096	300	0.06	20.3153139884142	0.103102189781022	34.9092226382421	0.0210969343363281	0.124960040705445	0.581946902654867	0.231222400326156	1.36956204613167	9	97	1
SPAC23G3.05c	4	133	32	100	1341	300	0.04	13.5435426589428	0.0991797166293811	33.581118076797	0.00948311688047801	0.0842030473375023	0.403308270676692	0.12716859736721	1.12916286479591	9	95	1
SPAC23G3.06	4	783	187	100	1833	300	0.04	13.5435426589428	0.427168576104746	144.634395825862	0.00163205993802121	0.0140922408082519	0.093639846743295	0.0299156586639288	0.258310774015257	31	73	1
SPAC23G3.07c	15	182	19	100	1121	300	0.15	50.7882849710354	0.16235504014273	54.9715603016857	0.0468317213640882	0.142643534340443	0.923901098901099	0.524983596491428	1.59903401995637	16	99	1
SPAC23G3.08c	30	741	32	100	3354	300	0.3	101.576569942071	0.22093023255814	74.8044507325328	0.0275926235037375	0.0590470673853305	1.35789473684211	0.925456592315355	1.98043864010398	23	107	1
SPAC23G3.09	0	329	166	100	1407	300	0	0	0.233830845771144	79.1724508669541	0.000276449037490557	0.0145971689343922	0	0.00388963795749214	0.205382166906899	18	82	1
SPAC23G3.10c	1	170	0	100	2720	300	0.01	3.3858856647357	0.0625	21.1617854045981	0.000305432875687845	0.0385306199161595	0.16	0.00830777421870939	1.04803286171954	5	96	1
SPAC23G3.11	32	586	71	100	3061	300	0.32	108.348341271542	0.191440705651748	64.8196340913139	0.0375995493111297	0.0788803220126501	1.67153583617747	1.15092220441368	2.41452665680722	21	111	1
SPAC23G3.12c	9	431	78	100	2876	300	0.09	30.4729709826213	0.149860917941586	50.7411933762547	0.010115865281737	0.0415288627190531	0.600556844547564	0.290932285502757	1.19437009179997	14	95	1
SPAC23H3.02c	73	896	68	100	729	300	0.73	247.169653525706	1.22908093278464	416.152751111548	0.0636945002074961	0.104054361950301	0.593939732142857	0.464332906512647	0.758556298617696	95	78	1
SPAC23H3.03c	0	32	11	100	1515	300	0	0	0.0211221122112211	7.15170569449124	0.00286022979559656	0.15399674612007	0	0.0433324814032879	2.33305070371905	2	98	1
SPAC23H3.04	7	54	8	100	1038	300	0.07	23.7011996531499	0.0520231213872832	17.6144340940007	0.0539975623225674	0.295805932380742	1.34555555555556	0.56049469690825	3.07046557811211	5	102	1
SPAC23H3.05c	7	230	4	100	1415	300	0.07	23.7011996531499	0.162544169611307	55.0355973773293	0.0131744556662666	0.0666123151704982	0.430652173913044	0.186418547677672	0.94256425966255	14	93	1
SPAC23H3.06	14	417	15	100	3025	300	0.14	47.4023993062997	0.137851239669421	46.6748536262739	0.0189270805101833	0.0584287702361027	1.01558752997602	0.572544185433046	1.76747029964211	13	101	1
SPAC23H3.07c	17	162	115	100	951	300	0.17	57.5600563005068	0.170347003154574	57.6775476011759	0.0615152010779195	0.176590826444355	0.997962962962963	0.585009562251015	1.67937875948582	17	100	1
SPAC23H3.08c	55	200	43	100	1128	300	0.55	186.223711560463	0.177304964539007	60.0334337719095	0.201712094427587	0.374158302711306	3.102	2.27531242514318	4.22050565458353	23	132	2.70666693134007e-05
SPAC23H3.09c	9	768	137	100	1639	300	0.09	30.4729709826213	0.468578401464308	158.655289232277	0.00569541329255026	0.0232263830001042	0.1920703125	0.0933478238648988	0.380680417371708	34	75	1
SPAC23H3.10	9	208	60	100	1558	300	0.09	30.4729709826213	0.133504492939666	45.2030948822224	0.0207974416725659	0.0867699911218452	0.674134615384615	0.324024141258577	1.35187646167835	12	97	1
SPAC23H3.11c	4	178	17	100	1992	300	0.04	13.5435426589428	0.0893574297188755	30.2554040322768	0.00711390126320129	0.062633097062372	0.447640449438202	0.14170891316297	1.24765129348245	8	96	1
SPAC23H3.12c	26	84	12	100	757	300	0.26	88.0330272831281	0.110964332892999	37.5712544039364	0.194490627654713	0.489627881565698	2.34309523809524	1.47229405134618	3.70648306345234	12	114	1
SPAC23H3.13c	8	691	87	100	2986	300	0.08	27.0870853178856	0.231413261888814	78.3538846059064	0.00535981519838262	0.0239153550507329	0.345701881331404	0.160044081823705	0.714112501814886	20	88	1
SPAC23H3.14	2	113	36	100	1772	300	0.02	6.77177132947139	0.0637697516930023	21.5917088101091	0.00302715908932193	0.0725420952133519	0.313628318584071	0.0536412590627846	1.2854459271806	6	96	1
SPAC23H3.15c	5	15	6	100	1024	300	0.05	16.9294283236785	0.0146484375	4.95979345420268	0.106112211331668	0.976735634575153	3.41333333333333	1.08658904403628	10.0017728980496	1	104	1
SPAC23H4.01c	6	247	31	100	2986	300	0.06	20.3153139884142	0.0827193569993302	28.0078285060187	0.00977116337476595	0.0564059961544937	0.725344129554656	0.291766938370511	1.68428304517318	8	98	1
SPAC23H4.02	36	337	12	100	1872	300	0.36	121.891883930485	0.180021367521368	60.9531767636715	0.0745598270699239	0.152381586495033	1.99976261127596	1.39575996274898	2.85258329918702	20	116	1
SPAC23H4.03c	11	107	12	100	931	300	0.11	37.2447423120927	0.114930182599356	38.9140457708614	0.0523567928720422	0.196627790789889	0.957102803738318	0.487441741638713	1.83060473225387	11	100	1
SPAC23H4.04	14	216	21	100	1360	300	0.14	47.4023993062997	0.158823529411765	53.7758311458022	0.0362246481799436	0.113819714442534	0.881481481481481	0.492655215247233	1.54794811641847	15	99	1
SPAC23H4.05c	0	41	19	100	840	300	0	0	0.0488095238095238	16.5263466969242	0.00222893830759859	0.119437073139709	0	0.0187230817838281	1.00327141437356	4	96	1
SPAC23H4.06	106	1297	76	100	1791	300	1.06	358.903880461984	0.724176437744277	245.197861929771	0.0666976966705977	0.100055437339405	1.46373168851195	1.1945557473704	1.79199288274874	86	120	1
SPAC23H4.07c	4	80	13	100	638	300	0.04	13.5435426589428	0.125391849529781	42.4562465797579	0.0156037808461354	0.141642681814275	0.319	0.0995521217983437	0.903680309975072	11	93	1
SPAC23H4.08	1	62	39	100	1037	300	0.01	3.3858856647357	0.0597878495660559	20.2434822771083	0.00082981925837066	0.107218374424161	0.167258064516129	0.00860522570930374	1.11185454277855	5	96	1
SPAC23H4.09	22	126	49	100	1022	300	0.22	74.4894846241853	0.123287671232877	41.7437958666045	0.108012685930714	0.27977714843524	1.78444444444444	1.10388965021189	2.85932245700815	13	109	1
SPAC23H4.10c	2	178	17	100	3116	300	0.02	6.77177132947139	0.0571245186136072	19.341708867874	0.00193058507849436	0.0457829435891627	0.350112359550562	0.0601570310458842	1.42659652223831	5	97	1
SPAC23H4.11c	2	28	20	100	919	300	0.02	6.77177132947139	0.0304678998911861	10.3160825476169	0.0117687294574852	0.307314068338505	0.656428571428571	0.108154623714289	2.82421628803086	3	99	1
SPAC23H4.12	6	141	52	100	1374	300	0.06	20.3153139884142	0.102620087336245	34.7459882625716	0.0169834287587747	0.0996561082063686	0.58468085106383	0.233352311145564	1.3692749267555	9	97	1
SPAC23H4.13c	1	90	126	100	1463	300	0.01	3.3858856647357	0.0615174299384826	20.8290984160091	0.00057422460608912	0.0733297243494172	0.162555555555556	0.00840090598708382	1.07281386723197	5	96	1
SPAC23H4.14	7	261	141	100	2963	300	0.07	23.7011996531499	0.0880863989200135	29.8250475361464	0.0116263975022127	0.0586097645468077	0.794674329501916	0.344490157990563	1.73660732352191	8	99	1
SPAC23H4.15	20	571	132	100	2482	300	0.2	67.7177132947139	0.230056406124093	77.8944687576182	0.0218084645897391	0.0556327152084344	0.869352014010508	0.541286091117325	1.38080399147334	22	98	1
SPAC23H4.16c	20	200	65	100	1104	300	0.2	67.7177132947139	0.181159420289855	61.3385084191249	0.0613452068374127	0.161276610250206	1.104	0.677251083485037	1.78049377716227	18	102	1
SPAC23H4.17c	2	132	25	100	1167	300	0.02	6.77177132947139	0.113110539845758	38.2979355394269	0.0025961219456103	0.0619572001033104	0.176818181818182	0.0302967431052722	0.723040525205632	10	92	1
SPAC23H4.18c	4	52	19	100	780	300	0.04	13.5435426589428	0.0666666666666667	22.572571098238	0.023677930787996	0.221377727302635	0.6	0.184687860146368	1.72674627296055	6	98	1
SPAC23H4.21	2	0	11	100	475	300	0.02	6.77177132947139	0	0	0.246676758328458	19.4460633145857	NA	1.17171460206017	92.3688007442822	0	102	1
SPAC24B11.05	12	224	22	100	1489	300	0.12	40.6306279768284	0.150436534586971	50.9360905910541	0.0285595444641488	0.0981298350338591	0.797678571428571	0.425251617071175	1.46115324365416	14	98	1
SPAC24B11.06c	46	919	41	100	1460	300	0.46	155.750740577842	0.629452054794521	213.125268896719	0.0367838558910701	0.0678988643520535	0.730794341675735	0.537044296009624	0.991323419539982	56	90	1
SPAC24B11.07c	59	597	30	100	2384	300	0.59	199.767254219406	0.250419463087248	84.7891670237924	0.0749126222111512	0.130103839385402	2.35604690117253	1.78591691351384	3.10167553094797	31	128	0.00672657779696306
SPAC24B11.08c	25	246	92	100	1602	300	0.25	84.6471416183924	0.153558052434457	51.993000844256	0.0658123461246902	0.155734580493606	1.6280487804878	1.05431378491754	2.49486797950757	16	109	1
SPAC24B11.09	2	416	65	100	2741	300	0.02	6.77177132947139	0.151769427216344	51.3873927956968	0.000829869243280575	0.019475875092806	0.131778846153846	0.0227467159583206	0.533833736293811	13	89	1
SPAC24B11.10c	11	421	26	100	3089	300	0.11	37.2447423120927	0.136290061508579	46.1462565507843	0.0136283192093941	0.0487351638045606	0.807102137767221	0.420978780378185	1.50542920992288	13	98	1
SPAC24B11.11c	35	281	48	100	2056	300	0.35	118.505998265749	0.136673151750973	46.2759665267865	0.0862158885315982	0.179130368355705	2.56085409252669	1.77259866820966	3.6829203733933	16	119	0.103499838411636
SPAC24B11.12c	15	894	85	100	4956	300	0.15	50.7882849710354	0.180387409200969	61.0771142912371	0.00970288407075439	0.0285155302777856	0.831543624161074	0.480874934546588	1.41322968056706	17	98	1
SPAC24B11.13	46	824	72	100	2075	300	0.46	155.750740577842	0.39710843373494	134.456375312878	0.0409893919069474	0.0757930515351802	1.15837378640777	0.850529882069159	1.57270581935499	41	105	1
SPAC24B11.14	4	2	69	100	596	300	0.04	13.5435426589428	0.00335570469798658	1.1362032431999	0.317658834507675	15.6695269662331	11.92	1.89324665366574	93.3903807187494	0	104	1
SPAC24C9.02c	9	34	39	100	564	300	0.09	30.4729709826213	0.0602836879432624	20.4113674824492	0.118264584903222	0.574331488522987	1.49294117647059	0.667012258854174	3.23922959526965	6	103	1
SPAC24C9.03	13	298	0	100	1996	129	0.13	44.016513641564	0.149298597194389	50.550798000563	0.0239544395737118	0.0777805177972366	0.870738255033557	0.478130613891288	1.55249913523284	14	99	1
SPAC24C9.04	3	230	110	100	819	300	0.03	10.1576569942071	0.280830280830281	95.0859222086948	0.00334227454506632	0.0419506260203483	0.106826086956522	0.0273732285240931	0.343575627106653	22	81	1
SPAC24C9.05c	5	53	3	100	2107	300	0.05	16.9294283236785	0.0251542477456099	8.51694068490707	0.0332427389622339	0.245689518822028	1.9877358490566	0.700424509934268	5.17667816158013	2	103	1
SPAC24C9.06c	65	2202	373	100	3190	300	0.65	220.08256820782	0.690282131661442	233.721637421567	0.022876462803539	0.0380175215152665	0.941643960036331	0.729759163432893	1.212758936337	67	98	1
SPAC24C9.07c	0	240	17	100	5868	300	0	0	0.0408997955010225	13.8482031277534	0.00037906059723267	0.0200307584340767	0	0.0222432758456131	1.17540490491162	3	97	1
SPAC24C9.08	27	247	13	100	2052	300	0.27	91.4189129478638	0.12037037037037	40.7560311495963	0.0719174669707456	0.165028952788248	2.24307692307692	1.4757464222397	3.38639411121486	13	114	1
SPAC24C9.09	2	96	41	100	2532	300	0.02	6.77177132947139	0.037914691943128	12.8374811933107	0.00355531698172827	0.0856309093369068	0.5275	0.0900206259773598	2.16817462441048	3	99	1
SPAC24C9.10c	3	72	21	100	712	300	0.03	10.1576569942071	0.101123595505618	34.2392932389003	0.0104964881616579	0.136734227320827	0.296666666666667	0.0747349957110039	0.973547698524289	9	94	1
SPAC24C9.11	21	372	9	100	2518	300	0.21	71.1035989594496	0.147736298649722	50.0218215759205	0.0354063441848619	0.0890913614960094	1.42145161290323	0.891531746574822	2.24332048246952	15	106	1
SPAC24C9.12c	26	782	178	100	1583	300	0.26	88.0330272831281	0.493998736576121	167.262324057063	0.0220221378203357	0.0498214494404814	0.526317135549872	0.348610441695915	0.788673544642821	41	85	1
SPAC24C9.13c	1	36	40	100	399	300	0.01	3.3858856647357	0.0902255639097744	30.54934434348	0.00141443034567027	0.187781775803804	0.110833333333333	0.00564357707922439	0.749249285457177	8	93	1
SPAC24C9.14	6	354	6	100	3931	300	0.06	20.3153139884142	0.0900534215212414	30.4910588989172	0.00683937413917084	0.0392215306084569	0.666271186440678	0.268855797410806	1.54179836821844	8	98	1
SPAC24C9.15c	0	6	2	100	1521	300	0	0	0.00394477317554241	1.33565509457029	0.0157393406208896	0.93492067967121	0	0.23939537084373	14.2201435377991	0	100	1
SPAC24C9.16c	24	33	32	100	386	300	0.24	81.2612559536567	0.0854922279792746	28.9466909161342	0.416443902379275	1.26617531939978	2.80727272727273	1.607473463184	4.88743673288315	9	115	1
SPAC24H6.01c	6	68	61	100	2002	300	0.06	20.3153139884142	0.033966033966034	11.500510749352	0.0345447695756504	0.211044972313786	1.76647058823529	0.691586286904521	4.22512034572199	3	103	1
SPAC24H6.02c	1	19	4	100	943	300	0.01	3.3858856647357	0.0201484623541888	6.82203898515146	0.00262241420563744	0.368819983318377	0.496315789473684	0.024729365959161	3.47797244269229	1	100	1
SPAC24H6.03	12	187	22	100	2791	300	0.12	40.6306279768284	0.0670010748835543	22.6857978970109	0.0341022520221095	0.117935989501652	1.79101604278075	0.951793853937075	3.29159346699112	7	105	1
SPAC24H6.04	20	503	32	100	2377	300	0.2	67.7177132947139	0.211611274716029	71.6491581557449	0.0247295558612596	0.0632248595465595	0.945129224652087	0.587821542822142	1.50285491142172	20	100	1
SPAC24H6.05	18	267	24	100	2945	300	0.18	60.9459419652425	0.0906621392190153	30.6971637515936	0.0405212137569977	0.110733952701803	1.98539325842697	1.19334974514358	3.26111490706811	9	109	1
SPAC24H6.06	17	172	17	100	2050	300	0.17	57.5600563005068	0.0839024390243902	28.4084065529044	0.0580252703717202	0.166066803245196	2.02616279069767	1.18951804262026	3.40436946652652	9	108	1
SPAC24H6.07	75	174	180	100	564	300	0.75	253.941424855177	0.308510638297872	104.458174763123	0.325773736973807	0.56970531644125	2.43103448275862	1.83736387653227	3.21313798472865	41	134	0.00319474322556937
SPAC24H6.08	2	30	32	100	844	300	0.02	6.77177132947139	0.0355450236966825	12.0351386187288	0.011019937571277	0.285599406220113	0.562666666666667	0.0930082731015778	2.41045898849775	3	99	1
SPAC24H6.09	13	1428	199	100	2802	300	0.13	44.016513641564	0.509635974304068	172.556913962975	0.00504942347083765	0.0160627094765434	0.255084033613445	0.141484845652871	0.450077119532747	38	75	1
SPAC24H6.10c	63	320	81	100	992	300	0.63	213.310796878349	0.32258064516129	109.222118217281	0.148836310140306	0.259958980932517	1.953	1.47645619659184	2.57879309085056	39	124	0.722067139080268
SPAC24H6.11c	15	417	154	100	4261	300	0.15	50.7882849710354	0.0978643510912931	33.1357503448671	0.0206941044389571	0.0614632691629045	1.53273381294964	0.881775790143962	2.61894989903136	10	105	1
SPAC24H6.12c	4	154	27	100	1684	300	0.04	13.5435426589428	0.0914489311163895	30.9635624922385	0.00820751200556608	0.0725444917480232	0.437402597402597	0.138214502173733	1.22164924103671	8	96	1
SPAC24H6.13	1	1088	100	100	3680	300	0.01	3.3858856647357	0.295652173913043	100.104445740012	4.79381793395072e-05	0.00597759768639188	0.0338235294117647	0.00176412499969387	0.219975594859221	23	78	1
SPAC25A8.01c	25	897	79	100	3404	300	0.25	84.6471416183924	0.263513513513513	89.2226627869541	0.0183223276459141	0.0420580068398334	0.948717948717949	0.623692033066916	1.43165455282793	26	99	1
SPAC25A8.02	4	74	44	100	1575	300	0.04	13.5435426589428	0.046984126984127	15.9082882025677	0.0168338161572729	0.153492645237905	0.851351351351351	0.265132604477049	2.41750916249701	4	100	1
SPAC25A8.03c	24	156	4	100	1703	300	0.24	81.2612559536567	0.0916030534351145	31.0157465471972	0.0976532186630746	0.24048336934782	2.62	1.66303431383216	4.09543177999337	10	114	1
SPAC25B8.01	32	110	141	100	661	300	0.32	108.348341271542	0.166414523449319	56.3460549350872	0.192365031236006	0.437958045951852	1.92290909090909	1.27153285647	2.89490268374174	18	114	1
SPAC25B8.02	70	21	159	100	1016	300	0.7	237.011996531499	0.0206692913385827	6.99838572435528	2.0020862019336	5.59666792110543	33.8666666666667	20.3411958116454	56.8621460784312	3	167	2.4320910605112e-43
SPAC25B8.03	66	785	28	100	2581	300	0.66	223.468453872556	0.304145679969004	102.980249779834	0.0648501197882445	0.108808277042352	2.1700127388535	1.67378159173459	2.80834163046311	38	128	0.0214640125514207
SPAC25B8.04c	7	106	29	100	1354	300	0.07	23.7011996531499	0.0782865583456425	26.5069335644006	0.0281878867228409	0.146740105658983	0.894150943396226	0.381663986227266	1.98686103062263	7	100	1
SPAC25B8.05	3	58	9	100	1747	300	0.03	10.1576569942071	0.0331997710360618	11.2410628823509	0.0129533878347404	0.170938628828345	0.903620689655172	0.226295685472914	2.98629784563118	3	100	1
SPAC25B8.06c	9	145	7	100	3334	300	0.09	30.4729709826213	0.0434913017396521	14.7256575100983	0.0296397690700887	0.125334227805958	2.06937931034483	0.988189900796759	4.17864315505065	4	105	1
SPAC25B8.07c	8	104	33	100	1525	300	0.08	27.0870853178856	0.0681967213114754	23.09063010705	0.0347623534870821	0.163049426699712	1.17307692307692	0.530125890678002	2.48650375717061	6	102	1
SPAC25B8.08	3	103	15	100	1763	300	0.03	10.1576569942071	0.0584231423709586	19.7814080242641	0.00739199011295451	0.0947434200607583	0.513495145631068	0.130320785691388	1.67032649567117	5	98	1
SPAC25B8.09	17	28	15	100	835	300	0.17	57.5600563005068	0.0335329341317365	11.3538680973173	0.318566300467201	1.14880596346958	5.06964285714286	2.66002860890113	9.59252979497103	3	114	0.0271734698484091
SPAC25B8.10	9	37	58	100	1212	300	0.09	30.4729709826213	0.0305280528052805	10.3364496365694	0.109412337320634	0.523875714264458	2.94810810810811	1.32607752832608	6.34937365688523	3	106	1
SPAC25B8.11	10	462	15	100	2521	300	0.1	33.858856647357	0.183260610868703	62.0499475251048	0.010919704763653	0.0415622467054105	0.545670995670996	0.275285757091693	1.0477842394434	17	93	1
SPAC25B8.12c	13	559	352	100	1584	300	0.13	44.016513641564	0.35290404040404	119.489273143135	0.0128457159006537	0.0412101380632709	0.368372093023256	0.203476139866355	0.652768586922211	29	84	1
SPAC25B8.13c	114	2156	173	100	2862	300	1.14	385.990965779869	0.753319357092942	255.06532121489	0.0435907410345076	0.0640871982971197	1.51330241187384	1.24756700840761	1.83417561526357	91	123	1
SPAC25B8.14	24	322	21	100	1950	300	0.24	81.2612559536567	0.165128205128205	55.9105222587125	0.0480803012881343	0.114592148132305	1.45341614906832	0.937565875118618	2.23454688857995	17	107	1
SPAC25B8.15c	0	57	1	100	1964	300	0	0	0.0290224032586558	9.82665391496612	0.00160081492032805	0.0853739079446319	0	0.0314400050352429	1.67674355203257	2	98	1
SPAC25B8.16	6	202	28	100	2343	300	0.06	20.3153139884142	0.0862142552283397	29.19116108735	0.0119201323122093	0.0691464505226413	0.695940594059406	0.279288700075063	1.62010133574549	8	98	1
SPAC25B8.17	20	125	69	100	1021	300	0.2	67.7177132947139	0.122428991185113	41.4530566201726	0.0968530128507196	0.26161985983594	1.6336	0.988869261205847	2.67113876892495	13	107	1
SPAC25B8.18	16	112	12	100	583	300	0.16	54.1741706357711	0.192109777015437	65.0461740052141	0.0815055465628469	0.246775822254078	0.832857142857143	0.475177336461397	1.43870304374128	18	98	1
SPAC25B8.19c	12	583	67	100	2940	300	0.12	40.6306279768284	0.198299319727891	67.1418823993507	0.0110829669292195	0.037313375711571	0.605145797598628	0.325839227719052	1.09701324592019	18	94	1
SPAC25B8.20	3	40	2	100	838	300	0.03	10.1576569942071	0.0477326968973747	16.1617454163995	0.018530119723358	0.251918538045674	0.6285	0.15528240328174	2.11107734882275	4	99	1
SPAC25G10.01	14	459	42	100	1982	300	0.14	47.4023993062997	0.231584258324924	78.411782044081	0.0172099680046555	0.0530350726128082	0.604531590413943	0.341101565852272	1.05115513918586	21	93	1
SPAC25G10.02	5	10	3	100	1240	300	0.05	16.9294283236785	0.00806451612903226	2.73055295543201	0.149264175161072	1.58487800229192	6.2	1.85087577199729	19.6524872284198	0	105	1
SPAC25G10.03	13	584	96	100	1385	300	0.13	44.016513641564	0.421660649819495	142.769474960696	0.0122993868476354	0.0394340981505959	0.308304794520548	0.17034650783975	0.546162259385753	33	80	1
SPAC25G10.04c	54	485	8	100	2330	300	0.54	182.837825895728	0.208154506437768	70.4787359397774	0.0831667854192479	0.148703880821655	2.59422680412371	1.93778610026848	3.46480042314457	26	128	0.00133538496112305
SPAC25G10.05c	4	256	156	100	1258	300	0.04	13.5435426589428	0.203497615262321	68.9019658324593	0.00496418864038086	0.0433729760232022	0.1965625	0.0624494930959913	0.545632038371883	17	87	1
SPAC25G10.06	40	219	179	100	266	300	0.4	135.435426589428	0.823308270676692	278.762767134255	0.128451401081205	0.258793024938173	0.485844748858447	0.341680726876006	0.68838944633554	63	77	1
SPAC25G10.07c	6	345	48	100	3626	300	0.06	20.3153139884142	0.095146166574738	32.215404145996	0.0070164507432505	0.0402530511172703	0.630608695652174	0.254416503950263	1.45957563351222	9	97	1
SPAC25G10.08	23	994	117	100	2311	300	0.23	77.875370288921	0.430116832540026	145.63264174588	0.0149418693252833	0.0355089730410178	0.534738430583501	0.345306600107297	0.820612366977922	36	87	1
SPAC25G10.09c	106	901	50	100	4951	300	1.06	358.903880461984	0.181983437689356	61.6175112891711	0.0956858705127538	0.144524957387766	5.82470588235294	4.73740744908644	7.1554306402683	31	175	5.39095170006214e-28
SPAC25H1.02	5	100	11	100	1546	300	0.05	16.9294283236785	0.0646830530401035	21.9009422039825	0.017980013499749	0.12729050219088	0.773	0.277971008706119	1.96791116387101	6	99	1
SPAC25H1.03	13	34	12	100	483	300	0.13	44.016513641564	0.0703933747412008	23.83439184286	0.191764702645949	0.750452209564258	1.84676470588235	0.926223513779936	3.62468417219537	7	106	1
SPAC25H1.04	13	48	14	100	624	300	0.13	44.016513641564	0.0769230769230769	26.0452743441207	0.139743968038233	0.515622158288899	1.69	0.872002360558575	3.21748226772273	8	105	1
SPAC25H1.05	6	96	52	100	882	300	0.06	20.3153139884142	0.108843537414966	36.8531773032457	0.0247343301111057	0.147729936961795	0.55125	0.218156791579952	1.30297804400304	10	96	1
SPAC25H1.06	19	104	89	100	1402	300	0.19	64.3318276299782	0.0741797432239658	25.1164129195801	0.108512428778441	0.304250423291829	2.56134615384615	1.52134425147375	4.26559093455144	8	111	1
SPAC25H1.07	23	394	22	100	2670	300	0.23	77.875370288921	0.147565543071161	49.9640056893582	0.037411054235239	0.0902817201609342	1.55862944162437	0.998875148080882	2.41052192829694	15	108	1
SPAC25H1.08c	42	205	268	100	1131	300	0.42	142.207197918899	0.181255526083112	61.3710487418937	0.14489010611122	0.288766464448677	2.31717073170732	1.63870710011789	3.26594871291454	21	121	0.266198413332547
SPAC25H1.09	0	5	0	100	1779	300	0	0	0.00281056773468241	0.951626100262984	0.0190383591688732	1.16008855872718	0	0.338692409614254	20.6379754597566	0	100	1
SPAC25H1.10c	13	93	98	100	306	300	0.13	44.016513641564	0.303921568627451	102.904368241967	0.0747026780373442	0.256411877811714	0.427741935483871	0.228590194794273	0.784620346103845	26	87	1
SPAC26A3.01	35	855	92	100	1957	300	0.35	118.505998265749	0.436893203883495	147.927043604958	0.0287403455695973	0.0580283240798973	0.801111111111111	0.562448562797019	1.13561430224359	41	94	1
SPAC26A3.02	27	418	191	100	2623	284	0.27	91.4189129478638	0.15935951200915	53.9573087251056	0.042866705893227	0.0966566968816566	1.69428229665072	1.12439369557934	2.53530515920585	17	110	1
SPAC26A3.03c	0	68	1	100	3044	300	0	0	0.0223390275952694	7.56373932989577	0.00134100853295958	0.071378156983176	0	0.0408202997432897	2.17275109856788	2	98	1
SPAC26A3.04	157	87	190	100	435	300	1.57	531.584049363504	0.2	67.7177132947139	1.37785941596932	2.36512931118665	7.85	5.99368845946652	10.2883125036619	42	215	1.55171824471242e-31
SPAC26A3.05	48	1394	403	100	5156	300	0.48	162.522511907313	0.270364623739333	91.5423703770667	0.0255339212209801	0.0462965088219951	1.77538020086083	1.31652897815373	2.38704799486207	31	117	1
SPAC26A3.06	29	270	34	100	882	300	0.29	98.1906842773352	0.306122448979592	103.649561165378	0.0717905443008574	0.159719873086063	0.947333333333333	0.633192600733562	1.40872928061907	30	99	1
SPAC26A3.07c	79	161	313	100	565	300	0.79	267.48496751412	0.284955752212389	96.4827596499906	0.371477864508424	0.647564039652091	2.7723602484472	2.0988499344726	3.65873682403431	39	140	5.01312226381815e-05
SPAC26A3.08	12	216	33	100	995	300	0.12	40.6306279768284	0.217085427135678	73.5026435761719	0.0295997251351004	0.101827508614493	0.552777777777778	0.294517265094249	1.01318371071421	19	93	1
SPAC26A3.09c	8	492	127	100	4027	300	0.08	27.0870853178856	0.122175316612863	41.3671653104038	0.0075144834253716	0.0336512413495366	0.65479674796748	0.302608247539714	1.35513548914584	11	97	1
SPAC26A3.10	42	758	105	100	3742	300	0.42	142.207197918899	0.202565473009086	68.586353123187	0.0400811234868498	0.0763237022455154	2.0734036939314	1.49983564087792	2.85603293802719	23	119	1
